ISO,1990,1995,2000,2005,2010
AFG,3660.21,3811.63,4107.91,4166.72,3941.23
ALB,2647.66,2676.42,2824.73,2697.98,2479.64
DZA,2391.91,2226.18,2061.6,1839.5,1616.83
AND,1033.58,927.83,834.15,758.15,677.64
AGO,2874.04,2629.09,2634.29,2335.31,2276.53
ATG,2454.68,2074.13,1454.7,1266.95,1245.89
ARG,2263.7,1966.85,1640.34,1366.03,1224.13
ARM,2115.17,2514.2,2174.02,2122.45,2033.46
AUS,900,748.12,600.45,487.22,436.33
AUT,1359.66,1137.36,938.99,688.36,583.1
AZE,2680.51,2713.79,2211.24,2293.83,2143.32
BHS,2147.93,1625.58,1138.42,921.37,924.44
BHR,1353.1,1175.65,1064.75,892.48,667.51
BGD,1146.87,1479.15,1447.47,936.61,968.31
BRB,1852.34,1541.27,1129.96,967.53,918.66
BLR,2841.7,3562.78,3611.56,3524.97,3109.57
BEL,1171.03,974.43,863.45,696.33,632.4
BLZ,1684.69,1784.72,1748.4,1299.79,1231.87
BEN,2157.95,2021.25,2136.32,2098.48,2148.34
BTN,963.88,1082.14,1033.45,990.1,943.59
BOL,2147.56,1877.52,1691.07,1514.13,1399.5
BIH,3197.62,3477.85,2577.53,2248.68,1950.03
BWA,1623.01,1659.05,1800.94,1485.52,1295.81
BRA,2685.7,2400.8,2002.53,1760.08,1618.55
BRN,1782.66,1736.54,1466.15,1266.54,1202.73
BGR,4009.3,4078.66,3619.11,3437.95,3096.4
BFA,1318.89,1265.77,1459.44,1882.73,2405.86
BDI,3982.48,3743.99,3440.37,3458.26,3371.82
KHM,3414.76,3303,3378.17,3407.4,3253.24
CMR,2041.24,1912.8,1951.34,1886.5,1967.5
CAN,807.63,731.72,626.14,534.49,493.4
CPV,3168.75,2984.41,2780.97,2566.81,2414.07
CAF,3611.81,3317.89,3042.08,2937.45,3094.01
TCD,1967.25,1795.11,1945.8,1897.51,1907.92
CHL,1892.8,1466.64,1176.7,1003.27,901.07
CHN,3223.21,3348.81,3283.67,2990.49,2630.77
COL,1471.48,1360.01,1173.92,992.72,934.05
COM,3844.66,3373.25,2922.73,2922.73,3031.3
COG,3118.76,3242.26,2949.02,2800,2993.71
CRI,827.2,794.49,687.8,593.23,540.58
CIV,2559.71,2609.19,2909.92,2914.45,2946.09
HRV,2970.65,2569.5,2222.9,1984.82,1659.92
CUB,1434.33,1441.25,1292.11,1172.41,1082.02
CYP,1345.75,1260.25,1106.55,858.63,740.63
CZE,3074.76,2484.23,2073.45,1679.02,1387.62
PRK,3105.45,3161.47,3328.79,3338,3280.51
COD,2129.32,2077.75,2183.5,2346.9,2601.29
DNK,1201.16,1126,980.79,830.01,720.35
DJI,2843.13,2643.63,2375.65,2297.73,2188.55
DMA,1389.98,1286.23,1029.95,1151.3,1230.07
DOM,2059.14,1863.86,1765.25,1760.66,1734.26
ECU,1455.11,1287.07,1103.6,938,878.01
EGY,3259.03,3154.84,3149.49,3162.69,3212.65
SLV,1403.5,1170.95,793.95,718.86,645.37
GNQ,3309.7,2931.5,2469.71,2019.09,1829.17
ERI,3331.67,2862.42,2520.76,2479.63,2600.53
EST,3074.44,3609.17,2889.44,2290.82,1643.09
ETH,2446.68,2229.72,1871.04,1761.74,1743.51
FJI,5639.22,5681.25,5086.59,3145.13,2435.59
FIN,1473.96,1212.33,1009.96,849.09,721.25
FRA,1006.54,847.71,755.09,610.68,555.69
GAB,2725.71,2709.23,2583.68,2516.96,2515.93
GMB,2761.89,2445.84,2449.41,2411.66,2273.8
GEO,3956.04,3743.91,3460.78,3548.47,3768.66
DEU,1177.69,1049.28,857.64,657.88,562.36
GHA,1577.66,1481.88,2837.97,2431.61,2295.06
GRC,1602.98,1505.55,1440.24,1211.88,1045.88
GRD,2744.95,2370.53,2169.44,2150.75,1956.07
GTM,1003.21,1155.06,1159.45,983.6,890.77
GIN,2087.2,1904.1,1934.9,1886.28,2020.75
GNB,2331.34,2077.54,2141.41,2314.41,2351.81
GUY,5372.13,4644.53,3696.79,3795.8,3873.88
HTI,4611.82,4154.42,3908.58,3861.17,3927.65
HND,1994.8,1920.4,1765.33,1643.45,1524.06
HUN,3478.37,3183.36,2680.36,2247.66,1850.3
ISL,874.93,788.7,606.32,512.95,470.93
IND,1675.21,1753.56,1767.42,1748.38,1605.24
IDN,3190.83,3025.51,3498.9,3805.84,3731.97
IRN,2209.2,1969.93,1730.87,1497.41,1376.39
IRQ,2199.7,2171.3,2086.66,2073.71,2075.94
IRL,1156.38,1021.1,893.7,643.02,560.91
ISR,1013.85,989.62,815.18,651.41,538.81
ITA,1320.85,1093.72,906.76,703.18,617.48
JAM,2193.28,1880.97,1753,1675.8,1805.38
JPN,1382.37,1303.24,1158.14,1018.65,928.29
JOR,2300.13,1956.34,1518.14,1281.29,1183.89
KAZ,3622.26,4835.83,4907.89,5077.85,3969.97
KEN,2019.4,1758.88,1524.32,1536.63,1607.08
KIR,5678.48,6192.62,7053.94,6344.64,5772.89
KWT,1045.35,1039.47,981.92,1056.45,1116.68
KGZ,4076.06,5281.72,4830.95,4953.02,4590.74
LAO,3379.19,3289.81,3364.94,3373.04,3192.77
LVA,3441.25,4332.45,3433.29,3281.83,2318.8
LBN,1321.23,1121.49,914.67,803.94,733.13
LSO,3105.79,3163.96,3508.27,3772.5,3221.92
LBR,1713.61,1649.28,1610.93,1513.62,1634.45
LBY,2104.41,1857.6,1864.67,1925.44,1885.13
LTU,2015.17,2470.71,1931.53,2070.55,1666.18
LUX,1580.95,1226.53,1004.35,783.92,639.77
MKD,3977.33,3953.21,3752.22,3585.39,3163.37
MDG,4835.91,4742.45,4311.18,4043.98,3911.26
MWI,3165.96,3290.93,3326.93,3120.92,2863.51
MYS,2117.29,1955.79,1835.15,1666.6,1638.28
MDV,1915.86,1751.15,1426.11,1125.2,1221.64
MLI,1974.81,1851.7,1846.31,1734.83,1751.99
MLT,1189.87,970.28,922.12,791.7,713.85
MHL,3832.73,4131.96,4096.85,3868.1,3493.65
MRT,2050.74,1790.76,1828.28,1901.43,1967.5
MUS,4355.09,3741.22,3253.99,2413.45,1947.21
MEX,966.59,867.29,803.52,737.72,791.27
FSM,4736.33,4934.94,4648.95,4295.22,4109.39
MNG,4264.75,5167.1,5518.9,6190.89,5533.54
MNE,3632.91,3653.05,3662.34,3071.61,2551.71
MAR,2313.26,2085.44,1901.3,1785.42,1690.39
MOZ,1850.57,1871.26,1812.44,1978.11,2021.28
MMR,3918.25,3967.17,4025.3,3843.11,3753.66
NAM,3004.86,3082.48,3255.16,3131.9,2674.32
NPL,1321.45,1571.86,1492.63,1363.19,1329.64
NLD,1013.36,925.13,842.4,658.91,540.43
NZL,992.67,819.21,671.16,536.48,459.13
NIC,1766.67,1583,1413.05,1380.19,1320.53
NER,2171.76,1814.36,1718.39,1690.9,1761.94
NGA,1568.53,1403.14,1313.85,1207.01,1223.28
NOR,1128.26,980.59,832.91,637.35,570.85
OMN,2419.76,2121.47,1889.5,1814.11,1521.74
PAK,1063.12,1337.05,1423.78,1456.13,1416.14
PAN,1605.66,1456.85,1102.37,1095.36,1258.47
PNG,2000.83,1982.01,1927.2,1844.26,1814.32
PRY,2001.68,2029.74,1824.99,1832.55,1959.36
PER,1308.2,1116.43,857.78,788.62,758.6
PHL,2460.78,2536.91,2536.76,2819.29,2766.95
POL,3463.25,3077.33,2425.64,2089.06,1843.68
PRT,2936.55,2543.75,2068,1387.67,1197.97
QAT,1049.36,1026.93,636.34,511.25,444.24
KOR,4611.29,3290.81,2366.59,1641.45,1360.18
MDA,3205.5,4186.21,3184.65,3423.13,3117.16
ROU,3558.58,4111.28,3605.51,3313.8,2966.35
RUS,4022.11,5321.12,5187.09,5046.22,3777.25
RWA,4136.4,4271.23,3288.05,2599.76,2651.47
LCA,2455.74,2236.86,2044.53,1805.96,1742.51
VCT,2144.51,1760.1,1652.06,1618.44,1461.98
WSM,4423.27,4008.89,3188.35,2440.89,2053.39
STP,2320.7,2228.67,2263.47,2059.77,1954.76
SAU,1744.03,1685.36,1630.01,1582.82,1488.03
SEN,1550.27,1366.75,1151.49,1083.15,1165.37
SRB,3137.64,3238.1,3048.85,2677.1,2177.56
