ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,16.2,,16,14.2,,,,,,,,
ATG,,,,,,,12.1,13,13,13,13,13,13,13,,,,
ARG,5,7.6,7.4,7.9,7.8,7.7,8.1,9.7,8.8,8.2,7.6,7.8,7.6,7.7,8,7.9,8.1,
ARM,,,,,,,,2.4,2.5,2.7,2.6,3.2,3.4,6,6.7,,,
AUS,5.5,5.5,5.3,5,5.2,5.1,5.6,6,6.2,6.2,6.1,6.1,6.1,6,,,,
AUT,6.6,6.9,7.1,6.8,6.6,6.7,6.8,6.5,6.2,6.8,6.2,6.4,6.8,6.8,,,,
AZE,,,,4.4,7,7,7.2,7.1,7.1,7.1,7,6.8,6.8,6.8,,,,
BHS,34.2,32.6,34.4,33.8,32.9,,29.7,29.6,29.8,29.8,28.7,30.7,29.6,31.3,32,,31.6,
BHR,,,,,,,18,,,25.5,,,,,,,,
BGD,,,,,,,,,2.2,,1.9,,,,,,,
BLR,,,,,,,,,,,,,,,3.7,,,
BEL,10.1,9.5,9.8,9.5,9.2,10,9.7,9.6,9.7,10.4,9.9,9.9,9.9,9.8,,,,
BLZ,7.5,7.7,5.9,6.8,6.3,,,,,,6.9,,,,,,,
BTN,,,,,,,,,9.1,,7,7.8,,,9,8.2,8.4,8.3
BOL,4.5,4.7,3.9,,2.5,2.4,2,2.1,,2.2,2.1,2.5,3.3,,,,,
BWA,,17.4,,15.8,,15.1,15.6,,14.5,,,11.2,,,,,,
BRA,,,,,,5.4,,4.9,5,5,4.9,5,5,4.9,5.1,,,
BRN,,,,,,,54.6,,,,,,,,,,,
BGR,,,,,,6.8,7.6,7.5,7.9,7.1,7.2,7.2,7.3,,,,,
BFA,,,,,,,,,1,,1.5,,,,,,,
BDI,,,,2,,,,,,,,,,,,,,
KHM,,,,4.6,,2.8,2.4,,,,,,,,,,,
CAN,6.1,6,5.8,5.6,5.4,5.2,5.2,5.1,5.2,5.2,5.1,5.1,5.1,5.4,,,,
CHL,,,,,,,,4.6,,,,,,,,,,
CHN,,,,,,,,,10.7,10.8,10.9,10.8,10.7,10.9,11.1,10.9,10.2,
CRI,,11.4,12.3,12.1,12.2,12.3,4.7,4.5,4.7,4.7,4.6,4.7,4.6,4.8,,,5.6,
HRV,,7.2,7.7,7,7.1,8,7.2,7.2,6.3,6.5,6.4,6.2,5.8,5.7,,,,
CYP,,,,,7.8,8.8,7.8,7.5,7.5,7,7.6,8.4,8.3,7.9,,,,
CZE,6.1,6.3,6.5,6.6,7.1,7.2,7.2,6.8,7,6.9,7,6.8,6.6,6.5,,,,
DNK,6.4,6.4,6.3,6.3,5.9,5.9,5.9,5.9,6,6.1,6,5.9,6.3,6.1,,,,
DOM,,4,3.9,,,4.6,,,4.4,4.5,4.6,4.3,4.3,,,,,
ECU,,,,,3.9,4.1,4.4,4.2,5.1,4.5,4.3,4.2,,,,,,
EGY,,9.7,9.9,10.1,9.7,10.6,10.7,10.9,11.2,10.3,9.6,9.3,9.1,8.4,26.1,25.7,,
SLV,6.2,,4.5,4.7,5,5.3,4,4.2,4.1,3.9,3.9,3.9,4.1,4.2,4.2,4.2,4.3,4.5
EST,5.4,5.4,5.3,5.7,6,6,6,5.7,5.8,6.2,6.1,6,6,5.8,,,,
ETH,,,,,,,,,,7,1.2,7,,,,,,
FIN,6.7,6.6,6.1,6.1,6,5.7,5.6,5.7,5.8,5.8,5.4,5.6,5.5,5.4,,,,
FRA,9.4,9.5,9.3,9.3,9.1,9.2,9.1,9.3,9.5,9.5,9.7,9.6,10,10.2,,,,
GEO,,,,6.6,6.1,6.1,5.6,5.9,5,4.9,4.7,4.5,3.8,,,,,
DEU,8.8,8.8,8.9,8.5,8.3,8.2,8.1,8,8,7.9,7.8,7.7,7.5,7.2,,,,
GHA,,,,,,,,,,,,1.4,,,,,,
GRC,7.1,7.1,7.2,7,7,7.4,7.4,7.4,7.6,8.2,8,8.5,8.5,8.3,,,,
GTM,,,,1.9,,,,,,,,2.1,,,,,,
GUY,,,6.3,,,,,6.3,,,,,,,,,,
HUN,8.6,8.4,8.1,8,7.9,7.8,7.5,7.3,7.5,7.7,7.6,7.6,7.3,7.4,,,,
ISL,4.4,4.2,4.2,4.7,5,4.5,3.9,5,5.2,4.9,4.6,6,5.1,5.4,,,,
IND,,,,,,2.7,,,,,2,,,,,2.2,,
IDN,,,,,,3.2,3,3,2.8,2.9,2.8,3,2.7,2.5,,,,
IRN,,11.1,,,,,,,,,6.4,6.3,6.4,6.5,,,,
IRQ,,,,,,,,,,17.8,,11.1,9.5,13.2,,,,
IRL,5.5,5.7,5.2,4.9,4.7,4.7,4.7,5.1,5.1,4.8,5,5.1,4.8,4.9,,,,
ISR,5.5,5.4,5.6,5.4,5.4,5.4,5.7,5.9,5.2,4.6,4.7,4.5,4.5,4.7,4.7,,,
ITA,8.6,8.4,8.7,8.8,8.8,8.8,9,8.6,8.5,6.5,6.4,6.3,6.1,6.1,,,,
JAM,,,,,,,,,,,,,,4.7,4.5,5,5.1,5.4
JPN,,,,,,,,,3.6,3.7,3.6,3.5,3.5,3.5,,,,
JOR,,,,,,17,15.9,16,16.6,16.6,18.1,18.6,19.2,20,19.7,,,
KAZ,,,,,7.8,,4.2,4.2,4.6,4.7,4.6,4.5,4.5,4.5,4.7,,,
KWT,17.9,,,,,,,,14.5,,14.8,,,,,,,
KGZ,3.8,3.8,3.6,3.7,3.7,3.7,3.6,4.4,4.7,4.6,4.9,4.8,5,4.7,,,,
LAO,3.2,,,,,,,,,,,,,,,,,
LVA,,6.3,5.9,6.8,7.7,7.5,7,6.9,6.7,7.2,7.9,8.1,7.5,7.7,,,,
LSO,,,2.1,,1.2,,,,,,,,,,,,,
LTU,,,4.7,4.9,5.3,5.3,5.3,5.8,5.2,5.4,5.5,5.1,5.4,5.5,,,,
LUX,9.7,10.8,9.6,10.2,9.3,11,10.5,11.3,11.1,12.4,12.2,11.4,11,11.7,,,,
MKD,,,,,,,,5.9,6.4,7.6,7,6.9,7,6.9,,,,
MDG,,,,,,,,,2.5,,2.1,,,,,,,
MYS,,,,,,,7.1,7,6.8,6.9,7.3,6.6,6.8,7,7.5,,,
MDV,19.2,,,,,21,,,16.3,,,14.5,,,,,,
MLI,,,,,,,,,,1.7,,2.6,,,,,,
MLT,,,,,,7.9,8.3,8.4,9.2,9.2,8.6,9.3,8.8,8.8,,,,
MUS,6.1,,,,,7.2,7.3,7.7,7.8,7.4,7.4,7.6,6.9,6.6,,,,
MEX,3.9,4.6,4.4,4.3,4.5,4.6,4.4,4.6,4.6,4.4,4.7,4.8,4.8,5,,,,
MNG,4.1,4.1,4.2,3.9,3.9,4.3,4.9,5,6,4.9,4.8,4.6,5.7,,,,,
MNE,,,,,,,,,13.2,,12.8,,9.3,8.7,9.1,9.3,,
MAR,,,,,,,,5.3,5.1,13.5,13.1,14.6,,,,,,
NAM,,,5,,,5.7,,,,8,,,,8.4,,7.7,,
NPL,,,,,0.7,,3,,,,,,,,,,,
NLD,8,7.4,7.5,6.9,7.1,6.7,6.8,6.9,6.9,6.9,7,6.8,6.7,6.6,,,,
NZL,5.6,5.4,5.7,5.7,5.6,5.1,5.1,4.5,5.8,5.7,6.1,6.3,6.4,6.1,,,,
NIC,,,,,,,,,3,3.5,3.4,3.5,,,,,,
NIU,,,,,,,14.5,25.8,,,,,,,,,,
