ISO,1990,1995,2000,2005,2010
AFG,3534.05,3561.82,3589.81,3618.02,3656.67
ALB,741.03,692.2,646.58,603.96,820.9
DZA,1098.49,1128.85,1160.06,1192.13,1185.02
AND,1019.65,1003.35,987.3,971.51,1026.59
AGO,996.56,948.94,903.59,860.41,789.57
ATG,909.58,885.71,862.47,839.84,1122.12
ARG,792.15,767.1,742.84,719.35,828.3
ARM,786.18,788.65,791.13,793.62,784.4
AUS,482.29,486.21,490.16,494.14,490.26
AUT,615.87,605.74,595.78,585.98,781.46
AZE,754.82,770.83,787.19,803.88,665.91
BHS,1181.59,968.34,793.58,650.36,849.26
BHR,1395.94,1426.5,1457.74,1489.66,1483.26
BGD,608.13,603.25,598.42,593.62,534.69
BRB,1214,1080.9,962.4,856.89,851.28
BLR,916.25,968.13,1022.95,1080.88,1043.59
BEL,723.52,699.49,676.27,653.81,626.37
BLZ,995.98,869.03,758.27,661.62,851.35
BEN,846.43,851.26,856.12,861.01,628.73
BTN,808.31,746.97,690.28,637.89,623.27
BOL,807.12,855.37,906.5,960.69,629.2
BIH,950.47,787.14,651.87,539.85,572.2
BWA,802.6,834.21,867.06,901.2,1176.24
BRA,817.19,849.01,882.06,916.4,864.22
BRN,688.28,683.48,678.71,673.98,721.68
BGR,578.48,567.2,556.14,545.29,739.39
BFA,957.81,922.76,888.99,856.46,634.51
BDI,907.5,928.52,950.04,972.05,940.6
KHM,911.41,836.75,768.21,705.28,749.32
CMR,976.57,893.55,817.59,748.09,711.43
CAN,527.84,521.54,515.32,509.17,700.96
CPV,837.91,917.96,1005.66,1101.73,811.47
CAF,1183.34,1024.59,887.13,768.12,886.47
TCD,926.66,917.02,907.48,898.04,821.76
CHL,769.25,748.88,729.06,709.76,634.88
CHN,534.85,513.01,492.06,471.96,487.02
COL,1008.76,1014.56,1020.39,1026.26,1024.61
COM,921.12,886.11,852.42,820.02,909.02
COG,1190.19,1083.19,985.81,897.19,999.41
CRI,942.2,898.98,857.76,818.42,770.56
CIV,1083.12,1011.53,944.68,882.24,825.75
HRV,1323.48,1186.04,1062.86,952.49,1140.43
CUB,723.04,744.48,766.55,789.27,917.05
CYP,1014.01,999.6,985.4,971.39,895.91
CZE,688.79,615.95,550.82,492.57,524.03
PRK,608.72,540.64,480.17,426.46,404.71
COD,900.39,892.12,883.93,875.82,904.77
DNK,617.26,603.87,590.77,577.95,798.71
DJI,912.89,953.08,995.04,1038.84,1047.93
DMA,946.99,912.38,879.03,846.91,856.69
DOM,1036.66,912.54,803.28,707.1,704.57
ECU,804.67,852.11,902.35,955.55,699.02
EGY,992.43,948.55,906.62,866.54,865.44
SLV,1068.21,1027.11,987.6,949.6,867.49
GNQ,1185.81,1158.78,1132.36,1106.55,1119.47
ERI,1149.96,1088.38,1030.11,974.96,1038.26
EST,970.81,1064.1,1166.36,1278.44,1073.77
ETH,635.62,617.78,600.44,583.59,571.19
FJI,738.3,767.69,798.25,830.03,554.09
FIN,812.59,799.41,786.44,773.68,936.24
FRA,820.65,811.32,802.09,792.97,746.94
GAB,1184.2,1148.39,1113.66,1079.99,1120.75
GMB,1337.43,1265.46,1197.36,1132.93,824.36
GEO,783.76,782.59,781.41,780.23,776.07
DEU,775.67,756.59,737.97,719.81,759.5
GHA,949.46,957.39,965.38,973.44,712.69
GRC,841.43,862.78,884.67,907.11,764.71
GRD,1074.73,915.53,779.92,664.39,855.83
GTM,1037.01,1007.78,979.37,951.75,858.55
GIN,842.14,890.47,941.58,995.63,721.21
GNB,830.26,886.05,945.57,1009.1,622.76
GUY,963.32,881.11,805.92,737.15,990.93
HTI,908.85,886,863.73,842.01,751.43
HND,1419.69,1384.07,1349.34,1315.49,1521.6
HUN,582.19,568.67,555.46,542.55,529.53
ISL,574.39,617.76,664.41,714.58,751.46
IND,664.21,662.69,661.16,659.65,652.63
IDN,839.6,820.07,801.01,782.38,774.11
IRN,1151.75,1156.05,1160.36,1164.69,1152.01
IRQ,709.21,715.41,721.66,727.97,725.71
IRL,483.9,515.44,549.03,584.8,633.78
ISR,725.65,712.81,700.2,687.82,718.12
ITA,748.49,799.52,854.04,912.27,757.58
JAM,917.31,862.78,811.49,763.24,760.46
JPN,425.35,426.8,428.26,429.72,403.56
JOR,1086.41,1141.21,1198.78,1259.24,1255.77
KAZ,777.07,803.87,831.6,860.28,657.2
KEN,808.23,842.93,879.13,916.88,821.94
KIR,936.14,945.34,954.63,964.01,893.08
KWT,1249.11,1225.45,1202.24,1179.47,1304.17
KGZ,771.07,739.66,709.52,680.61,756.66
LAO,855.77,832.51,809.89,787.88,919.45
LVA,928.2,952.49,977.41,1002.99,995.01
LBN,890.9,876.46,862.25,848.27,854.57
LSO,672.39,797.96,946.99,1123.86,969.34
LBR,929.16,949.15,969.58,990.44,733.05
LBY,1420.81,1444.53,1468.65,1493.17,1522.55
LTU,925.46,949.77,974.73,1000.35,766.38
LUX,903.37,926.97,951.19,976.04,1022.93
MKD,965.48,832.38,717.62,618.69,850.49
MDG,721.74,744.53,768.05,792.31,799.75
MWI,908.3,832.53,763.07,699.42,917.48
MYS,936.85,868.47,805.07,746.3,874.05
MDV,1090.66,975.67,872.8,780.78,803.28
MLI,884.99,914.22,944.42,975.61,908.51
MLT,893.43,917.67,942.57,968.14,1018.63
MHL,926.67,973.65,1023.01,1074.87,908.7
MRT,978.71,934.06,891.46,850.8,804.73
MUS,833.76,819.45,805.39,791.57,828.03
MEX,604.72,580.9,558.02,536.04,491.39
FSM,741.7,776.58,813.11,851.36,705.37
MNG,571.18,626.23,686.58,752.74,758.85
MNE,967.67,947.34,927.44,907.96,949.85
MAR,1256.37,1205.52,1156.73,1109.92,1086.64
MOZ,1003.57,888.12,785.95,695.53,721.18
MMR,880.59,851.82,823.98,797.05,812.42
NAM,1035.48,1036.51,1037.53,1038.56,790.61
NPL,376.62,414.52,456.24,502.16,482.25
NLD,1120.19,1135.74,1151.5,1167.49,1261.13
NZL,733.18,741.22,749.35,757.57,746.39
NIC,1034.54,963.65,897.62,836.11,828.03
NER,875.19,907.75,941.51,976.53,715.01
NGA,606.4,612.61,618.89,625.23,596.8
NOR,910.45,897.05,883.84,870.83,930.35
OMN,1080.79,1102.99,1125.64,1148.76,898.52
PAK,720.18,722.02,723.87,725.73,777.76
PAN,1093.14,1006.22,926.22,852.58,770.14
PNG,737.12,739.99,742.87,745.77,806.27
PRY,1034.26,1018.8,1003.57,988.56,1017.84
PER,844.58,841.41,838.24,835.09,792.98
PHL,876.52,852.52,829.17,806.46,817.37
POL,708.33,683.68,659.9,636.94,621.32
PRT,875.08,786.99,707.76,636.51,667.76
QAT,1398.86,1426.69,1455.07,1484.02,1482.79
KOR,447.9,441.81,435.81,429.88,408.6
MDA,931.12,959.4,988.54,1018.56,700.79
ROU,749.71,719.44,690.38,662.5,696.05
RUS,1079.7,1090.4,1101.21,1112.13,1045.66
RWA,1192.54,1222.58,1253.37,1284.94,1147.14
LCA,910.93,973.5,1040.38,1111.85,651.67
VCT,1206.18,1070.46,950.02,843.13,856.38
WSM,567.94,594.64,622.61,651.88,703.51
STP,1108.72,1117.71,1126.78,1135.92,1040.92
SAU,1097.85,1064.25,1031.67,1000.1,1003.38
SEN,876.16,917.34,960.45,1005.59,723.08
SRB,968.13,869.35,780.64,700.99,644.99
SYC,989.58,915.12,846.27,782.6,825.5
SLE,828.66,815.89,803.31,790.92,902.39
SGP,912.05,904.8,897.61,890.47,954.74
SVK,973.15,802,660.95,544.71,576.07
SVN,816.08,771.78,729.88,690.26,737.14
SLB,741.07,838.58,948.92,1073.78,554.79
SOM,990.7,977.19,963.87,950.72,1001.32
ZAF,761.89,778.94,796.38,814.2,722.44
ESP,626.4,637.47,648.73,660.19,686.95
LKA,917.7,880.68,845.16,811.07,745.29
SDN,1115.69,1118.76,1121.85,1124.94,1115.14
SUR,963.59,1001.09,1040.06,1080.54,845.95
SWZ,791.41,901.19,1026.21,1168.56,893.33
SWE,859.59,807.02,757.67,711.34,756.17
CHE,755.9,740.56,725.54,710.82,963.84
SYR,1302.92,1248.35,1196.05,1145.95,1142.51
TJK,765.82,772.89,780.02,787.21,788.88
TZA,706.87,727.13,747.97,769.41,992.21
THA,744.92,765.45,786.55,808.23,802.94
TLS,1080.99,1029.55,980.56,933.89,926.62
TGO,968.27,955.6,943.1,930.76,709.47
TON,570.5,713.16,891.5,1114.44,711.28
TTO,976.26,933.98,893.53,854.84,859.32
