ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
NAM,,,,,,,86.7704,,,,,,74.3283,,,,,,
NPL,,,,,,,62.708,,,,,,,,,,71.1056,,
NIC,,,,,,,76.7605,,,,78.0964,,,,,,,,
NER,,,,,,,19.6401,,,,42.9274,,,,,,,23.2475,
NGA,,,,,,,,,66.7674,,,,,61.2541,,,,,
OMN,,,,,,,,,86.8623,,,,,89.9993,,90.243,,,
PAK,,,,55.2966,,,,,,,64.0605,67.6518,,68.8661,68.6276,68.9006,66.9911,,
PLW,,,,,,,,,,,,,,,,,,,99.4982
PAN,,,,,,92.5479,,,,,,,,,,94.7074,,,
PNG,,,,,,63.4452,,,,,,,,,,,,65.46,
PRY,,,,,,,,,,,,,95.7124,94.1263,94.3677,94.8131,,,
PER,,,,,,,,,,93.4607,93.7183,94.2258,94.857,,,,,96.9501,
PHL,,,,,,92.545,,,91.6345,,,,,95.0121,,,,,
POL,,,,,,,,,,99.8315,,,,,,,,99.8961,
PRT,,,,,,,,,,,,,,,,,96.2856,,
QAT,,,84.2446,,,,,,,89.1043,,,93.8068,94.2906,95.1157,96.5117,96.6258,96.9208,
MDA,,,,,,97.9776,,,,,,,,,,,,99.5773,
ROU,,,,,,,,98.4044,,,,,,,,,99.0343,,
RUS,,,,,,,,99.6941,,,,,,,,99.7283,,,
RWA,,,,,,71.4194,,,,,,,,,,71.1305,,,
WSM,,,,,,,,,,98.835,,,,,,,,99.0531,
STP,,,,,,,92.2347,,,,,,,80.3302,,,,,
SAU,,,,,,87.0608,,,,87.532,,,,,,,,,96.5314
SEN,,,,,,,,51.0515,,,,52.2585,,,61.8095,,66.3415,,
SRB,,,,,,,,,,,,,,,,,,99.2433,
SYC,,,,,,,,91.4073,,,,,,,,,,91.4073,
SLE,,,,,,,,,,46.6543,,,,,,,,55.5326,
SGP,,,,,,96.5651,,,,,,,,,,98.0371,98.4119,98.4625,
SVN,,,,,,,,,,99.6908,,,,,,,,99.7229,
SLB,,,,,83.7,,,,,,,,,,,,,,
ZAF,,84.0714,,,,,,,,,,,90.7176,,94.1215,94.1439,94.2451,94.9637,
