ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,1.8,0.8,1.7,1.7,1.8,1.6,1.7,3.3,,,,,
DZA,,,,,,,1.3,,1.5,2.1,,,,,,,,
ATG,,,,,,,14,15,15,15,15,15,15,15,,,,
ARG,3.4,2.8,2.7,2.8,2.8,3.1,3.4,2.9,2.7,3.4,3.3,3.6,3.5,3.6,3.5,3.7,3.7,
ARM,,,,,,,,0.2,0.4,0.4,0.5,0.7,0.8,1.3,1.1,,,
AUS,4.7,4.5,4.8,4.8,4.8,5.1,6.9,6.9,6.9,6.9,6.9,6.5,6.7,6.6,,,,
AUT,5.3,5.3,5.8,5.8,5.6,5.7,5.5,5.7,5.7,6.1,6.4,6.2,6.4,6.1,,,,
AZE,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.6,0.6,0.6,,,,
BHS,15.2,15.7,15.9,15.3,16,,16.6,16.8,18,15,18.1,16.1,16,15.6,15.4,,15.5,
BHR,,,,,,,4.5,,,4.7,,,,,,,,
BGD,,,,,,,,,1.3,,1.5,,,,,,,
BLR,,,,,,,,,,,,,,,1.2,,,
BEL,3.3,3.3,3.4,3.5,3.2,3.3,3.2,3.3,3.1,3.1,3.4,3.3,3.4,3.2,,,,
BLZ,5.3,4.1,5.6,7.2,7.1,,,,,,8.9,,,,,,,
BTN,,,,,,,,,0.8,,1.6,2.8,,,0.9,1.3,1.9,1.8
BOL,5.8,6.2,5.9,,4,3.9,4,4.7,,5.6,4,4.1,3.4,,,,,
BWA,,2.9,,2.5,,2,2.8,,3.2,,,2.7,,,,,,
BRA,,,,,,4.7,,3.7,3.6,3.6,3.7,3.8,3.7,3.9,3.9,,,
BRN,,,,,,,4.9,,,,,,,,,,,
BGR,,,,,,5,4.5,4.8,4.7,4.6,5.1,5,5,,,,,
BFA,,,,,,,,,0.4,,0.3,,,,,,,
KHM,,,,0.3,,0.4,0.2,,,,,,,,,,,
CAN,6.1,6.3,6.4,6.5,6.3,6.4,6.3,6.4,6.4,6.3,6.2,6.2,6.3,6.3,,,,
CHL,,,,,,,,2.7,,,,,,,,,,
CHN,,,,,,,,,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.6,1.7,
CRI,,4.7,4.4,4.5,5,4.7,5.5,5.2,5.5,5.5,5.5,5.3,5.6,5.1,,,4.3,
HRV,,4.8,5.1,5.3,5,5.1,5.2,5.6,5.5,5.5,5.3,5.7,5.9,5.4,,,,
CYP,,,,,10.1,9.6,9.2,8.9,8.8,9.1,7.8,6.7,6.3,6.7,,,,
CZE,3.1,3.1,3.4,3.5,3.3,3.3,3.4,3.6,3.6,3.7,3.8,3.9,3.7,3.5,,,,
