ISO,1990,1995,2000,2005,2010
AFG,553.93,568.79,560.26,392.46,214.79
ALB,33.57,16.64,5.36,2.52,2.16
DZA,118.12,73.92,47.37,28.04,16.68
AND,0.62,0.42,0.33,0.29,0.19
AGO,881.33,862.7,629.89,331.63,220.61
ATG,12.99,11.95,6.01,4.9,2.69
ARG,29.75,16.2,8,4.84,4.09
ARM,95.73,85.67,39.25,19.84,12.48
AUS,0.33,0.38,0.38,0.37,0.25
AUT,0.23,0.16,0.22,0.39,0.43
AZE,147.47,130.33,83.48,48.76,26.06
BHS,12.29,4.42,1.46,2.38,1.47
BHR,5.12,4.27,2.44,2.21,1.34
BGD,506.03,345.31,167.29,98.71,65.09
BRB,9.25,5.26,4.28,5.12,2.96
BLR,7.48,7.12,5.1,3.39,2.36
BEL,1.17,0.86,0.83,0.71,0.54
BLZ,64.07,35.41,26.75,20.39,15.53
BEN,440.36,300.21,238.3,137.47,95.27
BTN,473.97,287.68,175.49,105.66,64.19
BOL,678.51,475.22,307.04,205.81,156.15
BIH,12.85,8.85,4.33,2.31,1.78
BWA,204.75,207.25,203.63,133.54,70.59
BRA,174.38,100.46,50.67,26.11,15.62
BRN,3.21,2.52,2.41,2.65,2.09
BGR,6.85,5.76,5.85,4.12,3.03
BFA,1129.31,888.24,606.19,548.59,675.35
BDI,693.64,525.64,424.91,386.96,298.89
KHM,326.4,330.86,287.77,126.96,69.23
CMR,504.21,481.29,384.67,255.6,223.49
CAN,0.43,0.33,0.46,0.61,0.42
CPV,242.46,191.8,117.78,81.01,59.17
CAF,527.37,522.31,487.14,384.68,372.08
TCD,1252.26,1150.5,1070.01,851.05,819.42
CHL,9.1,3.59,2.03,1.2,0.97
CHN,39.75,28.75,14.89,5.24,2.29
COL,92.16,71.59,41.96,29.38,21.63
COM,223.72,160.55,118.42,85.05,73.94
COG,168.77,191.41,204.1,161.68,130.77
CRI,19.88,13,7.86,4.62,3.93
CIV,816.88,759.4,511.62,458.67,479.51
HRV,2.2,1.78,1.34,0.99,0.8
CUB,10.74,6.28,2.97,1.71,1.25
CYP,1.73,1.09,0.7,0.53,0.45
CZE,0.94,0.45,0.24,0.29,0.3
PRK,26.84,20.74,16.4,11.53,8.92
COD,464.62,516.25,467.93,355.97,398.51
DNK,1.08,0.55,0.44,0.48,0.39
DJI,305.22,258.63,178.51,123.66,101.42
DMA,8.36,5.49,3.19,2.74,2.68
DOM,241.89,144.14,58.42,39.92,27.7
ECU,213.96,129,76.16,40.05,22.64
EGY,555.46,363.07,189.76,107.83,66.19
SLV,259.1,160.91,77.68,34.72,19.6
GNQ,593.8,544.43,439.62,278.24,205.58
ERI,610.78,356.34,240.39,202.28,170.77
EST,5.22,3.45,2.04,1.18,0.75
ETH,451.2,427.25,405.9,275.77,184.2
FJI,26.21,23.62,25.98,26.83,24.56
FIN,0.96,0.56,0.39,0.41,0.3
FRA,1.31,0.96,1.02,0.75,0.61
GAB,117.22,97.4,82.62,74.53,56.87
GMB,387.87,288.1,219.54,153.98,114.37
GEO,42.04,35.5,18.72,8.85,6.03
DEU,0.63,0.28,0.28,0.29,0.28
GHA,292.7,215.7,151.09,70.23,38.15
GRC,0.58,0.28,0.19,0.15,0.13
GRD,26.23,10.35,8.43,6.45,4
GTM,458.3,290.33,209.01,152.68,94.06
GIN,542.56,384.85,298.79,153.41,136.55
GNB,775.29,695.62,653.89,438.81,337.44
GUY,199.9,148.25,97.61,84.63,63.97
HTI,799.39,524.84,296.9,207.07,164.88
HND,313.06,214.83,148.74,85.85,59.97
HUN,0.73,0.52,0.46,0.38,0.31
ISL,0.58,0.41,0.26,0.21,0.17
IND,456.02,352.22,227.45,164.29,132.58
IDN,185.82,106.52,161.54,167.73,117.77
IRN,63.87,32.32,17.64,12.69,8.36
IRQ,97.73,98.08,68.84,49.47,37.47
IRL,0.5,0.45,0.58,0.5,0.5
ISR,3.37,1.51,1.17,0.89,0.67
ITA,0.43,0.19,0.15,0.18,0.18
JAM,78.8,52.44,39.55,31.71,25.34
JPN,0.63,0.63,0.59,0.58,0.48
JOR,20.76,16.39,12.02,6.81,4.77
KAZ,107.86,119.58,54.31,23.66,18.1
KEN,201.02,215,226.38,165.05,117.22
KIR,241.8,156.8,73.66,49.34,39.88
KWT,8.11,2.54,1.76,1.59,1.54
KGZ,160.11,132.75,98.31,68.09,65.63
LAO,507.49,371.28,273.19,216.99,153.93
LVA,3.92,3.53,1.51,0.81,0.48
LBN,37.65,22.88,10.54,6.39,4.26
LSO,453.94,378.3,353.37,383.4,467.12
LBR,1565.3,1309.15,945.09,538.13,524.61
LBY,59.45,23.73,19.18,13.53,10.18
LTU,3.34,2.02,0.74,0.45,0.28
LUX,1.12,1.05,1.45,1.08,0.78
MKD,113.38,57.3,23.33,14.8,10.93
MDG,690.86,570.43,313.28,223.03,156.27
MWI,1361.52,858.09,438.99,211.08,193.54
MYS,5.47,3.11,1.79,1.07,0.95
MDV,52.55,18.54,13.46,5.12,2.76
MLI,749.67,614.73,520.55,282.47,217.91
MLT,0.99,1.26,0.84,0.78,0.87
MHL,62.19,54.29,52.26,46.66,37.3
MRT,424.03,365.9,356.38,258.64,183.33
MUS,22.49,11.03,5.91,4.67,3.94
MEX,178.62,81.38,38.98,22.56,14.31
FSM,86.54,43.24,17.18,9.81,6.44
MNG,44.62,30.16,19.26,10.74,6.72
MNE,6.37,4.23,2.88,1.97,1.1
MAR,162.46,108.73,58.51,35.15,22.59
MOZ,755.44,579.49,401.9,251.65,179.3
MMR,766.37,598.77,478.25,357.57,244.02
NAM,381.62,248.95,233.15,216.39,188.84
NPL,723.73,549.16,373.45,253.27,182.75
NLD,0.32,0.27,0.48,0.54,0.39
NZL,0.57,0.33,0.41,0.41,0.39
NIC,382.8,209.18,110.59,65.36,48.08
NER,2231.17,1772.13,1379.67,856.53,694.33
NGA,698.75,515.06,356.1,228.69,187.15
NOR,0.36,0.22,0.36,0.41,0.38
OMN,16.07,4.73,2.23,1.99,2.09
PAK,438.16,381.94,283.14,245.36,234.98
PAN,56.3,37.58,29.3,26.32,20.56
PNG,258.3,214.06,164.46,128.7,99.43
PRY,115.52,77.04,54.21,38.56,26.04
PER,299.93,145.86,40.35,19.08,14.03
PHL,28.67,42.94,49.88,41.52,28.64
POL,4.2,2.07,0.77,0.49,0.41
PRT,3.88,1.69,1.36,0.82,0.66
QAT,2.93,2.46,3.35,2.61,1.38
KOR,3.24,1.66,1.1,0.66,0.42
MDA,21.99,14.72,9.95,5.59,3.96
ROU,20.48,15.71,12.55,7.3,3.99
RUS,16.34,11.95,11.46,7.38,4.67
RWA,493.97,723.4,500.67,217.47,96.67
LCA,28.44,15.61,5.68,5.32,3.67
VCT,43.07,22.52,12.46,9.53,7.32
WSM,13.91,12.85,8.82,6.33,4.73
STP,375.05,313.49,210.3,116.69,85.34
SAU,33.68,21.98,14.37,9.34,6.41
SEN,664.66,661.06,694.92,374.12,244.06
SRB,3.84,5.68,1.38,0.73,0.52
SYC,3.97,5.34,5.09,5.1,4.6
SLE,555.4,473.67,398.46,254.37,130.07
SGP,2.54,1,0.62,0.44,0.44
SVK,1.92,1.46,1.43,1.32,1.04
SVN,1.43,0.88,0.72,0.61,0.36
SLB,72.14,57.31,48.77,38.63,26.58
SOM,681.99,616.05,435.18,296.94,275.73
ZAF,264.64,205.34,211.02,227.31,182.42
ESP,0.94,0.42,0.37,0.42,0.37
LKA,53.26,24.95,9.44,4.43,3.1
SDN,308.31,269.01,224.91,205.75,146.45
SUR,157.68,109.97,54.76,29.26,23.9
SWZ,402.84,356.96,426.97,478.74,365.74
SWE,0.19,0.14,0.27,0.4,0.42
CHE,1.67,1.73,2.12,1.83,1.51
SYR,28.81,12.7,5.21,3.36,2.51
TJK,545.62,513.91,308.68,159.71,123.31
TZA,418.71,368.67,188.63,95.59,82.62
THA,12.87,6.81,4.92,3.89,3.54
TLS,415.78,338.85,319.78,190.78,126.71
TGO,460.87,412.63,302.71,307.61,276.02
TON,18.41,17.85,18.3,15.53,11.94
TTO,20.38,16.09,13.61,9.54,6.77
TUN,122.79,77.4,41.74,25.58,16.62
TUR,133.22,74.65,24.26,9.33,6.07
TKM,410.92,358.5,228.73,107.28,60.09
UGA,524.24,372.38,224.96,111.21,53.97
UKR,7.93,7.92,5.95,4.69,4.49
ARE,11.64,6.86,5.07,4.41,2.85
GBR,2.25,1.8,0.9,0.44,0.34
USA,0.91,0.79,0.47,0.42,0.4
URY,19.82,13.36,7.66,6.16,4.18
UZB,129.85,107.02,35.61,13.36,12.15
VUT,64.15,47.51,49.19,53.34,37.7
VEN,91.49,77.55,44.1,31.92,22.15
VNM,66.01,36.7,19.6,10.21,6.33
YEM,716.3,672.88,512.11,356.51,275.9
ZMB,545.34,441.28,369.01,250.82,197.12
ZWE,129.69,118.22,111.44,124.8,190.48
HIA,15.9896,13.336,10.4863,6.95865,5.09173
LIA,649.35,537.287,405.904,273.866,228.69
LMA,299.512,236.702,180.881,132.921,105.928
UMA,104.512,77.2192,52.3433,34.9708,24.9308
HIM,1.73,1.26,0.84,0.66,0.48
LIM,545.62,516.25,373.45,223.03,179.3
