ISO,1990,1995,2000,2005,2010
AFG,1307.54,1385.49,1441.57,1378.86,1251.95
ALB,425.41,426.77,467.85,483.33,452.22
DZA,541.26,518.11,498.74,477.35,447.17
AND,310.69,302.74,281.09,263.84,259.87
AGO,555.18,542.96,529.29,473.88,467.76
ATG,504.08,500.47,457.71,438.05,427.47
ARG,458.27,419.91,402.05,383.68,376.25
ARM,515.85,549.28,536.89,472.66,425.29
AUS,399.35,363.65,320.58,286.81,285.69
AUT,434.03,400.23,371.64,318.92,296.23
AZE,598.15,595.25,546.41,523.66,460.19
BHS,545.9,365.61,215.25,198.46,243.67
BHR,663.55,637.15,554.25,498.29,382.89
BGD,642.18,584.4,531.94,499.05,506.64
BRB,522.98,483.59,459.81,469.24,456.99
BLR,595.43,658.49,663.64,610.85,550.21
BEL,407.42,376.12,359.32,316.53,309.37
BLZ,491.84,515.15,568.38,511.69,527.63
BEN,433.04,407.86,418.06,400.73,408.74
BTN,601.86,556.41,510.29,484.65,459.79
BOL,622.89,618.55,569.69,523.78,499.18
BIH,617.23,640.44,547.11,495.58,450.75
BWA,476.19,416.9,420.74,349.56,265.05
BRA,504.87,501.45,464.33,431.97,416.66
BRN,542.61,526.87,506.25,468.11,432.06
BGR,616.98,616.44,616.93,556.91,532.58
BFA,410.83,401.28,410.6,426.15,469.08
BDI,691.43,659.84,630.78,645.89,644.63
KHM,695.41,682.37,658.03,608.03,571.96
CMR,496.46,463.35,464.47,447.38,464.86
CAN,377.44,364.21,341.03,318.74,314.27
CPV,363,346.74,328.16,312.49,298.24
CAF,639.32,615.93,569.11,550.29,574.66
TCD,453.34,424.5,445.97,426.97,428.2
CHL,475.73,404.73,378.04,363.81,327.13
CHN,623.75,571.01,512.07,453.85,397.13
COL,465.41,467,436.79,417.03,395.07
COM,660.14,615.71,566.72,567.5,588.41
COG,590.2,628.56,582.41,550.81,556.13
CRI,390.28,386.47,362.45,340.55,325.64
CIV,448.2,416.16,429.88,431.71,458.34
HRV,562.68,549.42,489.42,448.46,411.88
CUB,445.16,474.07,442.61,428.45,398.73
CYP,365.47,361.53,347.21,334.72,319.17
CZE,593.78,525.09,486.48,425.03,380.28
PRK,607.04,587.29,599.25,586.76,565.57
COD,521.63,505.58,492.75,496.28,525.2
DNK,457.44,464.53,441.51,400.16,379.79
DJI,537.77,527.12,520.42,525.9,515.86
DMA,589.52,535.07,464.59,431.74,408.45
DOM,497.4,460.19,415.31,425.65,447.29
ECU,389.47,378.83,372.61,338.51,318.92
EGY,723.44,655.18,631.71,641.46,607.08
SLV,414.97,407.73,394.42,392.44,393.35
GNQ,579.71,546.63,459.06,398.53,380.24
ERI,668.13,609.75,569.98,569.8,591.09
EST,602.01,604.59,558.05,465.68,371.57
ETH,574.55,528.71,475.54,482.86,464.01
FJI,758.75,810.87,813.16,791.81,802.1
FIN,414.09,373.75,351.04,318.56,292.6
FRA,326.11,300.91,303.04,269.83,256.33
GAB,474.52,471.36,455.82,461.49,471.57
GMB,541.7,506.57,505.21,482.04,456.04
GEO,517.95,482.71,443.87,450.93,430.67
DEU,452.72,410.66,386.68,331.45,310.37
GHA,519.92,507.59,510.64,483.37,476.73
GRC,426.76,396.43,411.26,373.9,332.76
GRD,631.05,589.96,551.56,631.18,617.3
GTM,417.15,417.5,409.54,402.63,406.54
GIN,540.96,491.98,485.16,463.23,493.8
GNB,547.47,501.89,508.64,532.68,534.2
GUY,756.39,742.22,658.85,722.26,724.2
HTI,971.11,941.37,900.19,874.28,860.66
HND,526.67,544.69,563.71,560.46,541.9
HUN,636.96,602.69,563.39,515.92,473.53
ISL,390.46,352.59,335.55,297.01,261.99
IND,717.62,703.33,652.8,584.66,569.11
IDN,591.12,575.3,584.89,579.93,553.37
IRN,546.83,539.05,512,441.14,409.06
IRQ,621.89,661.64,640.91,638.28,628.21
IRL,482.05,444.81,418.58,350.03,327.93
ISR,442.73,415.78,389.33,336.64,305.34
ITA,384.59,354.37,332.44,289.59,284.09
JAM,555.61,515.4,483.36,418.07,439.3
JPN,297.82,267.56,241.89,221.03,209.68
JOR,613.03,594.19,603.67,604.85,562.44
KAZ,640.31,783.39,788.21,746.15,633.6
KEN,380.67,354.61,325.92,318.18,315.35
KIR,910.26,888.68,890.94,883.01,882.93
