ISO,1990,1995,2000,2005,2010
AFG,370.9,383.42,384.39,369.91,339.46
ALB,95.31,98.44,115.74,125.8,117.65
DZA,109.71,102.18,94.48,88.3,80.99
AND,80.56,74.7,67.05,61.19,58.67
AGO,81.26,84.34,85.5,76.87,75.04
ATG,85.94,82.94,76.46,73.56,71.01
ARG,85.18,72.93,73.65,68.09,65.39
ARM,203.38,218.06,207.15,170.24,148.3
AUS,112.12,91.36,70.85,56.17,54.5
AUT,124.64,118.36,105.76,75.91,66.99
AZE,261.87,263.68,239.51,208.76,177.33
BHS,95.28,58.65,28.06,22.78,34.07
BHR,208.92,159.88,120.61,90.26,60.2
BGD,28.01,30.43,28.59,34.74,35
BRB,83.38,74.57,66.23,63.88,60.77
BLR,258.63,296.88,316.71,294.33,265.46
BEL,84.35,72.27,68.42,55.38,52.79
BLZ,124.99,131.11,127.47,105.71,101.45
BEN,61.35,61.81,65.45,63.58,64.94
BTN,66.03,70.27,69.51,68.85,65.09
BOL,107.31,106.71,99.17,90.03,83.54
BIH,156.88,161.97,138.78,124.21,112.63
BWA,55.56,48.86,44.73,36.87,28.53
BRA,104.75,99.18,86.99,77.43,73.07
BRN,94.22,90.56,82.99,82.83,80.59
BGR,195.81,204.57,204.97,168.81,154.5
BFA,38.08,39.18,43.41,54.77,67.06
BDI,86.54,79.14,72.38,75.48,75.4
KHM,149.43,146.62,141.07,137.9,133.56
CMR,70.5,67.81,68.97,66.07,66.04
CAN,104.87,90.7,75.5,64.13,62.39
CPV,42.3,40.14,37.52,34.61,31.41
CAF,107.17,100.96,89.79,86.32,90.19
TCD,59.34,59.11,62.72,59.93,58.78
CHL,84.35,63.65,54.27,47.05,39.26
CHN,51.55,55.47,61.65,59.82,56.95
COL,108.76,108.18,93.47,87.45,83.04
COM,86.49,77.87,67.04,65.37,66.15
COG,108.02,112.4,103.01,97,96.67
CRI,86.83,82.49,72.01,65.5,59.48
CIV,63.55,61.79,64.53,63.8,65.76
HRV,164.23,161.75,136.08,122.39,110.64
CUB,133.99,144.42,128.34,116.65,104.37
CYP,95.94,93.06,85.21,68.53,61.59
CZE,188.09,162.36,140.38,119.86,109.65
PRK,81.45,81.85,81.74,81.39,79.25
COD,82.95,79.91,77.26,79.48,83.63
