ISO,1990,1995,2000,2005,2010
AFG,1040.19,1078.06,1108.06,1079.67,1013.72
ALB,642.14,660.35,721.83,717.99,682.26
DZA,613.85,609.23,584.6,535.83,485.52
AND,499.35,474.05,453.92,441.83,419.17
AGO,764.11,701.64,671.27,611.08,619.05
ATG,684.01,659.35,585.04,569.82,589.04
ARG,752.93,719.47,693.26,649.04,609.57
ARM,855.08,989.92,894.48,840.18,813.43
AUS,633.96,563.23,484.07,422.46,407.66
AUT,705.32,651.1,594.54,503.17,458.92
AZE,973,1027.21,861.38,805.79,740.92
BHS,843.54,664.33,535.22,461.18,489.89
BHR,694.87,655.65,618.76,567.42,456.67
BGD,674.07,638.62,631.36,633.14,650.78
BRB,689.58,609.78,517.06,488.02,480.44
BLR,994.46,1184.67,1221.15,1209.32,1117.44
BEL,687.66,632.63,585.73,499.78,482.98
BLZ,608.17,648.99,722.01,626.31,615.41
BEN,529.81,511.64,532.57,518.33,529.63
BTN,657.62,625.29,594.71,575.32,561
BOL,618.02,578.46,546.52,494.04,476.71
BIH,867.77,963.29,767.81,699.34,615.48
BWA,548.29,462.9,410.38,355.59,388.07
BRA,714.07,703.48,654.42,620,601.08
BRN,646.2,660.27,619.57,548.52,536.92
BGR,915.7,967.14,933.35,904.96,850.93
BFA,475.92,452.76,471.42,499.06,560.45
BDI,764.61,742.78,705.9,711.37,699.9
KHM,803.74,784.29,775.29,775.29,756.86
CMR,569.36,540.08,540.86,526.73,562.38
CAN,607.36,560.46,506.05,448.61,426.48
CPV,615.61,601.66,568.21,542.05,524.53
CAF,906.47,872.49,823.64,813.62,863.79
TCD,522.49,489.51,518.16,500.87,506.06
CHL,712.63,589.06,534.89,508.77,474.25
CHN,800.39,773.27,733.57,686.63,630.62
COL,599.54,589.31,564.72,534.01,514.92
COM,695.65,644.06,590.18,594.96,623.72
COG,748.13,785.79,718.03,686.03,726.94
CRI,487.09,490.67,470.07,453.33,434.03
CIV,570,580.85,634.52,636.68,651.45
HRV,918.9,842.01,798.95,773.59,668.59
CUB,555.09,584.55,543.97,525.29,506.41
CYP,529.23,518.64,519.16,497.99,486.68
CZE,1026.38,873.96,781.75,688.66,620.02
PRK,798.57,789.78,808.5,806.66,794.85
COD,545.46,531.88,532.29,551.43,604.11
DNK,706.64,685.9,624.09,560.45,521.51
DJI,584.67,573.87,551.74,552.8,553.14
DMA,678.97,674.53,621.07,621.78,663.15
DOM,575.32,553.93,563.63,582.38,597.24
ECU,498,467.29,461.81,414.18,398.39
