ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,49.3,,,43.1,40.6,,,,,,,,,,
DZA,,,,,,,34.6,,31.2,30.4,,,,27.6,,,22.5,
ARG,,,34.4,33.2,35.9,35.6,37.3,38.3,37.6,38.1,42.8,45.6,,,,47.2,48.2,52
ARM,,,,,,,,,,,,,72.4,73.1,73.2,71.2,67.4,
AUS,31.6,33.2,27,29.3,38.7,41.1,27.7,29.9,32.5,33.8,29.6,36,32,32.7,,,,
AUT,49.9,54,53.7,57,58.8,55.5,57.1,56.7,54.4,54.6,55.2,53.2,50.4,51.8,,,,
AZE,,,,,,,,,83.1,83.4,83.4,85.7,81.8,87.3,60.9,51.3,62.1,68.8
BHS,70.4,63.8,69,59.5,64.9,,68.8,69.4,77.2,75.9,82.1,73.5,81.7,,,,59.2,
BHR,,,55.9,49.9,45.7,47.7,,46.6,43.4,44,41.3,45.3,39.1,,,64.7,,
BGD,,20.8,,,,22.4,,,,,18.6,,,,,,,
BRB,77.4,70.3,74.8,78,78.4,72.2,74.7,72.6,73,,,,,,,,,
BLR,23.1,22.2,21.5,19.7,18.5,17.2,18.9,21,21.3,43.7,42.7,43.4,42.2,41.6,,,,
BEL,35.7,37,36,39.2,35.1,37.9,40,38.8,41.9,41.5,41.3,40.5,42.8,44,,,,
BLZ,16.7,25.6,21.8,23.6,19.6,,,,,,19.2,,,,,,,
BTN,,,,,,,,,,,,10.5,,,12.9,12.5,16.4,21.6
BOL,,40.1,54.9,,41.1,34,,,,,43.5,,,46.1,47.1,,,
BIH,,,,,,,,,,,,70.9,68.1,69,70,68.4,67.4,67.7
BWA,,,,,,,25.2,,,,,,,,,,,
BRA,,,,,,,27.3,30.8,32.1,33.5,35.2,37,39.9,,,,51.2,
BRN,,,,,,,2.7,2.4,3.6,,,,,,,,,
BGR,,,53.3,50.9,51.4,52.2,52.1,52.6,50.3,49,50.3,47.8,46.9,45,,,,
BFA,19,12,18.8,25,28.6,33.3,,,,,,,,,,,,
CAN,33.5,33.8,32.2,42.9,41.9,41.3,40,40.7,39.6,39.7,39.1,37.7,37.9,38.1,,,,
CAF,4.4,,,,,,,,,,,,,,,,,
CHL,,,,,,,,,,,,59.1,55.9,,,,63.4,
COL,62.3,61.4,62.6,60.7,61,59.3,23,22.5,20.3,21,58.2,56.3,54.6,36,54.6,34,54,
CRI,20.1,18.6,16.6,22.5,17.8,15.3,19.5,21.5,22.1,28.6,47.1,,46.4,41.9,45.9,46.4,47.2,
HRV,,68.3,63.9,66.7,68.4,66.1,70.5,67.9,67.1,67.8,71.8,68.8,66.6,69.7,,,,
CUB,86.1,85.1,85,82.9,85.7,83.4,87.3,85.6,86.2,87.8,85.1,48.5,56.7,50.3,,,,
CYP,42.6,42.7,42.9,42.5,40.6,51.5,39.5,41.7,30,35.1,41.3,36.7,35.8,36.8,,,,
CZE,62.7,63.2,66.2,72.1,72,70.8,69.8,72.7,73.7,71.6,72.6,70.8,69.9,65.4,,,,
DNK,43.1,44.2,45.5,48.6,,47.1,43,44.2,43.5,48.3,47,38.2,37.5,39.4,,,,
DMA,,,1.2,,,,,,,,,,,,,,,
DOM,38.1,37,32.4,,,,,,,35.1,37.4,40.8,43.9,,,,44,
ECU,,,,,54.1,50.7,51.4,49,,50.1,48.5,45.2,39.5,36.2,40.4,34.1,50.3,
EGY,,,,,,,,,,,,,,65.4,56.7,54,53.7,
SLV,,28.8,32.5,36,,,,,,,38.7,,35.5,22.4,2.2,50.1,45.6,
EST,64.3,65.4,60.3,59.6,58.9,59.5,61.6,63.9,60.3,63,64.8,58.3,57.3,56.9,,,,
ETH,70.7,64.8,64.4,65.6,66.7,,,,,,11.3,,,,,,,
FJI,,,,,,,,,,,49.5,,,,,,,
FIN,51.5,50.8,44.2,43.7,42,45.8,44.6,44.7,44.1,44.1,45,46.6,46.2,44.8,,,,
FRA,,,,,,,,,41.6,42.9,40.8,41.5,41.3,42.5,,,,
GEO,,,,62.8,55.7,59,60.2,55.9,55,59,57.5,54.3,51.2,53.1,56.3,51.8,,
DEU,,60.8,60.9,62.1,59.2,59.9,61.6,61.2,60.8,61.2,58.4,56.4,56.9,57.4,,,,
GRC,42.7,41.7,41.7,52.9,51.8,53.8,52,53.1,52.7,51.4,52.4,53.5,50.2,49.5,,,,
GTM,,,,,,,,,,,,,,,,55.3,51.2,
HND,,,,30,,,,,,,,,,,,,50.5,
HUN,54,56.5,51.7,54.1,60,63.1,60.6,58.3,60.3,61.6,62.2,60,58.4,57.6,,,,
ISL,32.4,32.1,25.8,21.7,23.8,27.3,31.6,26.1,,,,,,,,,,
IND,40,39.9,41.7,41.5,42,41.6,41.4,39.3,40,36.3,36.4,,,,,35.9,,
IDN,,,50.1,48.8,46.8,43.8,33.3,31.9,31.1,33.4,35.2,35.5,38.6,37.4,,,,
IRN,,,,,,,,,,,44.8,41.9,36.1,32.5,,,,
IRL,31.4,31.8,34.5,32,25.9,,,43.3,42.2,39.7,38.9,44,42.2,43.5,,,,
ISR,50.3,49.1,47.8,43.7,47.8,52.2,53,53.5,52.1,51.1,52,55,51.7,53.9,,,,
ITA,41.8,42.1,42.5,42.1,42.9,44.4,47,45.6,,41.9,42,42.4,43.6,43.1,,,,
JAM,6.1,,,,,,,2.5,4.6,5.7,4.2,4.5,5.9,4.8,,,,
