ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,71.8,72.2,57.7,58.1,58.5,58.5,58,47.9,,,,,
DZA,,,,,,,19.9,,21,20.3,,,,,,,,
ATG,,,,,,,1.9,2.1,2,2.1,2,2,2,2.1,,,,
ARG,0.6,0.6,0.7,0.7,0.7,0.6,0.7,0.9,1.3,1,1,1,0.8,1.1,1.1,1.2,1.1,
ARM,,,,,,,,45.3,45.9,46.9,46.2,46.2,46,37.6,39.4,,,
AUS,4.8,4.8,5,4.8,4.8,4.8,4.6,4.2,3.7,3.6,3.4,3.3,3.2,3.2,,,,
AUT,7.4,7.2,6.7,6.5,6.1,5.8,5.7,5.6,5.5,5,5.5,5.5,5.7,5.6,,,,
AZE,,,,42.3,42.3,41,39.9,40.1,40,39.5,39.2,39,38.6,38.3,,,,
BHS,4.3,5,3.8,3.5,4,,4.2,3.7,3,4.4,3.5,2.5,2.3,2.9,2.9,,3.7,
BHR,,,,,,,0.8,,,0.8,,,,,,,,
BGD,,,,,,,,,49.4,,45.8,,,,,,,
BLR,,,,,,,,,,,,,,,10.4,,,
BEL,2.7,2.7,2.6,2.2,2.4,1.9,1.4,1.8,1.7,2.2,2,1.9,1.8,1.8,,,,
BLZ,27.2,28.7,29.9,25,27.5,,,,,,17.7,,,,,,,
BTN,,,,,,,,,79.8,,43.6,63.1,,,65.4,59.5,60.1,62.2
BOL,2.2,5.2,5.7,,36.8,36.4,41.4,39.6,,34.5,38.3,39.2,35.8,,,,,
BWA,,15.6,,20.4,,19.7,12.4,,21.2,,,29.9,,,,,,
BRA,,,,,,17.9,,20.2,20.2,20.5,19.9,18.9,17.9,17.4,17,,,
BRN,,,,,,,1,,,,,,,,,,,
BGR,,,,,,13.1,9.7,10.7,11.1,10.6,8.9,8.1,7.5,,,,,
BFA,,,,,,,,,85,,84.7,,,,,,,
BDI,,,,92.2,,,,,,,,,,,,,,
KHM,,,,76.1,,70.9,66,,,,,,,,,,,
