ISO,1990,1995,2000,2005,2010
AFG,2318.61,2598.64,1653.62,833.53,416.77
ALB,0.55,0.36,0.23,0.15,0.06
DZA,0.02,0.02,0.01,0.01,0.01
AND,0.04,0.04,0.04,0.04,0.1
AGO,3573.86,4460.46,5556.3,6763.13,3770.48
ATG,0.09,0.09,0.09,0.09,0.06
ARG,1.2,0.53,0.25,0.13,0.07
ARM,1.76,0.82,0.33,0.13,0.03
AUS,0.38,0.41,0.44,0.47,0.8
AUT,0.02,0.01,0.01,0.01,0.04
AZE,2.25,1.11,0.43,0.2,0.11
BHS,0.14,0.12,0.1,0.09,0.11
BHR,0.03,0.02,0.02,0.02,0.02
BGD,417.7,307.06,176.85,111.29,55.55
BRB,0.11,0.1,0.09,0.09,0.11
BLR,0.43,0.33,0.26,0.2,0.59
BEL,0.02,0.02,0.02,0.02,0.07
BLZ,137.78,104.62,87.36,61.99,38.51
BEN,6720.2,6790.99,7735.05,8786.26,7244.1
BTN,707.63,553.11,313.12,165.2,80.46
BOL,101.57,66.83,34.58,22.7,13.12
BIH,0.67,0.38,0.21,0.12,0.05
BWA,316.35,463.47,937,1082.39,442.76
BRA,19.04,14.71,10.88,10.22,9.6
BRN,0.28,0.13,0.07,0.03,0.01
BGR,0.52,0.33,0.21,0.13,0.05
BFA,7861.9,10668.9,12656.8,15474.4,12429.7
BDI,10511.5,12225.4,15871.9,13261.5,9133.1
KHM,3497.42,3219.29,2127.77,1030.48,617.13
CMR,5431.67,7195.32,9604.27,10190.8,6077.54
CAN,0.22,0.15,0.1,0.07,1.02
CPV,352.77,371.15,390.61,411.23,457.32
CAF,6999.67,8353.2,10430.2,12256.3,7907.02
TCD,3892.43,4158.79,5146.4,6232.91,4935.23
CHL,0.02,0.02,0.02,0.02,0.03
CHN,0.94,0.86,0.8,0.75,0.72
COL,32.88,27.69,16.39,12.92,7.72
COM,4317.24,5412.56,6693.05,5739.36,3600.49
COG,6305.49,8033.47,10261.9,9430.08,5366.4
CRI,0.92,0.44,0.2,0.1,0.05
CIV,5618.71,6264.01,6637.83,9400.32,7590.5
HRV,0.47,0.3,0.19,0.12,0.05
CUB,0.1,0.08,0.07,0.06,0.06
CYP,0.02,0.02,0.02,0.01,0.04
CZE,0.48,0.32,0.22,0.15,0.05
PRK,2.26,1,0.48,0.22,0.1
COD,7296.99,8018.03,9518.55,10851,7240.7
DNK,0.02,0.02,0.02,0.02,0.04
DJI,673.21,955.68,1393.69,1342.39,1070.38
DMA,0.09,0.08,0.07,0.06,0.06
DOM,13.6,11.36,8.45,8.19,6.5
ECU,38.83,34.53,28.34,18.44,11.77
EGY,2.82,1.92,0.01,0.01,0.01
SLV,1.97,0.81,0.34,0.15,0.07
GNQ,8014.4,10079.5,10353.2,6458.45,5875.38
ERI,2315.57,2880.07,4052.93,3708.92,3071.84
EST,0.47,0.37,0.29,0.23,0.74
ETH,4652.15,5472.07,5196,3289.34,2875.03
FJI,2.31,2.18,2.07,1.96,2.29
FIN,0.02,0.02,0.02,0.01,0.04
FRA,0.02,0.02,0.02,0.01,0.03
GAB,5367.78,5578.04,6061.15,6784.98,4503.02
GMB,5183.53,5912.91,5826.01,7263.2,6685.48
GEO,1.58,0.74,0.33,0.15,0.1
DEU,0.02,0.02,0.02,0.02,0.05
GHA,4731.73,4906.59,5284.04,6901.68,4563.38
GRC,0.02,0.02,0.02,0.01,0.06
GRD,0.07,0.07,0.06,0.06,0.07
GTM,113.6,74.47,44.31,34.05,22.24
GIN,9494.74,9397.65,11239.1,11614.5,8776.4
GNB,9915.43,9368.69,9837.51,11272.2,10474.4
GUY,152.72,129.82,90.24,72.09,48.94
HTI,1016.14,871.61,814.07,640.76,407.54
HND,27.29,24.5,20.6,20.59,20.47
HUN,0.56,0.34,0.21,0.13,0.04
ISL,0.02,0.02,0.02,0.02,0.04
IND,882.66,752.59,541.91,373.98,184.97
IDN,664.95,504.99,371.66,287.35,160.77
IRN,2.22,1.66,1.03,0.62,0.3
IRQ,2.27,1.05,0.45,0.22,0.12
IRL,0.02,0.02,0.02,0.01,0.05
ISR,0.03,0.02,0.02,0.02,0.04
ITA,0.02,0.02,0.01,0.01,0.04
JAM,0.09,0.08,0.07,0.06,0.06
JPN,0.01,0.01,0.01,0.01,0
JOR,0.03,0.02,0.02,0.01,0.02
KAZ,0.02,0.02,0.02,0.01,0.03
KEN,4517.49,5685.08,5541.78,3609.52,2791.24
KIR,2.93,2.56,2.24,1.96,2.08
KWT,0.06,0.07,0.07,0.08,0.07
KGZ,2.52,1.24,0.52,0.26,0.14
LAO,2048.37,1720.84,1306.42,886.89,542.79
LVA,0.45,0.33,0.24,0.17,0.67
LBN,0.03,0.02,0.02,0.01,0.02
LSO,0.4,0.42,0.44,0.47,0.41
LBR,7117.34,8349.87,9914.09,10650.4,9013.18
LBY,2.96,2.4,2.48,2.26,0.02
LTU,0.53,0.37,0.26,0.18,0.74
LUX,0.03,0.04,0.05,0.06,0.33
MKD,0.54,0.33,0.2,0.12,0.05
MDG,2686.68,2546.28,2825.29,4070.15,3819.2
MWI,7992.24,8818.02,5965.72,5709.17,4302.66
MYS,49.39,41.82,38.92,40.06,40.8
MDV,0.51,0.51,0.5,0.5,0.43
MLI,11592.1,12268.2,14502.2,15804.7,12177
MLT,0.02,0.02,0.02,0.01,0.04
MHL,2.31,2.17,2.03,1.9,2.32
MRT,1471.4,1848.3,2829.52,3956.08,2504.98
MUS,54.56,31.73,0.76,0.56,0.48
MEX,1.64,0.67,0.29,0.14,0.08
FSM,2.57,2.36,2.17,2,1.89
MNG,0.02,0.02,0.02,0.02,0.03
MNE,0.51,0.32,0.19,0.12,0.05
MAR,223.24,173.24,134.83,100.63,0.01
MOZ,12672.1,13319,14788.6,12877.4,9859.74
MMR,4430.19,3872.74,3240.35,2656.57,1803.9
NAM,703.04,769.84,1168.02,1816.63,1017.94
NPL,374.3,281.33,164.07,120.43,74.86
NLD,0.02,0.02,0.02,0.01,0.03
NZL,0.36,0.41,0.47,0.53,0.97
NIC,78.25,63.07,48.15,44.4,41.53
NER,5561.17,5881.44,6770.56,7827.75,7961.73
NGA,8504.84,10064,10256.1,11172.8,9475.6
NOR,0.02,0.02,0.02,0.02,0.06
OMN,2.63,1.83,1.51,0.07,0.07
PAK,317.9,278.16,206.24,140.4,94.03
PAN,35.57,32.96,29.12,27.91,30.68
PNG,3221.83,3047.98,2400.11,2116.16,1364.78
PRY,1.42,0.64,0.32,0.16,0.08
PER,11.62,10.4,6.63,5.21,4.26
PHL,51.82,47.09,41.71,37.47,31.96
POL,0.56,0.36,0.23,0.15,0.05
PRT,0.02,0.02,0.02,0.01,0.04
QAT,0.8,0.86,0.93,1.01,4.84
KOR,1.1,0.44,0.18,0.08,0.03
MDA,0.48,0.34,0.24,0.17,0.81
ROU,0.48,0.29,0.18,0.11,0.06
RUS,0.38,0.3,0.24,0.2,0.7
RWA,6767.31,9360.97,9384.51,7397.7,4352.75
LCA,0.09,0.08,0.07,0.06,0.06
VCT,0.1,0.08,0.06,0.05,0.06
WSM,2.44,2.17,1.92,1.71,2.08
STP,5147.98,4836,4720.54,4274.94,3873.14
SAU,6.08,5.35,4.29,3.85,3.12
SEN,5121.48,6417.83,7344.54,7937.51,4135.97
SRB,0.5,0.32,0.21,0.13,0.06
SYC,0.69,0.69,0.7,0.7,0.69
SLE,10184.1,11299.9,13425.1,14052.3,7443.04
SGP,0.01,0.01,0.01,0.02,0.01
SVK,0.59,0.35,0.21,0.13,0.04
SVN,0.54,0.34,0.21,0.13,0.05
SLB,1623.55,1478.25,1056.94,792.22,641.79
SOM,6746.63,7903.68,9074.77,9239.47,5999.9
ZAF,43.71,55.56,130.14,118.17,51.75
ESP,0.02,0.02,0.02,0.02,0.04
LKA,17.43,17.39,14.28,12.5,10.25
SDN,2976.89,3427.66,4200.47,3594.97,2070.61
SUR,110.52,125.24,103.75,54.18,23.62
SWZ,1225.19,1467.53,2014.75,1259.22,992.07
SWE,0.02,0.02,0.02,0.02,0.04
CHE,0.02,0.02,0.02,0.02,0.04
SYR,3.95,2.75,1.88,1.41,0.01
TJK,21.06,24.3,19.32,13.74,9.9
TZA,9920.61,9563.03,9960.42,5988.33,4578.35
THA,157.34,97.43,70.18,55.69,43.76
TLS,2814.88,2383.51,1997.2,1405.59,981.85
TGO,6247.51,6074.22,5936.1,7313.41,7181.82
TON,1.83,1.93,2.03,2.13,2.23
TTO,0.12,0.1,0.09,0.09,0.11
TUN,0.02,0.02,0.02,0.01,0.02
TUR,2.33,0.95,0.37,0.15,0.07
TKM,3.64,1.64,0.62,0.23,0.03
UGA,5735.14,7414.23,9673.58,9732.13,5071.52
UKR,0.5,0.35,0.24,0.17,0.96
ARE,1.89,1.64,0.11,0.1,0.1
GBR,0.02,0.02,0.02,0.02,0.03
USA,0.28,0.16,0.1,0.06,0.66
URY,0.01,0.02,0.02,0.02,0.03
UZB,2.41,1.23,0.56,0.26,0.13
VUT,299.39,253.73,200.33,195.47,115.27
VEN,8.87,7.48,4.97,4.93,2.82
VNM,655.58,515.24,276.55,64.74,46.28
YEM,905.77,1065.32,1405.36,1773.5,963.52
ZMB,9501.64,11342.1,14577.3,10838,6489.21
ZWE,911.26,1321.39,2937.53,3653.41,2117.91
HIA,154.499,194.134,199.317,124.368,113.306
LIA,5425.52,5989.77,6660.02,6659.51,4983.7
LMA,1565.15,1745.58,1957.2,1940.54,1305.24
UMA,205.927,228.648,274.519,324.6,192.644
HIM,0.03,0.04,0.04,0.03,0.05
LIM,5561.17,5912.91,5965.72,6232.91,4578.35
LMM,299.39,253.73,200.33,100.63,48.94
UMM,1.64,0.86,0.45,0.22,0.11
HWW,,4.1241,4.74057,3.37372,3.66329
LIW,,4616.95,4988.07,4672.84,3507.3
LMW,,1372.08,1343.06,1359.67,1026.59
UMW,,37.3313,48.2251,62.7595,40.2039
WLD,,1195.56,1337.12,1377.02,1088.34
EAS,,225.74,175.65,131.23,85.31
ECS,,1.04,0.72,0.47,0.6
LCN,,28.17,22.9,18.76,13.24
MEA,,95.62,120.18,143.21,82.47
SAS,,687.5,488.8,328.33,166.1
SSF,,7017.48,7772.04,7787.22,5869.33
# Series: MTRMLRFE,,,,,
"# Name: DALYs per 100,000, Malaria, female",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
