ISO,1990,1995,2000,2005,2010
AFG,34387.5,34070.9,33570.4,27591,19485.2
ALB,7899.94,6161.48,4951.36,3976.13,3425.77
DZA,10036.2,8471.88,8203.35,6973.11,5896.97
AND,1408.6,1201.6,1067.15,1004.73,879.3
AGO,66009.8,64292.5,54397.5,41254.5,30506.6
ATG,6951.87,7328.7,5707.17,5284.44,4262.38
ARG,6028.67,5478.25,4730.29,4125.65,3853.92
ARM,8297.96,8087.44,6133.86,5081.5,4229.48
AUS,1844.11,1686.02,1434.13,1319.17,1223.48
AUT,1786.85,1541.09,1294.58,1201.05,1147.87
AZE,14875.2,15760.3,12962,10017.6,7458.43
BHS,13275.8,14100.1,12706.9,11493.8,9617.37
BHR,4060.48,3394.67,2874.01,2906.13,2577.35
BGD,32507.4,26097.4,19892.7,16606.1,13662.5
BRB,8848.05,8069.16,6812.31,6662.39,5718.94
BLR,3905.24,4052.07,3986.66,3688.77,3042.05
BEL,1977.43,1772.54,1561.61,1354.08,1275.79
BLZ,9749.99,9604.39,11112.1,10532.8,9584.95
BEN,50378.9,44700.8,43576.2,36902.5,30634.4
BTN,28775.1,22733.4,17824.6,14191.2,11842.9
BOL,24819.6,20592.5,16724.8,14211.6,12683.2
BIH,4316.14,4132.2,2728.58,2260.03,2134.11
BWA,23821.6,38217.8,56144.1,45507.8,20703.1
BRA,12457.4,10491.4,8194.59,6822.13,5970.01
BRN,2601.01,2485.74,2351.91,2235.36,2197.32
BGR,3803.91,3656.81,3520.89,2984.02,2766.32
BFA,59339.7,62461.9,56229.5,53460.4,48221.7
BDI,62823.1,68631.8,71954.1,60795.7,46058.2
KHM,33342.6,33225.7,31597.8,21645.1,15273.3
CMR,38821.9,45747.4,49990.3,46284.3,37223.4
CAN,1921.91,1863.92,1420.67,1329.4,1304.8
CPV,17629,16979,14535.1,12386.6,10055.1
CAF,65095.7,72543,82045.9,83557.5,74169.4
TCD,57352.4,58190.9,60685.5,58033,50049.4
CHL,5185.53,3978.16,3064.34,2494.66,2558.61
CHN,8471.18,7165.64,5653.81,4194.85,3119.12
COL,7484.29,7374.29,7503.19,7159.43,6423.72
COM,33808.7,30572.4,29658.6,26835.3,22871.7
COG,46640.9,50764.4,51152.8,43610.7,32384.5
CRI,4516.06,4177.71,3610.91,3120.52,3036.63
CIV,49699.8,58075.1,55517.2,56510.7,46534.4
