ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
DNK,85.445,86.217,,86.773,,87.703,88.446,89.693,92.239,89.8,90.284,87.963,87.834,87.801,88.441,88.954,90.027,90.046,
DJI,,,13.089,,,,17.142,17.784,,22.29,24.884,,,29.113,,,,,
DMA,,,,,66.229,78.237,76.729,85.843,86.819,87.457,86.788,,82.911,83.677,72.331,78.978,79.164,,
DOM,,,,,34.65,35.51,,44.224,,44.573,46.821,,54.18,52.993,58.217,57.287,56.935,57.795,
ECU,,,,46.016,47.428,47.917,48.352,49.973,49.526,50.743,52.97,54.561,56.555,,,70.519,71.41,73.097,
EGY,,,,,,,,,,,,,,,,,80.708,82.566,
SLV,,,,,,44.039,44.895,48.232,,,51.344,50.365,50.846,52.043,53.744,56.301,58.904,60.768,
GNQ,,,,,37.382,,,,,,24.925,,,,,,,,
ERI,11.65,,13.912,,17.589,19.571,19.335,20.365,20.833,23.83,24.817,26.008,25.497,26.391,27.563,28.68,28.223,28.372,
EST,,,,82.015,81.989,82.834,83.029,86.225,87.369,90.601,93.476,94.918,94.632,94.467,94.339,93.574,92.749,90.382,
ETH,,,,,12.863,14.695,15.929,18.37,,,,,,,,,,,
FJI,,,,,71.154,68.786,72.416,72.321,73.535,79.933,,81.806,76.351,,76.208,,80.764,78.744,
FIN,91.529,91.511,92.733,95.821,94.265,93.877,93.588,93.82,94.689,95.039,95.692,96.205,95.678,94.617,93.681,93.194,92.688,92.087,
FRA,98.077,95.909,94.284,,90.796,89.818,89.73,90.83,91.487,91.629,94.996,94.748,94.85,95.033,94.955,94.809,94.891,95.832,
GEO,,77.693,78.1,,76.409,77.341,,,,,77.125,76.96,,84.434,,,,,
GHA,,,,,37.268,37.067,34.853,36.581,37.535,41.38,42.457,43.861,49.558,49.25,47.685,,,,52.72
GRC,,80.458,80.546,80.07,79.268,78.405,80.043,83.588,83.299,85.632,90.759,92.101,91.365,,,99.372,,,
GRD,,,,,,,,76.137,75.315,77.245,76.622,,,,,,,,
GTM,,,,,25.423,28.314,31.78,32.544,,,,,,41.118,43.195,48.07,48.304,,
GIN,,,,,16.681,,22.227,24.729,25.752,27.375,30.643,33.228,,,,,37.203,,
GNB,,,,,,10.849,,,,,,,,,,,,,
GUY,,,,,72.91,,,,,,,,,,81.302,,86.032,,
HUN,,,80.59,80.971,83.063,84.764,87.272,89.059,90.676,90.393,90.088,90.009,89.967,90.553,90.972,91.889,92.325,92.434,
ISL,,,,85.468,82.261,80.611,80.906,83.589,84.873,86.676,87.552,88.386,87.992,88.305,87.264,88.882,87.954,,
IDN,45.53,,,,,,50.562,51.999,54.952,56.427,55.05,58.888,66.239,65.793,66.823,68.409,74.458,74.805,
IRN,,,,,,,,,,,,,,,79.554,78.522,81.284,83.898,
IRQ,,,,,36.221,38.479,,,40.052,46.451,,,49.116,,,,,,
IRL,83.322,83.17,82.771,89.976,88.496,87.326,86.014,86.871,88.177,90.431,91.489,92.595,95.185,96.585,98.371,98.6,,98.745,
ISR,,,,,95.713,97.246,98.516,99.247,100,99.823,99.557,99.497,98.802,97.451,96.912,96.38,96.614,,
ITA,,,,,84.799,87.992,87.232,90.22,90.536,91.321,91.025,91.801,90.83,92.878,92.339,93.568,91.379,,
JAM,,,,,82.332,76.5,75.634,76.57,76.651,82.027,81.359,,,,,,72.433,,
JPN,,,,,,,,,,,,98.053,97.519,97.836,98.072,98.756,98.771,98.777,
JOR,,,,,74.133,77.226,,82.274,83.5,83.965,80.84,84.731,84.917,85.377,,,86.493,,
KAZ,,,,,,88.893,90.543,90.46,91.181,92.433,90.622,89.483,87.693,86.348,86.765,87.847,87.768,86.904,
KEN,,,,,,33.599,,34.831,36.861,39.009,40.73,42.959,46.602,50.618,51.552,,,,
KIR,,,,,,,,,67.298,66.822,66.364,,,,,,,,
KWT,,97.098,97.748,,99.773,100,100,93.727,,,,86.236,85.533,,,,,,
KGZ,,,,,,,,,,82.082,80.871,81.062,80.769,80.909,79.347,79.297,80.788,,
LAO,,,23.48,25.562,28.642,30.684,32.082,33.052,36.324,37.69,37.624,36.43,37.055,37.402,38.641,40.017,40.58,42.977,
LVA,,,,,,,,,,,,,,90.023,87.021,85.701,84.745,82.861,
LBN,,,,,,,,,,,,69.693,68.132,68.589,69.444,67.735,69.519,67.437,
LSO,,12.951,,8.71,13.395,15.146,17.111,17.782,18.22,18.632,19.572,19.581,20.154,21.341,22.456,24.365,25.373,26.081,
LIE,,,,,,,,,100,60.915,,,,94.503,97.915,96.433,99.041,,
LTU,81.441,,,88.245,89.594,91.09,92.431,94.675,96.416,97.493,98.154,97.032,96.509,96.52,97.261,98.309,98.176,97.184,
LUX,,66.746,66.622,,81.713,81.533,77.525,77.415,77.734,77.458,80.464,81.485,82.432,83.397,,84.84,84.735,,
MKD,,,,,,,,,,,78.603,,,,,,,,
MDG,,,,,,,,,,,,,21.463,22.538,,,29.826,30.775,
MWI,,,,,33.907,35.925,31.074,29.785,,25.988,24.604,25.185,25.412,27.242,27.304,28.319,29.407,30.348,
MYS,,,,63.43,63.376,63.127,63.133,63.374,67.634,68.922,66.911,67.137,65.939,66.03,65.732,67.25,67.091,,
MDV,,,,,28.969,35.762,,46.408,,,,,,,,,,,
MLI,,,,,,,,,,,,,,35.908,37.239,38.953,40.28,,
MLT,75.372,70.56,72.726,72.194,72.671,73.374,72.083,73.209,77.284,78.032,80.415,80.136,,76.727,,80.137,,79.602,
MHL,,,,,,,,60.948,,,,,61.339,,,,,,
MRT,,,,,,,15.114,15.434,,14.247,15.219,15.314,,,,,,,
MUS,,,,63.554,66.33,68.856,70.891,73.064,,80.133,,,,,,,,,
MEX,,,,,54.522,55.493,,59.146,61.539,63.016,64.053,64.794,65.752,66.231,66.018,66.064,65.885,66.425,
MNG,50.755,52.413,49.078,50.577,51.276,55.5,61.422,65.636,71.262,76.173,78.242,77.734,,,,,76.737,80.983,
MOZ,7.731,,,,3.139,3.741,4.013,4.925,,4.551,7.773,9.703,11.461,13.115,15.48,16.916,17.851,18.151,
MMR,,,,,29.064,31.421,36.179,36.243,36.943,41.342,41.378,43.648,43.779,,45.8,45.947,,,
NAM,,,,30.477,33.95,37.693,39.301,45.812,42.387,43.292,44.774,44.362,45.083,,,,,,
NPL,,,,,,,,,,,,,49.737,,,53.372,56.422,58.071,58.506
NLD,90.796,90.681,89.25,,90.978,,,90.168,88.676,89.088,86.54,88.118,87.993,87.529,86.912,87.209,88.531,89.642,
NZL,89.26,92.101,90.87,90.191,,,,90.513,,,,,,,94.269,94.284,96.392,96.837,
NIC,,,,,,31.964,33.738,35.766,,38.985,40.246,40.087,,,,42.417,,,
NER,,,7.351,,7.227,,7.048,7.316,8.066,9.846,10.849,,11.541,12.457,12.695,13.589,14.69,,
NOR,,,96.39,95.813,94.924,94.335,93.967,93.725,94.786,95.761,96.463,96.834,97.151,96.495,95.619,95.453,95.241,94.284,
OMN,,,,,63.451,68.568,71.702,74.136,73.774,,,,,,88.819,,89.722,,
PAK,,,,,,,,,,,,34.144,37.102,37.466,36.903,,39.165,41.324,
PAN,,,,,53.859,55.969,57.096,57.365,,58.302,58.493,,,59.709,59.633,62.68,61.677,73.568,
PRY,,36.312,,40.896,43.713,,50.342,51.628,52.964,55.029,55.689,55.837,56.5,57.404,57.897,58.827,60.325,,
PER,54.067,,,62.436,63.48,66.211,69.146,69.603,,68.422,69.804,71.513,74.417,75.573,78.072,77.046,76.812,,
PHL,,,,46.356,47.56,,46.542,49.517,52.325,54.006,53.479,53.637,54.544,55.398,56.282,,,,
POL,,,,,88.053,88.828,89.722,90.635,91.136,88.929,91.956,91.924,91.742,91.149,90.446,90.129,89.673,89.845,
PRT,71.517,,,,77.492,78.918,76.622,76.771,76.498,,77.483,78.032,,,,,,,
QAT,,,,76.482,67.026,,,68.693,,100,100,95.63,72.558,,74.644,80.424,90.557,,
KOR,,98.266,98.909,96.722,96.474,95.569,94.846,94.176,94.728,95.198,95.948,95.586,95.554,95.069,96.172,96.437,96.071,96.374,
MDA,,,,,,77.189,76.849,77.646,78.468,79.053,80.41,79.71,79.3,81.84,78.668,77.96,77.132,77.504,
ROU,,70.734,71.845,73.739,75.352,75.291,76.552,75.721,75.253,74.848,75.322,76.172,77.346,78.235,79.352,,,,
KNA,,,,,,92.948,82.648,79.25,73.356,73.114,77.176,,84.746,89.871,86.968,88.944,83.732,,
LCA,,,,,53.181,54.845,53.956,52.923,56.497,63.813,61.479,65.499,71.71,77.368,80.888,83.32,81.506,81.191,
VCT,,,,,,57.626,62.674,66.456,68.927,72.084,68.113,,,85.351,85.463,83.886,,,
WSM,37.955,,,64.505,67.566,60.482,61.624,,,,,,,,74.46,75.943,74.731,75.356,
SMR,,,,,,,,,,,,,,,,,90.749,,
STP,,,,,,,,,22.934,24.765,29.545,,29.729,,,,,,
SEN,,,,,,,,,,18.874,20.125,23.6,,,,,,,
SRB,,,,,,,,,,,,,,88.477,89.124,89.323,89.697,89.557,
SYC,86.039,89.104,,95.118,89.964,87.147,84.748,87.715,90.271,88.916,94.212,,94.576,93.264,93.19,91.37,91.098,,
SVN,,,,87.893,88.597,,,,,91.792,91.39,90.486,91.752,91.253,91.505,92.354,92.864,92.794,
SLB,,,,,26.449,20.765,23.578,30.484,,,,37.605,32.966,,,,,,
ZAF,,,,,57.843,57.956,,,,,,,,,,,,,
ESP,,,,,87.03,88.384,89.768,89.984,90.229,91.18,92.738,92.524,92.293,92.302,92.684,93.972,94.251,94.887,
LKA,,,,,,,,,,,,,,,,82.198,83.366,,
SUR,,,,,,,,,,,,,,,46.611,,51.716,,
SWZ,,,,33.34,29.805,27.167,27.1,27.025,25.843,30.387,28.289,23.393,30.971,,27.991,28.715,32.255,,
SWE,95.333,97.134,97.78,,94.451,93.853,94.081,97.05,98.109,97.518,99.682,99.456,98.683,97.25,95.141,93.041,91.44,92.884,
CHE,,,,,87.075,86.649,85.724,85.172,85.328,86.157,86.759,87.167,86.567,86.048,85.005,84.641,84.101,82.19,
SYR,41.008,39.684,39.221,40.437,40.05,40.855,42.939,42.894,59.208,62.7,65.508,64.935,66.026,66.446,66.25,66.736,68.197,69.041,
TJK,,,,,65.554,75.509,78.135,81.356,,84.275,84.68,85.81,86.227,86.131,85.502,86.625,87.559,,
TZA,,,,,,,,,,,,,,,,29.861,,,
THA,,,,,,,,,,,,63.798,67.208,71.062,72.881,74.392,77.859,77.288,
TLS,,,,,,,,,,,,,,30.908,34.935,33.623,35.752,,
TGO,,,,,28.472,31.753,,,,,,,,,,,,,
TON,,,,64.835,69.691,,72.918,,,,,,,,,,,,
TTO,,,,,,,,,,70.203,,,,,,,,,
TUR,,,62.981,,65.243,71.15,79.475,78.567,78.336,79.777,81.559,83.851,85.196,83.582,79.39,83.854,87.342,83.782,
UGA,,,,,,14.572,14.883,16.855,16.69,16.237,,,,,,,,,
UKR,,,,,,88.577,89.786,85.658,86.247,85.752,84.759,83.713,84.355,84.702,84.696,85.572,84.52,85.49,
ARE,71.257,,67.053,67.768,72.504,,,,,,,,,,,,,,
GBR,94.096,93.044,91.861,92.576,93.762,93.704,94.036,94.542,93.789,93.403,93.776,90.804,90.296,92.746,95.605,98.195,95.97,94.505,
USA,86.714,86.37,,,,84.094,85.059,84.608,87.535,87.844,87.653,87.654,87.957,88.376,87.275,86.134,86.797,86.01,
URY,,,,,,,,,,,,,64.345,66.079,,68.052,,,
VUT,,,,,31.597,31.155,35.819,39.031,41.501,43.422,,,,,,50.721,,,
VEN,,,,,42.87,46.095,49.695,52.242,54.061,56.6,58.518,62.037,64.338,65.775,67.663,67.799,68.851,71.195,
YEM,,,,,45.624,,,,,,,,,,,48.799,,50.608,
ZWE,,,,,41.879,42.199,42.927,41.063,36.735,,,,,,,,,,
ACE,,,,,,84.2805,,87.0254,88.1826,87.5364,88.2422,88.6316,89.2422,89.2201,89.4201,90.0004,89.447,,
AME,,,,,,,,,,,,,,,,71.2183,71.1623,,
ASA,86.714,86.37,,,,84.094,85.059,84.608,87.535,87.844,87.653,87.654,87.957,88.376,87.275,86.134,86.797,86.01,
ECM,,,,,,86.718,,88.44,88.676,89.088,90.088,89.483,87.993,88.477,89.124,89.323,89.697,,
LCM,,,,,,,,,,,,,,,,70.519,71.41,,
NAN,86.714,86.37,,,,84.094,85.059,84.608,87.535,87.844,87.653,87.654,87.957,88.376,87.275,86.134,86.797,86.01,
ECE,,,,,,50.3725,,52.6507,52.2453,53.5546,56.2135,55.5098,54.5834,55.5623,54.9623,56.0462,54.4122,,
LCE,,,,,,,,,,,,,,,,42.9049,43.4004,,
NAE,78.1196,77.8231,,,,75.8432,76.7199,76.3129,78.9446,79.2169,79.034,79.0318,79.2988,79.6565,78.6362,77.5754,78.1483,77.4097,
WLD,,,,53.797,53.878,54.553,55.235,55.275,56.281,57.137,57.877,58.873,60.326,61.756,62.354,64.165,65.668,65.994,
HIC,,,,,86.326,86.322,86.609,86.905,87.774,87.193,87.484,87.422,87.396,87.97,88.345,88.999,89.457,89.481,
LIC,24.867,25.497,25.948,26.758,27.346,28.264,32.37,30.063,30.526,31.274,31.694,33.27,34.323,35.598,36.941,37.846,38.377,39.107,
LMC,,,,,44.98,46.212,46.167,46.946,48.549,49.87,50.966,51.912,53.769,55.465,55.365,57.762,60.287,,
UMC,,,,58.69,59.691,60.12,60.777,60.857,61.712,62.866,63.881,65.608,67.836,69.958,71.892,74.584,76.336,77.266,
EAS,,,,57.122,57.626,57.434,57.49,57.475,58.595,59.621,60.23,62.039,65.074,67.074,69.014,72.015,74.438,75.694,
ECS,,,,,,,85.082,85.349,86.004,85.423,86.109,86.328,86.566,86.872,86.871,88.258,88.823,88.839,
LCN,,,,55.789,57.316,58.949,60.7,62.372,63.849,65.372,66.54,67.628,68.659,69.429,70.033,70.438,70.582,70.7,
MEA,,,,,,,,,,,,,,69.761,71.436,72.446,75.444,76.225,
NAC,87.219,86.931,86.924,86.914,85.987,84.571,85.437,85.019,87.672,87.947,87.766,87.796,88.09,88.509,87.543,86.48,87.162,86.44,
SAS,,,,,43.417,44.822,44.319,45.153,46.259,47.533,49.167,50.541,52.502,54.896,,,,,
SSF,,,,21.326,21.745,22.591,26.882,24.537,25.506,26.85,27.746,28.726,29.666,31.275,32.647,33.972,34.501,34.82,
# Series: NERASEMA,,,,,,,,,,,,,,,,,,,
"# Name: Net enrollment ratio in secondary school, male",,,,,,,,,,,,,,,,,,,
"# Definition: The number of children enrolled in secondary school who belong to the age group that officially corresponds to secondary schooling, divided by the total population of the same age group.",,,,,,,,,,,,,,,,,,,
# Source: Compiled by World Bank; source: UNESCO,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
