ISO,1990,1995,2000,2005,2010
AFG,209.94,212.91,218.06,190.37,143.87
ALB,66.75,49.55,35.94,28.25,24.12
DZA,29.95,26.64,26.69,22.97,19.09
AND,12.67,12.32,11.22,10.69,10.71
AGO,168.1,154.54,126.8,98.9,86.09
ATG,32.29,27.51,20.28,18.96,18.66
ARG,23.7,24.3,26.71,30.19,31.08
ARM,28.01,23.96,15.35,11.84,9.74
AUS,8.3,8.06,8.29,7.76,7.79
AUT,9.11,7.71,7.61,6.38,5.77
AZE,69.91,75.84,57.63,43.22,29.17
BHS,41.75,21.29,11.52,9.67,9
BHR,25.04,18.8,18.43,22.49,19.04
BGD,141.24,106.52,71.42,58.34,53.64
BRB,23.3,18.51,23.13,31.63,31.25
BLR,8.33,7.5,6.14,4.82,4.18
BEL,14.22,14.31,17.13,15.57,15.02
BLZ,55,53.55,51.63,40.11,37.87
BEN,149.28,145.66,138.94,117.39,109.39
BTN,112.9,91.3,71.66,56.52,46.01
BOL,133.27,125.02,100,84.72,77.41
BIH,13.44,12.87,9.67,8.47,7.53
BWA,49.72,44.65,46.41,29.87,15.98
BRA,43.53,39.88,32.92,31.28,31.48
BRN,23.15,22.01,21.25,21.35,20.22
BGR,27.87,22.75,18.84,14.38,13.62
BFA,178.73,197,189.15,178.11,177.86
BDI,185.01,188.03,187.49,169.44,153.4
KHM,144.52,136.38,124.75,90.39,73.66
CMR,134.87,159.01,151.8,130.58,120.91
CAN,16.34,15.82,12.37,9.88,10.08
CPV,46.13,45.49,39.59,34.81,30
CAF,162.84,173.87,179.77,174.78,170.25
TCD,174.83,192.86,199.87,180.89,173.29
CHL,55.67,46.35,31.35,22.07,18.34
CHN,34.15,30.78,23.96,18.2,13.85
COL,27.6,28.57,24.25,23.01,21.89
COM,152.37,142.32,133.08,127.94,125.97
COG,104.05,119.99,112.61,97.1,84.03
CRI,25.27,22.09,15.76,13.21,12.87
CIV,123.3,136.84,122.35,122.43,125.49
HRV,12.63,14.07,12.54,10.47,7.19
CUB,29.23,34.55,36.81,35.16,28.55
CYP,26.22,29.06,21,12.54,9.9
CZE,14.93,14.19,13.84,12.83,12.19
PRK,60.7,51.53,49.02,46.6,44.06
COD,134.65,124.79,112.79,97.53,100.53
DNK,14.92,16.17,14.42,14.3,14.17
DJI,127.33,133.09,130.36,113.57,99.94
DMA,34.41,29.41,24.2,22.14,20.1
DOM,30.05,26.35,21.38,23.69,23.71
ECU,48.57,47.86,46.19,38.37,35.12
EGY,67.77,53.27,38.57,30.84,25.73
SLV,43.47,46.19,46.12,41,40.28
GNQ,157.93,144.57,106.61,82.33,74.49
ERI,201.64,164.11,140.1,135.38,132.71
EST,6.22,8.33,8.21,5.6,3.34
ETH,388.54,347.73,312.92,265.43,232.77
FJI,67.15,66.43,53.98,41.58,36.76
FIN,22.26,21.5,17.37,9.14,5.96
FRA,12.08,12.73,12.7,9.65,9.02
GAB,77.65,78.96,84.1,86.4,78.71
GMB,168.99,177.4,155.45,133.59,118.02
GEO,33.49,30.44,20.57,12.5,9.07
DEU,11.37,9.62,10.39,9.31,9.01
GHA,117.66,125.58,124.35,94.26,77.74
GRC,11.19,10.66,15.22,18.07,17.79
GRD,65.19,51.91,42.94,47.63,40.8
GTM,158.08,138.45,126.1,104.74,92.57
GIN,213.31,206.4,193.28,155.13,157.5
GNB,182.24,190.69,188.31,169.39,148.78
GUY,53.01,55.72,47.94,46.33,39.36
HTI,130.93,119.82,99.23,84.93,74.67
HND,36.04,39.48,37.04,33.41,31.08
HUN,8.3,7.37,6.25,5.04,4.54
ISL,39.81,29.57,18.3,13.64,11.69
IND,88,84.59,75.17,61.69,55.64
IDN,89.78,72.93,54.43,43.41,38.11
IRN,19.6,16.7,14.13,12.74,12.07
IRQ,29.52,28.28,26.57,28.05,28.46
IRL,35.8,35.78,36.89,27.64,21.88
ISR,14.96,10.91,11.18,10.47,10.4
ITA,7.84,6.8,7.04,5.59,5.43
JAM,23.56,21.15,19,14.1,13.58
JPN,28.3,27.78,26.07,24.04,22.89
JOR,27.59,24.81,24.39,20.38,18
KAZ,38.13,46.44,36.69,24.58,18.88
KEN,172.01,157.62,147.89,130.07,119.14
KIR,115.2,92.63,83.03,75.77,65.2
KWT,21.29,26.52,23.05,20.45,25.51
KGZ,66.95,57.85,42.7,37.08,31.48
LAO,176.86,152.75,134.66,120.5,101.18
LVA,6.33,8.45,7.62,7.33,5.2
LBN,29.13,25.01,21.2,17.98,15.75
LSO,95.97,94.04,102.79,117.63,116.59
LBR,175.82,195.22,182.47,150.99,161.73
LBY,26.51,18.38,21.34,20.61,20.47
LTU,4.46,5.39,5.92,6.59,5.31
LUX,9.3,9.11,11.56,11.5,10.59
MKD,16.24,10.52,6.03,5.06,4.34
MDG,119.17,124.08,105.77,93.39,84.15
MWI,147.15,157.9,181.5,158.18,134.43
MYS,50.49,52.4,55.31,59.77,59.56
MDV,75.56,50.02,34.74,19.14,15.36
MLI,100.14,90.8,85.1,61.26,56.07
MLT,12.82,15.39,20.6,17.92,14.68
MHL,85.16,74.4,71.97,62.11,51.79
MRT,141.6,156.57,150.34,131.44,117.4
MUS,39.39,36.39,26.26,19.42,18.36
MEX,37.52,30.6,23.06,19.1,17.72
FSM,110.1,82.59,69.87,61.03,56.78
MNG,121.48,90.08,69.56,50.36,42.17
MNE,6.86,7.15,7.74,6.67,5.76
MAR,50.58,43.27,35.95,30.47,26.88
MOZ,162.15,148.68,127.45,113.8,99.76
MMR,147.49,130.33,118.4,103.67,88.23
NAM,82.39,81.56,94.44,95.57,60.66
NPL,137.59,118.94,89.19,71.86,62.92
NLD,14.84,17.94,19.7,16.94,15.1
NZL,22.31,16.05,9.35,7.65,7.2
NIC,43.45,33.57,26.25,24.95,22.97
NER,227.37,230.4,210.23,171.93,162.51
NGA,186.81,187.76,176.25,151.64,139.38
NOR,29.05,24.5,19.56,15.43,14.58
OMN,69,58.41,51.98,47.62,37.69
PAK,63.81,62.33,53.51,47.7,41.33
PAN,28.11,20.48,15.25,15.96,18.57
PNG,426.33,401.71,380.6,361.47,313.13
PRY,37.08,39.14,39.47,34.2,31.71
PER,118.87,108.89,95.38,87.27,80.18
PHL,99.66,93.97,98.62,95.41,87.22
POL,13.92,13.11,14.02,12.39,10.69
PRT,17.95,17.91,19.85,18.91,18.63
QAT,12.88,12.89,14.46,12.2,9.93
KOR,14.43,10.69,11.51,10.98,12.42
MDA,19.67,21.43,18.72,14.74,11.71
ROU,37.55,31.78,28.25,22.38,16.37
RUS,11.7,12.67,12.55,12.47,9.41
RWA,194.97,224.82,165.28,99.86,82.49
LCA,33.4,24.25,23.15,24.67,25.4
VCT,32.86,39.43,31.3,27.15,26.73
WSM,77.63,62.32,55.42,52.79,45.7
STP,119.33,125.91,101.14,78.48,70.73
SAU,35.09,34.2,33.3,30.55,26.24
SEN,201.23,200.42,184.88,156.3,155.36
SRB,8.79,8.77,5.48,4.44,3.69
SYC,73.35,54.12,52.97,62.2,69.72
SLE,166.39,180.21,173.99,146.03,126.82
SGP,69.07,69.46,66.99,59.52,52.84
SVK,34.93,30.62,23.2,19.95,18.19
SVN,17.47,18.16,19.66,14.46,11.23
SLB,130.14,106.13,98.22,95.78,85.02
SOM,218.87,229.58,212.43,190.78,193.48
ZAF,66.46,57.91,67.03,62.26,41.85
ESP,11.63,9.73,9.59,8.8,8.39
LKA,33.65,32.32,31.56,28.09,24.62
SDN,118.03,116.05,102.42,91.39,76.15
SUR,33.33,31.88,31.74,22.63,19.35
SWZ,85.26,85.82,116.66,158.65,116.46
SWE,18.45,15.76,12.56,9.77,8.59
CHE,13.3,12.64,11.34,9.52,9.12
SYR,27.1,16.97,11.7,8.25,6.64
TJK,106.74,109.15,82.47,57.78,51.1
TZA,130.57,122.76,116.95,101.26,88.06
THA,35.19,36.96,50.87,61.04,52.83
TLS,142.89,121.65,108,85.77,73.52
TGO,136.8,155.06,141.15,131.68,121.52
TON,48.82,43.08,42.39,35.41,29.68
TTO,30.59,29.53,25.59,22.09,20.13
TUN,24.22,21.81,17.81,15.51,14.57
TUR,29.99,21.26,14.68,12.26,11.01
TKM,95.73,85.85,56.1,28.49,22.87
UGA,129.23,126.54,126.93,111.01,99.66
UKR,6.44,6.9,6.81,6.35,4.65
ARE,31.42,29.16,28.49,23.63,21.53
GBR,32.92,40.17,36.91,27.2,23.45
USA,19.2,18.44,15.63,13.29,12.66
URY,21.57,22.34,21.03,20.14,18.34
UZB,54.22,64.19,58.16,49.63,40.78
VUT,119.33,96.45,88.91,86.34,73.49
VEN,32.43,26.3,20.07,18.47,17.86
VNM,47.78,39.48,31.21,22.93,20.36
YEM,451.42,439.57,410.81,379.15,368.28
ZMB,123.88,132.03,134.36,116.82,92.12
ZWE,86.8,96.67,123.1,169.49,139.9
HIA,24.5042,22.7629,20.3919,17.6802,15.94
LIA,160.171,158.132,146.475,127.879,116.966
LMA,107.045,101.726,93.3454,83.7778,74.5791
UMA,44.0504,39.864,35.6642,31.3906,27.4721
HIM,17.47,16.17,15.63,13.29,12.19
LIM,152.37,155.06,140.1,130.07,119.14
LMM,99.66,90.08,75.17,61.69,56.78
UMM,33.4,30.78,26.69,23.01,20.1
HWW,,17.9466,16.7511,14.5894,13.4521
LIW,,152.894,137.09,119.466,108.34
LMW,,87.5026,78.6113,67.3441,61.4026
UMW,,33.1956,27.9508,23.9124,20.2631
WLD,,52.91,47.26,40.3,35.86
EAS,,41.18,34.39,28.94,23.96
ECS,,28.32,22.81,18.46,14.57
LCN,,42.51,36.28,33.27,31.64
MEA,,52.47,44.66,38.85,35.97
SAS,,85.99,74.76,62.18,55.42
SSF,,164.49,154.24,133.88,120.92
# Series: DELRFEIN,,,,,
"# Name: Deaths per 100,000, Lower respiratory infections, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
