ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,0.6,0.6,0.4,0.5,,
DZA,,,,,,,1.9,,1.8,1.3,,,,,,,1.5,
ATG,,,,,,,2.4,,,,,,,,,,,
ARG,2.3,2.4,2.4,2.4,2.5,2.9,2.4,1.9,2.2,2.4,2.4,2.5,2.6,2.9,3,2.9,2.6,2.7
ARM,,,,,,,,,,,,,,0.1,0.1,0.1,0.3,
AUS,3.3,3.3,3.2,3.2,3,2.8,2.8,2.6,2.4,2.4,2.3,2.3,2.1,2.1,,,,
AUT,2.7,2.7,2.9,3.1,3,3.1,3,3,3,2.6,2.4,2.9,2.9,2.8,2.6,2.7,2.6,2.5
AZE,,,,,,,,,4.3,4.3,3.3,0.8,1.3,0.9,,,,
BHR,,,,,,,,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,,
BGD,,0.1,,,,0.1,,,0.2,,0.1,,,,,,,
BRB,0.2,0.2,0.2,0.5,0.2,0.2,0.3,0.2,0.5,0.5,,,,,,,,
BLR,,,,,,,,,,,,,,,0.7,,,
BEL,0.7,0.6,0.4,0.8,2.3,2.3,2,2.1,2.1,2.2,2.3,2.4,2.3,2.1,2.3,2.4,1.9,2.1
BLZ,2.7,3.9,,,,,,,,,4.5,,,,,,,
BTN,,,,,,,,,,,,0,,,0.2,0.1,0.2,18.2
BOL,3.3,3.8,2.8,,1.4,1,1.4,2,1.9,1.9,2.9,2.1,3.2,2.9,2.7,,,
BWA,,,,,,,,,,,,2.5,,,,,,
BRA,2,2.1,,,,2,2.4,2.7,2.5,2.5,2.6,2.8,2.4,2.9,2.7,,,
BGR,,,,,,1.3,1.8,1.9,1.9,2.2,2.3,2.2,2.3,2.3,2.1,2.4,2.3,2.2
BFA,,,,,,,,,,,,0.4,,,,,,
KHM,,,,,,0,0.1,,,,,,,0.1,0.3,0.2,0,0
CMR,,1.6,,,,,1.1,,,,,,,,,1.6,,
CPV,,,,,,1.6,,,,,,,,,,,,
CHL,,1.8,1.6,1.6,1.9,2.1,1.9,1.5,1.8,1.9,1.7,1.7,1.7,1.8,,,,
COL,2.5,2.8,2.8,2.4,2.9,2.5,2.8,2.9,2.6,3.2,3.1,3.1,3.2,2.6,2.9,2.8,2.9,2.9
COG,,,,,,,,,,,0.5,,,,,,,
COK,,,,,,,,,,,,11.8,,,,,2.2,
CRI,3.2,4.4,3.6,4,4.4,2.9,4.9,,4.9,4.4,4.3,4.7,4,4.3,4,1.8,2.2,2
CIV,,,,,,,,0.4,,,,,,,,,,
HRV,,3.2,2.8,3.1,3.3,3.2,2.5,3.7,2.8,2.8,2.8,3.2,3,3.1,2.6,2.8,3.1,3.2
CYP,,,,,1.1,1.6,1.8,1.3,1.2,1.8,2.1,1.7,1.8,1.3,1.6,1.4,1.5,1.4
CZE,2.1,2.1,2.2,2.2,2.1,2.2,2.1,2.1,2.1,2.1,2,2.2,1.9,1.9,2,1.8,1.8,1.8
DNK,1.8,1.5,1.6,1.8,1.7,1.5,1.2,1.8,2,1.3,1.3,1.8,1.7,1.7,1.7,1.6,1.7,1.6
DJI,,0.9,,,,,,,,,,,,,,,,
DMA,,,6.3,,2.6,,3.3,,,,,,,,,,,
DOM,1.7,2,1.2,1.9,2.8,1.8,2.3,2.1,1.8,3,2.9,2.9,2.5,2.9,2.7,2.2,,
ECU,4.2,4.2,4.5,4.6,4.8,2.1,3.1,,3.4,4.3,3.9,3.7,3,2.9,2.3,1.9,2,2.2
EGY,5.6,,4.5,5.7,5.9,4.5,6.4,5.7,4.3,4.7,3.8,2.8,3.4,,3.8,3.1,,
SLV,2.9,2.6,3,1.9,2.5,3.1,2.9,2.6,2.7,2.8,2.9,2.8,3.2,2.6,1.9,2.9,2.7,3.1
