ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,9.3,,12.1,8.4,,,,,,,,
ATG,,,,,,,12.6,13.5,13.5,13.5,13.5,13.5,13.5,13.5,,,,
ARG,4.6,7,7.1,7.5,7.3,7.4,7.8,9.6,8,7.7,7.3,7.5,7.7,7.2,7.6,7.6,8.4,
ARM,,,,,,,,1.7,1.9,2.2,2.4,3.1,3.2,4,4.7,,,
AUS,4.9,4.9,4.9,4.7,4.9,4.8,5.4,5.7,6.1,6.4,6.2,6.2,6.3,6.3,,,,
AUT,5.3,5.5,5.9,5.7,5.6,5.7,5.7,5.5,5.3,6.4,5.9,6.1,6.6,6.5,,,,
AZE,,,,,5.5,5.4,5.6,5.4,5.3,5.3,5.2,5,4.8,3.4,,,,
BHS,40.1,38.8,40.5,40.7,40,,38.3,38.4,38.9,38.6,38.1,41.2,40.3,41.2,42.2,,40,
BHR,,,,,,,7.1,,,21.6,,,,,,,,
BGD,,,,,,,,,0.9,,0.9,,,,,,,
BLR,,,,,,,,,,,,,,,2.9,,,
BEL,10.6,9.4,10,9.5,9.5,9.9,9.7,10,9.8,11.1,9.9,10.5,10.3,10.2,,,,
BLZ,6.7,9.6,5.7,6.6,6.5,,,,,,6.5,,,,,,,
BTN,,,,,,,,,3.3,,1.6,2,,,2.9,4.9,3.8,2.7
BOL,2.5,2.9,1.8,,1.3,1.3,0.9,1.1,,1.3,1.5,1.7,2.1,,,,,
BWA,,14.1,,13.7,,12,11.5,,14.3,,,9.9,,,,,,
BRA,,,,,,5.3,,4.2,4.4,4.4,4.5,4.4,4.5,4.5,4.8,,,
BRN,,,,,,,68.1,,,,,,,,,,,
BGR,,,,,,5.3,6.1,6.1,6.5,5.8,6,6.4,6.4,,,,,
BFA,,,,,,,,,0.5,,0.9,,,,,,,
BDI,,,,1,,,,,,,,,,,,,,
KHM,,,,0.8,,0.5,0.5,,,,,,,,,,,
CAN,6,5.9,5.6,5.5,5.4,5.3,5.3,5.2,5.4,5.4,5.3,5.3,5.4,5.8,,,,
CHL,,,,,,,,3.8,,,,,,,,,,
CHN,,,,,,,,,7.4,7.6,7.8,7.8,7.8,,,,,
CRI,,9.1,9.9,10.4,10.4,9.8,5,5,5,5.5,4.5,4.7,4.8,4.8,,,6,
HRV,,5.4,6.2,5.8,6.3,7,5.9,6.4,5.6,6.4,6,6.3,5.7,6.1,,,,
CYP,,,,,5.8,6.7,6.2,6.4,6.3,5,5.6,6.2,6.9,6.9,,,,
CZE,5.3,5.5,5.7,6.2,6.7,6.7,6.8,6.8,6.8,7,7.5,7.4,7.6,7.3,,,,
DNK,6.6,6.8,6.6,6.4,6.2,6.4,6.4,6.2,6.3,6.7,6.3,6.2,6.7,6.7,,,,
DOM,,3.2,3,,,4.3,,,3.9,9.6,9.7,4.5,3.9,,,,,
ECU,,,,,2.3,2.2,2.9,2.8,,3.1,2.7,2.7,,,,,,
EGY,,16,11.4,11.6,10.8,11.7,12.2,12.8,12.8,10.7,10.7,11,9.9,10,,,,
SLV,10.2,,3,3.5,3.3,3.9,2.7,2.8,2.7,2.4,2.7,2.5,2.5,2.6,2.6,2.9,3.3,3.4
EST,4.3,4.6,5.2,5.7,6.2,6.3,5.9,5.6,5.3,6.2,6.4,6.2,6.5,6.5,,,,
ETH,,,,,,,,,,5,0.9,4.4,,,,,,
FIN,5.9,5.5,5.6,5.3,5.4,5.4,5.2,5.3,5.4,5.5,5.1,5.2,5.3,5.4,,,,
FRA,9.9,10.1,9.9,9.7,9.6,9.8,9.8,10.1,10.4,10,10.2,10.3,11,11.2,,,,
GEO,,,,4.3,3.9,2.7,3.5,3.7,3.3,3,3.1,2.8,2,,,,,
DEU,9,8.7,9,8.6,8.3,8.1,8,7.9,7.9,7.7,7.7,7.6,7.5,7.4,,,,
GHA,,,,,,,,,,,,0.6,,,,,,
GRC,6.5,6.3,6.4,6.3,6.3,6.4,6.5,6.6,6.5,6.8,6.7,7.6,7.9,7.9,,,,
GTM,,,,1,,,,,,,,1.4,,,,,,
GUY,,,8.4,,,,,9.1,,,,,,,,,,
HUN,7.2,7.6,7.8,8.1,8.3,7.8,7.7,7.6,8,8.3,8.5,8.3,8.2,8.3,,,,
ISL,5,4.9,4.1,4.2,4.8,4.4,4.1,4.9,5.5,5.7,5,6.7,5.6,5.9,,,,
IND,,,,,,1.1,,,,,0.8,,,,,1.2,,
IDN,,,,,,1.8,1.6,1.8,1.6,1.7,1.5,1.7,1.5,1.4,,,,
IRN,,5.6,,,,,,,,,2.8,2.8,2.7,3.4,,,,
IRQ,,,,,,,,,,16.3,,5.3,4.3,6.9,,,,
IRL,5,5.7,5,4.6,4.6,4.7,5,5.6,5.4,5.2,5.9,6.1,5.8,5.6,,,,
ISR,5.3,5.3,5.5,4.9,5.3,5.3,5.4,5.7,4.9,4.4,4.4,4.3,4.3,4.6,4.8,,,
ITA,8,7.9,8.3,8.3,8.2,8.3,8.4,8.1,7.9,5.3,5.4,5.2,5.1,5.2,,,,
JAM,,,,,,,,,,,,,,5.2,5.1,5.8,5.9,6.1
JPN,,,,,,,,,1.8,1.8,1.9,1.8,1.9,1.9,,,,
JOR,,,,,,5.1,5.3,5.5,5.1,5.3,6.6,6.9,7.1,7.3,7.8,,,
KAZ,,,,,5.4,,3.4,3.8,3.8,4.1,3.9,4,4.1,4,,,,
KWT,,,,,,,,,,,13.2,,,,,,,
KGZ,,2.3,2,2,2,1.8,1.8,2.5,2.5,3.2,4,4.2,,,,,,
LAO,0.9,,,,,,,,,,,,,,,,,
LVA,,5.6,5.1,5.9,7.1,6.8,6.2,6.5,6.5,6.7,7.4,8,8.2,8.1,,,,
LSO,,,2.3,,0.9,,,,,,,,,,,,,
LTU,,,4.2,3.8,4.5,4.7,4.7,5.8,4.2,4.6,5.1,5,5.4,5.4,,,,
LUX,8,8.5,7.3,8.5,7.6,9.6,8.9,7.7,9.1,11,10.5,9.3,8.6,9.2,,,,
MKD,,,,,,,,4.1,4.9,5.8,5.1,5.4,5.2,4.9,,,,
MDG,,,,,,,,,1.5,,1.5,,,,,,,
MYS,,,,,,,4.8,5.2,4.9,5.1,5.7,5.1,5.3,5.6,6.2,,,
MDV,31.4,,,,,29,,,11.4,,,10.5,,,,,,
MLI,,,,,,,,,,0.7,,1.4,,,,,,
MLT,,,,,,6.7,5,6.1,7.1,7.9,6.1,8.9,7.6,8.9,,,,
MUS,3.9,,,,,4.2,4.4,4.8,5,5,5.1,4.9,4.4,5,,,,
MEX,3.6,4.6,4,3.8,4.2,4.4,4.2,4.3,4.3,4.2,4.5,4.5,4.5,4.8,,,,
MNG,3.2,3.3,3.7,3.5,3.6,4,4.2,4,4.2,4.2,4.2,4,4.3,,,,,
MAR,,,,,,,,3.7,3.5,15.4,14.9,16.1,,,,,,
NAM,,,3.6,,,4.4,,,,6.2,,,,6.2,,6.4,,
NPL,,,,,0.1,,0.8,,,,,,,,,,,
NLD,6.4,5.6,5.8,5.5,5.2,5.2,5.6,5.8,5.8,5.6,5.9,5.9,5.9,5.8,,,,
NZL,5.3,5.4,6.2,6.6,6.3,5.6,5.9,5.1,6.4,6.4,6.7,7.3,7,6.8,,,,
NIC,,,,,,,,,2.6,3.2,3,3.7,,,,,,
NIU,,,,,,,15.2,,,,,,,,,,,
NOR,5.4,5.5,6,6,5.9,6.5,6.2,6.1,6,6.2,5.7,5.8,6.3,6.5,,,,
OMN,,26,,,,8.7,,,,,,,,,,2,,
PAN,8.4,8.9,9.3,8.7,8.3,9.1,8.5,7.6,8.2,7.7,6.7,6.6,7.1,6.6,6.7,7,,
PRY,,,,,,,,,,,,,35.8,37.1,,,,
PER,,2.5,2,2.5,2.8,3,2.5,3.1,2.4,2.2,2.6,3.1,2.9,2.6,,,,
PHL,,,,,,,4.7,4.7,4.5,4.6,4.4,4.4,4.6,5,5.2,,,
POL,4.4,4.8,4.9,4.9,5.1,5.3,5.5,6.2,6.8,6.9,7,7.1,6.9,,,,,
PRT,6.8,5.9,5.9,4.8,4.9,5.3,5.2,5.1,5.1,5.4,5.6,5.7,5.1,5,,,,
QAT,,,5.9,,,,7.9,,,9.5,,8.3,7.4,8,7.6,,,
KOR,1.7,1.7,1.7,2.2,3.1,2.5,2.3,2.2,2.1,2.3,2.5,2.7,2.6,2.7,,,,
MDA,,,,,,2.8,3,3,3.4,3.5,3.3,4.5,4.6,4.7,,,,
ROU,2.1,2.2,2.1,2.3,2.4,2.8,3.1,3.6,3.9,4,4.1,4.1,4,4.2,,,,
RUS,,,5.3,5.6,5,5.3,5,4.8,5.2,5.2,5.3,5.5,5.2,6.1,,,,
LCA,15.8,14.6,19.3,17.7,16,15.3,,14,13.7,16.3,17.7,17.1,,,,,,
VCT,,,,,,,5.7,,,,,,,,,,,
WSM,,,,,,,7.8,,,,,4.9,,,,,,
SMR,10.2,10.4,10.9,11.1,10.5,,19.3,18.5,17.4,17.7,13.5,13.1,26.3,25.7,,,,
STP,,,,,,6.5,,,,,,,,,,,,
SEN,,,,,,,,,,,,3.5,,,,,,
SLE,,,,,,,,,,0.5,,,,,,,,
SGP,2.7,2.5,21.6,11.8,11.8,,11.5,12.5,13.1,12.3,,12.3,,,13.1,,,
SVK,6,7.2,7.6,7.5,7.2,8.5,8.2,8.1,8.3,7.5,7.8,7.8,7.8,8,,,,
SVN,4.9,5.1,4.6,5.2,5.9,6.3,6,5.9,6.4,6.7,6.7,6.7,5.8,,,,,
ZAF,,,,,,21.8,22.8,23.8,24.6,24.1,22.7,23.1,25.1,25.5,,,,
ESP,6.5,6.6,6.6,6.3,6.7,6.5,6,5.8,6.1,6.2,6.1,6.1,5.9,6.1,,,,
LKA,,,,,,,,6.5,6.2,6.1,5.7,4.2,5.2,4.9,5.6,5.5,5.6,6.6
SUR,,,,,,,,,,21.4,,,,,,,,
SWE,4.9,5.2,5.5,5.4,5.3,5.6,5.9,6.3,6.2,6.5,6.3,6.6,6.4,6.6,,,,
CHE,3.2,3.2,3.3,3.3,3.3,3.4,3.5,3.6,3.7,3.8,4,4,4.2,4.2,,,,
SYR,5.5,,11.5,,9.6,7.7,7.9,8.1,12.4,,,,13.1,,,,,
TJK,,,,,,,,,,1.1,,,,,,,,
TZA,,,,,,,,,,,,0.3,,,,,,
THA,1.6,1.8,1.7,2,2.3,2.1,2.1,2.1,1.9,2.1,2.2,2.3,2.3,2.6,2.8,3,3.2,
TON,,,,,,,,,4.9,,,,,,,,,
TUR,,,,,,2.8,2.3,2.3,2.6,2.2,2.3,2.5,3.3,3.1,,,,
UGA,,,,,,,,,0.2,,,,,,,,,
ARE,4.4,,,,,4.4,,,,,5.4,,,4.7,6.2,,,
GBR,5.8,5.9,6,5.7,6,6.2,7,7.3,7.3,7.3,7.6,7.8,7.7,7.5,,,,
USA,,,,,,,,,4.5,4.5,4.5,4.4,4.5,4.5,,,,
URY,,,,,,5.8,6,6.2,6.6,6.3,6,5.7,5.1,,,,,
VNM,,0.5,0.6,0.7,0.7,0.8,0.7,0.8,0.8,0.9,,,,,,,,
YEM,,,,1.9,4.4,,,,,8,,,,,,,,
ZWE,,,,,0.9,,,,,0.9,,,,,,,,
AAE,,,,,,,,,4.59231,4.61667,4.31,5.04167,4.36,,,,,
ACE,,,6.09032,6.01562,6.03429,5.9,6.13947,6.0675,6.115,6.11707,6.15,6.3075,6.66667,6.84571,,,,
GEA,,,,,,,,,,,6.28941,,,,,,,
HIA,,,,,,6.21892,,7.5825,7.53415,7.9814,7.42619,7.71191,7.80732,7.99744,,,,
AME,,,,,,5.98333,,8.36667,8.78462,9.2125,8.21875,7.8,10.3615,11.8273,,,,
LMA,,,,,,4.02727,,,,,4.27143,,,,,,,
ANE,,,,,,,,,,,,7.95,,,,,,
ASA,,,,,,,,,4.95,4.95,4.9,4.85,4.95,5.15,,,,
ASE,,,,,,15.05,,,,,2.25,,,,,3.86667,,
UMA,,,,,,,,,7.06,7.60385,6.44583,6.51538,5.92727,,,,,
EAM,,,,,,,,,4.5,4.2,4.2,4.4,4.3,,,,,
ECM,,,5.9,5.7,5.9,5.7,5.9,5.8,5.8,5.8,5.9,6.1,5.9,6.1,,,,
GEM,,,,,,,,,,,5.6,,,,,,,
HIM,,,,,,6.2,,6.1,6.3,6.4,6.1,6.2,6.4,6.5,,,,
LCM,,,,,,4.4,,5,5,5.5,4.5,4.5,4.8,5.2,,,,
LMM,,,,,,2.8,,,,,3,,,,,,,
MEM,,,,,,,,,,,,6.9,,,,,,
NAN,,,,,,,,,4.5,4.5,4.5,4.4,4.5,4.5,,,,
SAM,,,,,,1.1,,,,,0.9,,,,,4.9,,
UMM,,,,,,,,,5,5.5,5.1,5,4.5,,,,,
EAE,,,,,,,,,5.36593,5.51531,5.56239,5.59731,5.55724,,,,,
ECE,,,4.92828,4.89796,4.95938,5.23563,5.26269,5.32281,5.46795,5.2889,5.34493,5.43278,5.42727,5.17727,,,,
GLE,,,,,,,,,,,3.68261,,,,,,,
HWW,,,,,,3.88171,,3.94272,5.25663,5.15767,5.18909,5.20064,5.1523,5.05802,,,,
LCE,,,,,,3.67299,,3.47306,3.27134,3.42714,3.47258,3.43139,3.70871,3.62419,,,,
