ISO,1990,1995,2000,2005,2010
AFG,3.75,5.44,5.59,5.28,4.81
ALB,3.78,4.53,6.05,7.36,5.91
DZA,0.95,0.96,1.02,1,0.88
AND,1.73,1.67,1.45,1.27,1.22
AGO,3.77,3.09,3.08,3.46,3.6
ATG,1.63,1.58,1.3,1.15,1.05
ARG,5.53,6.05,6.93,6.52,6.89
ARM,1.11,1.49,1.12,0.92,0.83
AUS,4.06,4.14,4.65,3.66,3.64
AUT,5.02,4.61,4.86,4.67,3.7
AZE,1.42,0.86,0.96,1.38,1.41
BHS,2.95,3.88,3.43,2.06,1.71
BHR,1.86,1.65,1.35,1.28,0.99
BGD,7.58,7.33,4.86,5.42,6.82
BRB,0.98,1.07,0.59,0.47,0.44
BLR,4.75,5.69,5.49,4.45,4.5
BEL,3.32,4.21,4.14,3.52,3.69
BLZ,1.27,1.79,2.81,3.24,3.51
BEN,1.26,1.28,1.3,1.16,1.06
BTN,5.44,5.1,4.43,3.79,3.57
BOL,10.59,12.24,11.22,9.81,9.47
BIH,6.54,7.28,4.38,4.85,4.1
BWA,1.91,3.35,7.53,7.74,2.84
BRA,2.99,3.22,3,3.01,2.87
BRN,3.66,3.29,2.81,2.87,2.66
BGR,5.88,5.76,4.64,3.46,2.98
BFA,1.35,1.33,1.22,1.07,1.07
BDI,6.48,7.55,8.27,8.26,7.22
KHM,11.35,10.86,10.24,10.02,8.55
CMR,1.55,1.57,1.64,1.72,1.6
CAN,4.84,5.3,5.6,5.3,5.51
CPV,1.63,1.51,1.29,1.16,1.15
CAF,4.77,5.32,5.77,7.06,7.26
TCD,0.95,0.88,0.94,0.94,0.88
CHL,6.76,5.34,5.06,5.43,6.13
CHN,14.85,10.79,7.68,6.12,4.61
COL,4.56,5.43,9.47,8.29,7.13
COM,5.2,4.84,4.69,4.83,5.5
COG,4.52,6.37,5.39,4.6,4.11
CRI,3.35,3.96,4.51,4.17,3.87
CIV,1.43,1.73,1.93,1.88,1.54
HRV,5.14,6.07,4.08,4.09,3.45
CUB,17.74,14.34,7.46,4.05,3.19
CYP,0.51,0.51,0.42,0.38,0.46
CZE,4,3.76,3.41,3.35,3.09
PRK,17.13,16.37,16.25,15.86,14.78
COD,3.44,3.14,3.08,3.36,3.67
DNK,3.29,2.73,2.68,2.12,1.99
DJI,3.55,3.75,4.61,5.41,4.95
DMA,1.92,1.88,1.74,1.55,1.27
DOM,3.1,3,3.15,3.26,2.69
ECU,12.79,14.33,13.9,14.69,13.17
EGY,0.93,3.27,3.82,2.13,1.63
SLV,23.21,23.65,19.06,13.64,12.61
GNQ,3.88,3.36,2.83,3,3.42
ERI,4.44,4.38,4.69,5.13,5.51
EST,8.35,10.56,7.07,4.45,3.58
ETH,8.81,8.13,8.4,9.52,8.35
FJI,6.7,7.2,6.64,6.02,5.9
FIN,7.01,5.32,6.38,6.66,6.18
FRA,4.46,4.36,3.9,3.15,3.03
GAB,3.49,4.15,4.82,5.49,5.39
GMB,1.35,1.31,1.28,1.17,1.13
GEO,1.85,1.6,1.21,1.27,1.39
DEU,3.69,3.64,3.55,2.66,2.42
GHA,0.83,1.09,1.04,0.99,0.91
GRC,1.09,0.92,0.86,0.75,0.56
GRD,1.43,1.37,0.98,1.23,1.15
GTM,4.21,4.69,5.82,7.29,8.62
GIN,1.16,1.13,1.06,1,1.05
GNB,1.1,1.04,1.03,1.08,1.06
GUY,24.01,22.31,29.66,36.62,25.03
HTI,1.34,1.69,1.45,1.28,1.17
HND,4.4,4.63,4.46,4.6,4.36
HUN,5.92,3.95,3.63,3.32,2.78
ISL,3.43,2.56,3.05,3.69,3.67
IND,29.88,40.65,42.4,42.86,38.36
IDN,2.59,2.68,2.68,2.54,2.48
IRN,2.59,4.93,6.24,5.2,4.06
IRQ,3.11,3.43,3.47,3.75,3.72
IRL,2.47,3.22,4.49,3.92,5.22
ISR,3.56,3.33,2.42,2.32,2.01
ITA,1.38,1.52,1.65,1.19,1.55
JAM,0.28,0.3,0.52,0.63,0.51
JPN,4.27,4.1,4.73,5.54,5.38
JOR,1.46,1.34,1.41,1.31,1.15
KAZ,13.47,19.83,18.59,18.71,17.2
KEN,3.01,3.89,6.11,6.14,3.81
KIR,31.01,24.37,11.68,10.62,10.03
KWT,0.48,0.92,0.77,0.59,0.73
KGZ,9.41,10.94,9.67,11.25,10.36
LAO,13.03,12.03,10.86,10.23,8.38
LVA,7.23,6.62,5.49,4.41,3
LBN,1.29,1.71,1.37,1.15,1.01
LSO,3,2.57,6.32,13.14,8.48
LBR,1.13,1.25,1.24,1.21,1.27
