ISO,1990,1995,2000,2005,2010
LCN,,135.77,75.69,47.6,32.91
MEA,,191.29,126.79,87.86,66.09
SAS,,315.12,203.01,148.08,122.29
SSF,,582.29,448.13,313.42,263.56
# Series: CHCDMAIN,,,,,
"# Name: Child deaths from diarrhea, male",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
