ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,33.1,32.1,31,30,28.9,27.9,26.8,25.8,24.7,23.6,22.6,21.5,20.5,19.4,18.4,17.3,16.3,15.5
ALB,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.2
DZA,7,6.8,6.7,6.6,6.3,5.9,5.6,5.2,4.9,4.7,4.4,4.1,3.9,3.7,3.6,3.5,3.4,3.3
AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,53.4,52.1,50.8,49.3,47.6,45.9,44.1,42.3,40.5,38.7,36.8,35,33.2,31.3,29.5,27.6,25.7,23.9
ATG,3.2,2.9,2.7,2.4,2.1,1.9,1.6,1.3,1.1,0.8,0.6,0.3,0,0,0,0,0,
ARG,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
ARM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3
BHS,1.4,1.4,1.4,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0
BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,26.5,25,23.5,22.1,20.6,19.2,17.7,16.3,14.9,13.5,12.1,10.7,9.3,7.9,6.6,5.2,3.9,2.5
BRB,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,
BLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,5.4,5.2,4.9,4.7,4.4,4.1,3.9,3.7,3.4,3.2,2.9,2.7,2.4,2.2,1.9,2,2.8,2.4
BEN,74.4,73.3,72.1,71,69.8,68.6,67.5,66.3,65,63.6,62.3,61,59.7,58.3,57,55.6,54.3,54
BTN,,,10.8,10.8,10.7,10.6,10.5,9.8,9,8.2,7.5,6.7,6,5.3,4.6,3.9,3.1,2.4
BOL,40.4,39.1,37.7,36.4,35.1,33.7,32.4,31.1,29.8,28.4,27.1,25.8,24.5,23.2,21.9,20.6,19.3,19.1
BIH,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.5,0.5,0.4,0.3,0.3,0.2,0.1,0.1,0,0,0
BWA,28.4,27.4,26.4,25.3,24.3,23.3,22.3,21.3,20.3,19.3,18.3,17.3,16.4,15.4,14.5,13.6,13.4,13.1
BRA,12.7,11.9,11.2,10.5,9.8,9.1,8.5,8,7.5,6.9,6.4,5.9,5.4,4.9,4.5,4,3.5,3.1
BGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,74.8,74,73.1,72,71,69.9,68.8,67.7,66.7,65.6,64.5,63.4,62.2,61.1,60,58.9,57.9,56.8
BDI,3.1,3,3,3,3,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8
KHM,83.1,81.4,79.7,78,76.3,74.6,73,71.3,69.6,67.9,66.2,64.5,62.9,61.2,59.4,57.7,56,54.1
CMR,9.9,9.7,9.4,9.2,9,8.7,8.5,8.3,8,7.8,7.6,7.4,7.1,6.9,6.7,6.5,6.3,6.1
CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPV,47,46.7,45.3,43.9,42.5,41.1,39.7,38.4,37.1,35.8,34.5,33.2,31.9,30.7,29.4,28.2,27,25.8
CAF,30.6,30.2,29.7,29.2,28.8,28.3,27.8,27.4,26.9,26.4,25.9,25.5,25,24.5,24,23.5,23,22.5
TCD,75.4,74.7,74.1,73.5,72.9,72.3,71.7,71,70.4,69.8,69.2,68.6,67.9,67.3,66.7,66.1,65.4,64.8
CHL,3.7,3.5,3.3,3.1,2.9,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1.1,0.9,0.2,0.1
CHN,5.4,5.1,4.7,4.4,4.1,3.7,3.4,3.1,2.8,2.5,2.2,1.9,1.6,1.3,1,0.8,0.7,0.7
COL,13,12.5,12,11.5,11,10.5,10.1,9.6,9.1,8.7,8.2,7.8,7.3,6.9,6.5,6.1,5.7,5.3
COM,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,,
COG,,,8.8,8.8,8.7,8.6,8.6,8.5,8.5,8.5,8.5,8.4,8.4,8.4,8.3,8.3,8.3,8.2
COK,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.9,0.9,1,1.1,1.1,1.1,1.1,1.1,1.1
CRI,1.7,1.5,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.2,0.2,0.2
CIV,34.6,34.3,34,33.7,33.3,32.9,32.4,32,31.6,31.1,30.7,30.3,29.8,29.4,28.9,28.4,28,27.5
HRV,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
CUB,2,2,2,2,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.3,1.2,1.1,1,0.9,0.8,0.8
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
