ISO,1990,1995,2000,2005,2010
AFG,9217.68,8778.82,8771.08,7307.43,4572.56
ALB,4457.69,3063.84,2081.83,1472.62,1213.62
DZA,1562.73,1241.64,1266.78,957.93,684.78
AND,285.01,252.75,228.53,217.03,190.34
AGO,9823.94,8677.19,6775.95,4618.8,3724.91
ATG,1157.83,1017.29,647.95,611.31,552.43
ARG,1092.49,1006.2,937.4,927.86,903.15
ARM,2553.96,2216.82,1335.64,951.29,771.88
AUS,232.81,197.73,176,157.09,144.12
AUT,295.45,224.43,190.03,161.56,142.98
AZE,7013.21,7511.05,5396.04,3763.72,2474.81
BHS,2319.98,1233.04,791.81,688.16,563.04
BHR,642.61,453.03,429.68,469.4,383.65
BGD,5223.44,4308.08,3098.28,2571.12,2055.9
BRB,1289.97,804.62,801.73,945.49,800.42
BLR,885.12,920.32,864.97,718.04,594.35
BEL,419.83,378.81,383.43,331.42,305.12
BLZ,1915.75,1633.5,1681.31,1299.53,1181.19
BEN,8861.48,7665.2,7215.01,5429.31,4696.06
BTN,5950.26,4691.49,3623.72,2755.82,2122.92
BOL,5382.72,5097.39,3928.31,3175.3,2854.12
BIH,588.39,607.02,379.2,293.78,251.79
BWA,2353.02,2602.46,2802.9,1619.74,801.32
BRA,2454.69,1909.88,1394.36,1132.09,1014.57
BRN,736.23,710.86,658.11,625.8,637.77
BGR,1574.93,1445,1267.31,992.57,884.64
BFA,10415.6,10869.4,9022.78,8073.7,8372.84
BDI,8658.19,7840.56,7307.97,6270.4,4854.76
KHM,6671.37,6869.89,6734.45,4213.35,3099.89
CMR,6197.78,7078.49,6883.14,5656.39,5092.66
CAN,341.99,306.56,241.53,202.65,196.14
CPV,2290.64,2166.72,1703.58,1407.36,1205.76
CAF,8727.69,9073.24,9160.13,8600.82,8223.76
TCD,9871.5,10056.1,10392.6,9303.46,8842
CHL,1852.92,1382.03,879.42,615.39,611.6
CHN,2112.43,1793.21,1244.73,757.15,528.71
COL,1386.14,1383.23,1100.54,972.55,879.61
COM,6287.7,4992.42,4231.44,3820.98,3631.82
COG,4507.38,5255.05,5408.08,4448.7,3629.75
CRI,727.89,665.39,529.23,442.81,441.6
CIV,6810.08,7744.89,6615.4,6844.82,6640.73
HRV,551.09,495.51,425.43,374.14,262.73
CUB,884.22,919.98,856.53,749.75,660.05
CYP,522.28,528.71,387.06,247.93,210.73
CZE,603.81,493.08,431.6,410.58,380.44
PRK,2595.71,2130.85,1875.43,1661.42,1493.89
COD,6967.24,6403.46,5699.18,4745.58,5231.3
DNK,320.56,315.06,273.26,260.22,232.39
DJI,6827.34,6360.94,5128.98,4100.93,3469.28
DMA,1738.27,1396.83,1200.14,1210.08,1235.91
DOM,1431.73,1242.37,986.62,1144.99,1038.01
ECU,2327.35,2207.94,2227.86,1661.59,1355.28
EGY,4707,3444.61,2166.73,1566.5,1250.72
SLV,1929.36,1910.18,1739.14,1317.38,1144.32
GNQ,9394.55,8314.4,7162.26,5046.07,4231.45
ERI,9033.02,6256.11,5350.68,5118.21,4731.44
EST,864.16,1206.23,1059.67,748.74,404.78
ETH,12403,10277.4,9253.6,7187.4,5761.55
FJI,2614.23,2507.82,2158.9,1734.84,1597.18
FIN,590.77,540.78,443.02,300.73,221.82
FRA,335.09,319.06,279.49,222.51,213.14
GAB,3978.32,3944.85,4078.87,4197.66,3601.65
GMB,9492.84,8771.76,7320.95,6207,5258.11
GEO,3100.01,2935.17,1971.28,1249.91,1006.39
DEU,363.16,296.08,276.73,245.98,230.56
GHA,6436.2,6392.34,5477.86,4369.19,3636.38
GRC,318.91,298.72,324.12,331.98,324.59
GRD,2481.41,1653.79,1569.07,1548.52,1198.25
GTM,7074.25,6169.56,5465.86,4589.45,3582.54
GIN,11982,9970.18,9634.29,6486.34,6628.64
GNB,9567.67,8649.49,8307.15,6981.02,5696.91
GUY,2574.22,2345.55,2100.31,2031.94,1532.53
HTI,5880.53,5648.56,4245.05,3414.29,2967.29
HND,1381.13,1397.62,1132.7,864.43,775.26
HUN,568.85,447.72,352.37,287.18,239.17
ISL,398.13,332.06,221.38,173.56,161.62
IND,4196.83,3957.58,3367.27,2663.67,2267.95
IDN,5117.41,3678.58,2179.08,1491.88,1183.11
IRN,1145.58,848.33,628.71,577.86,524.69
IRQ,1743.85,1481.29,1337.28,1453.4,1539.61
IRL,632.59,608.25,589.55,413.89,324.85
ISR,368.29,281.69,263.41,240.59,207.08
ITA,244.55,194.96,173.28,138.86,126.75
JAM,934.09,772.8,759.2,632.66,510.77
JPN,731.76,709.31,617.98,558.33,514.81
JOR,1069.65,917.39,831.7,575.1,474.1
KAZ,3712.6,4722.43,3712.1,2553.88,1928.54
KEN,6453.48,5639.22,5770.64,4803.89,4075.83
KIR,4372.7,3737.62,3566.78,3102.43,2575.68
KWT,556.21,610.51,505.04,469.18,486.53
KGZ,6548.54,5511.56,4037.96,3581.56,3222.21
LAO,8808.55,7343.65,6158.13,5389.09,4316.07
LVA,729.03,1178.96,924.3,834.37,541.81
LBN,1038.89,767.93,551.6,427.3,360.14
LSO,5656.42,5577.64,6015.53,7118.23,7684.82
LBR,8143.93,7501.41,6510.37,4660.65,5525.49
LBY,1274.43,614.63,723.5,701.69,724.61
LTU,543.77,693.66,631.75,713.67,542.4
LUX,304.05,257.69,271.22,238.43,185.67
MKD,1177.06,634.06,378.14,327.1,264.37
MDG,6526.8,6317.86,4435.75,3664.43,3093.72
MWI,7396.11,7066.11,7846.44,6304.27,5563
MYS,1423.35,1407.08,1316.95,1237.21,1322.02
MDV,3054.03,1633.67,1292.16,649.85,484.88
MLI,6485.73,5639.6,5375.22,3454.33,3093.41
MLT,365.42,392.86,447.05,362.68,331.87
MHL,3439.07,2773.54,2680.3,2365.4,1981.97
MRT,6649.89,6974.35,7013.13,5946.97,4840.23
MUS,1531.53,1387.21,1077.66,825.59,740.42
MEX,2160.66,1643.22,1114.64,860.01,796.12
FSM,4206.01,2904.94,2320.85,2081.34,2027.47
MNG,11066.1,7477.52,5425.77,3983.89,3233.03
MNE,499.38,470.56,467.79,382.79,316.52
MAR,3143.07,2599.21,2047.8,1659.46,1433.55
MOZ,8826.63,7494.8,6013.61,5134.96,4080.83
MMR,6063.51,5056.07,4926.96,4566.28,3566.25
NAM,3940.63,3433.79,3853.66,4147.21,2599.15
NPL,7728.92,6648.51,4580.52,3348.91,2763.1
NLD,300.28,321.46,343.77,296.06,253.54
NZL,385.27,263.97,180.71,147.37,139.13
NIC,2686.97,2031.6,1670.89,1446.52,1200.34
NER,14652.8,12979.6,11184.2,7911.62,7645.66
NGA,7656.2,7146.94,6097.75,4949.41,4658.02
NOR,463.46,371.59,314.63,255.2,230.79
OMN,2140.24,1585.95,1344.89,1174.34,894.32
PAK,4981.84,4737.08,4049.97,3782.79,3532.93
PAN,1111.47,918.59,750.51,726.89,770.16
PNG,14577.5,13319.7,12353.6,11343.7,9327.88
PRY,1507.38,1320.26,1257.3,1094.14,1021.85
PER,5456.02,4276.46,2648.43,2046.99,1854.71
PHL,5099.31,4135.86,3647.65,3241.28,2776.75
POL,749.95,645.04,548.25,509.82,451.56
PRT,761.1,697.44,647.56,524.49,453.48
QAT,311.99,283.23,259.49,222.76,182.18
KOR,550.98,387.47,365.3,284.84,267.36
MDA,2118.66,2411.12,2082.09,1691.02,1528.56
ROU,3108.87,2590.2,2241.98,1798.08,1280.71
RUS,1347.77,1715.51,1671.5,1663.16,1098.1
RWA,8121.37,12102.8,8686.53,4576.85,3073.92
LCA,1712.12,1122.57,991.71,991.19,821.81
VCT,1720.76,1373.96,1194.03,1132.4,913.69
WSM,2561.06,2160.82,1922.12,1719.21,1570.74
STP,4573.04,4289.53,3586.17,2648.59,2170.73
SAU,988.64,920.48,798.65,706.54,678.41
SEN,7167.86,7042.43,6589.18,4865.85,4569.54
SRB,605.7,586.23,281.34,236.6,209.26
SYC,3345.57,2977.89,2750.88,3071.9,3331.6
SLE,10647,10316,9098.36,6974.75,5234.74
SGP,1512.31,1347.63,1210.19,1129.54,983.19
SVK,1414.68,1158.75,934.4,837.89,722.4
SVN,609.98,514.6,492.63,392.35,277.58
SLB,4050.56,3293.34,3159.38,3164.97,2827.11
SOM,9717.53,9605.9,7635.59,6143.3,6330.02
ZAF,3226.24,2889.18,3515.47,3458.41,2142.86
ESP,372.57,301.32,267.81,234.22,191.46
LKA,1130.68,1116.87,1095.86,964.97,807.54
SDN,5549.02,5602.14,4768.38,4226.72,3097.34
SUR,1523.99,1270.31,1208.02,1076.48,895.78
SWZ,4597.23,4707.49,6291.05,7935.07,4855.55
SWE,398.44,307.51,255.14,213.04,191.39
CHE,311.35,255.17,219.38,183.2,162.55
SYR,1291.07,833.88,588.53,469.6,424.14
TJK,9480.26,8574.44,5736.14,4107.1,3755.32
TZA,7032.23,6126.83,4922.04,3672.45,3219.66
THA,1489.67,1509.33,1612.63,1499.04,1382.48
TLS,6330.69,5433.96,5154.32,3534.83,2825.37
TGO,6058.16,6469.47,5542.98,5535.24,5091.73
TON,1290.33,1151.69,1223.4,1306.97,1196.82
TTO,1582.96,1571.92,1486.89,1156.92,999.58
TUN,1216.46,1065.82,705.2,529.49,467.59
TUR,2478.07,1686.28,1028.81,751.06,598.74
TKM,9591.59,8437.04,5158.58,2352.93,1847.5
UGA,7045.27,6366.34,5686.47,4187.05,2953.78
UKR,765.41,987.86,1046.83,1043.39,749.38
ARE,696.39,630.8,583.27,523.58,460.06
GBR,665.91,681.14,583.36,446.64,383.35
USA,490.5,435.57,357.68,317,288.38
URY,952.65,967.77,750.65,690.58,588.93
UZB,5208.7,6170.42,5478.31,4520.92,3733.52
VUT,3861.18,3037.8,2999.23,3154.15,2571.78
VEN,1209.47,1065.65,794.29,736.33,762.09
VNM,2598.45,2014.8,1486.88,1060.66,879.74
YEM,11843.3,10993.5,9328.06,7888.25,7564.41
ZMB,6326.36,6136.3,5621.4,4162.6,3536.33
ZWE,4278.98,4911.03,5926.12,7582.37,7114.89
HIA,871.543,776.789,668.307,562.832,472.334
LIA,8087.54,7511.12,6615.31,5360.05,4729.21
LMA,4943.95,4530.04,3979.35,3427.72,2924.06
UMA,2330.84,2023.28,1691.99,1383.38,1145.16
HIM,551.09,495.51,431.6,374.14,324.59
LIM,8121.37,7066.11,6013.61,5118.21,4696.06
LMM,4597.23,4135.86,3586.17,3154.15,2575.68
UMM,1574.93,1396.83,1208.02,992.57,884.64
HWW,,642.835,571.233,511.898,412.693
LIW,,6521.53,5721.55,4674.64,4017.9
LMW,,4157.4,3461.66,2833.36,2477.05
UMW,,1837.34,1364.83,977.948,767.874
WLD,,3157.2,2659.99,2140.88,1828.6
EAS,,2277.28,1673.01,1187.81,911.25
ECS,,2972.03,2389.1,1941.99,1447.69
LCN,,2019.07,1526.31,1259.1,1125.71
MEA,,2380.4,1843.72,1509.13,1364.77
SAS,,4213.89,3572.97,2917.9,2469.3
SSF,,7192.65,6421.18,5205.64,4610.99
# Series: MTRLRDMA,,,,,
"# Name: DALYs per 100,000, Lower respiratory, male",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
