ISO,1990,1995,2000,2005,2010
AFG,36744.6,37659.7,38543.6,37603.7,35218
ALB,22347.4,22621.8,23664.7,23480,22683.3
DZA,23613.1,23024.4,22376.2,21006.9,19631.3
AND,19248.2,18587.1,18098.9,17816.9,17265.2
AGO,30613.3,28436.3,27157.3,24862.9,24722.3
ATG,25331.6,24690.4,22338.9,21837.5,22367.2
ARG,25177.8,24176.7,23263.5,21977.8,21216.4
ARM,27841.9,31088.1,28384.2,27505.5,27097.4
AUS,21233.8,19618.2,18110.2,16853.5,16389
AUT,23046.8,21824.5,20257,18709.1,18125.5
AZE,31018.7,32971.7,28604.7,27659.4,25971
BHS,29319.5,24603.6,21345.2,19743.3,19988.4
BHR,26040.4,24404.9,23426.1,22223.3,19735.7
BGD,26741.6,25401.1,24732.8,24541.9,24680
BRB,25227.4,22901.3,20919.9,20328.5,19794.9
BLR,31329.4,36028,36481,36621.6,34358.8
BEL,22304.5,21085.2,20009.8,18490.3,18063.2
BLZ,22553.3,23354.4,24875.9,22475.8,22240.6
BEN,23798.5,22982.1,23042.6,22055.5,21930.1
BTN,25789.5,24442.7,23250.7,22404.6,21782.9
BOL,24532.2,23374.8,22338.6,20933.6,20044.8
BIH,27120,28695.6,23993.7,22396,20981.1
BWA,20730.1,20256.8,20927.1,19403.5,18730.5
BRA,25250.8,24676.6,23612.1,22640.2,21989
BRN,21168.1,21005.4,19998.5,18858.8,18614.9
BGR,27781.6,29311,28193.9,27643.7,26270
BFA,23316.3,22882.9,22673.1,22535.2,23715.7
BDI,29532.3,29010.6,27955.9,27738,26812.8
KHM,28904.1,28679.2,28517.4,27199.4,26365.5
CMR,24224.4,23864.4,23721.1,22907.8,23617.4
CAN,20798,19689.8,18429.7,17431.4,16991.5
CPV,23756.5,23118.3,22025.5,21356,20790.1
CAF,34330.2,33124.6,31207,30394.3,31403.2
TCD,23861.8,23028.9,23725,22948.2,22848.1
CHL,23347.4,20954,19486.8,18635.8,18031
CHN,24287.5,23494,22409.8,20913.8,19353.6
COL,21786.9,21207.8,20263.5,19162.9,18575.5
COM,26778.7,25023.8,23340.7,23339.3,24134.3
COG,28292.5,29722.7,27916.9,26598.2,27412
CRI,19360.8,19367.8,18663,17624.9,17014.8
CIV,24276.8,25121.5,26180.8,25920.1,25874.6
HRV,28475.8,26609.4,25123.2,23865.1,22161.6
CUB,20719.1,20696.8,19811.9,19101.7,18469.8
CYP,20310.6,19959,19715.9,19076,18606.7
CZE,29670.6,25988.3,23389.8,21605.3,20151.7
PRK,25723,25665.7,25991.3,25719.8,25143.9
COD,24356.5,23781.4,23431.5,23566.3,25135.5
DNK,23276,22557.5,21171.6,19906,19204.4
DJI,24312.4,23885.8,23035.3,22964.3,22985.9
DMA,25152.9,25087.1,24055.6,24083.4,24802.4
DOM,21331.6,20427.1,20059.1,20199,20208.2
ECU,20132,19324.8,19105.9,17882.8,17054.2
EGY,32971.3,30569.6,29632,29395,29051.2
SLV,22303.1,22122.3,21337.5,21286.4,20469.7
GNQ,32200.2,29586.5,27498.1,25905,25906.9
ERI,28487.7,26041.6,24367.6,24026.1,24659.5
EST,31240.9,35482.7,31762.7,29385.2,24257.4
ETH,31291.6,28611,26049.1,24491.9,23413
FJI,35440.1,36273,35499.2,32208.5,31531.1
FIN,23661.9,21637.4,20527.5,19670.4,18606.5
FRA,21682.2,20447.3,19870.2,18602.3,18008.5
GAB,28417,28715.1,28043.9,28113.3,28380.1
GMB,25794.1,24573.7,24137.3,23233.5,22045.7
GEO,28593.8,27935.8,26244.3,27531.3,28802.6
DEU,23969.9,22306.6,20635.1,18872.5,18062.9
GHA,20186.9,20186.9,22401.5,21817.1,21613.9
GRC,20289.4,19862.7,19425.7,18471.4,17905.2
GRD,27791,26210.3,27534.6,29093.7,27397.7
GTM,20466.7,21380.4,21336.1,21187.9,20824.3
GIN,23888.6,22774.7,22639.5,21533,22196.2
GNB,25764.4,24358.4,24176.8,24161.7,23556.4
GUY,32772,30650.6,28725.6,30573.6,30574.5
HTI,30325.1,29283.5,27997.4,27423,27743.6
HND,22919.7,22772.1,21680.9,20681.3,20177.9
HUN,33930.2,34019.4,30920.1,29305.1,26853.2
