ISO,2009,2010,2011,2012,2013
ALB,0,0,0,0,0
ARG,46,42,52,64,51
ARM,0,0,0,0,0
AUS,2,4,1,1,2
AUT,10,7,11,8,4
BGD,32,33,32,33,24
BLR,0,0,0,2,2
BEL,20,5,6,9,5
BEN,41,25,23,31,39
BOL,17,19,8,15,12
BRA,7,14,19,16,15
BRN,0,0,0,2,2
BFA,2,4,7,8,2
BDI,1,1,0,0,0
KHM,0,4,0,15,11
CAN,2,4,0,1,3
TCD,0,0,0,0,0
CHL,12,7,9,13,16
CHN,48,46,52,54,45
COG,0,0,0,0,0
CIV,0,0,0,0,0
HRV,7,3,10,5,0
CYP,0,0,0,0,0
DNK,10,19,0,2,0
DOM,0,0,0,0,1
ECU,0,0,0,1,1
EGY,15,15,0,0,0
SLV,0,0,0,0,0
EST,0,0,0,0,0
ETH,151,75,301,290,396
FJI,0,15,16,10,32
FIN,6,0,0,3,17
FRA,73,75,78,48,35
GMB,12,9,10,10,6
DEU,9,17,16,6,13
GHA,186,242,230,222,206
GRC,0,0,0,0,0
GTM,14,18,16,19,29
GIN,0,0,0,0,0
GNB,0,0,0,0,0
HND,0,0,0,0,0
HUN,6,11,14,15,14
IND,24,25,25,17,27
IDN,7,23,16,13,33
IRL,21,0,29,18,15
ITA,137,80,48,68,34
JPN,0,0,0,5,6
JOR,0,4,4,8,8
KEN,51,58,53,86,96
LSO,0,0,0,0,0
LBR,0,0,0,0,0
LUX,0,0,0,0,0
MKD,0,0,0,0,0
MWI,15,0,17,16,12
MYS,16,11,23,20,12
MLI,0,0,0,0,0
MRT,0,0,0,0,0
MNG,10,31,27,48,61
MAR,0,0,0,0,0
NAM,2,3,0,0,1
NPL,40,54,58,74,64
NLD,0,0,0,3,1
NZL,0,0,0,0,0
NER,3,2,9,9,9
NGA,187,280,249,223,235
NOR,38,0,1,0,1
PAK,24,24,17,17,17
PLW,0,0,0,0,0
PNG,0,0,0,0,0
PRY,0,0,0,7,5
PER,0,1,9,9,18
PHL,25,21,40,34,36
POL,0,0,0,0,0
PRT,19,28,18,0,0
QAT,0,0,0,0,0
KOR,4,9,9,7,15
MDA,0,0,0,0,0
ROU,0,0,0,0,0
RUS,0,0,0,0,0
RWA,52,36,43,64,66
SEN,1,0,0,0,10
SRB,2,0,0,10,14
SLE,0,7,8,7,0
SVK,5,15,13,8,12
SVN,0,0,0,0,0
ZAF,286,209,306,327,267
ESP,92,76,61,40,32
LKA,0,0,0,0,0
SWE,0,0,0,0,0
CHE,0,0,0,0,0
TZA,19,27,65,62,78
THA,2,4,3,0,1
TGO,0,1,2,2,13
TUN,0,0,0,0,0
TUR,1,3,2,0,0
UGA,0,0,0,0,1
UKR,0,0,0,0,0
GBR,32,29,13,15,20
USA,1,1,0,1,2
URY,129,103,121,106,122
YEM,0,0,0,0,0
ZMB,27,53,1,1,1
ZWE,0,0,1,1,1
EAZ,114,168,187,209,256
ECZ,488,368,320,260,219
GLS,2001,1932,2202,2229,2329
HIS,629,482,444,369,357
LCS,225,204,234,250,270
LIS,419,336,629,708,818
LMS,537,751,629,616,672
NAS,3,5,0,2,5
SAZ,120,136,132,141,132
SSS,1036,1032,1325,1359,1439
UMS,416,363,500,536,482
# Series: UNNCTFEW,,,,,
"# Name: UN peacekeepers, number of contingent troops, female",,,,,
# Definition: UN peacekeepers number of female contingent troops,,,,,
# Source: UN Peacekeeping,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
