ISO,1990,1995,2000,2005,2010
AFG,85.88,86.92,88.72,89.6,89.24
ALB,113.49,115.41,123.31,130.35,133.77
DZA,93.65,96.46,99.46,100.59,99
AND,178.66,193.12,211.92,232.27,245.01
AGO,99.68,97.47,98.09,100.5,105.83
ATG,154.12,155.46,144.52,143.66,149.9
ARG,149.46,155.19,160.52,162.28,165.32
ARM,120.85,120.69,116.6,116.82,125.92
AUS,195.31,205.99,212.34,228.28,249.89
AUT,140.68,142.1,148.6,164.42,175.45
AZE,100.41,100.01,97,97.41,104.29
BHS,167.6,161.75,158.23,158.75,168.58
BHR,100.45,101.45,103.48,106.44,108.58
BGD,79.27,79.27,80.06,81.71,83.81
BRB,158.19,151.41,151.66,158.38,164.05
BLR,155.69,159.52,160.78,162.37,175.21
BEL,251.24,286.05,298.35,307.24,323.44
BLZ,141.54,147.03,160.92,162.36,172.84
BEN,98.02,99.66,100.22,99.29,102.22
BTN,83.45,83.83,85.75,88.17,91.45
BOL,94.86,96.38,98.06,99.27,99.98
BIH,112.33,113.76,112.63,115.1,119
BWA,105.41,103.59,102.51,97.87,99.9
BRA,97.51,103.37,113.41,131.21,148.23
BRN,112.38,118.54,126.07,133.53,140.11
BGR,105.02,108.63,112.22,110.9,112.42
BFA,91.3,92.8,93.3,93.61,94.98
BDI,104,105.88,104.13,103.47,103.73
KHM,68.86,69.82,72.8,74.39,76.46
CMR,101.82,104.13,105.16,107.77,116.79
CAN,226.47,238.59,265.29,288.99,308.76
CPV,98.3,100.46,101.54,105.22,112.4
CAF,102.58,103.78,103.78,106.62,110.29
TCD,89.53,91.2,93.32,94.65,95.27
CHL,167.57,177.45,206.15,247.89,271.74
CHN,102.75,106.96,106.64,108.44,111.34
COL,98.39,98.09,98.3,100.22,104.34
COM,105.86,106.18,105.47,107.23,110.52
COG,101.43,105.46,103.19,102.87,105.92
CRI,109.59,115.96,127.34,144.27,154.04
CIV,99.26,104.19,106.08,107.43,108.43
HRV,113.74,120.62,131.12,139.55,144
CUB,189.39,199,213.67,240.79,263.51
CYP,139.7,145.16,162.44,200.34,230.23
CZE,128.94,130.71,140.36,144.23,141.46
PRK,76.89,78.96,85.34,90.49,93.47
COD,91.42,90.03,88.5,88.87,91.94
DNK,194.54,210.48,242.7,275.47,285.8
DJI,104.97,107.32,108.6,111.58,116.56
DMA,147.93,153.72,160.86,170.17,184.66
DOM,107.38,108.73,114.56,122.86,126.91
ECU,96.91,99.22,101.64,104.65,106.76
EGY,92.28,94.42,97.1,99.59,99.09
SLV,90.03,90.87,92.75,95.64,97.56
GNQ,103.28,101.79,102.75,111.04,117.83
ERI,96.36,95.97,96.69,97.76,99.51
EST,149.99,156.1,165.01,176.44,174.54
ETH,90.6,89.59,89.17,89.42,91.01
FJI,87.25,93.22,105.55,115.23,133.04
FIN,353.87,378.92,418.25,460.61,475.63
FRA,206.83,212.62,239.23,258.82,262.46
GAB,112.1,116.39,119.3,124.51,133.66
GMB,94.18,96.71,97.21,98.03,99.81
GEO,101.59,99,96.18,95.47,101.67
DEU,157.49,164.37,166.62,178.59,198.3
GHA,95.22,99.14,96.54,98.95,102.91
GRC,148.43,158.11,168.15,171.56,175.48
GRD,169.6,171.47,179.69,190.47,194.26
GTM,96.56,97.13,99,102.49,107.35
GIN,95.99,98.12,99.64,99.7,103.22
GNB,96.74,98.92,99.5,99.87,100.53
GUY,145.57,142.24,142.62,148.59,148.98
HTI,160.47,157.82,162.38,169.61,173.64
HND,94.91,96.97,99.45,102.07,104.73
HUN,134.86,149.73,175.3,203.03,219.95
ISL,171.37,193.24,263.21,311.2,330.46
IND,80.09,80.48,81.81,82.97,84.81
IDN,71.44,72.98,75.82,77.92,79.46
IRN,115.08,124.33,140.2,158.98,161.62
IRQ,113.37,115.37,119.29,124.01,127.55
IRL,169.47,186.46,195.01,210.29,236.43
ISR,163.95,173.62,196.65,213.69,220.13
ITA,161.53,192.68,201.72,210.48,218.09
JAM,123.15,123.23,127.63,129.97,130.98
JPN,92.65,97.88,105.33,113.06,119.82
JOR,104.51,106.05,112.12,117.8,125.17
KAZ,122.6,125.78,124.49,127.46,133.32
KEN,93.1,94.66,95.77,97.12,99.3
KIR,143.88,166.78,234.7,294.93,358.42
KWT,93.82,95.12,96.13,98.61,100.42
KGZ,105.61,104.89,103.34,106.56,112.94
LAO,69.08,70.43,73.56,75.93,76.36
LVA,143.16,144.97,143.7,169.47,176.66
LBN,92.01,95.64,100.21,103.9,105.55
LSO,114.03,114.67,119.29,126.78,133.81
LBR,92.54,93.18,92.43,91.42,93.83
LBY,92.44,93.63,98.94,104.35,109.35
LTU,133.13,130.25,131.14,143.25,156.1
LUX,239.75,256.44,256.34,260.41,265.08
MKD,112.79,109.27,109.58,109.63,113.12
MDG,97.9,98.11,96.66,96.16,97.46
MWI,104.14,108.23,114.73,118.5,116.52
MYS,69.4,70.2,70.97,71.91,74.87
MDV,103.54,105.64,112.54,111.87,116.15
MLI,95.02,96.09,96.57,96.69,99.36
MLT,142.01,154.56,179.17,216.58,256.83
MHL,138.41,160.07,199.2,242.12,294.44
MRT,92.74,96.09,98.35,100.53,102.65
MUS,83.95,90,97.91,102.9,107.5
MEX,96.17,100.49,102.35,106.42,113
FSM,121.5,135.79,165.12,191.75,212.76
MNG,105.7,106.24,106.88,109.38,113.29
MNE,122.89,123.01,126.52,129.89,137.39
MAR,94.96,97.73,101.59,105.34,110.65
MOZ,97.56,100.89,104.36,111.33,114.02
MMR,68.1,68.94,72.11,74.94,78.65
NAM,116.61,118.23,124.92,132.72,133.63
NPL,80.43,80.58,80.65,81.02,82.35
NLD,155.45,197.72,233.62,255.41,259.53
NZL,171.48,188.19,220.84,245.85,262.03
NIC,93.54,95.04,98.43,102.6,104.54
