ISO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ECU,,52.911,54.7992,57.781,59.3354,61.1907,60.4516,62.6726,71.5172,78.8425,,,73.3586,76.2282,82.5732,
EGY,,9.51123,10.4277,11.9596,12.0252,12.9327,,15.8779,17.11,16.8613,,21.6819,,23.0699,22.001,
SLV,34.2419,36.2214,38.9262,41.7648,45.0984,46.8002,49.4586,49.3755,50.3872,49.2175,51.1212,50.9433,54.9877,54.4683,53.5148,
GNQ,,27.6437,27.2414,,,,,,,,,,,53.7445,53.1137,
ERI,,3.6901,3.76972,3.56541,3.48288,4.1987,4.93991,8.38243,9.36463,8.51337,7.94803,,7.91191,8.48151,7.93382,
EST,,73.7258,76.1799,80.0751,80.1395,85.9424,88.7045,93.7623,89.4172,92.0372,92.4997,93.297,88.4448,89.3226,91.0449,
FJI,14.1836,,,,,,15.4771,,15.9086,,,,,,,
FIN,45.6257,47.0991,48.3516,53.1468,55.2488,56.5183,59.323,59.4884,61.1989,62.8194,64.297,65.7772,67.8534,69.1594,70.1578,
FRA,,97.9515,99.4325,99.4271,99.4177,99.4409,99.4703,,,99.4575,99.4454,99.4461,99.3417,99.618,99.5455,
GAB,,,,,,,,,,,,,,35.9101,,
GMB,,,,,,,,,,19.2665,,,27.322,,,
GEO,,20.5548,21.5802,,24.166,34.8439,40.6811,45.8936,43.2033,47.3304,,,,,,
GHA,,,28.5358,26.9537,,,29.5936,36.0606,50.217,57.6682,65.8064,65.9412,,,74.6629,77.429
GRC,67.615,67.3476,69.687,70.1022,69.0102,68.3423,67.6771,68.5435,69.2553,68.6486,,,76.2423,78.0667,,
GRD,,,,,78.4615,82.793,86.7972,,,86.3536,98.8142,99.0258,97.9546,,,
GTM,,32.1703,37.0139,40.7464,41.4109,,45.2687,46.943,48.36,48.4327,49.2165,56.7489,55.3098,47.68,,
GIN,,,,,,,5.54756,6.01399,6.56078,6.87687,8.19012,7.47215,8.23027,10.4386,,
GNB,,,2.72784,,,,,,,,,,4.50222,,,
GUY,,79.569,79.7344,77.0897,,74.4562,,70.7053,,61.6823,57.9105,59.2075,55.9587,56.2726,59.6033,
HND,,,22.0971,,,26.9513,27.9284,27.4562,32.615,32.0032,35.1134,37.9847,38.3454,40.6439,39.7263,
HUN,76.587,76.518,78.7054,77.6264,78.2296,79.7252,82.9742,84.9603,86.8692,86.9482,84.439,83.1919,83.0842,83.7413,83.9543,
ISL,86.1778,85.7568,85.8551,87.0147,89.5408,92.5628,96.4778,96.3918,95.6301,94.688,96.5801,97.2487,96.3782,95.6481,,
IDN,,,,,,,,22.5812,25.5672,30.1207,,33.1844,29.3643,,32.4609,
IRN,,,,,,30.8487,,,,,,,,,,
IRQ,,5.01511,5.22415,,,3.53881,5.88466,,,6.5269,,,,,,
IRL,,,,,,,,,,,,,47.0022,66.0285,51.9716,
ISR,,85.2103,85.0344,90.1581,91.965,97.1431,89.3785,86.7392,87.346,94.233,94.5347,99.9001,92.0756,98.2507,,
ITA,,95.8232,96.3656,95.0373,96.7269,98.0588,96.0755,95.5203,95.3889,95.1278,94.3546,92.8604,91.9779,91.4295,,
JAM,,82.439,,77.7416,82.0418,78.9013,86.2004,,,81.6891,82.4359,,,,69.8435,
JPN,,84.2305,,,,,,,,,,,,,,
JOR,,25.2656,27.3081,,29.0917,28.6465,29.4659,30.2962,31.3511,,33.2302,,32.555,32.969,33.4802,
KAZ,,,,22.8963,25.7217,28.8789,29.7188,32.117,33.3699,35.5794,36.6256,37.1672,,47.6101,53.4883,57.8848
KEN,,,,29.5554,29.0649,28.3636,28.2896,27.8048,26.6,25.962,25.7327,29.9375,,,,
KWT,,77.2815,76.0215,76.4702,74.1826,71.1755,66.7304,64.7026,62.0798,64.118,,,,,,
KGZ,,5.94142,6.93154,7.25392,7.60832,7.86638,8.62726,10.5135,11.8119,13.5557,14.542,15.33,15.8666,17.1938,20.9718,
LAO,,7.18514,7.31425,7.15469,7.10802,7.71348,8.40399,9.36484,10.4757,,15.3241,18.9946,20.7209,22.1268,24.2081,
LVA,,51.2438,53.9256,54.4367,57.2808,71.4297,78.0202,85.4125,90.232,90.6416,88.1841,86.1411,84.5413,86.9722,90.0674,
LBN,,70.8999,77.455,81.8762,76.6465,72.6257,71.0282,68.4658,67.0914,69.2704,70.5861,74.037,77.5955,79.9872,86.1063,
LSO,,,,,,,,24.0019,,,,,,,,
LBR,,,41.8746,,,,,,,,,,,,,
LBY,,,,,,,,8.42913,8.5324,,,,,,,
LIE,,,,,,71.5596,73.4411,,70.8029,71.0383,74.2382,66.573,73.0659,69.1099,,
LTU,,47.3983,49.2552,49.5682,52.6393,58.1427,60.2409,63.8918,69.2961,70.7317,74.2283,76.5596,76.413,75.5775,74.7237,
LUX,,69.842,,77.8776,82.1352,,,85.6606,85.9772,84.6574,84.5425,,86.6388,86.7668,,
MKD,,26.7289,26.4186,27.3102,27.1364,28.8921,30.2111,31.6759,34.6833,37.1657,21.1412,22.739,23.5765,23.7499,25.8618,
MDG,,,2.84617,2.93767,,,,7.55598,7.73054,7.75807,,9.08087,8.03901,,,
MYS,52.6373,50.7908,,,54.0889,58.7117,58.5806,59.9495,58.8578,61.79,63.5572,64.0643,65.8547,59.4292,,
MDV,,51.5414,60.0295,59.6474,59.7393,,,59.9017,64.68,65.6935,,,,,,
MLI,,,,,,,,,,,3.29681,,3.39549,3.59548,,
MLT,,,,,,,,,,,,,,93.5419,94.6943,
MHL,,,,,54.1204,,,,,,,,,,,
MUS,66.3225,73.8022,71.5105,72.2241,78.7352,87.3263,88.6638,92.2341,92.2397,91.7967,91.2087,96.4992,95.6609,97.5029,,
MEX,,62.6976,63.0731,63.1805,62.6275,65.309,67.4243,73.4332,81.4008,84.9626,84.9109,82.3107,82.152,82.0271,82.9281,
MNG,,26.4052,27.5069,29.9489,,,,,,47.5109,48.4382,57.7698,59.1361,63.2004,65.0387,
MNE,,,,,,,,,,,,,,36.1718,44.4765,
MAR,,31.3162,35.8137,36.5723,37.8565,37.5852,38.5691,40.7378,43.8423,46.0282,45.4547,,46.4692,45.9836,46.7713,46.7022
MMR,,,,,,,,,5.03371,5.499,6.39799,6.9326,9.37726,,,
NRU,,,,,,,,,,60,,,,,61.828,
NPL,,,,,,,,,,,33.1902,,,,,
NLD,,,,,,,,,,,,,,89.5396,90.7574,
NZL,83.4613,83.9227,84.4292,85.455,86.2578,89.2718,90.5639,90.9336,89.7292,90.7598,92.5574,91.7518,93.9612,93.7787,91.9321,
NIC,,27.9675,29.1042,28.6807,31.9622,,37.0595,39.9019,52.9539,54.4696,56.012,,55.6936,,,
NER,,1.00199,0.86352,0.96755,1.14729,1.2339,1.16119,0.96846,1.4905,1.67425,,,3.27211,4.65752,5.11561,
NOR,74.648,76.9799,78.3233,79.5834,81.2082,,,,,,94.4099,96.8272,97.9387,98.3575,98.5917,
OMN,,,,,,,,,,,,32.9624,,43.0367,41.8786,
PAK,,,,,,,32.587,38.1834,,,,,,,,
PAN,,35.1964,41.7414,46.5847,49.2009,,49.3171,52.5129,56.658,57.7398,57.8552,54.213,56.6622,56.6442,63.7358,
PNG,34.7609,,,,,,,,,,,,,,,
PRY,24.366,26.3899,28.2285,29.7057,28.9734,30.0259,30.4136,30.7602,30.1862,31.5462,32.794,32.705,32.8434,32.1859,,
PER,57.0717,56.7264,59.0671,59.8147,60.0115,58.8823,61.2718,62.8188,63.4528,64.6904,69.8001,75.7625,77.4885,74.1548,74.1937,
PHL,,,,22.9243,25.0711,,,29.4444,32.6683,34.0345,34.9165,38.8584,,,,
POL,47.5481,47.8118,48.061,48.1469,48.3401,50.2247,52.3875,54.1105,56.3099,59.096,59.9561,63.7243,68.6424,71.9817,75.6791,
PRT,,65.5517,69.4969,73.1843,,77.0636,78.4188,80.0975,80.1916,80.5323,79.8335,81.5522,82.25,,83.3583,
QAT,,25.5868,26.936,26.7703,29.6116,28.1453,29.5122,30.6059,33.1486,36.4579,43.9116,45.5772,,51.2382,60.6793,
KOR,,,,,,,,,,,,,84.8896,89.3471,,
MDA,,,,,,53.3162,58.2617,62.9963,68.4028,67.8986,70.5993,72.2821,73.5608,75.6627,77.664,
ROU,,69.6735,74.3396,78.5113,77.5213,74.5366,69.5975,71.2696,71.7932,72.6444,73.8506,75.4281,76.5068,77.0852,76.5536,
RUS,,,,,,,,,,,72.4384,72.4906,,71.9979,73.7997,
RWA,,,,,,,,,,,,14.8861,9.95369,11.3121,12.324,
LCA,,,50,51.0625,49.7795,47.7742,55.4822,54.0284,51.2573,48.8842,51.0549,47.4576,43.5182,40.9993,44.7378,
WSM,,,38.9793,39.0981,,,,,,,,,24.375,25.497,23.9411,
SMR,,,,,,,,,,,,90.7895,78.2609,85.2349,96.2891,
STP,,24.9117,,,,27.7259,31.1758,32.1563,,43.8539,44.0509,45.6885,41.1445,49.0515,47.1354,42.9836
SAU,,,,,,,,,,,,,,,,16.7292
SEN,,,2.8099,2.56214,,1.85948,3.35125,4.52941,6.78629,6.62993,7.56068,7.84007,8.92573,9.47065,9.02982,
SRB,,,,,,,,,,49.0913,49.1957,51.0323,52.5862,53.0089,55.7644,
SYC,71.1526,85.8491,84.5041,79.418,81.6655,80.7175,,95.4989,,86.016,91.8782,91.8681,91.2813,96.0979,,
SLE,,,,,,,,,,,,,,,8.86589,
SVN,,70.9132,70.0703,73.549,70.638,,,75.0086,77.9282,77.9097,81.067,83.4365,85.5071,87.6117,91.9398,
SLB,,,,,,,,,,,,,36.1151,35.4917,30.5248,
ZAF,5.55893,5.98146,17.334,18.4973,17.9844,17.2169,,,,,,,,,,
SSD,,,,,,,,,,,,,,3.46665,,
ESP,,91.6182,92.5972,94.4586,96.6025,99.1915,99.8356,99.9368,99.9282,99.9125,99.8756,99.9072,98.947,97.843,97.4405,
SUR,,,,,,,,74.7416,,,80.6136,78.8187,,86.2593,,
SWZ,,,,,,,10.4333,,,,,,,18.0538,,
SWE,,76.2341,73.2392,73.0063,74.5838,81.6227,89.9681,93.1329,96.7783,,96.6441,94.2485,94.7944,94.564,94.6545,
CHE,,72.7615,71.266,70.4371,71.2577,72.2629,72.5299,73.0427,74.3882,73.1225,73.075,73.6619,75.9399,76.0179,75.7881,
SYR,,7.81647,8.30467,8.62783,8.67166,9.39131,9.55034,9.79456,9.94414,9.12437,9.31604,8.98313,9.221,10.1399,9.94303,
TJK,,,,,,7.41745,6.30842,6.36681,6.45274,6.42314,6.35318,6.20509,5.99496,6.19665,,
TZA,,,,,,,23.0285,27.282,27.879,32.469,34.5643,33.4632,33.3533,,,
THA,,,,,,,,,82.1868,86.0009,89.1382,100,100,99.835,,91.6534
TGO,,2.53454,2.15438,2.29244,2.63173,2.66825,,,,4.35987,4.93944,7.61372,7.72184,9.69047,11.3797,
TON,20.0966,28.6953,28.7058,,,,,,,,,,,,,
TTO,,,50.9966,53.0815,,,69.0943,69.838,,66.7368,,,,,,
TUN,,13.0295,15.0546,16.2237,19.5617,,,,,,,,,,,
TUR,,,,,,,8.50081,10.7499,13.689,16.0062,17.668,20.3848,24.7589,28.6304,30.0928,
TUV,,,,,,,,95.3125,100,,,,,,,
UGA,,,,,,,,,,6.4758,8.74107,,13.8738,,,
ARE,,49.0895,48.7606,47.7543,51.319,54.3355,56.1372,58.2951,60.0154,63.8871,,64.826,63.0695,60.0904,,
GBR,72.3494,73.4116,75.9622,77.2995,78.2781,72.8198,54.894,67.3085,68.2023,69.4045,76.1779,76.264,78.4748,80.305,79.4498,
USA,,54.44,55.7356,,62.2475,,58.0635,56.1614,58.6672,58.2612,55.2739,53.728,68.1523,67.5127,67.5301,
URY,,,,,,,,71.1813,79.8325,72.3081,75.8171,78.4328,77.644,,,
UZB,,,,,,,,,,,17.8128,19.6777,19.6388,19.4705,,
VUT,,,,,,,,,,35.6975,40.5139,41.097,43.6815,,,
VEN,,41.2679,44.8298,46.6562,47.0092,47.8664,49.4052,51.674,54.3255,55.3072,65.2354,70.0011,72.3826,73.0212,69.7605,
YEM,,0.63011,,,0.41772,0.4887,,,,,,,0.39987,1.04541,,
ACE,,,,,,,,,,,68.1115,68.9049,68.706,68.9451,71.6457,
HIA,,65.2238,,,,,,,,,77.1328,76.3868,78.99,78.613,78.7274,
AME,,,47.4479,,,,54.4293,,55.9022,59.8457,61.7048,,62.6777,61.1577,,
ANE,,28.9858,32.164,,,34.6129,,,,,,,,,,
ASA,,58.8788,59.4193,,62.2475,,58.0635,56.1614,58.6672,58.2612,62.6483,62.642,69.5063,69.3319,67.5301,
ECM,,,,,,,,,,,74.2283,75.4281,76.413,76.0179,76.5536,
HIM,,69.842,,,,,,,,,75.8171,76.264,78.2609,78.0667,79.4498,
LCM,,,41.7414,,,,49.4586,,52.9539,61.6823,57.9105,,56.6622,56.6442,,
MEM,,25.2656,26.936,,,28.6465,,,,,,,,,,
NAN,,54.44,55.7356,,62.2475,,58.0635,56.1614,58.6672,58.2612,55.2739,53.728,68.1523,67.5127,67.5301,
ECE,,,,,,,,,,,52.971,53.4377,43.1836,57.1846,50.833,
HWW,,47.4145,,,,,,,,,50.5004,50.7359,50.4804,58.7463,48.0507,
LCE,,,31.4858,,,,34.0354,,37.8012,41.3482,41.1033,,43.588,43.028,,
MEE,,10.5815,11.3877,,,18.5105,,,,,,,,,,
NAE,,55.3126,56.4584,,56.1446,,52.3612,50.639,52.8963,52.5262,56.7291,55.4927,68.4214,67.8752,60.7776,
# Series: NERAPPFE,,,,,,,,,,,,,,,,
"# Name: Net enrollment ratio in pre-primary school, female",,,,,,,,,,,,,,,,
"# Definition: The number of children enrolled in pre-primary school who belong to the age group that officially corresponds to pre-primary schooling, divided by the total population of the same age group.",,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,
