ISO,1990,1995,2000,2005,2010
AFG,585.01,704.15,857.76,947.04,940.51
ALB,330.62,333.41,380.61,430.48,410.31
DZA,71.97,82.95,101.02,123.55,98.51
AND,46.33,142,242.44,430.32,325.48
AGO,887.94,930.23,1038.44,1051.3,948.96
ATG,639.04,615.93,513.24,472.73,478.88
ARG,725.28,607.66,519.56,438.21,424.2
ARM,524.84,628.25,640,660.8,653.08
AUS,279.29,257.79,243.85,219.39,220.92
AUT,665.07,630.28,561.86,473.88,403.58
AZE,710.03,855.01,864.43,926.31,895.15
BHS,802.95,755.93,735.99,620.74,559.45
BHR,662.55,551.85,432.31,306.4,257.55
BGD,140.65,127.61,118.84,115.59,112.02
BRB,474.78,478.9,503.92,502.33,464.48
BLR,3094.14,3793.08,4149.5,4276.53,4084.03
BEL,522.34,492.44,448.1,395.92,392.71
BLZ,482.07,524.58,589.11,534.02,547.8
BEN,456.6,443.43,436.85,412.95,409.62
BTN,329.23,452.1,750.33,1851.32,1718.57
BOL,792.05,775.72,679.7,612.55,624.01
BIH,825.38,920.39,762.09,700.4,659.67
BWA,661.55,825.61,1231.12,1160.64,660.98
BRA,629.5,639.61,610.1,590.34,599.86
BRN,-35.86,-20.7,-19.42,-11.23,0.48
BGR,534.16,529.65,499.43,450,398.05
BFA,1413.36,1487.64,1470.34,1396.97,1532.46
BDI,3944.16,3545.04,3214.5,2816.59,2881.82
KHM,554.42,630.11,765.24,966.07,880.22
CMR,982.33,1020.39,1090.69,1107.07,1101.26
CAN,334.9,309.99,284.78,265.47,265.47
CPV,415.54,376.87,336.27,310.36,320.08
CAF,1129.68,1111.49,1030.91,1008.97,997.23
TCD,514.13,575.32,712.81,799.56,800.18
CHL,809.85,668.15,572.29,506.19,478.07
CHN,592.71,514.5,444.28,368.62,291.23
COL,415.19,359.32,305.88,260.69,256.09
COM,310.31,298.34,279.68,279.08,268.66
COG,945.68,1089.12,977.73,883.74,742.97
CRI,508.69,503.7,469.88,431.13,423.27
CIV,956.63,951.71,1009.17,1002.41,1017.26
HRV,1746,1392.25,1065.64,852.5,766.84
CUB,346.49,348.61,325.49,295.96,267.59
CYP,266,272.19,244.15,195.65,175.38
CZE,571.19,596.83,594.76,627.23,579.21
PRK,696.92,674.55,664.29,645.25,640.93
COD,824.21,791.38,772.84,760.5,868.66
DNK,707.31,712.1,657.21,612.25,525.46
DJI,437.53,488,547.36,593.68,579.72
DMA,696.14,624.01,586.78,536.13,450.48
DOM,548.89,474.71,412.26,416.33,407.6
ECU,603.96,662.12,726.23,775.6,732.81
EGY,326.96,368.32,441.06,561.8,504.2
SLV,494.06,495.02,516.78,511.16,505.15
GNQ,554.33,660.67,668.9,778.34,780.13
ERI,83.09,97.67,101.96,97.9,96.87
EST,3216.2,2131.05,1672.72,1265.51,940.69
ETH,2069.5,1724.22,1421.05,1202.19,1136.22
FJI,620.04,612.23,571.86,524.01,576.49
FIN,385.56,411.59,494.1,557.51,529.38
FRA,782.04,699.76,623.64,539.07,497.81
GAB,1870.65,1815.39,1763.01,1745.62,1692.4
GMB,854.11,849.01,854.36,812.59,747.23
GEO,744.72,652.36,534.82,510.55,510.03
DEU,433.76,428.11,390.7,335.27,305.9
GHA,735.43,747.75,733.11,691.74,694.03
GRC,448.74,377.09,341.44,297.92,281.98
GRD,661.54,674.11,686.53,790.08,726.58
GTM,682.19,638.92,633.67,615.86,649.93
GIN,556.94,536.6,519.69,497.55,521.58
GNB,1053.91,1010.97,1027.59,1051.45,1017.19
GUY,1147.88,1082.55,977.12,1035.36,862.88
HTI,1195.51,1069.92,964.43,872,811.07
HND,515.61,548.75,572.42,576.18,551.21
HUN,1524.55,1547.02,1259.71,1045.97,908.64
ISL,269.16,242.07,210.13,199.63,184.48
IND,735.26,722.49,716.18,647.96,600.35
IDN,294.34,274.02,261.52,247.1,232.5
IRN,305.74,297.62,280.79,235.78,214.99
IRQ,63.08,55.22,47.3,44.3,48.62
IRL,485.48,522.9,566.66,538.68,518.89
ISR,179.1,161.23,144.72,138.36,115.4
ITA,444.87,367.67,284.42,215.02,199.41
JAM,321.36,305.21,324.58,313.5,294.53
JPN,149.55,152.34,152.77,159.5,141.74
JOR,91.41,101.6,130.95,168.53,149.37
KAZ,333.67,576.5,968.71,1803.52,1541.79
KEN,957.22,824.86,732.56,612.15,530.76
KIR,263.84,332.62,441.69,678.65,475.55
KWT,153.73,190.21,167.75,150.79,168.75
KGZ,1157.79,1376.54,1292.66,1376.06,1213.16
LAO,1794.72,1701.95,1644.15,1557.91,1410.81
LVA,3289.03,2196.38,1646.72,1305.5,976.58
LBN,308.4,317.03,316.75,320.91,280.92
LSO,881.06,842.04,1134.05,1390.32,1170.72
LBR,1243.39,1357.14,1302.64,1147.85,1183.01
LBY,149.49,142.92,148.04,146.97,136.89
LTU,3086.05,2067.27,1596.01,1558.33,1382.47
LUX,919.57,793.33,723.05,600.13,548.07
MKD,168.17,242.58,310.42,433.97,412.33
MDG,652.53,601.25,527.32,465.92,457.36
MWI,634.13,737.56,814.6,768.42,598.67
MYS,392.23,337.82,296.36,257.01,268.19
MDV,183.72,166.39,161.26,159.34,132.91
MLI,531.34,451.44,379.09,321.19,414.68
MLT,133.55,149.13,150.84,146.82,115.01
MHL,186.19,189.86,192.36,184.05,170.21
MRT,318.06,257.86,212.9,176.97,174.81
MUS,803.8,808.42,802.69,744.95,672.63
MEX,731.31,711.23,664.63,622.03,606.92
FSM,227.31,327.54,443.91,670.41,564.64
MNG,1148.05,1382.35,1435.35,1279.15,1145.39
MNE,163.68,193.31,216.53,216.43,210.22
MAR,58.19,57.9,57.35,58.01,58.57
MOZ,431.92,503.38,564.3,681.2,665.74
MMR,225.98,217.01,203.04,187.08,178.15
NAM,238.45,362.39,806.46,1981.58,1548.42
NPL,239.21,330.35,552.51,1269.17,1221.35
NLD,484.41,488.45,483.78,435.65,356.74
NZL,446.19,382.81,319.11,276.26,260
NIC,509.51,513.51,542.62,563.84,522.4
NER,557.11,546.72,527.48,500.86,497.84
NGA,2053.38,1967.89,2011.59,1913.02,1941.57
NOR,285.68,279.9,272.85,259.59,244.41
OMN,80.6,93.18,104.48,122.39,152.05
PAK,158.05,156.93,151.69,149.39,143.19
PAN,447.87,378.04,322.67,321.47,336.86
PNG,1664.38,1610.08,1549.11,1515.54,1331.61
PRY,596.77,585.51,540.58,522.46,498.31
PER,497.73,531.11,539.89,552.03,483.2
PHL,893.34,918.23,983.09,1039.58,957.74
POL,576.16,603.74,608.09,614.55,592.5
PRT,1340.8,1071.9,869.73,680.85,615.18
QAT,162.82,155.23,133.9,100.73,82.88
KOR,79.32,172.9,251.68,385.85,316.07
MDA,2767.85,3164.68,2396.22,2767.65,2539.48
ROU,1247.03,1468.86,1325.4,1225.21,1110.06
RUS,3431.23,4840.73,5056.29,5539.7,4432.89
RWA,4167.7,3627.75,2450.82,1673.82,1668.8
LCA,1181.53,1021.62,867.18,753.13,728.25
VCT,496.47,555.63,480.12,438.86,438.07
WSM,416.38,414.78,436.9,467.63,418.45
STP,459.72,507.63,412.73,412.9,432.12
SAU,548.57,287.55,178.52,117.3,118.97
SEN,284.23,228.59,186.22,152.25,156.48
SRB,168.18,194.18,183.1,185.04,159
SYC,896.7,810.66,959.94,1149.07,1442.18
SLE,1656.28,1609.05,1698.08,1642.7,1660.13
SGP,255.97,240.7,222.23,196.29,158.7
SVK,847.07,687.55,642.62,615.35,568.26
SVN,1078.82,996.74,849.46,677.23,573.36
