ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,,,,,,,,,,60,,,,,,,,
ALB,,,,,,40.4,,,,,29.6,,,,22.8,,,
DZA,22.9,,,,,24.9,,25.1,,,16.7,,,,,,,
AGO,,63.4,,,,,,,,,,,32.4,,,,,
ARG,,,,,,,,,,,8.2,,,,,,,
ARM,,,,14.5,,18.2,,,,,18.8,,,,,21.7,,
AZE,,,,,,24.4,,,,,,28.5,,,,,,
BGD,68.4,67,59.8,62.9,63.9,50.9,56.1,54.9,50.2,51.3,48.3,47.4,43.8,,,,40.7,
BLR,,,,,,,,,,,4.7,,,,,,,
BLZ,,,,,,,,,,,,24,,,,,18.6,
BEN,,39.4,,,,,40.9,,,,,47.9,,,,,,
BTN,,,,,52.1,,,,,,,,,37.7,,33.6,,
BOL,,,,34.3,,,,,33.5,,,,,28.1,,,,
BIH,,,,,,13.2,,,,,,12.8,,,,,,8.9
BWA,,,,,,31.6,,,,,,,34,,,,,
BRA,,15.4,,,,,,,,,,,8.3,,,,,
BGR,,,,,,,,,,5.3,,,,,,,,
BFA,,,,,47.1,,,,45.2,,,45.3,,,37.9,37.4,,
BDI,,,,,,65.5,,,,,,,,,,61.7,,
KHM,,61.1,,,,49.6,,,,,46.6,,,40.9,,42.3,,
CMR,,,,40.3,,,,,,36.9,,39.1,,,,,35.3,
CAF,,,,,,46.4,,,,,,47.7,,,,,,
TCD,,,47,,,41.3,,,,45.3,,,,,,,,
CHL,,,,,,,,,,,,,,2.2,,,,
CHN,32,,,20.2,,18.5,,22.7,,,12.6,,,14.5,13.2,9.9,,
COL,22.1,,,,,19,,,,,17.8,,,,,13.7,,
COM,,44.9,,,,46.5,,,,,,,,,,,,
COG,,,,,,,,,,,33.2,,,,,,,
CRI,,,,,,,,,,,,,,4.8,,,,
CIV,,,,31.7,,,,,,,,43.3,40.1,,,,,
CZE,,,,,,,3.1,,,,,,,,,,,
PRK,,,,,,,,47.2,,,,,,,32.4,,,
DJI,,,,,,,,28.3,,,,34,,,,,,33.8
DOM,,16.3,,,,9.4,,13.2,,,,,11.2,,,,,
ECU,,,,,,,,,,30.5,,,,,,,,
EGY,36.4,,,,,26.6,,,22.4,,25.4,,,33,,,,
SLV,,,,33.4,,,,,25.6,,,,,21.3,,,,
GNQ,,,43,,,46,,,,36,,,,,,,,
ERI,43.5,,,,,,,45.4,,,,,,,,,,
ETH,,,,,,58.9,,,,,51.8,,,,,,46.1,
FJI,,,,,,,,,,8,,,,,,,,
GAB,,,,,,29,,,,,,,,,,,,19.8
GMB,,,,,,25.9,,,,,,28.6,,,,,,
GEO,,,,,,,,,,,15.8,,,,12.3,,,
DEU,,,,,,,,,,,1.5,,,,,,,
GHA,,,,,34.4,,,,38.5,,,29.8,,30.5,,,,
GTM,56.8,,,,54.6,,,54.5,,,,,,,48.7,,,
GIN,,,,,36.3,,,,,,42,,41.5,,,,,37.7
GNB,,,,,,37.8,,,,,,48.5,,29.3,,,,
GUY,,,,,,14.9,,,,,,18.8,,,20.5,,,
HTI,,,,,,30.9,,,,,,33.2,,,,,,
HND,,42.9,,,,,36.2,,,,,31.5,,,,,,
IND,,,,,51.2,,,,,,,47.9,,,,,,
IDN,,,,,,43.7,43.2,,,29.8,,,41.3,,,40.8,,
IRQ,,,,,,28.9,,,,,,28.7,,,,,,
JAM,12.2,13.7,10.7,9.6,7.5,9.4,8.9,7.2,,5.7,,6,3.5,6.9,,6,,
JOR,,,11.9,,,,,11.9,,,,,,,7.9,,,
KAZ,23.2,,,,14.4,,,,,,,17.9,,,,13.2,,
KEN,,,,41.2,,44.6,,,39.4,,,,,,37.3,,,
KWT,,,,,,,4.5,4.4,4.7,4,5.1,4.3,5.9,5.2,4.2,4.5,4.4,4.1
KGZ,,,35.4,,,,,,,,,18.7,,,,,,
LAO,,,,,,49.8,,,,,,48.3,,,,,,
LBN,,17.3,,,,,,,,16,,,,,,,,
LSO,,,,,,54.8,,,,48,,,,,43.1,,,
LBR,,,,,,48.9,,,,,,,41.9,,,,,
LBY,23,,,,,,,,,,,,22.2,,,,,
MKD,,,,,9.6,,,,,,13.5,,,,,,11,
