ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ARG,,,,,,,,,,,,,,,,,,15.1
AUS,10.1,10.3,11.2,11.2,10.9,10.6,13,12.9,13.9,13.3,13,12.6,12.1,11.6,14.4,13.6,13.2,13.9
AUT,1.1,0.8,0.6,1.5,1.4,1,1,1,1.1,0.7,1.4,1.4,2,1.6,1.5,2,1.5,1.3
BEL,5,5.9,6.7,6.7,6.4,5.2,5.9,3.6,4.8,4.7,4.7,4.4,3.9,4.7,3.5,3.2,3.8,3.1
CAN,10.1,12.1,9.3,8.7,7.7,7,6.8,7.4,7.8,7.5,7.3,6.5,6,6.2,7.8,8.3,8.5,8.2
CZE,,,,0.2,0.2,0.4,0.3,0.2,0.3,0.5,0.3,0.3,0.6,0.3,0.6,0.9,0.9,1.2
DNK,3.2,2.1,2.2,2.6,2.4,2,2.5,3.1,3.8,3,4,3.1,2.6,2.4,3.6,4,3.5,3.8
EST,,,,,,,,,,,1.2,1.1,0.4,0.4,1.8,1,0.9,0.8
FIN,,6.8,4.2,4.3,5.2,4.8,5,5.3,5,5.5,5.4,5.2,4.3,5.3,6.6,6.6,6.5,6.1
FRA,7.7,7.5,7.6,6.2,5.3,4.8,4.1,3.9,3.9,3.6,4.2,4.9,4.7,5.4,4.8,5.4,5.3,5.3
GEO,,,,,,,,,,,,,,,4.8,6.3,,
DEU,0.7,1.1,1.2,1.4,1.4,1.3,1.4,1.4,1.9,2.1,3.1,3.4,3.3,3.4,2.6,2.8,2.3,1.8
GRC,1.9,2.1,2.1,2.7,2.9,2.3,1.7,2,2,2.5,3.1,3.9,3.5,4.1,3.6,5,4.8,5
HUN,,,,0.8,0.5,0.5,0.5,0.6,0.3,0.4,0.6,0.7,0.9,0.7,1,1.5,2.5,2.1
ISL,2.7,1.3,1.2,0.3,1,1,0.8,1.2,,,,,,,,,,
IRL,3.2,2.6,2.6,2.1,1.7,1.4,1.2,1.3,1.9,1.5,,1.3,1.5,1.3,3.7,6.4,7.7,7.8
ISR,3.4,3.8,3.3,4.5,4.5,4.5,4.4,6,7.6,8.2,8.2,6.7,6.9,7.1,7.2,6.7,6.5,3.6
ITA,2.1,2.2,2.4,2.4,2.6,2.6,2.2,2.2,2.3,4.8,4.8,5.5,6,6.9,7.7,9.4,9.5,10.7
