ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,2.4,,2.5,2.1,,,,,,,,
ATG,,,,,,,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,
ARG,2.4,3.2,3.3,3.2,3.1,3.1,3.1,3.4,3.7,3.6,3.1,3,3.2,3.1,3,3,2.9,
ARM,,,,,,,,3,2,1.9,1.9,1.9,2.1,1.4,1.7,,,
AUS,3.7,3.8,3.7,3.8,3.7,3.6,4,4,3.9,4,4,4.2,3.9,4,,,,
AUT,3.2,3.3,3.3,3.4,3.5,3.5,3.5,3.6,3.6,3.7,4.2,3.7,3.7,3.7,,,,
AZE,,,,,3.8,3.8,3.8,3.5,3.5,3.6,3.6,3.1,3.1,2.6,,,,
BHR,,,,,,,1.4,,,,,,,,,,,
BGD,,,,,,,,,1,,0.7,,,,,,,
BLR,,,,,,,,,,,,,,,2.2,,,
BEL,4.1,4.6,4.7,4.5,4.7,4.9,5.4,5.7,5.4,4.5,5,5.1,5.3,5.1,,,,
BLZ,,,,,,,,,,,1,,,,,,,
BTN,,,,,,,,,0.2,,1.1,1.6,,,1.1,1.6,1.1,1.9
BOL,,2.2,2.1,,1.1,1.2,1.5,1.1,,1.3,0.9,1.3,1.5,,,,,
BWA,,1.1,,1.7,,1.6,1.8,,1.8,,,1.9,,,,,,
BRA,,,,,,1.5,,1.4,1.5,1.4,1.4,1.5,1.5,,,,,
BGR,,,,,,2.5,2.5,2.4,2.3,2.2,2.3,2.2,2.1,,,,,
BFA,,,,,,,,,0.5,,0.6,,,,,,,
KHM,,,,0.7,,0.9,0.5,,,,,,,,,,,
CAN,3.8,3.6,3.5,3.5,3.5,3.6,3.5,3.5,3.6,3.7,3.6,3.6,3.6,3.8,,,,
CHL,,,,,,,,2.1,,,,,,,,,,
CHN,,,,,,,,,3,2.9,2.9,2.9,2.9,,,,,
COL,,,,,,,,10.5,11.3,11.2,11.4,,11.2,10.8,,,,
CRI,,2.7,2.8,3.1,2.8,2.6,2,2,1.6,1.8,2.2,2,1.9,1.9,,,2.1,
HRV,,2.4,2.3,2.4,2.4,2.5,2.2,2,2.1,2.1,2.3,2.2,2.3,2,,,,
CYP,,,,,2.5,1.9,2.3,2.2,2.3,2.1,2.1,2,2.3,2.6,,,,
CZE,2.1,2,1.9,1.8,1.9,2.2,2.4,2.4,2.4,2.3,2.5,2.4,2.4,2.2,,,,
DNK,4.9,5.3,5.1,4.8,4.8,5.2,5.4,5.5,5.6,5.6,5.1,6,5.9,5.9,,,,
DOM,,,,,,,,,,5.1,4.6,1.2,1.2,,,,,
ECU,,,,,1.7,1.7,1.6,2,,2.1,2,1.8,,,,,,
EGY,,1.4,1.8,1.9,1.9,2.1,2.1,2.1,2,1.7,1.6,1.6,1.5,1.5,,,,
SLV,0.1,,1.5,3.5,3.8,3.6,4.5,4.1,5.2,4.4,4.4,4.5,4.7,4.6,4.7,4.2,4.2,4.3
EST,1.8,1.8,1.5,1.5,1.4,1.1,1.7,1.7,1.9,1.9,1.6,1.5,1.3,0.9,,,,
ETH,,,,,,,,,,,0.3,,,,,,,
FIN,3.2,3.2,3.2,3.1,3.1,3,3.1,3.2,3.3,3.5,3.5,3.4,3.2,3.1,,,,
FRA,4.7,4.8,4.8,4.8,4.8,4.5,4.5,4.7,4.9,5,4.9,4.7,4.9,4.9,,,,
GEO,,,,2.2,1.7,2.7,1.3,1.2,0.8,1.4,1.3,1.4,1,,,,,
DEU,3.6,3.8,3.8,3.8,4,4.1,4.2,4.3,4.5,4.8,4.7,4.9,4.8,4.9,,,,
GHA,,,,,,,,,,,,0.8,,,,,,
GRC,2.4,2.6,2.7,2.6,2.7,2.6,2.5,2.6,2.8,3.1,2.9,2.9,3.1,2.9,,,,
GTM,,,,0.6,,,,,,,,3.1,,,,,,
GUY,,,0.8,,,,,0.8,,,,,,,,,,
HUN,2.7,2.7,2.8,2.8,2.7,2.8,2.6,2.7,2.9,2.9,2.8,2.8,2.7,2.6,,,,
ISL,3.3,3.9,4.3,3.8,3.8,3.2,3.5,4.1,4.2,4.4,4.2,3.5,4,4.3,,,,
IND,,,,,,0.7,,,,,0.8,,,,,0.7,,
IDN,,,,,,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.4,0.5,,,,
IRN,,1.4,,,,,,,,,1.5,1.4,1.5,1.4,,,,
IRQ,,,,,,,,,,1.8,,2,2.6,2.6,,,,
IRL,3.2,3.4,3.2,2.9,2.6,2.7,2.7,3.1,3.3,3.2,3.1,3.1,3.2,3.2,,,,
ISR,3.8,3.9,4.1,4.5,4.4,4.2,4.4,4.4,4.7,4.7,4.4,4.4,4.3,4.2,4.4,,,
ITA,4.1,4.2,4.3,4.3,4.2,3.9,4,3.9,3.7,3.8,3.8,3.8,3.6,3.7,,,,
JAM,,,,,,,,,,,,,,0.9,1,0.8,1.1,1.1
JPN,,,,,,,,,3.1,3.3,3.5,3.6,3.7,3.9,,,,
JOR,,,,,,2.9,3.1,3.1,3.2,3.3,3.4,3.3,3.2,3.2,3.1,,,
KAZ,,,,,2.1,,1.6,1.8,1.7,1.8,1.7,2.1,2,2,,,,
KWT,,,,,,,,,,,1.3,,,,,,,
KGZ,,2.9,2.5,2.5,2.3,2.6,2.5,1.9,1.7,1.7,1.7,1.6,,,,,,
LAO,0.4,,,,,,,,,,,,,,,,,
LVA,,2.1,1.8,2.2,2,1.4,1.6,1.9,1.5,1.4,1.6,1.3,1.3,1.4,,,,
LSO,,,0.5,,0.6,,,,,,,,,,,,,
LTU,,,2.5,2.3,2.2,2,1.9,2,2,2.2,2.3,2.2,1.9,1.6,,,,
LUX,3.1,3.4,2.9,3.1,3.4,3.6,2.7,3.2,3.6,3.3,4.4,4.6,4.1,5.3,,,,
MKD,,,,,,,,2.2,2.5,2.5,2.6,2.8,2.7,2.3,,,,
MDG,,,,,,,,,0.2,,0.1,,,,,,,
MYS,,,,,,,0.9,1,1.1,1,1.1,1.1,1.1,1.1,1.2,,,
MDV,,,,,,,,,1.2,,,1.9,,,,,,
MLI,,,,,,,,,,0.8,,,,,,,,
MLT,,,,,,5.9,5.7,5.1,4.6,5.3,5,5,5,5.1,,,,
MUS,,,,,,2.2,2.1,2.2,2.2,2.4,2.2,2.3,2.6,2.3,,,,
MEX,1.3,1.4,1.6,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.5,,,,
MNG,3.4,3,3.1,2.7,2.5,2.6,2.2,2.6,1.9,2.9,2.6,2.5,1.4,,,,,
MNE,,,,,,,,,2.6,,3.8,,3.6,2.6,2.4,2,,
NAM,,,1.4,,,1.3,,,,1.6,,,,2.8,,1.3,,
NPL,,,,,0.5,,0.8,,,,,,,,,,,
NLD,5.2,4.9,4.8,5.1,4.9,4.8,5.1,4.6,5,5.2,5.2,5.1,5.2,5.3,,,,
NZL,2.8,2.6,2.3,2.6,2.7,2.6,2.9,2.9,2.7,3,2.8,3,2.8,3.1,,,,
NIC,,,,,,,,,1.5,1.6,1.4,1.5,,,,,,
NIU,,,,,,,9.6,,,,,,,,,,,
NOR,5.5,5.9,5.3,5,5.4,5.7,5.8,6.2,6.2,6.8,6.9,6.9,6.5,6.5,,,,
OMN,,1.4,,,,2.1,,,,,,,,,,2.7,,
PAN,1.6,2,1.7,1.9,1.8,1.8,2.2,2.1,2.1,2,2,2,2,2,2.2,2.3,,
PER,,1.6,1.7,1.9,1.6,1.4,1.8,1.6,1.7,1.9,1.5,1.4,1.7,2,,,,
PHL,,,,,,,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,
POL,2.2,2.2,2.2,2.2,2.4,2.1,1.9,2.2,2.3,2.1,2,2.1,2,,,,,
PRT,2.2,2.3,1.9,1.4,1.7,2,2,1.5,1.8,1.8,2.2,2.1,2.2,1.8,,,,
QAT,,,1.1,,,,1.2,,,1.4,,1.8,1.1,1.1,1.2,,,
KOR,0.8,0.9,0.8,0.9,1,1,1.1,1.2,1.2,1.3,1.3,1.3,1.5,1.5,,,,
MDA,,,,,,1.9,2,2,2,2.4,2.3,2.1,2.1,2.4,,,,
ROU,1.4,1.4,1.4,1.4,1.2,1.1,1.3,1.6,1.5,1.6,1.6,1.7,1.6,1.8,,,,
RUS,,,2.4,2.5,2.4,2.4,2.6,2.5,2.6,2.6,2.4,2.7,2.7,2.9,,,,
LCA,0.2,0.5,0.2,0.3,0.3,0.7,,0.2,0.2,0.1,0.3,0.2,,,,,,
VCT,,,,,,,0.8,,,,,,,,,,,
WSM,,,,,,,1,,,,,0.9,,,,,,
SMR,2.9,2.8,2.8,2.8,2.6,,2.8,2.7,2.6,2.8,3,3,0.4,0.4,,,,
STP,,,,,,1.3,,,,,,,,,,,,
SAU,,,,,3.4,3.4,3.7,3.4,,,,3.6,3.7,4,3.5,,3.5,3.8
SRB,,,,,,,,,,2.4,2.3,2.4,2.5,2.5,2.2,,,
SLE,,,,,,,,,,1,,,,,,,,
SGP,,,,1.2,1.2,,1.4,1.4,1.4,1.5,,1.6,,,1.8,,,
SVK,2.4,2.2,2.4,2.5,2.5,2.3,2.2,2.4,2.7,2.4,2.2,2.3,2.1,2.1,,,,
SVN,2.1,1.7,1.7,1.8,1.9,1.9,2,2.4,1.8,1.6,1.6,2.3,2.2,,,,,
ESP,2.4,2.5,2.5,2.4,2.6,2.5,2.2,2.3,2.4,2.5,2.6,2.5,2.4,2.5,,,,
SUR,,,,,,,,,,1.5,,,,,,,,
SWE,5,4.8,4.7,5,4.9,4.6,4.6,4.8,4.9,5,5.3,5.4,5.1,5,,,,
CHE,3.9,4.2,4.4,4.4,4.5,4.5,4.4,4.5,4.7,4.8,4.9,4.9,4.8,4.9,,,,
SYR,2.6,,3.3,,2.6,2.2,2.7,2.3,2.7,,,,1.5,,,,,
TJK,,,,,,,,,,1.5,,,,,,,,
TZA,,,,,,,,,,,,0.5,,,,,,
THA,0.6,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.8,0.9,0.8,0.8,0.8,
TLS,,,,,,,0.4,,,,,,1,,,,,
TON,,,,,,,,,1.4,,,,,,,,,
TUR,,,,,,1.6,1.5,1.7,1.8,1.5,1.6,1.7,1.7,1.6,,,,
UGA,,,,,,,,,0.8,,,,,,,,,
ARE,1.1,,,,,1.1,,,,,1.1,,,1.6,1.7,,,
GBR,3.6,3.8,3.7,3.9,4,3.8,4,3.9,4.1,4.6,4.8,4.7,4.4,4.9,,,,
USA,,,,,,,,,4.6,4.7,4.6,4.7,4.8,4.9,,,,
URY,,,,,,3.1,2.9,3.4,3.2,3.6,3.2,3,3,,,,,
VNM,,0.5,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,
YEM,,,,0.7,1.2,,,,,1,,,,,,,,
ZWE,,,,,1.7,,,,,0.6,,,,,,,,
AAE,,,,,,,,,1.68462,1.85,1.99,1.9,1.81818,,,,,
ACE,,,3.15484,3.1,3.07429,2.99722,2.95526,3.0025,3.0122,3.0119,3.11429,3.1,3.03659,3.12973,,,,
GEA,,,,,,,,,,,2.6869,,,,,,,
HIA,,,,,3.15833,3.14474,3.09756,3.2325,3.325,3.35122,3.36341,3.40238,3.32927,3.41026,,,,
AME,,,,,,2.01818,,2.53333,2.94167,2.80625,2.66875,1.98,2.925,,,,,
LMA,,,,,,1.74545,,,,,1.6,,,,,,,
ANE,,,,,,,,,,,,2.8875,2.71111,2.74444,,,,
ASA,,,,,,,,,4.1,4.2,4.1,4.15,4.2,4.35,,,,
ASE,,,,,,0.7,,,,,0.866667,,,,,1.15,,
UMA,,,,,,,,,2.384,2.46667,2.50769,1.95385,2.53333,,,,,
EAM,,,,,,,,,1.4,1.3,1.3,1.3,1.4,,,,,
ECM,,,2.8,2.8,2.6,2.6,2.5,2.5,2.6,2.5,2.6,2.7,2.7,2.6,,,,
GEM,,,,,,,,,,,2.3,,,,,,,
HIM,,,,,2.7,3,2.8,3.1,3.2,3.3,3.2,3.1,3.2,3.7,,,,
LCM,,,,,,1.7,,2,1.7,1.8,1.8,1.8,1.8,,,,,
LMM,,,,,,1.9,,,,,1.3,,,,,,,
MEM,,,,,,,,,,,,2,2.6,2.6,,,,
NAN,,,,,,,,,3.6,3.7,3.6,3.6,3.6,3.8,,,,
SAM,,,,,,0.7,,,,,0.8,,,,,0.7,,
UMM,,,,,,,,,1.8,2,2,1.9,2,,,,,
EAE,,,,,,,,,2.24522,2.20526,2.18705,2.20191,2.1927,,,,,
ECE,,,2.41662,2.44988,2.53923,2.6023,2.67327,2.72472,2.8021,2.89196,2.87083,2.92604,2.87183,2.8207,,,,
GLE,,,,,,,,,,,1.72691,,,,,,,
HWW,,,,,2.04239,2.00845,2.05878,2.09161,3.50237,3.61178,3.58814,3.72673,3.72697,3.77249,,,,
LCE,,,,,,1.23961,,2.13733,2.15408,2.26682,2.20836,1.32127,2.11721,,,,,
LMW,,,,,,0.511799,,,,,0.537091,,,,,,,
MEE,,,,,,,,,,,,1.18976,1.32082,1.26695,,,,
NAE,,,,,,,,,4.50186,4.60179,4.50167,4.5918,4.68188,4.79147,,,,
SAE,,,,,,0.523037,,,,,0.665691,,,,,0.523507,,
UMW,,,,,,,,,2.43693,2.4145,2.39859,2.18332,2.40751,,,,,
# Series: SWESMAN3,,,,,,,,,,,,,,,,,,
"# Name: Share employed by sector, N - Health and social work, Male",,,,,,,,,,,,,,,,,,
# Definition: Share of men employed in Health and social work,,,,,,,,,,,,,,,,,,
# Source: International Labour Organization (ILO) Key Indicators of the Labour Market (KILM),,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,
