ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,,,,,,,,,,33,,,,,,,,
ALB,,,,,,14.2,,,,,5.8,,,,6,,,
DZA,10.4,,,,,5.6,,9.6,,,3.7,,,,,,,
AGO,,35.7,,,,,,,,,,,14.6,,,,,
ARG,,,,,,,,,,,2.2,,,,,,,
ARM,,,,2.6,,2.1,,,,,5.2,,,,,5.9,,
AZE,,,,,,15,,,,,,8,,,,,,
BGD,58.6,56.9,53,52.8,50.5,43.2,44.5,43.1,41.3,42.7,39.5,40.4,42.4,,,,38.8,
BLR,,,,,,,,,,,1,,,,,,,
BLZ,,,,,,,,,,,,5.7,,,,,6.6,
BEN,,23.8,,,,,19.6,,,,,17.6,,,,,,
BTN,,,,,11.5,,,,,,,,,10.3,,12.3,,
BOL,,,,5.8,,,,,5.7,,,,,4,,,,
BIH,,,,,,3.3,,,,,,1,,,,,,1.3
BWA,,,,,,11,,,,,,,10.2,,,,,
BRA,,4.2,,,,,,3.1,,,,,2.1,,,,,
BGR,,,,,,,,,,1.9,,,,,,,,
BFA,,,,,32.2,,,,33.5,,,35.8,,,24.7,24.7,,
BDI,,,,,,38.9,,,,,,,,,,26.1,,
KHM,,38.2,,,,38.6,,,,,27.1,,,29.2,,29.1,,
CMR,,,,15.7,,,,,,15,,14.3,,,,,14.5,
CAF,,,,,,19.5,,,,,,25.4,,,,,,
TCD,,,32.8,,,28.3,,,,32.9,,,,,,,,
CHL,,,,,,,,,,,,,,0.5,,,,
CHN,9.6,,,6.6,,7.5,,6.5,,,4.2,,,5.2,4.5,3.3,,
COL,5.5,,,,,5,,,,,4.7,,,,,3.3,,
COM,,18.6,,,,21.9,,,,,,,,,,,,
COG,,,,,,,,,,,10.6,,,,,,,
CRI,,,,,,,,,,,,,,1.8,,,,
CIV,,,,19.7,,,,,,,,14.4,28.4,,,,,
CZE,,,,,,,1.6,,,,,,,,,,,
PRK,,,,,,,,16.2,,,,,,,18.8,,,
DJI,,,,,,,,23,,,,26.7,,,,,,28.5
DOM,,4.1,,,,2.9,,3.9,,,,,3.7,,,,,
ECU,,,,,,,,,,6,,,,,,,,
EGY,9.8,,,,,3.4,,,7,,4.2,,,5.4,,,,
SLV,,,,9.3,,,,,5.3,,,,,6.7,,,,
GNQ,,,12.2,,,14.6,,,,9.9,,,,,,,,
ERI,37.1,,,,,,,33,,,,,,,,,,
ETH,,,,,,39.6,,,,,32.8,,,,,,27.3,
FJI,,,,,,,,,,5.7,,,,,,,,
GAB,,,,,,7.4,,,,,,,,,,,,5
GMB,,,,,,14.3,,,,,,15,,,,,,
GEO,,,,,,,,,,,1.9,,,,1,,,
DEU,,,,,,,,,,,1.3,,,,,,,
GHA,,,,,19.9,,,,17,,,12.5,,12.9,,,,
GTM,21.1,,,,17.8,,,17.5,,,,,,,12.1,,,
GIN,,,,,21,,,,,,20.6,,19.7,,,,,15.2
GNB,,,,,,21.5,,,,,,16.7,,17,,,,
GUY,,,,,,9.9,,,,,,10,,,9.4,,,
HTI,,,,,,12.2,,,,,,17.4,,,,,,
HND,,20.1,,,,,11.9,,,,,8.3,,,,,,
IND,,,,,43.8,,,,,,,43.9,,,,,,
IDN,25.2,,,22.8,21.1,23.8,22.4,20.7,20.6,18.7,21.9,,18.6,,,15.7,,
IRQ,,,,,,11.9,,,,,,6.6,,,,,,
JAM,2.9,4.5,3.2,2.6,2.5,3,2.7,2.6,,2.4,,5.1,1.7,0.9,,2.6,,
JOR,,,3.8,,,,,3.2,,,,,,,2.1,,,
KAZ,5.1,,,,3.8,,,,,,,4.3,,,,3.6,,
KEN,,,,15.1,,15.2,,,13.7,,,,,,15.5,,,
KWT,,,,,,,1.9,1.5,1.9,2.7,2.4,3.4,2.7,1.8,1.5,1.5,1.8,2.3
KGZ,,,5.6,,,,,,,,,2.5,,,,,,
LAO,,,,,,34.5,,,,,,30.6,,,,,,
LBN,,3.3,,,,,,,,2.8,,,,,,,,
LSO,,,,,,12.6,,,,15.9,,,,,11.1,,,
LBR,,,,,,17.7,,,,,,,18.7,,,,,
LBY,3.8,,,,,,,,,,,,4.8,,,,,
MKD,,,,,1.6,,,,,,1.9,,,,,,1.4,
MDG,,,31.1,,,,,,,34.5,,,,,,,,
MWI,,,,,,20.1,,,,17.2,,13.9,,,11.3,12.6,,
MYS,,,,,,,,,,,,12.7,,,,,,
MDV,,,31.2,,,,26,,,,,,,,17.2,,,
MLI,,37.2,,,,,28.5,,,,,26,,,,,,
MRT,,,,,,28.2,,,,,,,22.8,13.9,,,,17.2
MEX,,,,5.3,,,,,,,,2.6,,,,,,2.8
MNG,,,,,10.4,10.6,,,,4.2,5.3,,,,,,,
MNE,,,,,,,,,,,1.6,,,,,,,
MAR,,,7.2,,,,,,9.2,,,,,,,,3.1,
MOZ,,,25.3,,,,,,19.9,,,,,16,,,13.6,
