ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,10,,10.9,7.4,,,,,,,,
ATG,,,,,,,7.8,8.4,8.4,8.4,8.4,8.4,8.4,8.4,,,,
ARG,9.9,10.3,10.8,10.4,10,9.7,8.8,10.1,12.1,11.5,11.1,10.3,9.6,9.5,9.6,9.2,8.9,
ARM,,,,,,,,9.4,9.2,7.7,7.8,7.5,7.2,8.1,9.6,,,
AUS,16.1,16.4,16.6,16.9,16.6,16.9,17.4,17.7,17.2,17.9,17.7,18.3,18.4,18.4,,,,
AUT,13.2,13.4,14,14.2,14,13.8,14.2,14.8,14.9,14.8,15.1,15,14.6,15.1,,,,
AZE,,,,,5.4,5.4,5.4,5.9,5.9,5.7,5.7,6.1,5.9,6.5,,,,
BHR,,,,,,,7.3,,,,,,,,,,,
BGD,,,,,,,,,1.5,,1.1,,,,,,,
BLR,,,,,,,,,,,,,,,11.2,,,
BEL,19,19.4,19.7,19.8,20.4,21.4,20.7,21.3,22.8,22,21.5,21.7,20.9,22.1,,,,
BLZ,,,,,,,,,,,6,,,,,,,
BTN,,,,,,,,,0.1,,0.9,0.9,,,0.6,1.7,0.7,0.9
BOL,,4,4.4,,3.1,2,2,2.6,,2.4,2.2,3.1,3.3,,,,,
BWA,,4.7,,4.7,,3.6,5,,4.4,,,3.3,,,,,,
BRA,,,,,,6.3,,6.5,6.4,6.1,6.2,6.3,6.7,,,,,
BGR,,,,,,9.6,9.4,9.4,9,8.1,8.9,8.8,8.2,,,,,
BFA,,,,,,,,,0.3,,0.3,,,,,,,
KHM,,,,0.4,,0.3,0.3,,,,,,,,,,,
CAN,18.5,18.5,18,18,17.6,18.1,18.3,18.7,18.9,19,18.8,19,19.1,19.3,,,,
CHL,,,,,,,,8.6,,,,,,,,,,
CHN,,,,,,,,,6.8,6.9,7,7,7.1,,,,,
COL,,,,,,,,41,39.6,39.3,37.3,,35.9,34,,,,
CRI,,9.3,7.8,7.8,7.4,6.8,7.2,5.8,5.6,5.6,5.9,5.9,5.8,5.7,,,5.9,
HRV,,9.3,9.5,10.2,10.1,10,9.9,9.7,10.1,9.9,9.2,9.2,9.8,10.1,,,,
CYP,,,,,6.4,6.4,6.3,6.4,7,7.4,7.1,6.5,7.1,6.3,,,,
CZE,10.3,10.1,10.2,10.3,10.9,11.3,11.7,11.6,11.8,12.8,12.6,12.7,12.8,12.4,,,,
DNK,31.2,31,31.5,31.5,32,32.1,31.9,32,31.5,30.8,31.6,31.6,32.2,32.2,,,,
DOM,,,,,,,,,,11.7,10.3,6.4,5.6,,,,,
ECU,,,,,5.2,5.3,4.4,5.7,,5.8,5.4,4.6,,,,,,
EGY,,8.7,6,7.9,8.8,7.3,8.4,8.9,7.3,6.5,6.9,7.3,6.7,7.1,,,,
SLV,0.3,,4.2,8.8,9.5,11.1,9.1,9.7,10.4,10.3,10.5,10.5,11.1,11.7,11.7,11.4,11.2,11.8
EST,9.8,9.7,10.4,9.9,9.5,9,9.1,9.2,10.6,10.8,9.8,10.1,9.8,8.8,,,,
ETH,,,,,,,,,,,0.2,,,,,,,
FIN,26.2,26.3,26.6,26.4,26,26.1,26.9,26.7,26.8,27.1,27.8,27.8,27.5,28.2,,,,
FRA,17,17.1,17.6,17.5,17.6,17.7,17.7,17.6,19.3,20,20.5,20.7,20.5,20.8,,,,
GEO,,,,7.6,7.4,7.2,8,5.9,4.8,4.9,5.5,4.8,6.2,,,,,
