ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
GEO,,,,,,12.5407,12.362,13.6035,12.4929,15.0368,11.1812,12.8954,9.4866,8.9376,8.9982,,9.2694,6.7078,
DEU,8.2782,9.3886,,9.5547,,,,,,,,9.7603,10.3288,10.359,10.4892,10.6448,,,
GHA,,,,,14.8927,,16.5864,,,22.3792,23.43,24.162,23.912,23.6064,22.676,21.2442,33.1042,,
GRC,,,,6.904,7.2207,7.1632,7.7082,7.9268,7.9531,8.4237,9.1732,,,,,,,,
GRD,,,,,,,,,10.809,,,,,,,,,,
GTM,,,,,,,,,,,,20.3384,21.2782,23.3482,,19.2969,20.2464,21.1051,
GIN,,,,,14.6585,15.196,10.3158,13.0643,11.6248,12.3133,10.9475,,,13.9684,13.5834,12.4383,14.2593,9.4606,
GUY,,,,,22.6878,17.6568,16.5556,16.9,13.8146,11.0807,13.8234,13.4817,11.5262,,10.2392,11.8387,11.7207,10.1344,
HND,14.2705,,,,,,,,,,,,,,,,,,
HUN,10.3515,9.4264,,9.4566,9.9337,10.0931,10.5455,10.2668,11.9148,11.092,10.9096,10.4275,10.4443,10.3568,9.9499,9.8039,,,
ISL,10.8525,11.9621,,16.0997,15.052,15.2589,15.7066,16.601,15.9092,16.3076,17.9747,18.1238,17.4138,16.907,15.7428,15.8764,,,
IND,,,11.1037,12.958,16.3207,16.3599,,,11.5168,10.8434,10.7294,10.4157,,,10.093,10.5043,10.431,,
IDN,6.1465,7.4968,7.7102,,,,11.1838,14.1193,16.3214,13.7897,15.3194,,14.9776,13.6348,19.3107,16.4218,14.994,,
IRN,11.7837,12.3223,,,16.9302,18.8202,21.2256,17.7894,18.5811,18.8976,16.1205,16.2416,18.5747,16.3776,18.3325,17.1047,15.3862,16.0803,
IRL,12.5024,12.4158,,12.4815,12.3654,13.5665,12.77,12.7246,13.094,13.8824,13.945,13.7612,13.364,13.2735,13.313,9.7953,,,
ISR,,,,,,12.7227,12.7257,12.6119,12.6816,12.6045,12.5064,12.861,12.803,12.988,12.8599,13.2555,13.4595,,
ITA,8.5828,8.8346,,9.4382,9.769,9.6937,10.1222,9.7569,9.8189,9.5871,9.1979,9.7136,8.9548,9.3871,9.0505,8.9301,,,
JPN,10.5274,,,10.1044,10.0956,9.8504,9.5819,9.8581,9.9464,9.9378,10.2918,10.1512,10.043,10.3274,,9.4576,9.7096,,
JOR,,20.5274,18.6952,,14.3548,,,,,,,,,,,,,,
KAZ,,,,,,,,14.7595,,10.2669,10.2278,13.2844,11.9446,9.5664,13.0409,,,,
KEN,,,,,22.7059,24.6942,24.3569,27.2824,27.1716,28.4183,32.2822,29.0759,,,,23.707,,,
KIR,,,,,12.5075,15.2654,11.5161,,,,,,,,,,,,
KWT,,10.7348,12.5391,,,,18.1041,15.3251,15.6162,14.9536,13.8541,13.37,,,,,,,
KGZ,,,,,,,,,,,,,,,18.6534,15.9937,18.6511,,
LAO,,,,,,6.8964,9.3526,14.894,,14.8158,13.6604,16.4428,16.8682,12.2036,,13.2184,,,
LVA,,,,15.6669,14.0912,14.5986,15.8801,16.3699,15.3728,14.5,,13.9104,14.0686,13.3298,12.8008,11.5581,,,
LBN,7.6408,5.1079,,,5.6465,4.603,7.4212,7.0563,,7.9312,8.4213,7.6932,7.341,5.8698,5.503,5.4903,5.7338,7.1092,
LSO,21.4673,,26.0864,,26.8269,22.9887,20.4873,22.011,31.0543,26.9604,28.6704,24.7904,,20.1275,,,,,
LBY,,,,,8.1387,,,,,,,,,,,,,,
LTU,14.4051,15.1016,16.719,16.6137,,,16.6691,17.4641,15.932,15.5716,14.58,14.2897,13.3262,13.0534,12.7778,12.8701,,,
LUX,9.2999,8.5835,,,,,9.8209,,,,,,,,,,,,
MKD,,,,,,,,8.6409,,,,,,,,,,,
MDG,,,9.4816,8.3578,13.8412,14.3229,16.9915,17.3694,15.4646,12.9056,17.9622,15.2645,18.0466,15.6094,20.6986,,17.3627,18.1721,
MWI,,,,,,,,,14.4499,,,,,,,11.6081,14.9193,,
MYS,16.4872,18.948,18.9846,,21.1886,21.3907,24.3485,25.9036,24.5424,21.0129,,16.7456,16.1247,14.0386,18.4646,18.4062,20.8939,,
MDV,,,,,,,,21.206,20.1858,19.4792,13.015,13.3476,12.7464,12.6197,17.5128,,15.7574,,
MLI,,,,,,15.3238,14.4932,14.5252,18.2838,17.7364,16.2803,,,18.0317,16.9594,18.8813,19.4698,,
MLT,,,,,,,,10.129,,10.6953,,,14.7801,13.2482,12.55,16.0569,,,
MHL,,,,,27.3028,,,15.02,21.7979,,,,,,,,,,
MRT,,,,,,,,,,,,,,13.0175,,15.244,12.9851,,
MUS,,,,,,,13.2392,12.9151,17.9227,17.3871,17.0881,15.1762,14.1833,14.0394,13.2472,14.5732,13.8462,14.9606,
