ISO,1990,1995,2000,2005,2010
QAT,5.32,5.15,7.15,5.41,3.42
KOR,7.09,10.63,7.86,3.93,2.91
MDA,10.67,8.62,5.88,6.34,6.33
ROU,7.13,7.45,7.42,7.88,7.59
RUS,14.7,16.84,15.73,14.85,12.06
RWA,25.11,24.81,17.98,13.21,9
LCA,7.54,6.85,6.15,4.94,4.4
VCT,2.88,4.32,4.11,4.42,3.92
WSM,3.3,3.42,3.34,3.28,2.75
STP,3.76,4.06,3.21,2.96,2.96
SAU,7.08,6.25,6.33,5.92,5.71
SEN,2.3,2.22,2.2,2.1,2.41
SRB,9.7,10.65,6.61,5.49,6.22
SYC,6.2,7.24,8.58,9.61,10.69
SLE,8.56,7.83,6.97,7.42,8.72
SGP,3.38,3.27,2.85,2.06,1.37
SVK,10.95,9.2,8.88,7.02,5.07
SVN,15.59,13.74,9.98,6.09,5.67
SLB,4.3,4.71,5.23,4.8,4.55
SOM,13.1,13.25,11.4,10,11
ZAF,2.46,1.94,3.95,10.75,7.5
ESP,13.03,8.49,9.86,7.61,5.44
LKA,1.42,1.66,1.82,1.71,1.72
SDN,6.78,6.61,5.9,5.99,6.56
SUR,3.73,3.3,4.05,3.83,3.85
SWZ,2.73,3.94,10.38,23.8,18.11
SWE,9.31,5.76,5.57,4.87,3.8
CHE,13.38,10.84,6.89,5.65,4.76
SYR,0.9,0.96,1.05,0.81,0.57
TJK,3.35,2.54,1.01,1.24,1.57
TZA,10.7,15.47,19.6,20.3,16.62
THA,10.72,18.01,15.27,13.28,9.54
TLS,4.51,5.03,4.72,4.39,4.31
TGO,14.21,12.69,13.19,13.09,12.57
TON,3.93,3.73,4.07,3.41,2.76
TTO,3.33,4.96,5.54,5.85,5.4
TUN,9.29,8.44,8.49,10.12,10.13
TUR,5.48,5.06,3.85,2.69,2.53
TKM,5.07,3.73,3.1,3.07,3.26
UGA,7.13,10.77,10.86,9.6,9.52
UKR,13.35,12.95,10.04,10.04,8.18
ARE,11.17,11.59,11.3,8.46,6.91
GBR,8.37,6.91,5.92,5.45,4.86
USA,21.16,19.67,18.03,16.73,13.55
URY,8.13,8.09,6.62,5.98,5.27
UZB,4.19,3.01,2.95,3.86,4.18
VUT,5.45,5.64,5.98,5.79,5.19
VEN,11.14,10.68,9.42,8.81,7.79
VNM,5.71,5.89,5.82,5.23,4.93
YEM,5.2,5.62,5.68,5.67,5.98
ZMB,12.07,19.87,24.09,22.77,13.67
ZWE,5.16,9.35,23.87,29.31,12.89
HIA,10.659,10.0437,9.05769,7.53558,6.27769
LIA,10.016,10.1897,10.8751,11.2674,10.3269
LMA,6.5213,7.18565,7.53717,7.99587,7.29261
UMA,6.36846,6.57231,7.08885,7.38365,6.38712
HIM,10.56,10.51,9.12,6.87,5.69
LIM,9.38,9.35,9.73,10,9.81
LMM,5,5.03,5.68,5.38,5.19
UMM,5.41,5.99,6.31,5.82,4.98
HWW,,12.7917,11.6679,9.89707,8.22082
LIW,,7.88347,8.56619,9.07082,8.59144
LMW,,6.63476,7.03763,7.2053,7.5237
UMW,,6.82151,6.67424,6.66908,6.24801
WLD,,7.82,7.82,7.67,7.38
EAS,,7.16,7.15,6.9,6.65
ECS,,10.27,9.15,8.73,6.85
LCN,,7.57,7.29,7.06,6.83
MEA,,4.42,4.55,4.52,4.33
SAS,,5.1,5.15,5.14,5.87
SSF,,10.56,12.46,13.73,12.4
# Series: DERI15FE,,,,,
"# Name: Deaths per 100,000, Road injuries, ages 15-19, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
