ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,1.1,,1.5,1.2,,,,,,,,
ATG,,,,,,,3.6,3.9,3.9,3.9,3.9,3.9,3.9,3.9,,,,
ARG,7.3,7.3,6.6,6.6,7.5,6.6,6.7,6.3,5.5,6.1,6.9,6.8,7.3,7.6,8.1,8.3,7.8,
ARM,,,,,,,,1.3,1.1,1.1,1.2,1.9,1.9,1,0.8,,,
AUS,10.3,10.3,10.7,11.1,11.4,11.9,12.1,12,12.3,12,12.4,12.7,12.4,12.5,,,,
AUT,7.4,8.2,7.5,7.5,7.8,8.4,9,9.2,8.9,9.8,9.6,9.6,9.7,10,,,,
AZE,,,,,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.1,,,,
BHR,,,,,,,2.6,,,0.2,,,,,,,,
BGD,,,,,,,,,0.1,,0.1,,,,,,,
BLR,,,,,,,,,,,,,,,5.3,,,
BEL,6.2,6.7,6.7,7.2,7.6,8.9,8.8,8.2,9.7,8.7,8.3,9.5,9.5,9.6,,,,
BLZ,1.3,1.2,1.6,1.5,1.1,,,,,,1.7,,,,,,,
BTN,,,,,,,,,0.1,,,1.3,,,0.1,2.9,1.2,0.4
BOL,2.1,2,2.6,,1.8,1.6,2.1,1.7,,1.6,2.1,2.5,2,,,,,
BWA,,1.2,,1.6,,2.9,4.6,,2.4,,,3.8,,,,,,
BRA,,,,,,4.9,,4.4,4.5,4.7,4.5,5,5.2,,,,,
BGR,,,,,,3.5,3.8,3.4,3.5,4.3,4.4,4.4,4.5,,,,,
BFA,,,,,,,,,0.1,,0.3,,,,,,,
BDI,,,,0.2,,,,,,,,,,,,,,
KHM,,,,0,,0.3,0.2,,,,,,,,,,,
CAN,9.9,10,10.4,11,11.1,11.5,11.6,11.4,11.7,11.6,11.8,11.9,11.8,11.9,,,,
CHL,,,,,,,,8.8,,,,,,,,,,
CHN,,,,,,,,,4.2,4.3,4.5,4.6,4.7,,,,,
COL,,,,,,,,3.7,4,4.2,4.2,,6.5,7.3,,,,
CRI,,0.3,0.2,0.3,0.4,0.6,6.4,7,6.1,5.6,4.8,5.3,5.3,6.7,,,6.7,
HRV,,3.4,3.5,3.7,3.9,5,4.5,4.1,4.6,3.8,4.8,5.1,5.6,5.6,,,,
CYP,,,,,8.3,7.9,6.2,7,7.6,7.6,8.6,9.4,10.1,10.7,,,,
CZE,5,5.1,5.5,5.3,5.5,5.8,5.3,5.9,6.3,6,6.1,6.5,7.2,7.7,,,,
DNK,6.3,6.2,6.6,7.3,7.7,8.5,8.4,8.2,8,8.3,8.9,8.4,8.6,8.6,,,,
DOM,,2.2,1.9,,,2.9,,,44.7,3,2.8,2.2,2.6,,,,,
ECU,,,,,2.1,3.4,3.4,2.2,,3.3,3.6,3.3,,,,,,
EGY,,,0.8,0.8,1.1,1.4,1.2,1.6,1.4,1.3,1.4,1.5,1.4,1.5,,,,
SLV,4.7,,1.2,,,,,,,,,,,,,,,
EST,4.5,4.6,4.8,5.7,5.8,6.9,6.5,6.5,5.8,5.7,6.3,6.7,7.3,7.6,,,,
ETH,,,,,,,,,,0.9,0.1,0.9,,,,,,
FIN,7.7,8.2,7.9,8.3,8.9,9,9.6,10,10.1,10.1,10.7,10.8,11.3,11.1,,,,
FRA,8.6,8.8,9,9.1,9.5,9.5,9.6,10.1,9.9,9.8,9.6,10.1,10.1,10.3,,,,
GEO,,,,2.6,2.1,1,2.6,1.2,1.6,1.5,1.2,1.3,1.6,,,,,
DEU,7.1,7.4,7.7,8.1,8.4,8.7,9,9,9.5,9.6,10.1,10.5,10.8,11.1,,,,
GHA,,,,,,,,,,,,0.3,,,,,,
GRC,4.3,4.5,4.5,5.8,5.9,5.8,6.6,7.2,7,7.7,8.1,7.9,7.6,7.8,,,,
GTM,,,,1.3,,,,,,,,,,,,,,
GUY,,,4.8,,,,,4,,,,,,,,,,
HUN,3.8,3.8,4.3,4.3,4.8,5.4,5.7,5.9,6.8,6.9,6.9,7,7.3,7.8,,,,
ISL,5.1,5.5,5.8,5.5,6.2,7,6.9,7.7,7.4,8.2,7.9,7,7.2,7.1,,,,
IND,,,,,,0.2,,,,,0.3,,,,,0.5,,
IDN,,,,,,0.3,0.5,0.3,0.7,0.4,0.4,0.5,0.4,0.5,,,,
IRN,,0.7,,,,,,,,,1.6,1.6,1.8,2.3,,,,
IRQ,,,,,,,,,,0.6,,0.4,4.3,0.2,,,,
IRL,6.8,7,6.6,8.7,9.6,9.7,9.8,10,9.1,8.9,9.6,9.5,10.3,10.1,,,,
ISR,9.2,9.5,10,10.6,10.1,11,11.9,11,12,11.8,12,12.3,12.8,12.5,13,,,
ITA,5.4,6.1,6.4,6.8,7.7,8,8.2,9.2,9.4,11.9,12.2,12.2,12.2,12.5,,,,
JAM,,,,,,,,,,,,,,4.2,4.3,4.9,5.4,5.3
JPN,,,,,,,,,9.6,10.2,10.6,10.8,11.1,11.2,,,,
JOR,,,,,,3.4,4.3,4.9,5.5,5.2,5.4,5,4.8,4.7,5.6,,,
KAZ,,,,,2.5,,2.6,2.2,2.8,3.3,3.8,4.2,4.8,5.1,,,,
KWT,,,,,,,,,,,2,,,,,,,
KGZ,,2.5,2.5,2,1.4,1.3,1.3,1.4,1.3,1.6,1.8,1.9,,,,,,
LAO,0.1,,,,,,,,,,,,,,,,,
LVA,,2.9,2.4,3.4,4.1,4.6,4,3.4,3.4,3.8,4.8,5.5,6.9,6.6,,,,
LSO,,,2,,0.7,,,,,,,,,,,,,
LTU,,,3.2,2.8,2.7,2.8,2.9,4,3.8,3.6,3.9,4.7,5,6.5,,,,
LUX,6.8,7.3,7.6,8.1,8,8.3,8,10.9,10.3,10.2,10.1,10.6,11.9,11.9,,,,
MKD,,,,,,,,2.2,2,2.9,2.7,3.6,3.3,2.8,,,,
MDG,,,,,,,,,,,0,,,,,,,
MYS,,,,,,,4.1,4.6,4.4,4.9,4.9,5.2,5.7,5.5,5.9,,,
MDV,,,,,,,,,0.3,,,0.7,,,,,,
MLI,,,,,,,,,,0.1,,,,,,,,
MLT,,,,,,4.4,4.6,4.1,6.2,7.2,5.2,6,8.4,7.5,,,,
MUS,,,,,,2.3,2.4,2.8,2.9,3,3.3,3.9,4.2,5,,,,
MEX,2.6,2.6,3,2.8,3,3.1,3,3.2,3.2,3.3,4.3,4.4,4.5,4.9,,,,
MNG,0.8,1,0.6,0.6,0.6,1,1,1.1,1,1.2,1,1.2,1.7,,,,,
NAM,,,5.9,,,10.5,,,,2.4,,,,5.2,,14,,
NPL,,,,,0.1,,0.1,,,,,,,,,,,
NLD,10,9.5,9.7,10.2,10.6,10.9,10.7,10.4,11.3,10.9,10.7,10.5,11.3,11.2,,,,
NZL,8,8.4,9.8,9.7,10.3,10.1,9.7,10,10.1,10.4,10.9,11.5,11.8,11.7,,,,
NIC,,,,,,,,,1.4,1.4,1.6,1.5,,,,,,
NIU,,,,,,,0.4,,,,,,,,,,,
NOR,5.9,5.9,6.2,7.1,7.4,7.5,7.8,7.8,8.4,7.8,7.8,8.5,8.5,8.4,,,,
OMN,,2.8,,,,2.9,,,,,,,,,,2.5,,
