ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,7.5,,7,5.8,,,,,,,,
ATG,,,,,,,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,,,,
ARG,2.1,2.2,2.4,2.6,2.4,2.8,3.1,3.6,3,2.8,3.1,3.2,3.1,3,3.1,3.2,3.3,
ARM,,,,,,,,4.6,4.1,3.8,4,4,4.4,3.1,3.3,,,
AUS,4.1,4.2,4.1,4,4.1,3.9,4.4,4.2,4.4,4.4,4.3,4.2,4.4,4.2,,,,
AUT,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.1,3.1,3.2,3.1,2.7,3.1,,,,
AZE,,,,,6.5,6.8,6.5,5.2,5.2,5.2,5.2,4.4,4.5,5.5,,,,
BHR,,,,,,,2.5,,,,,,,,,,,
BGD,,,,,,,,,2.5,,2.7,,,,,,,
BLR,,,,,,,,,,,,,,,3.4,,,
BEL,5.3,5.4,5.2,5.2,5.8,4.9,5,4.3,4.7,5.3,5.4,5,4.8,4.6,,,,
BLZ,4.4,3.5,3.8,3.7,4.3,,,,,,3.2,,,,,,,
BTN,,,,,,,,,0.4,,3.2,3.3,,,3.3,3.2,3.7,4.3
BOL,6.7,4.2,4.4,,4.8,3.9,3.4,3.5,,3.2,3.9,3.7,3.6,,,,,
BWA,,6.5,,6.6,,6.8,5.4,,5.8,,,5.4,,,,,,
BRA,,,,,,2.1,,2,2,2,2.1,2.1,2.2,3.7,3.9,,,
BGR,,,,,,2.7,3.2,2.9,3,3.1,2.7,2.7,2.4,,,,,
BFA,,,,,,,,,1.3,,1.1,,,,,,,
BDI,,,,0.7,,,,,,,,,,,,,,
KHM,,,,2.3,,2.3,1.8,,,,,,,,,,,
CAN,5,4.9,4.6,4.5,4.5,4.3,4.2,4.2,4.4,4.2,4.4,4.7,4.7,4.5,,,,
CHL,,,,,,,,3.5,,,,,,,,,,
CHN,,,,,,,,,11.3,11.2,10.9,10.6,10.3,,,,,
CRI,,2.4,2.5,2.4,2.4,2.6,2.5,2.6,2.6,2.5,2.6,2.6,2.8,2.5,,,3.3,
HRV,,2.3,2.7,2.5,2.3,2.8,2.4,2.3,2.2,2.7,2.4,2.5,2.6,2.5,,,,
CYP,,,,,3.1,2.7,3,3.6,3.7,3.6,2.8,3,3.6,3.5,,,,
CZE,2.8,2.6,2.6,2.4,2.4,2.6,2.8,2.9,2.6,2.4,2.6,2.7,2.6,2.4,,,,
DNK,5.9,6.2,5.9,5.8,5.9,5.9,5.9,5.7,5.9,6.1,5.9,6,5.9,5.9,,,,
DOM,,2.8,2.6,,,3.2,,,,1.3,1.3,1.9,2.4,,,,,
ECU,,,,,4.3,4,3.7,4.9,,4.4,3.9,4.1,,,,,,
EGY,,6.5,8.1,7.8,7.8,7.6,7.7,8.1,8.1,7.5,7.3,6.9,6.8,6.2,,,,
SLV,0.5,,2.2,1.9,2,1.9,2.2,2.6,2.2,2,2.1,2.2,2.4,2.1,1.8,1.7,1.9,2.1
EST,3.4,3.5,3.9,3.7,3.2,2.6,3.3,3.6,3.5,3.5,3,3,2.7,3.6,,,,
ETH,,,,,,,,,,8.5,1,9.1,,,,,,
FIN,4,4.2,4.1,4.2,4.3,4.3,4.3,4.3,4.5,4.5,4.6,4.3,4.3,4,,,,
FRA,4.7,4.6,4.7,4.8,4.9,4.7,4.6,4.7,4.5,4.6,4.5,4.2,4.1,4.2,,,,
GEO,,,,3.5,2.9,2,2.7,2.5,2.9,2.9,3.2,2.5,2.4,,,,,
DEU,3.2,3.4,3.3,3.5,3.3,3.2,3.4,3.4,3.5,3.3,3.4,3.5,3.5,3.5,,,,
GHA,,,,,,,,,,,,3.6,,,,,,
GRC,3.4,3.6,3.6,3.7,4,3.8,4,3.8,3.8,4.7,4.5,4.6,4.4,4.2,,,,
GTM,,,,1.9,,,,,,,,2.2,,,,,,
GUY,,,1.7,,,,,1.8,,,,,,,,,,
HUN,4.2,3.9,3.5,3.6,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.2,,,,
ISL,4,4.2,3.9,3.9,3.4,3.2,4,4.3,4.9,4.8,4.2,4.3,4.8,4.9,,,,
IND,,,,,,1.9,,,,,2.2,,,,,2.1,,
IDN,,,,,,2.4,2.3,2.2,2,2.3,2.3,2.4,2.6,2.3,,,,
IRN,,4.5,,,,,,,,,4.1,4,3.9,3.6,,,,
IRQ,,,,,,,,,,3.9,,5.3,4.3,5.5,,,,
IRL,4,4.4,4,3.8,3.4,3.4,3.2,3.3,3.3,3.1,3.2,3.3,3.1,3.2,,,,
ISR,5.4,5.3,5.2,5.4,5.5,5.1,5.3,5.5,5.6,5.5,5.2,5.4,5.6,5.5,5.7,,,
ITA,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.2,3.2,3.3,2.9,2.9,2.9,2.8,,,,
JAM,,,,,,,,,,,,,,2.2,2.6,2.4,2.8,3
JPN,,,,,,,,,3.5,3.6,3.5,3.5,3.5,3.5,,,,
JOR,,,,,,6.9,6.7,6.9,7,6.8,6.8,7.2,7,6.6,6.7,,,
KAZ,,,,,4.6,,4.2,4.6,4.5,4.8,4.8,5,4.9,4.9,,,,
KWT,,,,,,,,,,,2.5,,,,,,,
KGZ,,5,5.1,5.2,4.8,5.3,5.1,3.6,4.3,3.9,3.7,3.3,,,,,,
