ISO,2010
ARG,123
AUS,182
BGD,137
BRA,258
BGR,129
CMR,5
CAN,510
CHL,231
CRI,58
COD,12
DNK,201
DOM,12
ECU,107
EGY,201
EST,17
ETH,52
FJI,46
FIN,19
FRA,136
DEU,126
GHA,20
HUN,145
IND,1082
ISR,318
JAM,8
JPN,990
JOR,123
KEN,23
LBN,79
LTU,84
MDG,30
MWI,24
MUS,16
MEX,160
MAR,52
MOZ,3
NAM,6
NZL,64
NGA,38
PAK,114
PER,79
PHL,90
POL,357
KOR,379
ROU,38
RUS,44
ZAF,314
ESP,339
UGA,60
UKR,48
GBR,2619
USA,397
VEN,120
ZMB,2
ZWE,7
# Series: TWNCPJLP,
"# Name: Total women in news company positions, junior level professional",
"# Definition: Total women in news company positions, junior level professional",
# Source: International Women’s Media Foundation (IWMF),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
