ISO,1990,1995,2000,2005,2010
AFG,499.58,636.98,817.15,1052.07,984.47
ALB,236.18,302.07,419.15,713.78,661.27
DZA,164.09,185.08,203.82,232.2,213.18
AND,0.55,1.11,2.53,62.53,55.74
AGO,202.89,230.01,291.67,351.64,338.2
ATG,121.03,145.2,162.31,213.03,207.48
ARG,212.44,245.88,290.28,372.24,330.73
ARM,314.02,462.48,467.91,746.77,736.71
AUS,127.48,134.31,140.25,157.35,138.09
AUT,70.34,87.31,100.93,225.23,194.98
AZE,355.82,444.51,412.7,487.63,457.98
BHS,16.57,19.06,24.95,48.3,48.56
BHR,29.91,35.24,44.01,80.4,56.26
BGD,118.64,172.69,216.87,294.18,314.81
BRB,38.2,42.93,49.66,71.61,64.55
BLR,274.31,436.85,559.73,776.29,684.74
BEL,107.82,125.93,154.17,254.1,227.87
BLZ,197.93,271.71,364.27,398.54,369.72
BEN,126.93,151.52,211.88,280.88,285.78
BTN,123.44,172.65,219.73,290.16,281.48
BOL,288.72,321.02,372.93,441.22,414.32
BIH,349.66,501.06,495.35,683.27,587.79
BWA,144.35,192.31,262.88,303.41,270.41
BRA,240.06,274.46,304.15,401.61,367.41
BRN,0.07,0.11,0.14,33.05,34.54
BGR,269.24,378.74,452.84,603.76,532.51
BFA,88.27,109.25,156.87,257.11,315.27
BDI,326.9,379.92,435.98,553.28,528.6
KHM,298.47,340.24,400.65,521.26,497.19
CMR,116.15,138.31,182.71,235.32,244.26
CAN,24.63,28.46,32.66,70.13,62.57
CPV,181.72,217.6,260.55,326.31,306.73
CAF,338.55,382.49,426.73,536.12,546.7
TCD,123.78,142.75,200.8,258.23,255.48
CHL,89.3,98.75,113.55,151.78,133.62
CHN,98.23,136.74,180.04,291.7,266.51
COL,244.58,282.77,314.52,374.1,339.82
COM,285.08,308.8,330.65,419.3,428.33
COG,214.61,286.56,322.94,405.78,424.25
CRI,130.39,173.7,206.65,251.6,224.06
CIV,145.03,186.98,272.72,352.26,350.09
HRV,126.96,143.02,167.56,358.67,302.43
CUB,132.7,162.29,187.38,219.42,198.82
CYP,166.8,213.79,277.04,323.53,284.48
CZE,138.2,146.17,159.46,439.87,370.36
PRK,138.63,176.94,233.43,376.6,370.13
COD,172.13,208.57,271.89,381.78,410.28
DNK,59.94,71.88,80.82,175.01,152.37
DJI,187.18,215.79,241.71,299.21,285.49
DMA,156.24,187.53,217.74,317.42,324.53
DOM,245.6,291.18,372.01,517.3,511.84
ECU,203.84,235.7,286.73,343.16,319.65
EGY,354.69,423.2,536,699.16,682.79
SLV,214.9,256.23,292.09,390.21,351.28
GNQ,283.28,327.64,353.86,406.97,354.11
ERI,314.32,330.84,354.36,434.99,444.62
EST,198.86,311.09,323.34,563.46,419.32
ETH,254.6,284.47,292.77,345.2,335.78
FJI,326.63,418.27,492.13,500.76,433.06
FIN,138.76,147.65,167.47,320.09,263.83
FRA,44.81,53.19,66.07,182.08,162.81
GAB,57.7,76.72,96.98,145.94,142.19
GMB,159.05,177.78,231.06,300.47,282.33
GEO,358.57,397.32,405.48,533.61,595.92
DEU,86.01,100.39,116.89,196.84,168.38
GHA,64.76,72.1,177.74,194.15,192.42
GRC,151.89,189.55,242.78,383.09,342.51
GRD,229.23,269.19,356.46,510.66,452.9
GTM,158.94,210.59,258.24,327.61,317.28
GIN,120.21,138.25,186.38,247.33,262.24
GNB,140.1,155.25,208.76,295.57,299.71
GUY,628.76,690.37,730.46,1011.79,996.96
HTI,442.32,512.35,613.85,785.77,791.68
HND,299.01,370.88,434.99,531.42,491.6
HUN,219.03,269.98,300.2,604.14,506.28
ISL,46.37,54.49,59.39,72.45,61.15
IND,255.2,335.91,418.65,534.88,508.37
IDN,127.61,161.48,225.29,340.4,329.88
IRN,207.05,249.87,284.93,323.06,303.5
IRQ,155.95,194.24,228.55,298,300.65
IRL,208.66,247.18,285.82,378.59,317.51
ISR,84.59,99.3,102.82,153.66,127.88
ITA,86.35,100.41,115.74,221.49,195
JAM,148.82,165.32,204.42,283.18,302.29
JPN,22.41,28.84,37.31,58.04,49.57
JOR,97.49,98.26,93.23,118.74,118.2
KAZ,293.49,531.38,698.32,1060.19,817.94
KEN,153.94,168.82,187.88,240.18,247.25
KIR,270.25,388.25,503.28,621.1,570.23
KWT,0.38,1.02,2.41,8.89,7.26
KGZ,414.2,636.22,671.92,854.62,839.17
LAO,266.16,315.23,377.96,489.17,454.22
LVA,202.27,338.22,303.27,544.46,404.61
LBN,94.88,104.51,113.21,168.09,155.32
LSO,368.79,465.85,630.06,879.78,777.38
LBR,92.77,115.7,153.84,195.61,207.22
LBY,45.79,52.81,65.65,107.08,102.62
LTU,125.48,186.65,171.55,356.32,279.41
LUX,5.91,9.13,14.92,194.01,158.47
MKD,218.34,278.12,336.65,499.24,440.87
MDG,372.51,454.85,515.06,605.09,584.11
MWI,252.59,338.8,426.01,501.87,453.58
MYS,81.46,103.83,134.3,173.32,164.16
MDV,112.27,136.85,139.16,148.38,151.38
MLI,128.68,150.9,185.62,230.42,232.13
MLT,241.42,256.61,320.6,436.53,387.95
MHL,144.63,197.32,252.08,342.74,322.29
MRT,129.86,143.36,183.2,248.97,252.78
MUS,236.44,271.13,313.93,353.87,297.65
MEX,107.22,132.02,167.29,239.2,258.49
FSM,155.88,207.73,254.77,333.28,313.08
MNG,435.08,632.8,815.01,1172.25,1087.99
MNE,174.92,219.18,277.74,700.93,623.36
MAR,153.61,179.74,211.14,299.74,285.3
MOZ,146.3,184.14,227,338.19,344.06
MMR,243.95,295.23,358.62,450.44,436.31
NAM,284.8,365.89,482.35,640.89,556.77
NPL,40.12,40.17,34.7,42.59,57.63
NLD,86.04,101.98,121.24,158.86,124.54
NZL,144.11,151.84,157.01,179.04,149.8
NIC,239.88,285.39,345.53,457.14,438.89
NER,126.86,129.44,163.89,216.61,221.58
NGA,81.15,89.63,115.32,146.44,146.08
NOR,26.32,31.99,39.64,140,124.62
OMN,66.84,84.84,106.77,152.91,123.11
PAK,187.29,287.03,391.44,522.92,521.51
PAN,172.32,198.4,196.39,285.05,338.38
PNG,135.84,162.67,193.26,258.04,261.29
PRY,214.3,281.07,333.42,455.86,484.42
PER,164.8,176.36,189.29,248.25,243.21
PHL,177.99,241.12,326.2,449.47,433.51
POL,179.31,211.35,231.13,309.2,259.77
PRT,246.45,286.43,320.21,399.81,332.31
QAT,,,,14.71,12.71
KOR,185.85,174.33,177.29,255.44,211.96
MDA,312.84,498.59,462.04,673.35,643.59
ROU,227.32,342.6,382.71,547.3,497.91
RUS,99.19,170.83,194.22,364.05,283.24
RWA,328.36,420.5,390.72,393.12,397.28
LCA,182.27,211.7,252.23,325.78,297.13
VCT,237.13,271.46,343.81,457.73,404.92
WSM,197.35,228.38,238.15,255.2,218.52
STP,123.54,145.62,188.65,235.7,223.97
SAU,66.23,88.64,115.76,156.64,139.11
SEN,103.45,118.34,124.03,164.15,173.36
SRB,132.45,166.67,196.69,328.74,276.16
SYC,105.03,142.08,178.56,296.37,279.58
SLE,167.4,183.24,233.12,300.89,319.75
SGP,136.27,159.52,187.69,276.26,240.72
SVK,170.34,188.51,235.26,447.85,385.77
SVN,74.69,84.2,98.45,264.11,210.09
SLB,273.72,363.49,440.5,569.24,549.13
SOM,265.14,303,333.78,401.89,410.64
ZAF,238.13,294.4,326.11,360.92,337.93
ESP,83.56,98.27,119.33,281.06,239.36
LKA,162.4,196.3,263.77,301.33,288.06
SDN,163.09,171.84,178.23,208.37,197.08
SUR,215.32,230.36,246.87,308.51,311.26
SWZ,265.38,350.37,527.22,786.83,677.53
