ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,6.8,,6.4,4.9,,,,,,,,
ATG,,,,,,,8.4,9,9,9,9,9,9,9,,,,
ARG,5.8,5.2,5,5.2,5.5,5.7,5.8,7,6,6.1,6.6,5.9,6.1,5.8,5.7,6.1,5.8,
ARM,,,,,,,,4.2,4.3,4.8,5.2,4.5,4.3,4.2,4.2,,,
AUS,5.9,5.9,6,6.1,5.8,5.8,5.1,5.4,5.2,5.3,5.4,5.5,6,5.8,,,,
AUT,4.8,5.1,5.2,5.3,5.5,5.5,5.2,5.4,5.6,6.1,5.7,6,6.2,6.2,,,,
AZE,,,,,2.8,2.7,2.6,2.6,2.6,2.5,2.6,2.5,2.4,3,,,,
BHR,,,,,,,3,,,60.2,,,,,,,,
BGD,,,,,,,,,14.4,,8.6,,,,,,,
BLR,,,,,,,,,,,,,,,4.1,,,
BEL,4.9,4.9,4.7,5.2,4.9,4.2,4.5,5.1,5.4,4.4,4.9,5,5,5,,,,
BLZ,7.8,4.9,5.5,6,6.3,,,,,,4.9,,,,,,,
BTN,,,,,,,,,2.3,,18.7,1,,,7.3,1.7,0.6,2.6
BOL,16.6,3.4,3.5,,2.5,3.7,3.4,4,,4.5,4.3,3.7,3.9,,,,,
BWA,,1.9,,0.9,,5.1,3.1,,2.5,,,2.1,,,,,,
BRA,,,,,,5.2,,5.5,5.1,5.8,5.3,5.9,5.8,6.4,5.9,,,
BGR,,,,,,3.5,3.9,3.6,4.3,4.6,4.2,4.5,4.3,,,,,
BFA,,,,,,,,,0.2,,0.3,,,,,,,
KHM,,,,0.8,,0.6,0.5,,,,,,,,,,,
CAN,5.2,5.4,5.7,5.6,5.8,5.7,5.6,5.8,5.9,5.9,5.6,6.1,6.2,6.3,,,,
CHL,,,,,,,,9.2,,,,,,,,,,
CHN,,,,,,,,,1.2,1.2,1.2,1.1,1.1,,,,,
CRI,,,,,,,5.4,5.2,6.5,5.9,5,4.8,5.2,5.2,,,4.6,
HRV,,3.4,3.1,3.2,2.8,4.2,3.6,3.7,4,4.5,4.6,4.7,5.2,5.1,,,,
CYP,,,,,4.7,4.9,5,5.4,5.4,5.9,6.4,7.6,5.9,5.3,,,,
CZE,4,3.9,4,4.6,4.6,4.5,4.8,4.6,5,4.7,4.7,4.8,4.7,4.9,,,,
DNK,5.3,5.3,5.2,5,5.5,5.3,5,5.4,5.7,5.7,5.6,5.7,5.9,5.9,,,,
DOM,,8.6,9.5,,,9.3,,,,13.1,12,13.4,13.1,,,,,
ECU,,,,,4.4,4.3,4.7,3.7,,6.9,6,6.1,,,,,,
EGY,,2.1,0.8,0.8,0.7,0.9,1.2,1.3,0.9,0.8,0.8,0.9,1.1,1,,,,
SLV,,,5.7,,,,,,,,,,,,,,,
EST,5.6,5.6,7.3,6.5,6.7,6.6,7,6.9,6.3,6.1,6.7,7.3,7.5,7,,,,
ETH,,,,,,,,,,4.7,0.9,15.6,,,,,,
FIN,6.4,6.5,6.7,6.5,6.8,6.8,6.4,6.6,6.9,6.9,6.7,7,7.2,7.1,,,,
FRA,5,5.2,5.1,5,5.1,5.3,5.2,5.4,4.9,5.3,5.4,5.2,5.4,5.2,,,,
GEO,,,,2.9,2.5,2.2,3,3,2.7,2.4,2.4,2.4,2.7,,,,,
DEU,6.5,6.4,6.2,6.4,6.5,6.7,6.9,7,6.7,6.7,7.3,7.1,6.8,6.8,,,,
GHA,,,,,,,,,,,,3.4,,,,,,
GRC,3.5,3.5,3.4,3.5,4.1,3.8,3.7,4.3,4.4,4.4,4.3,4.2,4.5,4.6,,,,
GTM,,,,1.8,,,,,,,,,,,,,,
GUY,,,2.5,,,,,4.5,,,,,,,,,,
HUN,5.4,4.9,5.1,5.3,5.1,4.9,5,4.9,5.3,5.1,5.5,5.4,5.5,5.5,,,,
ISL,7.9,8.2,8.1,7.8,8.1,8.1,6.8,7.2,6.6,7.5,6.7,7.4,8.2,7.9,,,,
IND,,,,,,2.5,,,,,1.3,,,,,2,,
IDN,,,,,,2,0.5,0.5,0.7,0.5,0.8,2,2.3,3.1,,,,
IRN,,2.3,,,,,,,,,3.8,3.9,3.9,4.1,,,,
IRQ,,,,,,,,,,1,,2.2,4,5.3,,,,
IRL,6.5,6.7,6.9,5.8,5.9,5.6,5.5,5.9,5.6,6.5,6.2,6,6.1,5.9,,,,
ISR,5.3,5.3,5.2,5.1,5.1,5.3,5.1,5.3,5.4,4.9,4.8,5.4,4.9,4.7,5.3,,,
ITA,5.1,5.4,5.2,5.4,5.7,5.7,5.5,5.7,5.8,6.2,6.7,6.9,6.8,6.6,,,,
JAM,,,,,,,,,,,,,,6.9,7.4,7.4,7.4,7.1
