ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
KHM,1841,2116,1591,1729,,5547,6950,9228,,14196,17875,30019,38465,46449,60160,72468,84023,,
CMR,,,,,,,,30138,31538,32541,39448,50244,57962,65050,76514,98473,103103,,
CAN,942735,938348,,663679,683311,678935,,,,,,,,,,,,,
CPV,,,,,,409,367,924,1172,1597,1994,2381,2890,3696,4763,5602,6683,6759,
CAF,,,,,1002,1027,,,,,,1002,,2501,3183,2736,,3369,
TCD,,450,556,661,,885,916,,755,1262,744,,,2416,2991,3264,4659,,
CHL,156614,166887,175242,187332,212448,213254,,247809,271278,278712,319529,324996,372353,401926,444361,503669,547569,581832,
CHN,,,,,,,,,6657180,8233950,9474070,10993900,12138600,13024300,14425200,15431300,15704700,16416800,
COL,298385,334204,406645,437108,457595,481970,506344,509251,508128,570760,628006,676580,706910,729684,793083,863315,953680,1023180,
COM,,,,,277,299,,,737,768,,,,,1883,2137,2830,3174,
COG,,,,,2251,3716,1599,1923,3518,,,,,,4050,,12475,15116,
COK,,,,,,,,,,,,,,,,,,275,
CRI,,,,,,,,,,59083,60144,,,,,,106535,110822,
CIV,12777,,23272,,25398,,,,,,,,52201,,52481,48704,,,
HRV,40362,42117,43563,45291,50726,51021,54637,59028,64749,,72507,73968,75683,78303,76516,84376,88257,,
CUB,82164,72967,67134,63434,81558,84826,92824,104036,132543,247063,293089,414239,549670,605748,595472,488648,404591,297368,
CYP,4373,5257,5559,,6075,5945,6923,7636,9044,9990,10442,10471,11137,12595,14511,14868,15987,,
CZE,85743,89654,100315,103516,114991,126289,130298,145747,145451,163409,176965,181914,198570,217682,235416,248501,255195,,
COD,,,,,,,,,,,,,61531,80666,89210,,150081,181201,
DNK,87988,94452,,101701,106957,107644,108290,112698,116844,125628,133376,131302,133684,133804,136609,139665,,,
DJI,,61,71,,89,89,207,324,371,508,708,771,886,981,1284,1303,1877,,
DOM,,,101772,,,,,,175973,,,,,,,,,,
ECU,,,,,,,,,,,,,,282574,,,,,
EGY,,,,,,,910761,991343,950125,984772,1047150,1096050,1047510,1178780,1186500,1235550,1045220,,
SLV,58133,56336,,64873,65299,62222,59551,61449,62774,65301,66985,68336,72499,75664,78201,81268,85988,90484,
GNQ,,,,,,304,,,,,,,,,,,,,
ERI,424,349,,410,540,592,738,738,,606,,,,,2439,3300,,,
EST,13162,20889,23233,26882,28124,31346,34719,37269,39153,40558,41677,42053,41987,42066,42352,42034,,,
ETH,6558,6682,8524,8702,9769,14681,18707,26898,37259,43307,46577,,,90771,123020,173101,191121,218199,
FJI,,,,,,,,,6798,6790,6747,,,,,,,,
FIN,108471,112748,119653,133803,141879,145099,150585,153520,156012,160104,163872,166495,167003,167891,160251,163408,166466,,
FRA,1138400,1147200,1133990,1108900,1095320,1092480,1099630,1111990,1166250,1189120,1207890,1217190,1205260,1194970,1199960,1233760,1238680,,
GAB,,,,,2667,,,,,,,,,,,,,,
GMB,573,,,,265,275,,,,293,,,,,,,,,
GEO,94367,81558,83474,,67658,67418,68842,74320,75834,78359,87836,76042,73533,70297,52323,58407,60035,55573,
DEU,935446,955856,975448,,,,,,,,,,,,,,1399090,,
GHA,,,,,,,,,,,41783,37104,47941,57250,75773,,106290,111354,
GRC,146531,159081,174044,187500,194908,211087,244413,271230,286091,308697,330440,332340,303867,,,319913,,,
GRD,,,,,,,,,,,,,,,3818,,,,
GTM,,,,,,,,48078,,,,,118838,,,,,,
GIN,,679,879,974,,,,,2637,2693,4435,9119,16657,19576,20891,24193,26656,26962,
GUY,3348,3644,4540,,,,,,,4524,4917,5061,5130,4290,4794,5623,5811,5917,
VAT,,3580,,3821,,,,,,,,,,,,,,,
HND,,,,,47373,50850,54212,64763,70265,71999,,,,88644,,89967,,100118,
HUN,88379,103536,114498,137571,151471,165404,181062,195854,221363,241753,254657,256479,251753,239784,225904,219781,213332,,
ISL,4250,4401,4626,4858,5260,5985,6383,7322,8497,9491,9846,10116,10148,10716,10875,11453,11727,,
IND,1698540,2053080,2198560,,,3552030,3801490,4135340,4342410,4527610,4641580,5129370,5815520,,7272520,8296140,11129700,,
IDN,854465,803577,,,,1450900,1293090,1458350,1511090,1556230,,1728650,1877050,2096560,2355470,2333590,2472260,,
IRN,,384461,,,568092,635973,743951,768433,869978,1003920,1083660,1236620,1482190,1795930,1708550,1874970,2038290,2191410,
IRQ,,,,,92880,98306,,108238,,149213,153711,,,,,,,,
IRL,59849,64913,69482,75309,80900,86904,91158,97173,101155,103941,102501,102589,105043,96795,98483,101638,101553,,
ISR,,,,131311,142182,146626,153654,169338,167738,168126,174092,170702,182647,180862,190824,200254,,,
ITA,940048,939752,1021820,1052760,991450,982668,1014950,1042980,1076250,1116590,1139810,1155490,1163970,1156520,1160490,1141080,1134170,,
JAM,,,,,,23408,28409,31249,,,,,,41962,42347,48989,48759,51895,
JPN,1725200,,,1767460,1760490,1787070,1782000,1789880,1815520,1848400,1853130,1865180,1839050,1801670,1773910,1762410,1785960,,
JOR,,45697,52934,,,73098,,79582,95056,109692,109528,113640,118809,130801,136947,128710,133125,,
KAZ,266241,230819,,,172938,200067,241722,287144,341628,381704,437742,452631,449346,418790,370545,355528,372553,381162,
KEN,,,,,,31266,32972,34187,,40620,42310,,,,69208,,,,
KWT,17152,17691,18243,,21178,,22002,23414,23955,23701,,,,,,,,,
KGZ,48723,51303,57560,66728,66619,80469,96780,110875,108720,110868,121828,129862,134290,155892,152420,147030,143030,,
LAO,2250,3518,3845,3063,3880,4798,6117,8201,10053,12815,19523,22697,31149,38661,49663,50739,52361,56348,
LVA,,,33454,41381,50539,57850,63524,67991,73403,79473,82575,83010,82771,82285,79805,70631,63428,,
LBN,,40160,,,56850,60007,69557,75687,77835,80837,87473,92053,101005,107516,107142,108575,114586,115317,
LSO,2421,2509,,,2579,2764,3158,2905,3745,,4503,4690,,,,,,15152,
LBR,,,,,3987,18443,,,,,,,,,,11458,,16718,
LBY,,,,,149995,141041,162833,184624,192721,,,,,,,,,,
LIE,,,,,,,,,119,142,152,193,214,264,239,293,323,,
LTU,41258,44954,49566,58095,64456,73092,81336,89947,100609,109592,117493,119157,120011,122660,124836,119653,110379,,
LUX,,,,,,,1346,,1640,,,1389,,1453,,2791,,,
MKD,15692,16079,16738,17484,19359,20325,22463,24691,25621,26594,27987,27411,31728,34867,34541,32504,35877,,
MDG,13639,12930,12004,13984,14064,14838,13974,14482,16099,19945,21145,23117,27386,29306,32525,35557,41243,43272,
MWI,1588,1685,,,876,988,,1322,,2043,2053,2117,2171,,,3911,4779,,
MYS,,,,226379,236628,280078,302430,348239,415447,405040,390341,404332,449361,514751,556321,599875,577960,,
MDV,,,,,,,,,51,,,,2679,2715,,,,,
MLI,1221,1602,2637,2762,5885,6320,7214,7470,,,,,20069,21083,22151,23293,27134,28079,
MLT,2794,3110,3269,3669,2969,3366,4068,4131,5097,4397,5319,,5635,5484,5852,6107,6408,,
MHL,,,,,,,501,510,519,,,,,,,,,650,
MRT,1328,1486,1422,1508,1774,,1517,1737,1916,2200,2150,2605,,3388,3525,4102,4638,5244,
MUS,3040,,3229,,4813,5595,10402,8301,8069,8587,10320,11046,12287,14020,16457,18130,20167,22750,
MEX,663396,726526,769394,830187,887653,956218,1004460,1059210,1110490,1160500,1198440,1229520,1271600,1318760,1358880,1424200,1483920,,
MNG,,26929,30512,34782,42380,47248,53690,57096,61209,67184,76049,83781,86183,92263,98349,99946,101926,102021,
MNE,,,,,,,4675,4503,4891,5961,6630,7712,9248,10564,12562,12910,,,
MAR,121042,,128152,107269,114157,116898,135641,137927,150686,157047,165556,173662,175593,189637,196315,210519,,,
MOZ,1682,1747,,,,,,,5538,7026,9376,,,29106,32340,,43855,,
MMR,150821,,,203767,,,,,,,,,294064,,,,379398,,
NAM,6904,,4730,5971,,,6087,6384,6271,,6341,6162,,11201,,,,,
NPL,,,,,,26001,,24646,30121,40577,69288,73196,,113330,114821,153200,160524,,
NLD,237284,233441,226016,224356,231629,243634,254539,262004,268716,276553,288081,296387,303643,311109,320548,337386,404224,,
NZL,90895,90885,97223,94269,98733,101084,104148,108843,114480,142224,140941,140313,142345,142746,152373,154636,151803,,
NIC,26066,,29757,,,,,52349,53992,,,,,,,,,,
NER,,,,,,,,,2406,2406,3192,2985,3101,3791,4634,5087,5567,6058,
NGA,,,,,302016,,,,493683,525034,566507,,,,,,,,
NOR,94541,99720,104224,103789,107609,111552,112603,117545,126877,127417,127456,128285,129672,129375,133920,136646,138626,,
OMN,4768,4540,5638,7138,,,,14827,15290,21555,24641,28268,31208,,37670,39007,45002,,
PAK,,,,,,,,,173094,222355,353251,365132,424931,433430,545687,,734570,864297,
PLW,,,,,,412,305,307,,,,,,,,,,,
PAN,,,,61509,66055,73624,73544,73073,78790,79211,77200,79709,80373,80179,80605,83077,80131,,
PNG,4348,6271,,3503,3498,,,,,,,,,,,,,,
PRY,,23070,,,37794,47299,55274,84357,82123,84111,81513,,102458,123350,137580,130070,188377,,
PER,,,,353042,,,401910,424788,429269,447983,454510,484689,,,,622584,,,
PHL,,1146790,,1160560,1213480,,1250940,1370940,1341320,1335690,1302150,1353090,,1443600,1426140,,,,
POL,504401,595190,690997,677024,797735,908773,1029890,1103710,1146640,1176520,1218070,1231630,1231790,1247190,1244570,1271490,1245410,1201440,
PRT,170205,180506,,197073,199444,211221,221042,226113,226860,221496,212053,202792,197908,201740,199002,204476,,,
QAT,5558,5967,6195,6221,6380,,5718,5678,5696,6633,6617,6866,7261,7997,8426,8723,9854,11247,
KOR,722853,781706,940175,923158,998297,1070020,1127540,1168160,1178280,1188250,1190180,1201300,1218370,1232100,1250920,1287240,1330000,1338770,
MDA,54003,48750,51411,,57916,58491,57277,61022,64405,68325,76474,82521,85107,83785,77413,73445,73082,69869,
ROU,120258,169064,176811,180110,208046,234572,285305,316443,349673,375691,403697,462740,520709,595369,618096,564003,488037,,
RUS,,,,,,,,,4601870,4907390,5136880,5219530,5325550,5367610,5283960,,,,
RWA,,,,,,,4309,5443,7497,9865,,,,,24039,27492,31799,32147,
KNA,,,,,,,,,,,,,,578,,,,,
LCA,,1992,,,,,,,,1777,1621,1377,1016,1797,2024,1426,1665,1151,
WSM,,,,668,888,524,,,,,,,,,,,,,
SMR,,,,,,545,,,,,,,,533,,545,545,492,
STP,,,,,,,,,,,,,,,335,374,,650,
SAU,110331,121366,127462,154679,202210,225995,237296,248281,305988,336920,350256,368365,368845,390974,414433,473725,523583,594146,
SEN,,,,,,,,,,,,19793,24667,32249,34878,34310,,,
SRB,,,,,,,,,,,,,131988,131612,130334,125444,127154,129220,
SYC,,,,,,,,,,,,,,,,,140,77,
SLE,,,,,,3049,2546,2602,,,,,,,,,,,
SGP,37155,,,,,,,,,,,,,89074,97518,105838,116905,120695,127343
SVK,40344,45424,51100,57576,63535,68490,73809,79263,83873,89024,100334,114181,128344,138357,142101,140126,134923,131871,
SVN,24346,27005,29987,37617,44341,47010,51323,57085,57037,59367,64885,67010,67588,67123,66304,66445,64952,60044,
ESP,802033,840524,890357,925994,947621,968189,961984,974039,978081,990306,972119,963679,960352,962272,974439,1013320,1050920,,
LKA,,,,,,,,,,,,,,,,164601,148787,168911,
SDN,,58578,,,94654,96310,,,,,,,,,,,,,
SUR,,,,,,,,3213,,,,,,,,,,,
SWZ,,2927,,,2337,2299,,2835,2923,3458,3064,2833,,,,,4503,,
SWE,134952,144455,153600,157881,192961,201962,211468,227682,247091,255853,254325,251782,247894,245309,254120,270289,273969,,
CHE,55154,55746,,62696,65235,66886,69747,73589,82258,88067,91945,96239,101409,110596,115953,122359,126914,,
SYR,88748,,,,,,,103311,112659,129928,166221,198301,214949,240786,250442,260386,278634,,
TJK,,,,,28780,31770,29942,32401,37096,42384,47547,53628,59014,63526,65704,67067,65082,65856,
TZA,2075,2612,3510,3221,3970,4824,5253,5901,9535,12527,16780,,,,,38392,,58703,
THA,,,,,968515,1028230,1102960,1122230,1167000,1208040,1235680,1193570,1363870,1311400,1312410,1354140,1391440,1371670,
TLS,,,,,,,,3357,,,,,,,6694,7653,,,
TGO,1487,1745,,2428,,,,,,,,,,,,,,14047,
TON,,,,,200,,,363,404,,,,,,,,,,
TTO,,,,,4347,4588,5167,7160,7520,9285,,,,,,,,,
TUN,44230,49242,54278,62901,76071,,99855,121809,144674,164896,178312,187137,192574,206354,214331,220613,,215747,
TUR,449771,,504088,557151,580596,,656005,694372,810630,816602,881919,992235,1044540,1090900,1274620,1566700,1723600,,
UGA,9860,11542,,,14005,18877,21575,30697,33154,33914,,40098,,47752,54915,,61270,,
UKR,,,,866722,915837,952272,1034900,1139380,1235250,1329140,1408240,1483940,1530090,1549290,1533110,1435560,1359140,1249830,
ARE,,,,,,,,,,,,,47258,46932,50860,55916,,,
GBR,923878,919116,979659,1020870,1106970,1091850,1127610,1237800,1278980,1282020,1308360,1339170,1352420,1333040,1376060,1402350,1404450,,
USA,7906900,7919240,,7392260,7663040,7362120,7596440,8967170,9409600,9644920,9884780,10031600,10184100,10432200,10913900,11658200,11971300,,
URY,,,,60310,57435,57435,61660,64315,67121,68362,69532,70219,99924,102335,101182,101981,,,
UZB,,,,,131932,137674,143342,152013,155446,164231,108374,114815,118162,119212,121707,115692,106954,,
VUT,,,,,,,,317,331,345,,,,,,,,,
VEN,,,,,,391644,,476453,501678,,,,,1310440,,,,,
VNM,,,,286479,347629,304913,315150,335859,356609,,554356,688416,783390,807633,869984,994699,1102260,,
YEM,,,8224,,34068,,,47674,48794,50367,52161,54615,67905,74152,,81046,80059,,
ZMB,,,,7181,7325,7767,,,,,,,,,,,,,
ZWE,,,,,,,,,,,,,,,,42563,40804,41406,
EAZ,,,,,,,,,15183800,16565700,16822500,20279300,20862100,23263100,25108200,24974100,26002600,19412400,
ECZ,8222510,8218720,8422160,8734760,9801570,9623400,10814800,11440400,16684100,17374700,18148000,18730400,19197200,19113800,19277000,14651900,15443100,,
HIS,19093100,17682200,,18394000,19325100,19334300,19108000,21244600,26712200,27525600,28300600,28685000,29129200,29262100,29974300,26197300,27147600,,
LCS,,,,3268970,4274670,5081670,5241080,6539280,7062420,6790700,7034230,,7807430,9860890,8560900,9685080,9460520,,
LIS,,,,,,503565,549551,587846,585722,654455,721352,,,1174590,1517010,,2343240,,
LMS,3021840,4319090,,,,7020420,9300150,10486700,11457900,11540600,10942300,12920200,13055100,,16601400,16002400,19346500,,
MES,,,,,,,2545540,3084620,3178470,3769600,4055610,4187680,4561630,4557180,5177280,5591400,4990900,,
NAS,8849630,8857590,,8055940,8346350,8041060,7596440,8967170,9409600,9644920,9884780,10031600,10184100,10432200,10913900,11658200,11971300,,
SAZ,1698540,2053080,2198560,,,3812820,4098760,4433790,4831970,5055340,5370290,5935890,6644210,,8537000,8615950,13012400,,
SSS,,,,,515624,,,,,763232,844283,,,,,,,,
UMS,,,,,,,,,18278800,20243500,22195400,21724500,26344700,29368100,30272100,32746900,33015600,23622800,
WLD,,,,42991800,46039100,48671700,52246900,57787800,61755300,65730400,69379400,73321200,77854000,82295000,86283800,91047200,92443100,,
# Series: TEDALLFE,,,,,,,,,,,,,,,,,,,
"# Name: Enrollment in tertiary education, all programs, female",,,,,,,,,,,,,,,,,,,
"# Definition: Number of females enrolled in tertiary education, per program",,,,,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
