ISO,1990,1995,2000,2005,2010
AFG,292.15,258.41,299.07,335.89,351.45
ALB,345.73,414.37,439.39,486.67,506.69
DZA,355.42,356.44,376.59,414.46,437.75
AND,529.65,510.25,580.87,617.46,636.64
AGO,310.72,299.88,309.84,321.87,361.88
ATG,581.5,614.03,601.09,640.21,690.34
ARG,583.44,692.35,693.32,683.32,692.58
ARM,372.83,433.38,474.57,514.92,537.62
AUS,853.12,946.1,975.12,881.04,919.28
AUT,730.48,789.49,763.33,783.45,795.18
AZE,503.65,475.98,458.56,528.35,691.33
BHS,731.81,713.88,730.02,741.58,751.3
BHR,396.08,397.5,422.84,461.26,474.16
BGD,320.53,306.65,306.33,324.81,332.92
BRB,676,685.61,694.28,723.68,774.74
BLR,424.57,499.76,592.79,699.13,823.63
BEL,556.39,598.89,619.77,618.85,638.14
BLZ,574.26,630.25,736.93,774.87,808.56
BEN,243.91,239.24,262.72,275.36,268.72
BTN,355.12,432.97,434.4,395.64,419.08
BOL,510.5,661.52,792.09,746.05,802.97
BIH,339.59,439.55,375.31,367.98,377.47
BWA,307.84,359.24,466.62,511.33,468.09
BRA,645.74,713.03,647.69,658.02,689.56
BRN,477.91,473.21,457.76,467.49,473.62
BGR,273.92,294.17,315.32,347.79,363.66
BFA,239.54,249.1,261.38,271.78,263.51
BDI,344.95,383.82,411.14,369.19,368.45
KHM,308.64,369.33,427.17,378.24,353.23
CMR,264.52,269.08,278.61,291.15,308.69
CAN,670.02,733.96,742.16,786.66,796.27
CPV,264.44,268.49,280.41,292.3,291.81
CAF,276.16,274.53,282.13,301.68,333.01
TCD,229.23,237.09,246.23,251.75,248.82
CHL,619.12,657.6,658.68,652.75,611.38
CHN,229.27,219.08,237.09,249.45,249.22
COL,373.97,379,414.2,428.65,435.34
COM,336.11,326.39,320.19,338.4,365.85
COG,295.88,321.89,329.67,355.87,352.92
CRI,471.13,546.58,523.84,503.31,520.53
CIV,258.23,265.8,282.23,299.34,302.76
HRV,351.59,372.72,425.49,488.57,497.8
CUB,468.93,442.49,446.67,452.2,461.96
CYP,348.33,365.23,390.31,398.79,431.51
CZE,282.76,290.32,312.76,331.2,331.64
PRK,327.7,311.93,302.69,305.06,305.42
COD,264.04,252.47,259.54,267.3,277.25
DNK,678.07,712.38,674,666.62,683.9
DJI,483.83,477.89,458.18,459.98,524.16
DMA,479.63,490.59,558.59,609.91,678.01
DOM,448.92,490.24,522.43,539.83,534.51
ECU,430.68,476.4,589.4,605.32,630.21
EGY,305.42,321.69,364.06,400.19,444.68
SLV,554.3,591.56,593.73,509.99,467.14
GNQ,292.34,303.18,353.12,617.05,1136.33
ERI,342.54,459.05,479.45,400.8,382.32
EST,508.68,633.45,878.31,1167.37,1160.78
ETH,302.63,309.26,329.27,335.25,325.78
FJI,347.31,346.5,361.55,378.17,405.36
FIN,380.9,407,516.57,560.23,601.22
FRA,502.56,512.92,470.82,466.56,480.83
GAB,609.25,649.49,676.09,656.32,655.11
GMB,250.44,258.37,262.12,261.27,269.05
GEO,456.15,407.98,384.8,406.04,447.99
DEU,565.9,600.98,598.08,560.69,569.27
GHA,234.88,248,253.96,267.77,276.68
GRC,339.21,407.67,483.27,538.97,579.3
GRD,624.55,646.39,673.07,708.65,722.06
GTM,714.51,953.91,1094.47,647.38,623.4
GIN,242.13,228.31,248.38,266.84,268.7
GNB,243.62,253.89,258.61,256.74,254.7
GUY,413.72,472.32,579.88,582.86,506.82
HTI,611.26,624.62,611.96,591.28,581.1
HND,402.65,493.53,570.73,525.61,522.5
HUN,349.74,343.95,354.45,368.44,366.36
ISL,554.16,568.51,597.91,597.53,615.79
IND,355.5,361.53,367.98,367.07,380.01
IDN,283.52,280.52,291.81,342.5,387.07
IRN,530.84,599.95,703.96,760.01,797.37
IRQ,330.31,315.75,315.65,348.45,371.59
IRL,515.63,618.68,724.05,710.07,746.8
ISR,467.36,470.28,564.02,582.94,553.03
ITA,816.89,819.53,737.78,692.42,701.12
JAM,439.23,458.47,497,504.85,483.7
JPN,475.03,455.75,457.21,480.32,482.93
JOR,333.13,277.26,320.61,364.32,399.45
KAZ,404.3,479.94,519.2,539.6,550.08
KEN,318,392.19,441.3,429.46,392.82
KIR,618.12,692.61,629.88,755.41,949.24
KWT,348.75,436.5,423.41,417.41,472.63
KGZ,642.79,668.31,635.98,710.19,796.67
LAO,508,504.5,517.23,548.74,569.8
LVA,601.5,704.85,700.77,668.6,693.6
LBN,342.65,312.62,353.17,377.74,406.36
LSO,263.23,286.81,332.72,370.64,417.33
LBR,233.54,269.72,238.54,249.49,258.44
LBY,425.39,406.12,432.16,491.89,561.26
LTU,465.63,514.04,601.5,718.88,760.39
LUX,672.08,822.44,869.11,826.73,796.89
MKD,336.46,359.78,350.69,370.33,357.89
MDG,333.86,344.75,352.07,351.84,364.21
MWI,322.59,356.01,389.89,400.24,407.67
MYS,383.18,419.43,442.93,429.1,456.29
MDV,418.01,451.93,459.25,438.8,433.22
MLI,239.62,257.63,271.7,271.6,268.98
MLT,474.68,506.48,586.14,608.59,610.66
MHL,621.3,677.65,701.8,846.92,1093
MRT,249.79,263.54,272.05,277.34,274.57
MUS,282.57,293.69,304.24,329.08,346.8
MEX,425.91,431.16,456.62,490.21,482.97
FSM,461.22,465.23,472.21,512.3,580.88
MNG,371.86,380.38,408.5,484.71,576.63
MNE,361.15,328.76,357.06,390.16,401.26
MAR,389.88,402.48,418.59,451.61,489.91
MOZ,309.75,327.39,346.72,372.82,415.17
MMR,408.25,586.45,711.9,706.11,819.81
NAM,314.72,322.82,375.24,437.96,401.62
NPL,371.13,407.79,606.11,852.42,1063.27
NLD,430.76,422.98,439.91,444.02,452.37
NZL,796.39,795.07,828.93,848.43,883.8
NIC,402.4,404.02,420.24,448.34,445.55
NER,248.01,259.62,248.21,251.96,249.7
NGA,231.9,240.73,249.14,254.75,267.34
NOR,631.58,737.02,968.98,919.68,934.27
OMN,421,380.39,410.23,450.91,502.87
PAK,327.76,336.69,346.74,390.47,418.06
PAN,466.28,599.44,600.06,528.5,546.66
PNG,347.53,345.55,353.89,370.31,380.68
PRY,388.07,438.59,454.68,460.67,447.01
PER,502.91,577.01,635.83,615.08,603.93
PHL,298.27,276.56,295.53,326.78,337.45
POL,445.3,472.46,485.35,488.16,494.29
PRT,474.6,552.49,498.37,467.88,461.39
QAT,633,626.57,765.2,695,734.69
KOR,491.52,486.54,470.69,494.15,500.6
MDA,378.42,370.3,433.69,476.63,475.2
ROU,283.56,302.76,355.07,370.83,379.93
RUS,450.56,568.09,597.04,905.7,984.27
RWA,367.17,502.33,399.96,373.25,371.11
LCA,621.18,642.31,617.16,617.24,625.35
VCT,524.87,543.48,624.57,712.13,762.64
WSM,544.15,539.76,628.43,794.34,997.64
STP,245.95,241.93,248.14,259.83,274.5
SAU,434.01,467.83,493.32,478.04,549.25
SEN,253.1,251.11,261.08,263.98,270.11
SRB,435.13,401.59,371.26,429.39,517.53
SYC,502.32,607.94,691.73,779.11,954.72
SLE,250.87,281.01,288.88,257.12,268.83
SGP,481.43,483.21,474.6,448.74,454
SVK,306,323.72,359.64,357.79,369.49
SVN,290.63,311.91,352.95,383.3,403.4
SLB,408.86,405.17,413.9,430.11,480.1
SOM,341.45,377.91,369.7,366.25,394.14
ZAF,287.38,291.05,569.16,679.96,892.71
ESP,873.61,1001.1,864.08,799.27,780.58
LKA,400.3,426.92,449.71,445.85,454.81
SDN,309.35,314.1,321.02,341.69,371.92
SUR,628.48,659.09,727.46,749.28,753.62
SWZ,296.77,315.3,371.03,456.15,459.24
SWE,490.69,487.06,543.84,553.54,569.55
CHE,591.29,594.45,588.79,565.31,547.75
SYR,325.2,323.25,338.8,375.32,397.86
TJK,416.72,388.89,363.02,401.28,438.78
TZA,313.08,328.39,345.43,369.85,385.29
THA,336.65,471.32,524.35,446.24,427.53
TLS,306.6,285.09,382.78,324.06,323.72
TGO,253.19,258.35,251.98,255.91,260.76
TON,519.2,601.09,736.4,986.91,1287.72
TTO,558.54,584.98,618.02,640.48,723.4
TUN,310.19,321.14,353.98,415.16,486.62
TUR,420.74,440.78,468.97,504.76,525.36
TKM,459.63,430.45,421.83,474.57,544.68
UGA,300.18,325.36,346.7,366.38,372.52
UKR,396.15,457.96,517.37,704.22,827.15
ARE,700.5,647.5,667.48,677.73,775.42
GBR,780.62,828.08,942.84,991.55,1052.02
USA,802.58,875.74,948.02,1094.72,1136.7
URY,468.81,507.02,561.14,610.74,616.74
UZB,466.02,494.16,557.86,708.68,828.51
VUT,461.63,449.55,468.67,471.83,526.82
VEN,360.15,412.07,444.9,438.21,487.49
VNM,336.5,339.05,358.91,512.36,513.41
YEM,310.22,308.41,318.96,333.91,355.63
ZMB,337.31,354.28,360.31,382.87,384.11
ZWE,292.77,308.88,356.52,408.05,372.25
HIA,538.799,573.032,605.576,630.56,661.429
LIA,318.244,342.384,358.085,369.31,384.306
LMA,373.056,395.132,422.47,442.143,471.554
UMA,425.117,454.665,490.424,522.324,561.908
HIM,502.56,552.49,588.79,610.74,615.79
LIM,308.64,311.93,329.27,338.4,353.23
LMM,355.12,361.53,382.78,406.04,445.55
UMM,420.74,439.55,458.56,490.21,506.69
HWW,,664.105,687.677,762.267,792.229
LIW,,339.906,366.493,381.69,396.773
LMW,,345.819,358.88,379.185,399.218
UMW,,331.597,356,373.855,388.782
WLD,,398.92,415.32,445.82,461.58
HIC,,699.53,720.68,771.27,795.35
EAS,,253.91,276.37,297.96,307.42
ECS,,486.35,516.32,678.52,741.71
LCN,,579.69,575.67,577.43,589.88
MEA,,397.01,442.9,491.48,529.53
SAS,,353.42,362.34,371.09,388.29
SSF,,291.68,324.46,338.94,357.69
# Series: DRUGMAIN,,,,,
"# Name: Risk factor, drug use, male",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
