ISO,1990,1995,2000,2005,2010
AFG,6830.16,6849.97,6836.91,6685.91,6320.36
ALB,3129.08,3346.67,3881.57,4037.55,3739.28
DZA,3135.62,2950.49,2694.25,2366.06,2112.01
AND,2771.81,2464.08,2222.82,2041.59,1850.67
AGO,3129.45,2832.21,2785.82,2518.72,2557.55
ATG,2433.85,2230.41,2042.63,1975.16,1983.8
ARG,3416.18,3076.99,2981.83,2591.8,2377.56
ARM,6522.2,8160.09,6995.27,6494.1,6296.47
AUS,3642.59,2818.56,2120.98,1656.52,1515.03
AUT,4113.52,3778.6,3086.66,2148.93,1851.98
AZE,8576.01,9697.83,8018.6,7072.82,6301.39
BHS,3507.22,2534.63,2133.96,1650.4,1660.75
BHR,5460.46,4136.65,3411.31,2382.27,1691.84
BGD,726.61,948.35,1140.12,1641.25,1725.57
BRB,2517.58,1984.32,1643.06,1399.82,1333.09
BLR,7619.9,9988.44,10639.9,11188.3,10120.7
BEL,3096.44,2645.88,2401.83,1963.06,1815.63
BLZ,3027.64,3465.88,3377.11,2501.11,2321.39
BEN,1510.19,1582.74,1736.53,1749.04,1821.41
BTN,1602.63,1815.93,1923.61,1975.98,1991.7
BOL,2279.69,2128.01,2027.08,1842.63,1764.81
BIH,4465.85,4900.66,3837.39,3480.42,3102.7
BWA,1347.16,1368.01,1424.35,1241.2,1164.48
BRA,3415.44,3132.6,2805.27,2525.59,2357.85
BRN,2843.27,2795.04,2490.23,2272.25,2328.05
BGR,5701.09,6444.68,6066.02,5542.84,4855.27
BFA,942.43,1010.14,1160.02,1447.01,1816.22
BDI,2712.38,2514.58,2241.77,2186.84,2081.62
KHM,4057.78,3979.48,3878.61,3950.88,3999.41
CMR,1667.04,1759.36,1856.41,1813.74,1891.93
CAN,3556.59,2945.29,2384.1,1953.83,1760.12
CPV,2139.26,2100.34,1990.3,1860.06,1797.51
CAF,4083.14,3725.96,3249.23,3076.78,3212.95
TCD,1385.57,1421.14,1573.1,1543.98,1554.56
CHL,2489.2,2024.81,1705.24,1532.81,1407.27
CHN,1272.94,1468.95,1693.29,1604.42,1575.68
COL,3247.63,3032.6,2668.65,2342.37,2179.8
COM,2463.82,2135.84,1745.73,1666.08,1695.75
COG,3412.61,3625.96,3194.91,2968.86,3198.79
CRI,2299.13,2342.39,2096.66,1809.24,1626.99
CIV,1764.63,1996.16,2296.64,2256.2,2233.91
HRV,4804.71,4287.27,3858.26,3538.69,3043.9
CUB,3507.09,3425.27,2948.74,2564.02,2362.79
CYP,3272.67,3179.8,3113.42,2647.24,2461.87
CZE,6955.83,5501.18,4260.22,3543.55,3087.74
PRK,2067.18,2088.44,2148.69,2140.39,2104.43
COD,2076.4,1982.24,1964.89,2055,2266.58
DNK,4240.95,3481.97,2536.35,1937.84,1762.71
DJI,2224.94,2080,1835.56,1749.64,1660.03
DMA,1774.32,1595.13,1413.41,1522.12,1556.19
DOM,3062.79,2856.56,2878.43,3022.63,3139.98
ECU,1757.21,1648,1789.75,1511.37,1326.99
EGY,4409.44,4258.43,4516.18,4841.92,4912.03
SLV,2487.46,2558.32,2400.88,2353.7,2142.19
GNQ,3707.75,3303.71,2765.57,2369.44,2254.77
ERI,2714.66,2337.46,1989.22,1861.83,1872.67
EST,7896.09,9176.41,7190.72,5843.08,4305.82
ETH,1780.53,1610.85,1296.78,1179.17,1152.58
FJI,8388.92,8688.3,8381.04,7551.67,7218.85
FIN,5465.16,4309.01,3523.01,2903.93,2423.72
FRA,2065.39,1787.06,1616.78,1327.98,1215.09
GAB,3160.67,3247.89,3102.45,3036.35,3122.68
GMB,1791.37,1763.04,1784.75,1755.67,1680.92
GEO,8381.5,8572.74,7351.47,6925.18,7187.82
DEU,4176.06,3511.6,2917.53,2313.46,2038.27
GHA,1402.75,1363.35,2609.99,2193.73,2111.77
GRC,3119.83,2959.12,2878.15,2621.47,2449.88
GRD,3481.26,3118.75,2964.88,3050.02,2846.33
GTM,1677.61,1849.14,1914.5,1921.74,1880.23
GIN,1371.74,1399.9,1462.36,1443.77,1553.52
GNB,1592.41,1565.12,1632.99,1737.6,1776.27
GUY,5225.68,4994.38,4458.6,4826.49,4870.74
HTI,2617.02,2462.9,2283.73,2195.05,2270.15
HND,3773.97,3821.72,3568.72,3339.33,3095.25
HUN,6766.39,6388.4,5383.6,5031.51,4405.7
ISL,3697.8,3087.25,2292.5,1836.57,1639.09
IND,3670.01,4013.25,4137.11,3972.67,3783.16
IDN,1894.47,1954.31,2019.81,2151.48,2198.36
IRN,5812.78,6087.22,5736.43,4553.96,4250.54
IRQ,4108.18,4085.66,3814.36,3749.72,3735.56
IRL,5157.5,4427.09,3567.79,2468.31,2125.72
ISR,3696.77,3191.66,2376.93,1801.92,1514.2
ITA,2718.63,2357.93,1972.9,1571.33,1438.2
JAM,1601.31,1398.45,1353.39,1314.18,1430.35
JPN,1104.07,1101.88,1051.48,998.44,937.31
JOR,5122.6,4480.53,3520.02,2905.56,2716.12
KAZ,7072.7,10359.9,10974,11922.3,9523.48
KEN,1568.62,1424.16,1281.05,1246.25,1256.71
KIR,4083.68,5006.69,4171.48,3869.82,3740.81
KWT,3459.74,3878.77,3470.43,3328.61,3594.35
KGZ,5988.68,7996.85,7295.35,7604.7,7509.74
LAO,4174.28,4139.69,3936.73,3820.42,3691.38
LVA,8056.63,10712.2,7603.63,7557.58,5676.4
LBN,5912.33,5211.34,4453.1,4076.52,3846.92
LSO,1811.57,1835.38,1884.22,2016.05,1836.73
LBR,1132.63,1184.21,1209.48,1142.59,1221.48
LBY,4712.09,4326.46,4137.49,4143.29,3943.99
LTU,7347.39,8763.82,6489,7114.8,5641.6
LUX,3517.31,2910.06,2462.21,2063.54,1659.03
MKD,4403.51,4443.76,4232.84,4043.57,3648.4
MDG,3126.61,3236.98,2968.72,2708.53,2674.06
MWI,2320.92,2543.68,2518.1,2243.76,1980.67
MYS,3892.86,3937.95,3866.55,3603.51,3627.53
MDV,1381.23,1313.86,1120.55,1188.53,1161.15
MLI,1342.06,1399.77,1416.77,1347.77,1382.29
MLT,4094.78,3300.26,3053.18,2587.09,2340.97
MHL,4180.46,4629.03,4655.28,4553.59,4309.51
MRT,1540.57,1504.26,1534.32,1564.29,1595.51
MUS,7619.49,6968.95,6042.85,4514.17,3753.19
MEX,1987.14,1977.65,1909.33,1834.49,2019.29
FSM,4255.24,4605.45,4457.98,4292.57,4248.52
MNG,5556.06,6862.88,7584.63,8602.6,7893.67
MNE,4716.51,4836.38,5053.54,4520.75,4098.99
MAR,2685.33,2503.99,2319.7,2182.9,2076.14
MOZ,795.63,818.58,822.26,898.53,938.66
MMR,1552.22,1577.25,1603.62,1594.95,1619.23
NAM,2128.47,2180.57,2244.61,2252.86,1994.92
NPL,1649.19,1930.08,2009.04,1913.4,1930.76
NLD,3593.94,2979.48,2412.72,1722.08,1373.75
NZL,4451,3531.64,2719.73,2120.63,1804.44
NIC,2432.92,2342.98,2409.98,2499.57,2369.4
NER,1433.01,1317.65,1275.08,1244.95,1274.98
NGA,1149.82,1139.05,1113.4,1054.57,1095.47
NOR,4351.3,3423.33,2604.51,1826.5,1597.52
OMN,3890.63,3643.31,3354.14,3183.17,2711.23
PAK,1639.53,2057.4,2349.98,2471.63,2528.87
PAN,2418.46,2066.85,1556.57,1617.43,1981.13
PNG,1833.75,1845.28,1796.61,1777.51,1809.2
PRY,2319.43,2382.92,2102.5,2144.16,2360.2
PER,1646.81,1382.79,1266.48,1336.75,1275.6
PHL,3711.56,4061.8,4174.27,4130.57,4187.96
POL,6287.07,5670.58,4635.51,3959.03,3495.47
PRT,2710.86,2461.73,2112.33,1598.1,1326.15
QAT,3402.03,3428.01,2597.79,2139.36,1691.21
KOR,2542.91,1432.96,1077.65,889.6,820.86
MDA,6699.66,8985.33,7125.83,7696.24,7233.98
ROU,4804.29,5854.79,5050.05,4652.55,4322.58
