ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,6.7,,,3.7,3.4,,,,,,,,,,
DZA,,,,,,,26.8,,30.1,33,,,,46.8,,,51.9,
ARG,,,19.9,18.7,20.5,19.4,22.3,25.3,24.4,23,21.4,23,,,,33.7,35.7,12.2
ARM,,,,,,,,,,,,,21.2,23.5,23.7,26.2,29.1,
AUS,15.4,13,14.6,15,15.8,15.8,15.8,19.6,18.3,20.6,20.9,19.6,20.8,21.1,,,,
AUT,4.4,5.1,5.3,3.7,4.2,4.6,3.7,2.5,2.4,3.3,3.2,2.4,10,7.8,,,,
AZE,,,,,,,,,6.8,10.2,11.7,10.8,13.4,5.1,32.1,36.9,16.6,14.9
BHS,7.3,6,5.7,4.4,7.3,,4.8,9.8,8.6,7.9,6.8,11.3,9,,,,14.7,
BHR,,,19.6,31.2,37.4,35.6,,22.8,22.4,29.5,39.1,39.4,33.1,,,25.5,,
BGD,,6,,,,5.7,,,,,10.7,,,,,,,
BRB,3.2,4.2,3.4,3.7,6.8,10.1,9.6,10.7,11.2,,,,,,,,,
BLR,66.3,68.4,69.7,72.2,73.7,74.4,72.6,69.4,69.4,46.4,47,46.4,48.1,47.8,,,,
BEL,11.6,13.2,13.8,13.2,16.7,16.9,19.4,19.8,20.1,20.5,19.4,21.8,19,20.1,,,,
BLZ,2.2,5.5,4.3,4,5.5,,,,,,6,,,,,,,
BTN,,,,,,,,,,,,5.3,,,2.4,3.1,5.5,12.2
BOL,,11.3,4.9,,1.8,2.9,,,,,16.6,,,30.3,21.9,,,
BIH,,,,,,,,,,,,5.3,4.9,7.8,6.4,10.5,10.9,12.8
BWA,,,,,,,,,30.2,,,29.8,,,,,,
BRA,,,,,,,3.3,2.9,3.6,3.3,3.6,4.4,4.5,,,,13.1,
BRN,,,,,,,4.5,8.1,7.6,,,,,,,,,
BGR,,,10,11.8,9.4,10.4,13.8,14.3,16.8,16.2,13.2,13.5,10.5,13.6,,,,
BFA,9.5,8,12.5,6.3,7.1,8.3,,,,,,,,,,,,
CAN,36,38,37.6,26.7,28.4,28.3,31.8,32.3,34.2,34.3,35.8,35.7,36.8,38.7,,,,
CAF,1,,,,,,,,,,,,,,,,,
CHL,,,,,,,,,,,,29.2,29.4,,,,22.6,
COL,18.2,16.8,18.9,19.5,19.1,21.8,16,14.5,17.1,18.3,20.6,18.7,23.7,25.5,22.2,26,25.7,
CRI,12.3,14.7,12,9.7,10.3,8.8,12.6,12.8,9,10.9,13.8,,12.2,18.5,12.6,16.6,18.5,
HRV,,9.8,7.1,10.3,12.6,15,10.2,10.9,11.1,9.9,9.7,11.5,12.8,10.8,,,,
CUB,3.5,2.2,2.4,3.7,2.8,2.2,2.5,2,3.6,3.9,3.6,4.7,5.1,4.3,,,,
CYP,19.3,19.3,20.1,21.9,19.6,14.3,22.2,25,34.3,28.9,30.8,37.8,38.3,34.2,,,,
CZE,3.6,2.8,2.9,3.2,3.7,3.3,3.1,3.4,3.1,2.7,3.6,4,3.9,4.7,,,,
DNK,16.4,15.6,17.2,15.4,,17.4,22.2,20.6,28.3,26.4,28.4,29.7,25.8,19.5,,,,
DMA,,,2.6,,,,,,,,,,,,,,,
DOM,14.8,14.9,10.8,,,,,,,15.8,17,18.2,18.2,,,,20.3,
ECU,,,,,19.8,22.8,20.6,20.4,,23.6,22.4,25.4,26.4,25.4,28.7,29.8,27.4,
EGY,,,,,,,,,,,,,,32.2,34,42,41.2,
SLV,,12.9,18,12.7,,,,,,,19.4,,15.5,39.2,6.2,13.4,16.2,
EST,23.6,23.9,22.5,23,23,24,22.4,21,25,22.1,24,24,23.7,22.7,,,,
ETH,2.8,5,4.2,2.4,4.2,,,,,,2.3,,,,,,,
FJI,,,,,,,,,,,17.1,,,,,,,
FIN,9.6,9.6,19.5,19.7,19.8,19.1,18.2,16.7,16.2,21.6,21.1,19.4,21.5,21.8,,,,
FRA,,,,,,,,,19.1,19,20.1,19.1,20.7,20,,,,
GEO,,,,31.2,36.9,31.4,37.2,39,41,36.8,39.6,41.3,44.4,44,40.7,45.4,,
DEU,,11.2,12.5,12.2,12.4,12.1,12.4,12.1,12.9,12.5,11.7,11,10.9,11.2,,,,
GRC,24.3,24,25.4,13.8,15,15.3,15.6,16.6,16.6,19.9,20,21,22.5,23.2,,,,
GTM,,,,,,,,,,,,,,,,9,9,
HND,,,,8.6,,,,,,,,,,,,,10.3,
HUN,5,5.4,4.2,4.3,3.8,5,6.1,8.4,7,10.6,9.6,8.5,10.5,10.1,,,,
ISL,2.9,7.1,6.5,8.7,9.5,9.1,5.3,13,,,,,,,,,,
IND,33.3,33.6,34.1,35.2,35.7,34.1,36.9,35.1,34.7,32.1,34.7,,,,,28.6,,
IDN,,,10.7,10,11.3,9.7,7.3,6.4,4.9,6.7,7,7.5,12.5,12.5,,,,
IRN,,,,,,,,,,,36.1,41.9,48.7,52.3,,,,
IRL,12.5,14.5,15,15.1,22.1,,,17.9,21.6,21,22.8,22.3,21.6,25.6,,,,
ISR,31.4,35.5,34.6,38.3,38.3,28.6,28.7,30.9,31.1,29.3,30.1,25.9,28.2,30.5,,,,
ITA,7.1,7,7.4,7.9,8.3,8.2,8.4,8.8,,11.3,13.6,13.9,14.2,14.3,,,,
JAM,2.5,,,,,,,3.1,2.7,3.9,5.2,4.5,3.9,4,,,,
JPN,28.2,35.2,25.8,31.5,31.9,29.4,26.8,33.6,32.6,33.6,36,32.7,36,36.9,,,,
JOR,,,,,,27.6,30,32.1,45.6,47.8,50.9,51,48.7,55,53.7,61.4,64.9,69.7
KAZ,,,,,,,9.8,10,12.6,11.8,12,15.2,16.2,17,,,,
KSV,,,,,,,,,,,,,,,,,,17.2
KWT,17.7,4.3,4.9,5.4,5,4.3,5.5,11.4,24.1,19,19.4,13.5,,,,,,
KGZ,,,,,,,,13.1,11.4,10.8,14.9,10.2,,,,,,
LVA,,,,,,,11.3,11.3,10.1,10.3,13.5,19,20.2,23.3,,,,
LBN,,,,,,,,,,36.9,,,45.7,,,,,
LSO,,,,,,,,,,,,,,0.4,,,,
LTU,,,9,10,10.7,8.8,14.1,15,15.5,19.3,16.1,16.9,19,21.9,,,,
LUX,,,,,,9.5,12.3,15.1,16.4,15,13.3,12.5,11.7,12.8,,,,
MDG,,,,,,,,,4.9,,6.6,,,,,,,
MYS,12.3,13.6,17,18.4,21.7,23.5,21.1,24.7,25.6,29.3,33,35.4,34.8,32.3,,,41.4,40.9
MLT,0.9,0.9,10.1,9.5,14.4,,16.9,17.3,14,28.1,15.7,8.6,12.1,4.2,,,,
MUS,,,,,,,,,,5.2,5,4.2,5.3,4.3,5.4,7,,20.4
MEX,14.7,17.4,13.2,17.7,22.6,22.1,22,25.6,26.3,26.8,22.9,23.4,27.1,25.8,,,31.8,
MNG,,,,,,,,31.2,13.5,,,,15.7,14.9,24.4,26.1,33,
MNE,,,,,,,,,,,6,,10,9.1,14,16.6,19,14.7
MAR,16.5,,,28.9,25.1,29.3,30.7,33.3,32.3,32.3,33.5,,,,,,,
NAM,,,0.4,,,,,,,,,,,,,2.6,,0.9
NLD,15.3,14.1,15.4,12.2,13.2,14.1,16.2,16,16.3,15.1,16.1,15.6,15.9,18,,,,
NZL,16.5,14.9,10.6,12.8,10.3,13.8,13,13.6,14.2,27.4,25.5,29.9,30,30.3,,,,
NIC,10.1,13.3,13.4,20.5,20.3,22.2,19.6,25.1,20.8,20.8,21,21.6,,29.6,,23.9,,
NOR,,16,15.9,17.1,15.2,20,21.1,19.5,24.4,24.4,20.4,17.9,24.1,23.3,,,,
OMN,,5.4,,,,,,,,,,,,,,,,
PAK,6.2,,,,,13.3,13.4,18.5,18.5,21.6,21.6,19.7,18.6,22.4,,,,
PAN,,,,,,,26,28.5,31.9,35.1,37,32.5,29.5,30.3,28.8,30.4,39,
PRY,,,,,,,,,,,,,5.6,15,21.1,16.1,25.2,
PER,,30.6,26.3,27.7,38.9,33.8,31.1,29.8,33,36.2,15,,21.4,,21.5,,23.2,
PHL,,,,34.7,36.9,37.4,38.6,40,39.3,37.6,44.6,43.9,43.7,46.6,,,,
POL,5.6,6.1,5.4,7.4,7.6,8.5,5.4,6.7,7.4,8.3,9.7,10.9,13.7,15,,,,
PRT,7.2,8.1,7.1,6.4,7.2,6.1,8,10.5,11.5,12.6,13.3,14.1,16.6,17.6,,,,
QAT,,,39.8,,,,,,,,,36.8,31.6,20.7,21.3,,45.1,46.2
KOR,12.6,13.2,12.3,9.4,8.8,9.6,10.4,13.8,16.1,16,15,20.7,19.5,21.9,,,,
MDA,,,,,,11.4,12.6,13.7,13.3,13.1,13,15.7,20.6,32.1,24.2,26.5,26.5,26.2
ROU,1.7,3,3.9,4.3,4.6,4.8,6.6,6.9,5.6,7.9,8.7,9.8,8.3,11.2,,,,
RUS,47.1,47,45.9,46.5,48.1,45.2,45.6,44.1,42.2,40.5,40.4,39,39.5,41.6,,,,
RWA,,0,,,,9.4,,,,,,,,,,,,
LCA,2.1,4.1,3.2,2.3,3.4,4.6,,,,,,,,,,,,
SMR,,56.7,65.8,62,64.6,,20.3,21.1,22.2,27.9,30.3,31.7,32.9,26.6,,,,
SAU,,,,,39.1,43,37.2,49.6,,,,64.3,68.8,76.4,77.7,,,
SEN,,,,,,,,,,,,2.1,,,,,,
SGP,35.1,19.6,14.6,14.2,13.8,,13.4,19.5,20.7,20.9,,20.8,25,28.1,27.4,28.2,25.3,26.1
SVK,3,3.1,3.5,3.9,3.2,2.7,3.1,3.5,4.5,4.5,4.9,4.4,6.7,6.7,,,,
SVN,6.5,6.5,9.1,5.7,8.8,6.1,7.1,7.1,9.7,10,10.7,12.1,17.9,17.4,,,,
ZAF,,,,4.8,4,6.2,6.3,5.7,5.7,4.2,4.6,4.8,5,0.7,,,,
ESP,13.1,21.8,22.7,24.7,25.3,24.7,25.6,25.6,25,25.5,25,24.2,22,21.1,,,,
LKA,,,,,,,,,,,,34.3,43.4,40.7,,,,
SUR,,,0,,,,,,,,,,,,,,,
SWE,13.4,14.2,14.3,14.8,15,15.7,14.5,14.7,18.1,20.2,21.1,21.9,17.6,17.1,,,,
CHE,7.7,5.7,19.4,18.1,12.9,9.1,14.3,14,13.1,13.5,15.5,14.3,14.8,15,,,,
SYR,,,,,,,,,,,,7.2,6.5,8.1,,,,
TJK,,,,4.5,13.3,4.4,4.8,5.1,5.6,3.7,3.4,3.6,3.9,,,,,
THA,8.9,13.4,20,18.5,13.7,21.6,,,0,0,0.3,0.2,0,32.2,35.1,43.1,42.9,44.3
TLS,,,,,,,,,,,,,,,,1.3,,
TON,,,,,,,,,1.5,,,,,,,,,
TTO,1.5,1.4,1,0.7,0.8,1.5,1.9,2.1,,,,3.1,5.5,5.6,,,,
TUN,,,5.1,,7.3,10.8,11,12.3,13.7,14.2,23.3,,,,,,,
TUR,7.4,10.9,10.9,14.4,13.3,16.3,14.7,19,20.7,23.2,20.7,20.4,23.9,24.9,,,,
UKR,49.4,63,64.4,64,39.3,40.8,39.9,40.2,40.2,36.4,42.7,44,46.2,47.5,,,,
ARE,49,,,,,,,,,,39.8,,,43,,,,
GBR,11.3,11.2,11.1,12.4,11.9,12.3,13.2,13.6,13.9,14.2,14.7,15.2,15.3,16.2,,,,
USA,44.4,42.1,40.8,41.3,42.5,43.5,45.8,47.8,48.5,48.6,47.9,50.2,50.2,51.9,,,,
URY,,,,,,,27.1,16.4,,,16.6,16.6,14.6,11.9,10.7,10.6,14.3,
VEN,19.8,16.8,17.1,20.6,20.2,,,,,,,,33.5,35.9,26.7,28.7,33.6,
ZWE,,,,,1.2,,,,,0.1,,,,,,,,
ACE,15.2038,17.4767,18.2156,17.7914,18.3303,15.9118,16.2368,16.715,18.241,17.6875,17.9488,18.3488,19.4024,20.078,,,,
GEA,,,,,,,,,,,19.5447,,,,,,,
HIA,16.1343,15.5718,16.9561,16.335,17.78,16.3676,16.0093,17.4533,18.6488,19.89,20.5366,21.4644,22.35,22.6357,,,,
AME,,,,,,,15.6714,15.2667,16.0167,17.6538,15.8176,16.9,16.7706,,,,22.3882,
LMA,,,24.25,27.3111,25.9125,23.25,26.2444,28.25,25.85,26.3778,26.7,,,,,,,
ANE,,,,,,,,,,,,,,36.92,,,,
ASA,40.2,40.05,39.2,34,35.45,35.9,38.8,40.05,41.35,41.45,41.85,42.95,43.5,45.3,,,,
ASE,19.75,19.8,34.1,35.2,35.7,17.7,25.15,26.8,26.6,26.85,22.3333,,,,,15.85,,
ECM,9.6,11.2,12.5,12.4,13.2,12.1,13.2,14,16.2,15,14.9,15.6,17.6,18,,,,
GEM,,,,,,,,,,,17,,,,,,,
HIM,12.6,13,14.3,12.8,13.2,14.1,14.1,15.1,16.4,19.9,19.4,19.4,20.2,20.7,,,,
LCM,,,,,,,16,14.5,11.2,18.3,16.6,18.2,15.5,,,,22.6,
LMM,,,13.4,28.9,25.1,22.2,30.7,31.2,20.8,32.1,21.6,,,,,,,
MEM,,,,,,,,,,,,,,32.2,,,,
NAN,36,38,37.6,26.7,28.4,28.3,31.8,32.3,34.2,34.3,35.8,35.7,36.8,38.7,,,,
SAM,6.2,6,34.1,35.2,35.7,13.3,13.4,18.5,18.5,21.6,21.6,,,,,3.1,,
ECE,16.0185,18.6913,19.0543,19.6855,18.5049,18.2719,18.5846,18.9175,19.7473,20.1028,20.5135,20.3479,21.1293,21.72,,,,
GLE,,,,,,,,,,,15.5356,,,,,,,
HWW,24.2482,25.5669,24.3814,24.863,26.1253,25.7569,26.3523,27.9775,27.731,28.3502,28.7345,30.5509,31.2265,32.1747,,,,
LCE,,,,,,,10.956,11.5465,11.5987,12.6071,11.5739,11.4901,13.8364,,,,20.7817,
LMW,,,19.6683,21.8802,21.5964,21.684,22.8359,22.3495,21.9065,20.84,22.6761,,,,,,,
MEE,,,,,,,,,,,,,,29.9963,,,,
NAE,43.5675,41.6943,40.4841,39.8619,41.1141,42.0087,44.4275,46.2803,47.0966,47.1956,46.7102,48.7737,48.8809,50.5976,,,,
SAE,25.6621,25.7969,25.5502,26.3455,26.6942,27.4649,28.9942,28.1884,27.8827,26.2744,29.262,,,,,21.3607,,
# Series: UT00FE15,,,,,,,,,,,,,,,,,,
"# Name: Share of unemployment with tertiary education, Female",,,,,,,,,,,,,,,,,,
# Definition: Share of females unemployed age 15+ in tertiary education that either leads to a first university degree or an equivalent award and programmes leading to an advanced research qualification.,,,,,,,,,,,,,,,,,,
# Source: International Labour Organization (ILO) Key Indicators of the Labour Market (KILM),,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,
