ISO,1990,1995,2000,2005,2010
AFG,31.82,35.3,35.75,30.45,23.62
ALB,1.13,1.24,1.07,0.68,0.55
DZA,7.08,6.26,6.08,4.47,3.33
AND,0.28,0.29,0.29,0.27,0.26
AGO,169.34,152.63,121.67,85.54,65.44
ATG,1.12,1.56,1.21,1.25,1.02
ARG,4.05,3.48,2.59,2.25,1.96
ARM,0.79,0.85,0.7,0.49,0.35
AUS,0.33,0.36,0.4,0.39,0.39
AUT,0.15,0.1,0.08,0.1,0.14
AZE,1.56,1.79,1.45,1,0.63
BHS,1.02,0.59,0.26,0.32,0.33
BHR,4.01,3.27,2.46,2.12,1.42
BGD,59.14,44.04,31.08,22.95,18.79
BRB,1.17,0.92,0.77,0.95,0.85
BLR,0.32,0.35,0.36,0.29,0.21
BEL,0.61,0.43,0.45,0.58,0.57
BLZ,2.41,2.47,2.38,2.09,2.11
BEN,58.87,49.57,45.67,35.24,30.13
BTN,42.09,29.44,20.43,15.49,11.46
BOL,19.69,16.43,12.65,10.41,9.29
BIH,0.86,1.09,0.65,0.47,0.38
BWA,2.97,2.45,2.23,1.23,0.58
BRA,3.7,3.57,3.75,3.12,2.67
BRN,1.86,1.91,1.6,1.24,1.05
BGR,0.26,0.24,0.4,0.42,0.42
BFA,40.32,40.47,38.46,33.79,31.98
BDI,112.31,106.76,103.77,93.67,79.49
KHM,31.04,24.28,19.47,12.82,9.77
CMR,39.21,40.1,38.67,31.24,27.3
CAN,0.61,0.62,0.63,0.58,0.59
CPV,16.66,13.99,10.96,8.69,6.72
CAF,143.97,156.56,169.6,172.06,162.98
TCD,69.26,63.87,66.44,57.69,52.48
CHL,1.75,1.59,1.93,1.99,1.59
CHN,1.55,1.39,1.11,0.88,0.74
COL,5.56,4.82,4.86,4.73,4.07
COM,67.4,59.72,54.68,49.83,48.21
COG,73.88,84.69,77.65,67.1,54.44
CRI,2.02,1.1,0.58,0.49,0.51
CIV,34.26,36.39,32.25,32.15,31.97
HRV,0.18,0.18,0.17,0.17,0.15
CUB,0.27,0.35,0.22,0.2,0.19
CYP,0.86,0.8,0.9,1.13,1.25
CZE,0.13,0.12,0.12,0.14,0.18
PRK,3.28,1859.04,2.23,1.91,1.7
COD,118.68,122.69,125.62,114.23,113.61
DNK,0.58,0.68,0.92,1.05,0.9
DJI,60.6,56.58,54.8,50.03,43.93
DMA,1.95,2.01,1.25,1.16,1.28
DOM,3.44,2.73,1.56,1.77,1.49
ECU,10.41,9.36,9.27,6.48,4.91
EGY,11.33,9.85,7.08,5.8,4.87
SLV,8.63,6.05,4.86,4.38,4.63
GNQ,130.9,115.67,76.62,47.71,36.63
ERI,110.34,80.06,71.4,63.23,62.38
EST,0.2,0.22,0.19,0.13,0.09
ETH,111.11,116.51,108.64,88.33,71.93
FJI,12.73,11.72,8.48,6.19,5.41
FIN,0.33,0.22,0.13,0.11,0.1
FRA,1.02,1.14,1.5,1.4,1.26
GAB,52.13,49.19,47.91,48.5,41.53
GMB,49.89,46.27,42.11,33.87,25.92
GEO,0.18,0.19,0.25,0.42,0.46
DEU,0.49,0.32,0.33,0.34,0.37
GHA,44.64,37.95,36.68,35.05,29.28
