ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,6.8,,,3.3,3.4,,,,,,,,,,
DZA,15.7,,,,,,9.2,,9.5,11.4,,,,19.8,,,23.1,
ARG,4.8,4.8,14.6,13.9,15.1,14.8,15.7,18.4,19.4,18.5,18.4,19.7,,,,27.2,27.5,8.5
ARM,11.2,11.8,12.4,12.2,11.5,12,12.4,12.6,13,13.3,14,14.4,21,21.5,21.8,23.4,26.9,
AUS,13.1,12.9,11.3,11.8,13.6,14.9,14,16.7,17.9,19,19.3,16.1,17.9,19,,,,
AUT,4.5,5.1,5,3.9,4.6,4.6,3.6,2.5,3.3,4.7,3.2,2.9,9.9,8,,,,
AZE,,,,,,,,,8.3,10.3,11.7,13.2,14.9,12.7,31.7,34.8,18.2,16.8
BHS,6.4,5.9,4.4,4,6.6,,5.7,8.8,8,6.1,5.5,9.6,9.4,,,,13.1,
BHR,,,13.1,19.4,20.1,19.5,,16.3,15.6,19.9,26.5,35.4,31.7,,,20.9,,
BGD,,9.9,,,,8.4,,,,,15.9,,,,,,,
BRB,3.7,4.5,3,4.2,6.3,12,9.1,9.5,8.7,,,,,,,,,
BLR,70.6,72.1,73.1,75.2,76.8,77.9,76.9,73.3,72.8,49.2,50.2,49.8,51,51.2,13.4,,,
BEL,11.4,12.6,12.4,11.9,13.6,15.1,17.3,18.1,18.2,19.6,18.5,19.7,18.4,19,,,,
BLZ,1.9,4.7,4.6,4.2,4.8,,,,,,5.3,,,,,,,
BTN,,,,,,,,,,,,6.9,,,3.9,5.5,6.7,13
BOL,,11.4,7.5,,3.1,4.4,,,,,21.7,,,29.1,28.3,,,
BIH,,,,,,,,,,,,4.4,4,4.8,5.1,7.6,8.4,9.1
BWA,,,,,,,,,27.3,,,28.2,,,,,,
BRA,,,,,,,2.6,2.7,3,3,3.2,3.6,4.1,,,,12,
BRN,,,,,,,4.7,8.5,6.8,,,,,,,,,
BGR,,,7.3,8.7,7.6,8.4,10.3,10.3,11.9,11.4,10.3,10.7,8.6,10.1,,,,
BFA,5.8,5.2,6.5,5.3,6.6,6.1,,,,,,,,,,,,
CAN,34,35,35.5,23.1,24.3,24.6,27.9,28.6,30.1,29.9,31.5,31.1,31.2,32.7,,,,
CAF,2.1,,,,,,,,,,,,,,,,,
CHL,,16.5,14.9,14.6,15.8,22.1,21.6,17.4,21.8,23.7,24.5,24.7,24.8,,,,21.8,
COL,17.5,15.1,18.7,18.9,19.1,23.2,15.2,14.7,17,18,20.5,17.4,22.2,23.9,21.1,25,24.4,
CRI,9.3,9.5,10,9.8,8.2,7.1,10,9.4,9.1,9.8,12.1,,10.4,14.2,10.5,13.4,15.7,
HRV,,9.4,6.8,8.3,11.3,13.5,9.1,10,9.5,9.8,9,9.7,11.8,10.9,,,,
CUB,3.4,3.3,3.2,3.1,3.1,2.6,2.8,2.6,3.9,4.7,4.6,4.9,4.6,3.6,,,,
CYP,21.5,20.7,19.8,19.9,18.5,15.9,21.5,23.1,29.8,24.6,26.2,31.8,31.2,29.7,,,,
CZE,3.4,3,3.2,3.6,3.7,3.5,3.6,3.7,3.5,3.5,4.1,4.9,4.3,5.7,,,,
DNK,18.6,17.1,16.8,16.7,,16.9,20,21.4,26.9,25.5,27.5,26.9,23,20.8,,,,
DMA,,,2.1,,,,,,,,,,,,,,,
DOM,14.7,13.8,9.6,,,,,,,15.1,16.5,16.8,16.4,,,,19.1,
ECU,,,,,17.4,21,20.2,20.3,21.6,21.9,22.5,23.6,26.6,23.4,26.6,27.4,25.1,
EGY,,,,,,,,,,,,,,31.7,35.5,39.7,32.1,33.2
SLV,,7.1,8.3,7.5,,,,,,,10.4,,8.4,24,2.9,9.8,8.4,
EST,16.6,17,16.1,15.4,14.8,16,18.1,17.4,20.1,16.8,19.9,18.8,16.6,18,,,,
ETH,3,9,6.7,4.6,8.1,,,,,,3.2,,,,,,,
FJI,,,,,,,,,,,13.4,,,,,,,
FIN,9.8,10,16.6,16.5,15.7,15.7,16,13.5,14.5,17.5,17.7,16.2,18.6,17.4,,,,
FRA,,,,,,,,,18.5,19,19.4,19,19.8,18.3,,,,
GEO,,,,30.3,35.5,33.1,34.5,36.3,38.7,36.5,38.8,39.9,42.3,39.2,37.9,40,,
DEU,,12.9,13.6,13.3,13.6,12.9,12.8,12.4,12.6,12.4,12.1,11.2,10.6,11,,,,
GRC,21.8,22.8,23.2,12.5,14.6,14.3,14.7,15.4,15.8,18.8,19.1,20.1,21.8,22.4,,,,
GTM,,,,,,,,,,,,,,,,7.8,6.6,
HND,,,,5.8,,,,,,,,,,,,,9.1,
HUN,4.1,4.1,2.8,3.7,3.2,4.1,4.1,5.5,5.4,7.5,7.6,7.5,8.1,7.8,,,,
ISL,4.2,10.9,12.3,9.5,15.6,10.8,8.1,15.4,,,,,,,,,,
IND,28.4,28.7,29.5,29.9,30.7,30.1,31,30.9,31.9,31.6,33.3,,,,,23.1,,
IDN,7.3,9.3,9,8.5,9.2,7.9,6.7,5.7,4.5,5.7,5.9,6.2,9.6,10.2,,,,
IRN,,,,,,17.2,17.6,,,,19.7,20.9,23.4,25.5,,,,
IRL,9.9,11,10.8,10.9,16.1,,,15.4,17.7,15.2,17.1,18.2,18.5,18.5,,,,
ISR,28.5,31.4,31.2,31.6,33.1,24.3,25.5,27.4,26.9,26.4,25.6,23.5,23.8,28.1,,,,
ITA,6,6,6.3,6.7,6.9,6.8,7.2,7.5,,9.3,11.3,11.4,11.3,11.2,,,,
JAM,2.1,,,,,,,2.9,3,3.6,4.4,3.6,3.5,3.9,,,,
JPN,23.6,28.7,23.7,25.2,25.6,24.2,24.8,29.2,29.2,29.3,30.6,31.7,32.8,33.2,,,,
JOR,,,,,,14.8,14.7,16.1,19.5,18.2,24.5,25.8,29.5,30.3,30.7,34.3,34.4,37
KAZ,,36.1,42.8,40.2,40.3,,9.7,9.8,11.2,10.5,11.6,13,13.7,15.2,,,,
KSV,,,,,,,,,,,,,,,,,,10.6
KWT,6.3,2.7,2.8,2.8,2.8,2.5,2.7,6.1,14.5,13.3,13,9.6,,,,,,
KGZ,,,,,,,,12.3,11,10.7,13.7,9.6,,,,,,
LVA,,,,,,,8,9.2,8.7,8.8,10.7,13.3,14.7,14.5,,,,
LBN,,,,,,,,,,21.2,,,29.7,,,,,
LSO,,,,,,,,,,,,,,0.4,,,,
LTU,,,6.6,7.6,7.7,7.1,11.9,12.1,13.4,16.5,14.1,13.5,15.4,17.3,,,,
LUX,,,,9.4,9.8,10.1,12.8,16.1,17.1,14.9,13,12.3,11.5,12.1,,,,
MDG,,,,,,,,,6.1,,9.3,,,,,,,
MYS,8.9,9.8,11.4,12.7,14,15.2,14.7,18.3,18.9,20.9,23.6,24.5,25.1,24.9,,,29.8,27.3
MLT,0.5,0.6,3.7,3.3,4.5,,12.8,13.4,9,19.2,6.5,6.1,10.8,3.4,,,,
MUS,,,,,,,,,,5.1,5.4,4.2,6.4,5.2,6,7.9,,19.9
MEX,12.5,15.7,14.1,16.5,22.7,18.3,20.3,21.8,22.4,24,21.7,20.6,22.9,21,,,24.8,
MNG,,,,14.5,16.3,18.1,18.9,25.4,9.6,,,,11.2,12.5,20.5,19.5,25.1,
MNE,,,,,,,,,,,6.2,,9.6,8.5,12.1,13.3,16.2,13.5
MAR,13.3,,,18.7,17,18,18.7,20.4,20.5,21.2,21.6,,,16.9,17.8,17.5,18.3,18.5
NAM,,,0.5,,,,,,,,,,,,,2.2,1.3,1.2
NLD,15.9,15.5,14.9,13.5,14.3,16.7,15.2,17.5,18.4,18.2,18.4,16.9,17,18.7,,,,
NZL,14.7,13.6,10,10.6,9.8,11.9,11.4,12.7,14.4,26.3,25.2,26.5,26.3,25.7,,,,
NIC,9.2,10.9,12.1,17.8,14.9,17.7,14.7,19.7,16.8,18,18.8,18.2,,22.2,,19.6,,
NOR,,15.7,15.2,17.6,17.3,21,20.2,19.6,20.6,21.7,18.9,19,20.6,17.9,,,,
OMN,,4.4,,,,,,,,,,,,,,,,
PAK,9.8,,,,,20.6,20.6,24.1,24.1,29.1,29.1,26.9,26,28,,,,
PAN,,,,,,,20.9,24,26,27.8,29.1,26.3,24,23.6,24.1,24,47.4,
PRY,,,,,,,,,,,,,8,12.7,17.3,16.3,21.5,
PER,,28.5,25.6,27.9,33.3,30.8,28.3,29.3,28.5,33.2,16.4,,21.5,,20.2,,21.2,
PHL,,,,30.5,33,32.9,33.5,34.7,34.9,34,39.5,38.5,38.2,40,41,41.3,42,41.3
POL,4.6,4.7,4.6,5.9,5.9,6.4,4.2,5.1,6.1,6.7,7.6,8.7,10.4,12.1,,,,
PRT,6.3,6.9,5.8,5.1,6,5.4,6.3,9.2,10.6,10.4,10.9,11.3,13.2,13.5,,,,
QAT,,,21.5,,,,,,,,,27.2,24,20.1,25.2,,43.8,39.5
KOR,15.3,16.1,14.6,12.2,12,12.6,14.3,16.8,18,17.1,16.2,19.8,19.5,21.1,,,,
MDA,,,,,,10,10,12,11.2,11.6,11.5,13.3,18.7,24,19.3,19.9,21.3,23.5
ROU,2.1,2.8,3.5,3.3,3.7,4.4,5.5,5.5,5.4,5.4,6.6,6.8,6.1,6.7,,,,
RUS,40,39.9,39.1,40.8,41.6,39.6,38.5,38.1,34.8,33.5,32.7,32.4,32.1,34.1,,,,
RWA,,1.8,,,,5.9,,,,,,,,,,,,
LCA,3.4,3.5,3.4,2.6,3.9,4.5,,,,,,,,,,,,
SMR,,58.7,66.9,63.5,66,,20.8,22.4,22.5,27.4,28.5,31.6,30.4,23.8,,,,
SAU,,,,,15.8,17.8,52,20.1,,,,30.8,32.2,39.1,43.6,,,
SEN,,,,,,,,,,,,2.5,,,,,,
SGP,27.3,13.9,12.2,13.1,12.1,,12.6,16.1,18.8,18.6,,19.3,21.1,24.6,24.8,24.6,24.5,25.8
SVK,2.5,2.9,3.2,3.2,3,3.2,3,2.9,3.6,4.3,4.5,3.7,5.5,5.9,,,,
SVN,5.7,5.8,7.2,5.3,7,4.3,5.2,3.5,6.3,8.2,8.6,11.5,14.6,16.3,,,,
ZAF,,,,4.1,4,5.6,5.3,5,4.8,3.7,4.1,4.5,4.5,0.8,5.4,5.8,5.8,
ESP,10.2,18,19.1,20.8,21.7,21.9,22,22.7,22.5,22.7,23.1,22.3,20.4,17.7,,,,
LKA,,,,,,,,,,,,26.9,32.6,31.8,,,,
SUR,,,1.4,,,,,,,,,,,,,,,
SWE,13.5,13.8,14.3,14.9,15.8,15.8,13.1,15.3,18,17.9,17.8,19.1,17.1,16.4,,,,
CHE,13.2,15.9,23.5,19,13.9,12.3,13.9,18.5,18.8,16.8,17.3,17.2,17.9,17.7,,,,
SYR,,,,,,,,9.8,,,,6,6.2,4.9,,,,
TJK,4.3,4.4,6.3,6.1,7.6,4.4,4.7,4.5,5.4,5.7,3.9,4.5,4.6,,,,,
THA,8.3,13.6,20.5,16.8,12.9,19.2,,,0.2,0.2,0.2,0.4,0.1,26.6,28.3,32.9,33.6,36.1
TLS,,,,,,,,,,,,,,,,7.8,,
TON,,,,,,,,,0.9,,,,,,,,,
TTO,1,1.3,0.7,0.6,0.8,1.1,1.3,1.8,,,,3.1,4.1,5.2,,,,
TUN,,,3.6,,4.5,6.6,6.7,8,9,8.6,13.6,19.2,22.2,25.9,28.4,32,30.9,
TUR,5.3,6.9,7.4,9.4,8.5,9.6,8.3,10.8,11.6,12.7,11.4,12,13.1,13.9,,,,
UKR,44,59.8,61.2,61.7,32.6,33.3,32.6,32.8,33.1,32.2,35.8,38.7,39.3,39.7,,,,
ARE,20.3,,,,,,,,,,21.6,,,33.2,,,,
GBR,10.7,11.2,10.1,11.4,12,11.2,12.6,14.1,14.9,15,15.5,14.7,14,14.3,,,,
USA,41.3,40.2,39.2,39.4,42.1,41.9,44.4,46.4,47.3,46.5,45.4,45.8,45.7,46.5,,,,
URY,,,,,,,27.8,13.9,,,14.7,14.7,13.8,11.6,12.4,11.8,15.3,
VEN,14.2,13.1,13.2,13.6,14.4,,,,,,,,23.5,24.8,27.3,29.4,33.4,
ZWE,,,,,0.8,,,,,0.3,,,,,,,,
ACE,13.9964,17.1364,17.4343,16.9658,17.175,14.8057,14.6667,15.3951,16.6425,16.0171,16.1905,16.5738,17.2762,17.5244,,,,
GEA,,,,,,,,,,,16.9425,,,,,,,
HIA,13.8943,14.88,15.1238,14.3571,15.15,14.4842,15.2795,15.4739,16.9929,17.9268,17.9238,18.5178,19.0841,19.2071,,,,
AME,,,,,,,14.4133,13.575,14.9429,16.2429,15.0167,14.7714,14.6,,,,20.3765,
