ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,2,,2.2,1.2,,,,,,,,
ATG,,,,,,,5.4,5.9,5.9,5.9,5.9,5.9,5.9,5.9,,,,
ARG,2.6,2,2.4,2.2,2.7,2.6,2.5,2.3,2.1,2.2,2.5,2.2,2.3,2.3,2.3,2.3,2.1,
ARM,,,,,,,,2.6,2.8,2.5,2.7,3,2.8,2,2,,,
AUS,3.6,4,3.9,3.9,4.1,3.9,3.8,3.4,3.7,3.8,3.8,3.7,3.8,3.8,,,,
AUT,3,2.9,3.1,3.2,3.5,3.7,3.7,3.6,3.5,3.4,3.6,3.3,3.7,3.2,,,,
AZE,,,,,2.3,2.2,2.3,2.3,2.8,3.2,3.2,3.1,3.1,3.2,,,,
BHS,6.3,6.3,6.2,6.1,5.1,,5.2,6.1,5.1,4.6,4.5,4.9,4.8,5.8,4.8,,5.5,
BHR,,,,,,,3.6,,,1.8,,,,,,,,
BGD,,,,,,,,,0.3,,0.6,,,,,,,
BLR,,,,,,,,,,,,,,,4.7,,,
BEL,3.1,3.6,3.6,3.4,3.9,3.9,3.6,3.3,3.5,3.8,4.1,4.1,3.8,3.9,,,,
BLZ,3.7,3.1,2.2,2.1,2.2,,,,,,2.8,,,,,,,
BTN,,,,,,,,,0.2,,0.7,0.6,,,0.3,1.2,0.7,0.6
BOL,1.1,0.9,1.3,,0.6,1,1.3,0.8,,0.8,1.3,1.7,1.4,,,,,
BWA,,1.2,,1.2,,1.4,2,,1.5,,,2.2,,,,,,
BRA,,,,,,1.6,,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.5,,,
BRN,,,,,,,2.3,,,,,,,,,,,
BGR,,,,,,4.3,4.8,4.6,4.3,4,4,3.9,3.6,,,,,
BFA,,,,,,,,,0.1,,0.1,,,,,,,
BDI,,,,0,,,,,,,,,,,,,,
KHM,,,,0.5,,0.2,0.2,,,,,,,,,,,
CAN,5,5.2,5.1,4.6,4,5,5.3,4.8,4.9,4.9,4.8,4.1,4.1,4.2,,,,
CHL,,,,,,,,3.2,,,,,,,,,,
CHN,,,,,,,,,4.4,4.2,4,3.7,3.7,,,,,
COL,,,,,,,,2.1,1.8,2.4,2.5,,4,4.2,,,,
CRI,,1.6,1.6,1.9,1.8,2.1,1.8,1.6,2,2,2.3,2.2,2.4,3.2,,,2.8,
HRV,,3.1,3.4,3.3,3.2,3.9,3.5,3.6,3.2,3,3,3.1,3.5,2.9,,,,
CYP,,,,,5.1,4.6,4.7,4,4.3,4.1,3.9,4.5,5.3,4.6,,,,
CZE,5.7,5.9,5.8,5.5,5.6,5.7,5.5,5.3,5.4,5.8,5.3,4.9,4.8,5,,,,
DNK,4.2,4.4,4.2,4.1,3.9,4.3,4.1,4.3,4.6,3.9,4,3.8,3.3,3.3,,,,
DOM,,2.1,1.7,,,1.8,,,2.1,2.5,2.1,1.5,1.9,,,,,
ECU,,,,,1.9,1.7,1.9,1.9,,2,2.3,2.5,,,,,,
EGY,,2.1,1.4,1.5,1.3,1.8,2,2.2,1.5,1.5,1.2,1.5,1.2,1.3,,,,
SLV,3.1,,0.8,0.6,0.8,0.9,1.3,0.9,1.1,1.3,1.1,0.8,0.8,0.6,0.8,1.1,1.2,1.3
EST,6.8,7,5.4,5.3,5.9,6.4,5.8,6.4,6.7,5.5,5.1,6,5.9,5.4,,,,
ETH,,,,,,,,,,0.9,0.1,0.6,,,,,,
FIN,4.3,4.5,4.4,4.5,4.4,4.2,4.1,4.1,4,4,3.9,4.2,4,4,,,,
FRA,4,4,3.9,4.1,4,4.2,4.3,4.4,4.5,4.3,4.3,3.8,3.9,4,,,,
GEO,,,,1.9,1.9,1.5,1.6,1.7,1.3,1.5,1.4,0.9,0.7,,,,,
DEU,3.8,3.6,3.5,3.5,3.6,3.6,3.6,3.7,3.6,3.6,3.3,3.5,3.5,3.4,,,,
GHA,,,,,,,,,,,,0.5,,,,,,
GRC,2.4,2.4,2.3,2.2,2.6,2.8,2.7,2.6,2.5,3.2,3,3.1,2.9,2.9,,,,
GTM,,,,0.8,,,,,,,,0.7,,,,,,
GUY,,,6.3,,,,,2.8,,,,,,,,,,
