ISO,1990,1995,2000,2005,2010
AFG,586.46,603.29,603.63,505.33,383.83
ALB,92.46,71.15,55.29,44.27,37.77
DZA,126.8,107.08,99.99,85.46,71.89
AND,20.73,18.95,16.5,15.56,14.57
AGO,1025.24,1023.7,886.96,727.06,546.49
ATG,83.48,80.72,60.57,54.1,45.19
ARG,72.1,65.74,60.87,58.69,57.24
ARM,71.95,67.75,48.23,37.82,30.36
AUS,18.42,17.01,16.63,15.31,14.59
AUT,19.37,15.97,14.47,12.74,11.93
AZE,131,138.39,112.8,87.61,64.03
BHS,175.5,191.32,157.77,136.92,116.51
BHR,68.51,56.08,47.04,48.9,41.14
BGD,509.59,373.64,268.56,217.76,189.93
BRB,88.08,79.83,75.8,83.49,74.97
BLR,27.35,26.77,24.36,21.6,17.12
BEL,27.45,25.85,27.36,24.92,23.63
BLZ,140.59,141.48,156.91,138.43,127.67
BEN,696.02,646.69,638.58,581.49,492.38
BTN,460.18,348.67,264.37,204.94,164.79
BOL,411.94,342.16,256.11,207.6,181.85
BIH,44.27,41.36,26.64,21.73,19.59
BWA,310.96,547.17,918.31,770.81,298.29
BRA,136.71,119.58,95.36,83.15,76.75
BRN,46.77,43.29,40.53,39.7,37.56
BGR,42.03,36.19,33.09,26.32,24.92
BFA,914.91,994.87,924.85,851.02,733.39
BDI,1056.53,1225.9,1365.19,1173.17,945.12
KHM,508.89,471.94,424.85,302.85,213.2
CMR,634.56,753.85,831.88,802.39,630.99
CAN,26.94,26.03,21.67,19.11,18.78
CPV,197.63,186.79,157.84,132.09,105.21
CAF,1089.25,1273.93,1494.64,1571.01,1407.28
TCD,839.53,893.06,945.34,913.27,778.49
CHL,86.18,68.33,50.47,38.98,33.67
CHN,96.29,80.22,62.51,47.11,33.71
COL,80.96,81.51,77.17,70.61,63.13
COM,637.61,616.51,620.6,566.45,494.25
COG,825.04,942.01,949.62,835.44,600.11
CRI,56.69,47.8,36.45,33.69,29.12
CIV,687.52,807.09,808.75,830.84,671.58
HRV,27.59,26.77,22.81,18.96,14.22
CUB,52.07,56.14,52.22,47.16,39.54
CYP,41.57,43.21,32.43,23.21,20.04
CZE,26.55,23.06,20.42,18.52,17.19
PRK,121.08,1962.42,101.1,92.52,85.02
COD,895.81,941.62,944.8,881.53,787.75
