ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,9.7,11.3,11.9,12.9,,
ARG,,,,,,,,,,,,,,,,5.9,5.3,5.8
ARM,,,,,,,,,,,,,,22.6,,,,
AUS,2.8,2.6,2.7,2.9,2.3,1.7,1.8,1.5,1.1,1.2,1,0.9,0.9,0.7,0.9,1.2,1.2,1.4
AUT,0.9,1.2,1,1.5,1.2,0.9,0.9,0.9,0.5,1.8,1.4,1.3,1.1,1.1,1.1,1.4,1.4,1.3
BEL,10.6,9.1,11.2,11.1,8.1,6.2,5.3,5.5,5.7,5.6,5.8,6.9,6.1,5.4,6.1,6.3,6.1,5.7
BGR,,,,,,13,13.6,12.9,5.5,4.5,10.3,7.9,7.7,4.2,4.4,8.9,10.2,11.6
CAN,0.8,0.9,0.9,0.7,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.5,0.6,0.6
HRV,,,,,,,,23,18,10.8,15,13.6,13.1,11.9,14,15.3,20.1,23.7
CYP,,,,,,,,,,,1.8,1.2,1.9,1.2,1.5,3.2,4,5.3
CZE,1.7,1.5,1.7,2.2,4.8,6.5,6.2,6,6.5,7.4,6.7,7,3.4,2.7,3.6,5.6,4.4,5.6
DNK,1.1,1.1,0.8,0.9,0.6,0.3,0,0,0,0,0,0,0.1,0,0.1,0.1,0.2,0.2
EST,5.7,6.4,3.5,5.3,6.3,5.3,7.5,7.4,9.7,6.8,6.9,2.8,1.6,1.2,5.2,9.4,8.9,4.7
FIN,4.9,4.1,0.7,2.1,1.9,1.8,1,0.9,1,0.9,0.8,0.7,0.8,0.4,0.6,0.9,0.6,0.8
FRA,8,6.6,7.6,6.4,6.1,5,3.8,4.1,4.3,4.5,5,5.3,3.8,3.8,4.9,6,5.9,5.9
DEU,2.3,2.3,2.6,2.6,2,1.5,1.3,1.7,2.1,2.8,4,3.8,3.3,2.7,2.5,2.2,1.6,1.5
GRC,21.1,24.4,23.9,22.9,22.1,21.5,17.2,16.8,18.6,18.3,16.5,17.9,15.1,11.3,11.6,15,23.5,31.9
HUN,5.4,5.8,5.1,3.4,3.9,3.7,3.2,3.6,4.1,4.6,6,7.3,6.6,6.4,7,9.2,8.6,7.7
ISL,1,0.5,0.2,0.1,0,0,0.4,0,0.5,0.4,0,0.1,0,0.1,0.1,1.3,1.6,1.2
IND,,,,,,,,,,,5.3,,,,,5.5,,
IRL,6.8,6.7,5,3,2.1,,0.9,1.1,1.4,1.7,1.3,1.2,1.1,1.3,2.8,6.8,8,8.6
ISR,0.8,0.4,0.6,0.6,1.1,0.7,1,1.4,1.9,2.2,2.1,2.1,1.7,0.9,1.2,1,0.8,1.1
ITA,24.7,27.4,28.8,21.1,22,20.4,19.1,17.6,17,12,12.2,10.8,9.3,9.3,11.4,13,15.2,18.1
JPN,0.5,0.5,0.7,1,0.8,1.1,0.8,1.8,1.5,1.3,1.6,1,1,1.4,1,1.8,1.6,2.4
LVA,,,,10.4,14.8,8.1,8.3,,,,4.2,2.5,0.8,2,4.8,10.1,8.2,8.7
LTU,,,,6.2,8.1,8.1,6,,,,2.3,1.6,1.8,1.7,4.1,7.4,7.4,3.9
LUX,1,1.7,3.1,1.8,0.6,0.6,0.9,0.2,0.7,5.4,2,2.4,2.6,5.5,1.9,3,4.6,2.7
MKD,,,,,,,,,,,,42.4,39.4,36.2,37.2,33.7,32.2,34.1
MLT,,,,,,0.6,,,,,4.3,2.4,2.2,2.3,3,3.5,4,3.2
MEX,0.2,0.2,0.3,0,0,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MNG,,,,,,,,,,,,,8,5.9,5.3,8.6,6.1,
NLD,2.8,2.3,2.4,1.3,1.1,0,0,0.3,0.7,1.3,1.5,1.3,0.8,0.5,0.6,0.9,1,1.4
NZL,1.3,1.2,1.3,1.2,1.4,0.8,0.8,0.4,0.4,0.5,0.2,0.3,0.2,0.2,0.4,0.8,0.4,1
NOR,2.3,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.2,0.2,0.2
POL,10,9.7,9,7.5,9.2,11.5,14.5,18.4,17.6,16.1,15.5,12,6.9,3.9,3.7,3.7,5.7,7.6
PRT,6.3,6.7,6.3,3.3,3.3,2.8,2.2,3,3.5,5.4,6.5,5.3,5.8,4.8,6.4,6.3,7.5,10.9
KOR,0.2,0.1,0.1,0.1,0.2,0,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0
MDA,,,,,,5.5,4.9,4.7,3.8,4.9,6.2,3.4,2.7,2.5,3.2,2.1,1.9,2.1
ROU,,,8.7,7.4,7.2,6,7,11.1,11.1,7.4,7.8,9.1,9.6,7.5,4.1,5.1,7.7,7.6
RUS,5.3,5.7,7.2,9,9.5,7.6,5.5,4.9,4.7,5.7,4.6,5.1,4.1,3.4,4.2,3.6,3.3,3
SVK,9.3,7.1,8.2,8.7,11.6,14.1,16.3,18.1,15.5,14.3,15.8,14.5,9.7,8.9,10.4,13.9,16,15.8
SVN,,,,,,,,8,8.5,7.7,7,6.7,3.5,2.2,2.6,4.1,6.4,5.4
ZAF,,,,,,,5.5,4.5,4.6,4.9,4.5,3.9,3.8,5.1,5.9,6.2,6,5.6
ESP,24,23.6,21.6,18.7,13.5,10.5,7.3,7.3,7.7,6.4,3.5,2.9,2.5,2.8,6.5,10.4,13.1,16.7
SWE,2.1,2.5,2.4,2,1.3,0.7,0.7,0.8,0.6,0.9,,,0.7,0.5,0.8,1.1,0.9,0.8
TLS,,,,,,,,,,,,,,,,2,,
TUR,6,6,6.9,5.2,4.1,3.2,4,5.3,4.8,8.3,8.5,8,6.8,6,7,6.8,5.2,4.8
GBR,2.7,2.1,1.9,1.4,1.1,1,0.8,0.8,1,0.9,0.8,1.1,1.4,1.4,2.4,3.1,3.7,4
USA,0.5,0.5,0.5,0.4,0.3,0.3,0.4,0.5,0.7,0.7,0.6,0.5,0.5,0.7,1.7,2.5,2.9,2.4
YEM,,,,,,,,,,,,,,,,12.5,,
ACE,6.91667,6.87083,6.808,6.13333,6.17037,5.925,5.47586,6.36207,6.04138,5.75517,5.80968,6.45312,5.40882,5.33714,5.55294,6.85294,7.43333,7.98485
HIA,5.56897,5.4931,5.38966,5.04839,5.09355,4.51935,4.23548,4.93548,4.89677,4.62903,4.45588,3.99706,3.08857,2.76,3.5,4.73143,5.45714,5.93429
ASA,0.65,0.7,0.7,0.55,0.35,0.35,0.35,0.45,0.5,0.5,0.45,0.4,0.35,0.45,1,1.5,1.75,1.5
ASE,,,,,,,,,,,5.3,,,,,5.5,,
ECM,5.3,5.7,5,3.4,4.1,5,4,4.7,4.3,5.4,5,3.8,3.3,2.8,4.1,5.6,5.9,5.4
HIM,2.7,2.3,2.4,2.2,2,1.5,1,1.5,1.5,2.2,2.1,2.1,1.7,1.4,2.5,3.2,4,3.2
NAN,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.5,0.6,0.6
SAM,,,,,,,,,,,5.3,,,,,5.5,,
