ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,8.8,9.1,10.6,12.1,,
DZA,,,,,,,,,,,,,,,,,10.9,
ARG,,,,,,,,,,,,,,,,3,2.6,2.8
ARM,,,,,,,30.3,,,,,,,16.6,,,,
AUS,2.2,2,2.2,2.1,1.8,1.4,1.3,1.1,1,1,0.8,0.8,0.7,0.6,0.8,0.9,1,1
AUT,1.5,1.5,1.5,1.7,1.5,1.1,0.9,1.1,1,1.4,1.4,1.3,1.4,0.9,1,0.9,1,1
BHS,5.6,6.1,4.5,4.3,3.8,,,,,,,,,,,,8,
BHR,,,,,,,,,,16.1,,,,,,,,
BRB,16.9,12,11.7,10,7.5,6.4,6.4,,,,,,,,,,,3.2
BEL,7.7,7.8,7.1,7.4,6.2,4.7,3.5,4.3,4.2,4.7,5,4.9,4.3,3.6,3.6,4.1,3.6,3.2
BLZ,10.6,10.8,12.6,13,13,,,,,,,,,,,,,
BIH,,,,,,,,,,,,9.7,28.4,23.3,21.5,25.2,27.1,28
BWA,,9.1,,,,,,,,,,11.9,,,,,,
BGR,8.1,6.3,8.5,7.9,8.2,9.2,11.8,11.4,8.9,7,6,5.2,4.4,3.1,3.1,4.4,5.5,5.7
CAN,1.3,1.4,1.2,0.9,0.7,0.6,0.5,0.6,0.6,0.5,0.6,0.5,0.3,0.3,0.5,0.8,0.8,0.8
CHL,1,,,,,,,,,,,,,,,,,
CRI,0.8,1,1.1,1.2,1,1,1,,,,,,,,,,,
HRV,,,,,,,,11.7,9.4,8.8,8.4,7.7,7.2,6.5,6.3,7.4,8.6,10.1
CYP,,,,,,1.7,0.4,0,0.7,1.2,1.8,1.2,0.7,0.5,0.6,1.3,1.5,3.1
CZE,1.4,1.3,1.6,2.5,4.2,5.1,5.1,4.6,5.1,5.4,5.3,5,3.7,2.8,2.6,3.7,3.3,3.7
DNK,2.1,2.1,1.8,1.8,1.2,1,0.5,0.6,0.6,0.7,0.6,0.5,0.4,0.3,0.3,0.6,0.9,1.2
DMA,,,13.1,,,,,,,,,,,,,,,
DOM,,0.6,0.3,,,0.3,,,,,,,,,,,,
EGY,,,,,,,,,21.5,21.9,21.7,21.3,16.9,15.1,19.3,19.9,,
SLV,,0.6,,,,,,,,,,,,,,,,
EST,2.7,4.8,4.7,4.5,5.1,5.4,5.4,4.5,4.4,4.4,4.2,2.6,1.7,1.4,3,5.9,6.3,4.9
FJI,,,,,,,,,,,3.7,,,,,,,
FIN,4.8,4.4,4.1,3,2.7,2.7,2,1.8,1.8,1.8,1.8,1.7,1.4,1.1,1.1,1.5,1.2,1.2
FRA,5.8,5.8,5.9,5.9,5.5,5,3.9,3.4,3.5,4,4.1,4,3.4,2.8,3.2,3.7,3.9,3.9
DEU,4.9,4.9,5.5,5.6,4.9,4.3,4.1,4.1,4.8,5.3,5.7,5.7,4.9,3.9,3.4,3,2.6,2.3
GRC,7.9,9.6,9.2,10.1,10.7,10.2,8.7,8.6,8.9,9.4,8.8,8,7,5.9,6,8.1,11.5,17.4
