ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,12.3,,10.9,21.8,,,,,,,,
ATG,,,,,,,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,,,,
ARG,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.5,1,0.8,0.6,0.5,0.3,0.3,0.4,0.4,0.3,
ARM,,,,,,,,42.6,43.4,44.6,46.4,46.1,48.7,45.9,45.7,,,
AUS,3.5,3.4,3.5,3.4,3.5,3.4,3.4,3,2.5,2.6,2.4,2.3,2.2,2.2,,,,
AUT,8.5,8.4,7.5,7.3,6.8,6.1,6.1,5.9,5.8,5.3,5.6,5.6,5.9,5.6,,,,
AZE,,,,,47.6,46.1,42.8,39.4,39,38,37.3,36.6,37.9,40,,,,
BHS,1.1,1.2,2.2,1.3,0.9,,1.4,1.7,0.6,0.4,0.3,0.5,0.2,0.7,0.5,,1.8,
BHR,,,,,,,0.1,,,0.1,,,,,,,,
BGD,,,,,,,,,58.5,,66.5,,,,,,,
BLR,,,,,,,,,,,,,,,7.8,,,
BEL,2.1,2.2,2.1,1.6,2,1.2,0.9,1.1,1,1.6,1.5,1.3,1.3,1,,,,
BLZ,6.1,5,6.1,5.4,6.4,,,,,,2.3,,,,,,,
BTN,,,,,,,,,88.7,,63,72.1,,,72.1,65.3,67.8,75.1
BOL,1.1,4,4,,37.1,35.2,39.8,36.2,,34.6,39,39.3,38.3,,,,,
BWA,,10.7,,12.9,,17,5.9,,12.9,,,24.3,,,,,,
BRA,,,,,,10.5,,16.4,15.9,15.9,15.8,14.9,13.7,13.1,12.2,,,
BRN,,,,,,,0.3,,,,,,,,,,,
BGR,,,,,,10.6,7.1,8.1,8.3,8.3,6.8,6.1,5.7,,,,,
BFA,,,,,,,,,87.4,,87.1,,,,,,,
BDI,,,,96.6,,,,,,,,,,,,,,
KHM,,,,82.2,,73.6,68.1,,,,,,,,,,,
CAN,2.3,2.3,2.2,2.3,2.1,1.8,1.5,1.5,1.5,1.4,1.5,1.5,1.4,1.3,,,,
CHL,,,,,,,,2.8,,,,,,,,,,
CHN,,,,,,,,,4.2,4.1,3.8,3.7,3.5,,,,,
COL,,,,,,,,5.5,7,6.4,8.1,,5.8,5.9,,,,
CRI,,5.6,5.9,5.5,4.7,5.4,3.7,4.1,4,3.9,4.7,4.3,5,4.1,,,4.2,
HRV,,21.2,19,17.3,17.2,15.2,15.3,15,17.6,17.4,18.8,14.9,14.2,14.8,,,,
CYP,,,,,4.1,4.7,4,4.3,3.9,4.1,3.5,2.9,2.3,2.7,,,,
CZE,5.5,4.8,4.4,4.2,3.8,3.7,3.3,3.4,3.2,3,2.8,2.8,2.5,2.3,,,,
DNK,2.5,2,1.7,1.6,1.8,1.6,1.6,1.4,1.5,1.6,1.4,1.5,1.2,1.2,,,,
DOM,,3.3,2.2,,,2.6,,,1.7,1.9,2.8,2.1,2.1,,,,,
ECU,,,,,2.5,3.9,3.6,4.2,,4.7,3.5,3.9,,,,,,
EGY,,11.4,40.4,35.3,31.7,39.4,31.9,27.6,39,46.5,46.5,43.2,46.5,45.5,,,,
SLV,7,,6.7,6.1,4.5,3.6,3.9,2.6,3.5,3.2,4.7,4.6,3.6,4.5,4.6,5.2,6.4,4.9
EST,7.4,7,6.1,6.3,5.8,4.6,3.8,4.1,3.8,3.5,3.4,3.2,2.9,2.3,,,,
ETH,,,,,,,,,,4.6,74.8,5.5,,,,,,
FIN,5.7,5.2,4.8,4.5,4.2,3.9,3.7,3.6,3.3,2.9,2.8,2.8,2.6,2.6,,,,
FRA,3.6,3.5,3.3,3,2.9,2.8,2.8,2.8,2.7,2.6,2.3,2.2,2.2,1.9,,,,
GEO,,,,50.9,54.1,57.5,52.8,55.3,56.8,56.5,57.2,57.4,56.6,,,,,
DEU,3,2.6,2.5,2.3,2.3,2.1,2.1,2,1.8,1.7,1.7,1.6,1.6,1.6,,,,
GHA,,,,,,,,,,,,52.7,,,,,,
GRC,23.8,23.8,23,20.4,19.7,19.5,17.6,17.2,16.8,14,13.7,13,12.2,11.7,,,,
GTM,,,,17,,,,,,,,16,,,,,,
GUY,,,14.8,,,,,6.8,,,,,,,,,,
HUN,4.7,4.5,4.4,4.1,3.9,3.6,3.5,3.6,2.7,2.6,2.7,2.7,2.4,2.4,,,,
ISL,3.5,3.8,3.7,3.9,3.4,3.3,2.8,2.8,2.5,2.4,2.5,2.3,2.2,1.8,,,,
IND,,,,,,74.7,,,,,70.8,,,,,65.1,,
IDN,,,,,,46.2,44.2,45.1,47.3,44.3,44,40.7,41,39.5,,,,
IRN,,16.7,,,,,,,,,33.5,30.9,33,30.6,,,,
IRQ,,,,,,,,,,32.6,,59.8,31.6,50.6,,,,
IRL,3.2,3.3,3,2.7,2.3,2.1,1.8,1.7,1.8,1.5,1.4,1.2,1.3,1.6,,,,
ISR,1.2,1.1,1,1.1,1.1,0.9,0.6,0.7,0.8,0.8,0.8,0.6,0.6,0.7,0.7,,,
ITA,6.3,5.6,5.2,5,4.5,4.3,4.3,3.9,3.7,3.2,3.2,3.3,3,2.9,,,,
