ISO,1990,1995,2000,2005,2010
AFG,12884.5,13838.2,13123,11956.3,11659.8
ALB,4341.27,4649.64,5099.82,4845.01,4636.63
DZA,4180.21,4934.97,4352.05,3636.21,3153.24
AND,2855.98,2661.74,2495.45,2436.12,2260.35
AGO,14501.6,11963.1,10802.8,9681.49,9790.84
ATG,2793.64,8129.66,2460.45,2428.37,3910.81
ARG,4714.08,4882.62,4932.8,4497.72,4350.91
ARM,6770.23,6884.88,5278.2,5081.32,5218.14
AUS,4089.59,3627.5,3525.88,3042.88,2863.54
AUT,4682.37,4260.32,3743,3395.32,3104.81
AZE,6090.71,5949.57,4207.33,3925.91,3798.11
BHS,6182.21,5585.74,5742.76,5256.2,6440.73
BHR,4502.36,4280.37,4106.68,3894.32,3218.24
BGD,6662.99,6268.08,5541.38,4852.43,4357.36
BRB,3720.95,3519.78,3774.4,3729.6,4885.51
BLR,8236.65,10285.5,10694.1,9900.55,9222.24
BEL,4412.54,4336.49,4201.92,3720.25,3582.83
BLZ,4242.89,5805.94,7081.96,6529.64,7561.35
BEN,6196.29,5924.61,5710.37,4956.35,4647.02
BTN,12000.5,10566.8,11410,8469.42,7763.93
BOL,7627.38,6695.45,6033.98,5252.49,5128.1
BIH,4871.47,20334.1,4048.25,3765.77,3488.01
BWA,5806.52,7201.9,9876.03,9269.64,5599.02
BRA,7477.69,7360.24,7183.21,6867.1,6675.43
BRN,3672.07,3640.26,3193.02,2828.7,2733.83
BGR,5064.76,5331.87,4666.14,4338.03,4056.57
BFA,7856.58,8126.59,7401.08,6746.54,6930.99
BDI,8969.48,9282.96,9043.27,8596.41,7621.79
KHM,5866.78,6038.56,6216.3,5547.02,5358.93
CMR,6438.69,6665.67,6808.25,6621.78,6471.7
CAN,3629.92,3339.92,2949.18,2743.12,2578.35
CPV,5045.46,4802.69,4171.06,3978.05,4092.12
CAF,10243.9,10675.7,11218.3,12165,12862.3
TCD,8102.38,5817.13,6810.57,6140.46,6002.58
CHL,6534.9,5508.42,4552.93,4107.98,4385.02
CHN,5467.08,5199.37,4809.48,4421.34,4056.28
COL,12830.2,12537.6,11585.6,8773.44,7592.95
COM,7426.24,7001.5,6567.96,6597.54,7024.91
COG,9352.09,11572.8,11256.2,10351.4,9666.02
CRI,3868.27,4053.01,3911.25,3582.72,3643.83
CIV,6630.79,7743.7,7840.6,7552.57,6936.65
HRV,6923.05,6249.49,4603.81,4259.4,3893.98
CUB,5198.28,4991.28,4224.16,3492.33,4576.92
CYP,3411.95,3443.8,3282,3007.52,2866.44
CZE,5094.58,4840.79,4416.33,4177.21,3876.88
PRK,5876.79,5555.98,161331,5201.58,5133.05
COD,8214.97,7730.29,7480.31,6828.66,7704.88
DNK,3917.61,3630.23,3235.81,2931.86,2719.53
DJI,8761.61,8272.16,7288.05,7140.55,6985.9
DMA,4088.81,4273.13,4254.2,4367.02,5736.8
DOM,4553.4,4739.77,5173.54,5575.17,6633.27
ECU,7378.23,7070.5,6708.27,6137.38,6187.05
EGY,3881.8,3985.31,3677.15,3308.39,3480.3
SLV,13538.1,12653.4,10860.5,11545.6,11792.2
GNQ,12782.7,10573.9,11101.5,11668.2,12280.3
ERI,7686.69,6934.78,85808.4,7237.48,7098.12
EST,9327.01,12671.9,9129.17,6895.13,4764.75
ETH,14919.4,7831.94,7242.34,6927.81,6604.74
FJI,6797.08,6141.73,5600.48,4865.41,4853.38
FIN,5877.54,4994.62,4422.92,4112.08,3742.78
FRA,5017.77,4688.89,4202.08,3619.8,3477.48
GAB,10595.3,11232.2,12070.5,13311.4,13069.6
GMB,5973.71,5750.86,5384.04,5209.41,4946.63
GEO,6340.01,5793.46,4231.09,4163.36,4549.61
DEU,3870.74,3512.94,3189.17,2774.44,2585.68
GHA,3532.49,3854.58,3530.26,3573.38,3628.21
GRC,3601.07,3431.65,3251.6,3015.23,2967.12
GRD,4073.93,3978.86,4782.53,5236.24,5638.17
GTM,8941.42,9666.61,9328.88,10506,10341.1
GIN,5717.39,5362.92,5350.96,4435.13,4619.69
GNB,7758.3,7415.14,7292.3,6742.11,6328.09
GUY,7645.18,7379.78,8130.06,10807.7,9347.95
HTI,4726.62,5642.25,5660.79,6010.37,140463
HND,6687.12,6823.48,6779.37,6338.53,6494.34
HUN,6528.66,6094.58,5355.06,4933.98,4365.68
ISL,3744.7,3175.61,2991.25,2564.6,2484.57
IND,6105.33,6527.03,6664.58,6340.06,6407.43
IDN,4311.02,4373.19,4296.7,3998.32,4022.12
IRN,11012.5,6736.79,6717.67,6409.35,5577.35
IRQ,6279.96,5998.83,5351.09,12087.7,5500.3
IRL,3475.08,3451.34,3604.34,3026.2,2956.33
ISR,3477.59,3388.82,3272.83,3083.34,2607.51
ITA,3570.66,3296.45,3060.98,2653.92,2553.41
JAM,2420.27,3013.36,4396.51,4875.4,5409.72
JPN,3158.76,3070.33,3012.01,2831.32,2635.32
JOR,4496.42,4043.03,3849.99,3415.93,3265.7
KAZ,10404.7,13357.3,12894.1,11976.6,10134.5
KEN,4652.5,5192.11,5986.79,6073.96,5305.63
KIR,10005.5,9120.64,8411.9,7517.68,6943.03
KWT,3248.2,3668.11,3285.85,3097.33,3140.18
KGZ,8415.79,8960.59,7317.27,7480.2,7374.83
LAO,7830.69,7389.82,6950.97,6759.71,6392.67
LVA,9901.53,13621.1,9666.41,7835.46,5717.16
LBN,7822.24,3923.89,3406.05,3119.1,2964.24
LSO,9142.35,10047.2,12572.4,16788.5,15727.9
LBR,14324.2,7700.86,4702.61,3987.11,4264.84
LBY,4205.25,3545.57,3820.49,3912.73,3866.58
LTU,9356.98,12007.7,9931.97,9666.32,7606.3
LUX,4611.34,3969.75,3659.78,3181.9,2756.63
MKD,3871.53,3594.71,3662.44,3405.03,3121.71
MDG,6756.44,6402.68,5625.77,5254.03,5172.26
MWI,7509.71,7981.04,9643.8,9830.97,8571.64
MYS,4656.43,4599.51,4397.67,3959.13,4181.16
MDV,5362.57,4216.85,4001.66,3640.05,2787.8
MLI,7489.79,6801.88,6426.01,5281.2,5107.86
MLT,2060.31,1991.56,2262.39,2139.89,2154.9
MHL,7531.92,6522.2,5917.8,5313.74,5059.93
MRT,5917.35,5915.23,5836.6,5511.82,5414.92
MUS,3639.06,3607.3,3096.89,2829.38,2874.87
MEX,7026.32,6048.94,4989.69,4473.51,5086.37
FSM,8153.27,6948.32,6109.73,5619.38,5602.56
MNG,9456.41,8634.25,8064.71,8607.53,7849.61
MNE,3716.64,3781.97,3907.21,4100.97,4102.47
MAR,3431.42,11171.1,3084.07,2910.58,3118.73
MOZ,7976.67,7119.65,7483.82,8395.04,8554.23
MMR,7641.21,7679.99,7486.83,7169.76,6817.78
NAM,7605.62,7617.99,9254.52,10884,7659.19
NPL,6579.55,6033.63,5452.92,5218.61,4755.39
NLD,2817.45,2709.63,2684.11,2432.95,2270.94
NZL,4924.22,4342.65,3866.49,3449.81,3182.54
NIC,5085.55,4699.65,4423.57,4280.64,4124.25
NER,7297.51,6276.42,5464.62,4515.24,4463.33
NGA,7263.23,7793.55,7394.62,7110.71,7429.56
NOR,3682.43,3208.21,3262.45,2911.97,2691.84
OMN,5741.26,5237.2,5067.87,4682.53,4569.09
PAK,6344.06,6616.4,6422.26,9009.46,6566.05
PAN,4862.26,4965.53,4501.88,4396.56,4483.68
PNG,10781.7,9990.84,9306.97,8532.41,7746.36
PRY,4148.31,4697.5,4886.88,5087,5270.58
PER,5626.43,5276.52,4487.61,3632.69,3521.57
PHL,4877.54,4595.44,4945.2,4794.05,4667.49
POL,6142.77,5866.77,5598.69,5325.55,4811.94
PRT,5856.23,5020.98,4459.62,3624.06,3223.38
QAT,3295.9,3240.8,3781.9,3634.32,3198.07
KOR,6072.66,5631.72,4528.89,3646.7,3280.93
MDA,8073.83,8914.64,6524.25,6394.71,6658.6
ROU,5900.76,6198.28,5471.1,4970.72,4608.11
RUS,10633.8,16321.4,15675.7,14328.4,10003.8
RWA,11851.3,77112.7,9679.07,7627.12,6677.92
LCA,4916.98,5057.42,5387.76,5037.14,7811.45
VCT,4585.5,4686.36,4855.84,5086.95,5795.67
WSM,6848.81,5847.83,5127.35,4636.49,4072.47
STP,4038.9,3857.4,3628.36,3100.57,2984.46
