ISO,1990,1995,2000,2005,2010
AFG,1801.8,1801.26,1800.85,1800.58,1786.98
ALB,2188.68,2212.9,2237.52,2262.52,2225.86
DZA,1861.2,1854.21,1847.49,1841.04,1847.14
AND,2473.87,2496,2519.11,2543.22,2489.49
AGO,1702.57,1694.9,1687.27,1679.7,1673.6
ATG,1472.91,1471,1469.11,1467.23,1464.16
ARG,1701.32,1698.52,1695.78,1693.07,1688.03
ARM,1699.21,1688.76,1678.63,1668.82,1657.81
AUS,1962.06,1978.78,1995.7,2012.82,2014.81
AUT,2484.91,2492.09,2500.09,2508.93,2546.27
AZE,1707.6,1703.38,1699.41,1695.7,1631.86
BHS,1457.07,1462.86,1468.71,1474.61,1447.5
BHR,1868.85,1853.15,1837.86,1822.97,1817.24
BGD,2433.72,2456.03,2478.64,2501.57,2514.69
BRB,1479.37,1472.66,1466,1459.4,1464.6
BLR,2060.81,2050.97,2041.48,2032.34,2052.9
BEL,2350.69,2353.5,2357.04,2361.31,2389.24
BLZ,1461.66,1467.91,1474.2,1480.53,1473.36
BEN,1702.02,1686.59,1671.53,1656.82,1724.21
BTN,2006.14,2003.34,2000.62,1997.96,1996.61
BOL,1611.22,1597.71,1584.34,1571.11,1569.58
BIH,1719.72,1730.52,1741.45,1752.51,1758.37
BWA,1609.34,1599.69,1590.61,1582.1,1614.63
BRA,1823.47,1839.52,1855.73,1872.09,1880.69
BRN,1715.89,1717.18,1718.49,1719.82,1708.91
BGR,2192.48,2213.72,2235.23,2257.04,2235.91
BFA,1625.66,1621.12,1616.83,1612.79,1623.06
BDI,1771.89,1772.79,1774.03,1775.62,1784.89
KHM,1462.37,1465.9,1469.79,1474.06,1513.25
CMR,1707.85,1700.21,1692.84,1685.77,1698.35
CAN,2467.85,2408.71,2351.78,2296.96,2285.69
CPV,1739.18,1733.39,1727.87,1722.61,1743.84
CAF,1689.52,1684.5,1679.5,1674.54,1674.35
TCD,2039.22,2032.86,2026.87,2021.25,2034.05
CHL,1675.39,1677.73,1680.15,1682.64,1710.43
CHN,1524.98,1523.68,1522.43,1521.22,1528.54
