ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
KGZ,60,61,64,64,61,61,68,71,71,71,64,67,70,72,73,70,69,69,66
LAO,62,62,66,66,66,69,82,80,82,83,81,81,83,86,84,85,84,84,84
LVA,21,21,21,21,24,24,19,18,17,17,19,19,22,23,26,26,27,28,27
LBN,46,46,62,62,61,61,74,71,66,60,60,59,55,56,55,53,51,53,53
LSO,55,58,58,59,56,52,46,42,40,42,42,42,46,48,48,48,49,49,47
LBR,70,70,70,70,67,68,77,79,75,73,64,65,65,63,61,59,60,56,58
LBY,89,90,90,92,90,90,88,89,94,95,96,96,94,94,94,94,60,59,62
LIE,,,,,,,,11,12,14,13,14,14,14,14,14,14,14,14
LTU,25,20,17,18,20,20,19,18,18,18,18,18,18,18,21,22,23,24,24
LUX,10,10,10,10,10,10,14,14,12,11,11,12,12,12,12,12,12,12,12
MKD,36,33,44,42,42,44,46,50,53,51,49,45,47,47,46,48,54,56,57
MDG,32,32,32,32,32,32,31,38,41,50,49,50,48,51,61,64,63,66,63
MWI,36,38,40,42,52,52,54,57,52,54,55,53,55,56,56,55,60,53,51
MYS,61,61,61,66,70,70,71,71,69,69,65,68,65,65,64,64,63,64,64
MDV,68,65,66,66,65,65,61,64,64,68,70,68,66,56,50,50,51,55,55
MLI,24,24,30,27,26,22,23,24,27,23,24,24,27,26,25,24,24,46,37
MLT,17,17,17,17,17,14,13,13,15,18,18,17,20,22,22,22,22,22,23
MHL,8,8,8,8,8,8,10,10,12,13,15,17,17,17,17,17,17,17,17
MRT,71,71,71,71,67,67,61,61,64,65,57,55,56,58,56,53,52,47,48
MUS,25,25,20,20,17,17,17,24,26,28,26,26,26,26,27,28,29,30,30
MEX,52,52,54,54,50,46,40,38,36,42,48,48,51,55,60,62,62,61,61
FSM,23,23,26,26,24,22,20,17,19,18,20,20,21,21,21,21,21,21,21
MCO,,,,,,,,9,13,14,16,16,16,16,16,16,16,16,15
MNG,34,34,34,30,29,28,31,36,36,35,34,36,38,41,39,39,37,37,37
MNE,,,,,,,,,,,,37,38,37,37,37,35,36,39
MAR,48,51,51,51,49,53,58,57,61,63,61,62,64,64,66,68,68,66,66
MOZ,36,50,48,48,48,48,48,47,45,45,43,40,40,41,42,44,43,42,45
MMR,99,99,99,97,100,100,96,94,95,96,96,96,97,96,95,94,85,72,70
NAM,30,30,30,38,34,34,34,37,34,29,30,30,30,30,34,34,32,31,31
NRU,6,6,6,6,6,13,27,26,25,29,30,28,28,28,28,28,28,28,31
NPL,52,56,59,59,59,57,60,65,65,69,77,58,57,57,59,59,55,58,55
NLD,14,14,14,14,14,15,15,15,12,11,11,13,13,13,14,14,12,11,10
NZL,6,6,6,8,8,8,8,8,10,12,13,13,13,14,14,15,17,16,18
NIC,44,44,40,40,40,40,32,40,37,42,44,42,43,45,47,47,49,51,52
NER,54,63,63,68,62,62,49,53,56,53,56,58,63,64,68,59,49,50,52
NGA,92,93,93,55,53,55,57,53,53,52,54,55,53,54,54,52,50,51,51
NOR,5,5,5,5,5,5,9,9,9,10,10,11,10,10,10,11,10,10,10
OMN,62,67,75,75,71,71,68,73,74,72,70,71,71,71,71,71,71,71,71
PAK,60,54,58,60,64,57,57,58,59,61,61,63,66,62,61,61,63,64,64
PLW,,,,,,,,9,11,13,14,14,14,14,14,14,16,16,15
PAN,30,30,30,30,30,30,30,34,45,44,43,43,44,44,44,44,46,48,50
PNG,30,30,28,28,28,29,26,25,25,29,29,30,28,26,24,25,27,28,29
PRY,52,52,52,47,51,51,51,55,54,56,57,60,60,59,59,60,60,61,59
PER,60,56,59,63,67,54,30,35,34,40,39,42,44,44,44,43,44,43,44
PHL,46,46,30,30,30,30,30,30,34,35,40,46,45,45,48,46,42,43,44
POL,21,27,25,25,19,19,18,18,19,20,21,22,24,24,24,25,25,26,27
PRT,17,17,17,17,17,17,15,15,14,14,14,14,16,16,16,17,17,17,18
QAT,62,53,62,62,62,62,62,61,61,62,61,63,64,65,66,66,67,67,67
KOR,22,25,28,28,27,27,30,29,29,29,30,30,30,30,30,32,32,31,32
MDA,62,57,58,56,58,59,59,59,63,65,65,65,66,67,65,55,54,53,53
ROU,49,47,39,44,44,44,35,38,47,47,44,42,44,44,43,42,41,42,41
RUS,58,53,53,59,60,60,60,66,67,68,72,75,78,80,81,81,80,81,81
RWA,74,74,71,72,72,72,87,80,82,84,85,84,84,85,83,84,82,80,79
KNA,18,18,18,18,18,18,18,18,21,23,21,20,19,19,20,20,20,20,20
LCA,13,13,13,13,13,13,11,8,11,16,18,16,16,15,15,15,15,15,15
VCT,16,16,16,16,16,16,16,17,14,16,16,17,17,17,17,17,17,17,17
WSM,28,28,28,31,34,21,23,24,24,25,29,30,29,29,29,30,29,29,29
SMR,,,,,,,,9,14,16,17,17,17,17,17,17,17,16,16
STP,48,48,30,30,27,25,19,19,28,28,29,29,28,28,28,29,29,28,28
SAU,62,80,80,85,90,92,80,80,80,80,79,82,81,82,83,83,84,84,83
SEN,31,37,33,33,33,34,39,38,37,37,44,46,49,53,57,54,55,52,48
SRB,,,,,,,,,,,,39,39,39,35,33,35,36,37
SYC,50,50,50,50,50,51,51,50,52,58,60,60,59,59,58,56,56,56,52
SLE,75,75,80,80,85,75,62,61,58,59,59,56,59,56,55,53,49,49,49
SGP,61,66,66,66,66,68,68,66,64,66,66,69,69,68,68,68,67,67,67
SVK,41,49,47,30,30,26,22,21,21,21,20,20,22,23,23,22,21,22,23
SVN,27,28,27,27,27,21,20,19,19,19,20,21,23,24,25,25,25,24,24
SLB,13,14,14,16,18,22,24,25,30,30,30,30,30,30,29,29,28,28,28
SOM,79,86,86,88,88,86,88,80,80,83,83,85,84,84,84,84,84,84,82
ZAF,30,27,28,28,25,23,23,25,24,26,27,28,28,30,32,33,34,35,33
SSD,,,,,,,,,,,,,,,,,59,60,62
ESP,17,19,17,21,18,20,17,16,19,22,21,22,23,24,24,23,24,27,28
LKA,46,54,50,58,70,74,63,52,53,56,58,63,67,70,72,71,72,74,76
SDN,80,85,85,85,85,85,87,84,85,86,85,81,78,78,76,78,78,80,81
SUR,31,31,31,31,31,28,25,26,18,20,23,22,23,23,23,23,23,24,28
SWZ,69,69,75,75,77,77,77,74,77,79,77,76,76,76,76,76,76,77,78
SWE,10,10,10,10,11,10,8,8,8,9,10,11,11,11,10,11,10,10,10
CHE,8,9,8,8,8,8,8,10,9,11,11,12,13,13,13,13,12,12,12
SYR,75,75,74,74,73,71,78,80,80,83,84,83,83,83,83,84,89,88,89
TJK,96,95,94,94,94,79,80,76,73,74,76,76,77,78,78,78,79,79,80
TZA,49,49,48,51,49,49,49,47,50,51,50,51,48,50,50,48,49,51,55
THA,31,34,31,30,30,29,30,36,39,42,50,59,56,57,58,62,60,62,64
TLS,,,,,,21,21,22,29,30,39,42,38,37,35,35,35,35,35
TGO,70,70,73,73,74,72,68,74,78,73,78,74,74,72,74,73,69,70,65
TON,35,41,39,39,36,36,36,32,44,37,32,31,31,32,32,31,29,29,29
TTO,26,30,28,28,28,28,30,25,25,24,26,24,23,23,23,24,25,26,25
TUN,70,70,74,74,74,74,73,78,80,80,83,83,81,82,85,85,51,52,53
TUR,74,65,69,69,58,58,58,55,52,48,48,49,51,50,51,54,55,56,62
TKM,84,84,84,85,86,89,91,92,95,96,96,96,96,96,95,96,96,96,95
TUV,,,,,,,,16,19,20,26,26,26,26,26,26,26,26,27
UGA,38,38,40,40,40,40,42,45,44,44,52,54,53,53,54,54,57,55,58
UKR,39,49,49,50,60,60,60,67,68,59,53,53,53,55,53,56,59,60,63
ARE,76,76,76,76,76,76,74,74,75,72,65,68,68,69,71,71,72,74,76
GBR,22,22,21,20,20,17,18,18,19,18,19,19,18,19,19,19,21,21,23
USA,14,14,12,13,13,15,16,17,13,17,16,16,17,18,18,17,18,18,21
URY,25,29,30,30,29,30,25,30,26,29,28,30,30,26,25,25,26,26,26
UZB,75,76,76,79,83,84,84,86,84,85,90,91,92,93,92,94,95,95,95
VUT,42,42,42,42,44,37,24,21,23,24,25,24,23,23,23,25,26,25,25
VEN,31,32,33,33,34,34,44,68,68,72,72,74,74,73,75,76,76,76,78
VNM,68,69,71,71,75,80,82,82,82,82,79,77,82,83,82,83,84,84,84
YEM,68,68,68,68,68,69,65,69,67,76,81,80,78,79,80,83,83,79,76
ZMB,60,61,60,62,62,62,65,63,63,65,64,64,64,65,64,61,60,60,61
ZWE,56,57,61,64,67,69,83,88,89,89,90,89,89,88,84,81,80,77,73
# Series: FROPIRSF,,,,,,,,,,,,,,,,,,,
# Name: Freedom of the Press (FOTP) score by Freedom House,,,,,,,,,,,,,,,,,,,
"# Definition: The index assesses the degree of print, broadcast, and internet freedom in every country in the world, analyzing the events of each calendar year. It provides numerical rankings and scores (as well as categorisations of each country's media as ""Free,"" ""Partly Free,"" or ""Not Free."")",,,,,,,,,,,,,,,,,,,
# Source: Freedom House,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
