ISO,1990,1995,2000,2005,2010
QAT,133.33,134.26,141.49,142.78,141.57
KOR,246.25,274.98,278.31,259.91,253.52
MDA,152.22,152.39,148.01,157.35,168.33
ROU,141.84,140.91,141.2,143.01,152.65
RUS,161.47,164.87,164.39,165.87,167.69
RWA,122.22,124.2,119.12,115.89,114.5
LCA,181.63,184.66,187.51,192.56,198.38
VCT,162.68,172.55,174.25,178.62,183.85
WSM,151.41,188.32,255.96,335.62,401.3
STP,118.91,120.67,118.18,118,119.73
SAU,116.95,116.48,114.62,112.01,117.1
SEN,118.44,119.89,123.02,124.08,129.14
SRB,142.53,140.52,139.71,146.21,161.98
SYC,110.95,112.74,117.91,124.63,133.04
SLE,113.78,114.36,114.84,115.58,119.26
SGP,114.24,116.68,120.11,122.31,123.6
SVK,133.7,134.94,144.04,156.01,160.56
SVN,172.06,163.28,158.09,153.19,152.51
SLB,106.38,115.51,138.18,159.62,184.61
SOM,119.29,120.87,121.3,120.51,123.75
ZAF,157.15,153.9,169.97,166.77,161.63
ESP,227.05,271.7,294.76,305.45,309.87
LKA,122.99,123.74,131.61,134.06,137.35
SDN,115.06,117.6,117.5,119.2,120.57
SUR,171.64,170.76,171.96,170.7,177.45
SWZ,152.17,155.12,174.2,207.26,206.47
SWE,227.98,242.76,277.03,301.39,298.97
CHE,235.54,236.05,241.71,246.7,246.07
SYR,122.76,122.77,124.34,123.62,125.34
TJK,128.9,126.91,123.59,121.51,125.23
TZA,117.92,120.03,122.11,124.1,122.06
THA,93.18,94.07,98.6,104.2,104.96
TLS,93.21,93.62,96.29,97.57,98.6
TGO,113.82,115.61,116.94,118.64,121.1
TON,142.14,171.55,231.69,283.89,332.12
TTO,179.9,187.08,194.77,201.96,211.74
TUN,122.95,123.07,123.34,123.58,127.59
TUR,124.43,123.58,122.91,121.08,124.28
TKM,126.59,126.11,125.39,124.14,124.29
UGA,112.26,115.19,118.21,119.42,122.28
UKR,168.11,168.16,162.02,159.63,160.8
ARE,144.4,148.27,150.9,145.69,145.37
GBR,208.72,211.58,226.88,258.2,273.98
USA,205.1,227.27,272.36,328.13,347.93
URY,268.85,293.8,316.8,312.9,312.78
UZB,125.07,123.85,121.96,120.47,123.22
VUT,100.37,106.66,124.17,141.6,161.26
VEN,129.86,132.68,136.45,139.66,144.02
VNM,104.43,105.53,107.01,106.99,107.53
YEM,113.07,113.73,113.97,113.66,115.15
ZMB,125.73,132.22,134.07,134.62,126.76
ZWE,152.88,149.21,160.39,179.66,168.42
HIA,187.537,196.869,209.508,220.261,225.538
LIA,117.223,118.538,120.435,122.741,124.673
LMA,120.844,124.101,130.281,137.788,145.005
UMA,139.236,141.914,147.778,153.95,160.748
HIM,179.92,187.08,194.98,203.08,216.91
LIM,115.39,116.8,118.21,119.04,121.1
LMM,118.15,120.33,122.56,124.08,128.42
UMM,135.2,137.35,140.36,143.01,150.64
HWW,,201.671,220.149,240.997,250.325
LIW,,110.463,112.351,114.774,116.61
LMW,,109.716,111.258,112.31,114.664
UMW,,128.516,128.968,131.436,134.285
WLD,,159.89,167.83,176.25,178.58
EAS,,119.13,117.82,118.03,118.78
ECS,,153.69,151.5,151.19,154.73
LCN,,145.95,151.7,161.23,169.17
MEA,,128.31,132.23,137.08,139.27
SAS,,106.17,108.18,109.69,112.88
SSF,,122.56,125.54,126.82,127.27
# Series: MTRALZFE,,,,,
"# Name: DALYs per 100,000, Alzheimer's and dementia, female",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
