ISO,1990,1995,2000,2005,2010
QAT,19.66,19.77,25.69,24.44,19.26
KOR,30.81,37.94,22.04,12.55,10.07
MDA,29.86,24.24,15.53,15.97,17.46
ROU,15.06,15.59,13.53,13.77,14.82
RUS,38.27,42.25,35.03,32.54,25.04
RWA,54.15,54.11,44.18,34.24,26.33
LCA,18.71,16.92,19.09,15.45,12.34
VCT,7.43,7.7,8.4,10.03,8.81
WSM,11.3,10.53,9.42,8.25,7.42
STP,11.95,11.46,11.91,11.63,11.11
SAU,41.21,38.77,37.48,34.07,35.91
SEN,4.33,4.21,4.15,3.97,4.42
SRB,24.48,25.08,15.15,14.25,18.93
SYC,22.51,25.32,24.42,25.42,24.61
SLE,25.98,24.65,23.87,23.78,26.96
SGP,17.48,13.95,8.38,7.47,5.66
SVK,24.17,20.9,17.56,14.67,12.01
SVN,43.65,44.42,33.73,25.55,18.8
SLB,8.85,9.19,10.15,9.68,9.5
SOM,30.3,30.64,27.28,25.24,27.02
ZAF,8.54,8.57,11.79,18.23,13.66
ESP,42.01,28.8,30.61,24.87,17.71
LKA,7.25,9.94,9.94,7.67,6.98
SDN,14.39,14.87,14.02,13.94,16.26
SUR,14.21,10.66,13.56,17.09,18.9
SWZ,7.12,10.53,22.72,39.73,29.31
SWE,25.51,13.8,14.21,12.28,11.55
CHE,37.26,25.24,20.23,16.45,13.85
SYR,9.45,10.29,9.95,8.37,8.11
TJK,14.66,8.59,5.14,6.84,8.88
TZA,22.47,27.49,28.31,26.96,23.07
THA,46.73,90.81,67.54,75.6,63.15
TLS,11.26,12.7,12.83,12.62,12.81
TGO,38.18,38.31,39.73,39.48,38.06
TON,9.4,8.13,8.97,10.33,9.69
TTO,16.35,13.46,14.16,20.98,19.96
TUN,42.18,42.62,40.11,38.25,36.71
TUR,19.92,19.07,14.81,11.26,11.07
TKM,21.37,15.79,13.02,13.52,14.47
UGA,19.99,28.35,26.52,23.55,24.05
UKR,35.44,33.08,26.44,25.79,21.51
ARE,29.73,30.16,27.89,25.38,22.71
GBR,28.41,21.81,19.49,15.85,15.03
USA,46.36,42.33,33.28,31.42,27.31
URY,16.25,19.97,18.71,16.7,15.5
UZB,19.09,14.53,12.97,14.76,16.17
VUT,10.5,10.39,11.68,12.14,11.7
VEN,30.91,34.28,32.41,35.72,40.92
VNM,20.75,21.68,23.19,24.27,24.32
YEM,20.77,20.47,20.58,20.28,21.79
ZMB,31.06,45.09,44.68,37.69,25.41
ZWE,13.62,21.72,39.74,43.42,24.82
HIA,34.2637,29.8187,25.9433,21.6346,18.676
LIA,26.5166,27.036,28.14,28.5609,27.1329
LMA,18.3076,19.5137,19.7767,20.3185,19.6215
UMA,20.0098,20.714,20.5942,20.8687,19.6425
HIM,33.74,30.12,26.02,20.98,17.97
LIM,22.47,24.65,26.24,25.52,25.74
LMM,15.04,14.87,15.53,15.62,16.26
UMM,17.52,16.92,15.29,15.45,15.32
HWW,,34.7126,28.4709,23.8031,20.2322
LIW,,21.0595,22.295,23.1009,22.4086
LMW,,23.0775,24.281,25.1251,25.9718
UMW,,20.7929,22.1465,22.7918,22.3762
WLD,,24.19,24.09,23.88,23.55
EAS,,22.36,23.7,23.73,23.56
ECS,,27.82,22.96,21.65,17.89
LCN,,23.69,23.65,23.33,24.51
MEA,,19.04,20.51,20.56,19.17
SAS,,20.88,22.14,23.31,24.65
SSF,,25.4,27.89,28.81,27.12
# Series: DERI15MA,,,,,
"# Name: Deaths per 100,000, Road injuries, ages 15-19, male",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
