ISO,1990,1995,2000,2005,2010
AFG,4120.16,4044.79,4091.84,3839.69,3259.1
ALB,2054.15,1727.04,1616.52,1426.06,1140.7
DZA,1521.39,1379.73,1254.5,1069.12,904.03
AND,772.59,644.73,551.51,476.06,402.59
AGO,1409.93,1135.99,947.61,707.73,750.35
ATG,930.68,824.78,668.36,626.4,637.23
ARG,228.62,196.59,174.31,142.36,108.05
ARM,2818.82,3254.18,2603.7,2309.64,2111.81
AUS,149.18,115.41,88.7,70.85,98.9
AUT,1605.47,1257.43,902.78,564.08,430.49
AZE,3958.23,4122.83,3076.08,2533.32,2036.4
BHS,1072.3,728.41,555.19,428.9,416.67
BHR,2653.23,2092.28,1792.77,1346.24,974.16
BGD,1282.02,1324.89,1258.28,1244.73,1231.7
BRB,1089.95,826.25,654.96,576.89,535.5
BLR,3057.34,3072.01,2476.67,1984.75,1812.22
BEL,1650.55,1309.29,1078.37,812.59,665
BLZ,143.09,175.91,185.79,146.85,150.44
BEN,1794.7,1533.29,1567.58,1357.92,1306.59
BTN,941,996.43,1014.97,1037.51,1020.71
BOL,273.59,236.05,198.61,164.63,166.68
BIH,2103.21,2010.84,1308.64,1005.28,804.42
BWA,83.74,93.79,109.57,88.82,81.32
BRA,216.77,196.19,172.66,153.04,128.51
BRN,143.84,139.61,122.24,109.08,146.3
BGR,3122.59,3127.9,2641.19,2274.4,1776.59
BFA,1843.79,1810.75,1646.73,1803.28,2120.83
BDI,1116.82,1036.39,963.43,942.11,833.21
KHM,2121.41,2108.56,2084.47,1897.36,1789.94
CMR,1423.04,1415.18,1448.33,1304.34,1288.67
CAN,724.19,562.51,423.98,328.55,294.61
CPV,2297.99,2150.02,1943.96,1775.29,1673.9
CAF,2778.53,2526.83,2192.54,1982.61,1927.28
TCD,2620.62,2429.07,2534.01,2311.92,2233.39
CHL,468.41,350.47,271,225.59,209.21
CHN,2812.33,2873.77,2753.51,2456.28,2257.34
COL,387.68,274.36,180.94,118.09,114.66
COM,171.54,144.43,117.65,111.87,87.48
COG,1321.18,1465.18,1376.76,1285.49,1251.37
CRI,99.61,102.35,90.63,77.01,222.66
CIV,1256.52,1247.82,1266.84,1250.75,1225.29
HRV,2362.87,1892.15,1519,1226.73,891.3
CUB,383.87,360.32,307.63,261.44,245.15
CYP,1195.03,1122.67,1050.7,864.01,770.81
CZE,3498.82,2455.22,1730.18,1277.37,905.62
PRK,2193.57,2165.93,2211.11,2189.08,2154.7
COD,1275.25,1157.27,1084.05,1047.22,1160.08
DNK,1361.71,975.99,636.29,426.32,385.95
