ISO,1990,1995,2000,2005,2010
QAT,42.16,44.69,68.95,66.76,55.37
KOR,18.18,24.04,27.3,22,18.08
MDA,7.41,11.02,7.86,7.45,5.37
ROU,7.13,6.75,5.58,5.56,5.47
RUS,5.1,8.5,7.05,6.11,5.08
RWA,35.32,36.46,31.12,26.33,26.98
LCA,70.99,88.57,86.26,82.71,93.8
VCT,79.33,111.01,107.9,87.98,71.78
WSM,80.56,85.85,95.24,101.25,101.15
STP,14.97,16.89,15.61,14.92,15.39
SAU,12.98,14.77,16.78,18.2,17.85
SEN,25.03,29.73,32.78,33.14,37.13
SRB,15.35,16.26,17.01,16.78,14.38
SYC,16.35,23.92,30.44,33.37,34.82
SLE,22.6,27.48,30.82,32.45,36.31
SGP,19.02,14.54,14.66,13.68,11
SVK,12.16,10,10.16,8.78,7.68
SVN,10.2,15.98,15.55,10.23,6.79
SLB,103.24,117.45,139.01,160.4,176.11
SOM,28.94,30.95,31.76,31.98,34.3
ZAF,66.77,65.53,74.02,72.29,68.27
ESP,14.96,12.43,10.67,9.25,8.81
LKA,7.66,20.56,34.25,49.3,36.07
SDN,22.24,21.68,19.85,18.25,17.83
SUR,45.8,36.68,38.82,36.42,37.94
SWZ,64.4,66.51,81.01,104.67,99.26
SWE,7.28,6.86,6.93,6.81,6.42
CHE,10.88,11.43,10.78,9.02,8.3
SYR,10.77,10.77,10.82,9.97,8.8
TJK,13.06,15.78,14.18,15.53,14.89
TZA,29.78,31.7,35.44,37.81,36.09
THA,24.12,30.36,37.97,35.72,30.56
TLS,30.7,30.93,32.56,32.77,32.37
TGO,21.88,26.04,28.07,29.01,30.44
TON,92.56,96.37,102.79,100.36,104.14
TTO,114.88,118.78,113.94,108.5,104.1
TUN,19.32,21.68,24.58,24.94,24.32
TUR,17.88,18.65,19.65,15.26,14.24
TKM,10.55,14.87,14.97,13.82,12.64
UGA,25.68,26.76,27.3,28.56,29.54
UKR,4.16,6.29,4.97,4.38,3.39
ARE,33.64,37.34,41.47,37.51,33.92
GBR,7.26,6.01,5.34,4.62,4.23
USA,13.55,15.17,15.4,14.59,14.65
URY,15.43,14.2,12.67,12.24,12.48
UZB,10.13,15.65,16.26,19.22,18.26
VUT,71.68,78.73,90.25,101.96,113.18
VEN,34.18,32.86,30.2,28.76,29.22
VNM,19.68,19.39,19.22,17.24,16.29
YEM,21.69,23.89,27.61,29.03,30.04
ZMB,43.06,48.37,50.18,51.12,46.76
ZWE,32.79,30.23,34.22,45.24,44.34
HIA,19.6729,19.8798,20.0385,19.33,18.1348
LIA,26.694,29.568,30.8469,31.9334,32.7457
LMA,35.7148,40.3728,44.7641,48.9202,50.0183
UMA,32.719,35.7137,38.7763,40.3712,41.0971
HIM,11.95,12.15,10.89,10.08,8.81
LIM,25.04,28,30.35,29.53,29.54
LMM,23.7,29.46,32.56,33.14,35.06
UMM,24.12,24.99,26.54,26.92,27.16
HWW,,11.6447,11.3934,10.4939,10.0932
LIW,,27.2742,28.5792,30.0277,30.2666
LMW,,29.5161,32.8105,33.3045,32.3015
UMW,,18.7315,20.6485,20.7106,19.7087
WLD,,18.16,19.47,19.48,18.95
EAS,,17.53,20.49,21.03,19.53
ECS,,9.61,8.76,8.03,7.26
LCN,,33.88,32.39,32.2,32.57
MEA,,30.59,30.77,31.13,29.53
SAS,,24.5,28.6,29.05,27.86
SSF,,31.7,33.54,33.85,33.94
# Series: DEDMFEIN,,,,,
"# Name: Deaths per 100,000, Diabetes mellitus, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
