ISO,1990,1995,2000,2005,2010
PRT,132.5,149.52,172.13,191.8,167.27
QAT,0.13,0.28,0.18,4.53,4.47
KOR,123.8,117.79,120.98,144.45,123.69
MDA,212.83,321.79,296.47,384.14,323.94
ROU,147.84,200.76,232.2,284.64,242.17
RUS,46.23,74.74,89.53,123.54,99.74
RWA,306.22,341.8,311.47,309.83,305.78
LCA,162.31,168.06,168.42,193.27,185.89
VCT,200.21,270.22,286.81,331.31,306.24
WSM,92.76,107.43,117.41,130.02,107.57
STP,155.59,189.11,200.8,231.17,221.53
SAU,52.1,63.87,77.21,96.16,84.09
SEN,111.92,127.31,139.07,170.37,174.54
SRB,79.22,107.23,129.48,173.51,141.52
SYC,53.35,58.45,84.04,143.33,135.97
SLE,145.3,162.19,219.4,277.95,284.2
SGP,93.98,107.75,125.07,165.62,147.45
SVK,76.01,89.16,107.83,158.7,140.03
SVN,35.1,41.4,48.16,92.4,78.69
SLB,208.59,265.59,306.1,377.67,343.48
SOM,236.65,270.24,305.98,370.42,378.17
ZAF,164.84,194.95,263.16,319.71,263.15
ESP,46.14,52.35,62.06,94.94,86.55
LKA,99.96,113.37,137.57,148.28,130.92
SDN,163.66,165.11,165.9,187.38,171.94
SUR,171.76,192.82,239.76,271.16,234.19
SWZ,253.16,306.85,485.82,743.82,592.76
SWE,12.76,16.54,22.32,83.81,75.48
CHE,21.94,27.73,34.95,75.27,67.41
SYR,236.97,282.45,320.22,347.69,277.76
TJK,275.15,363.82,383.25,427.39,414.99
TZA,123.09,159.86,178.44,217.75,201.26
THA,85.4,85.18,91.13,108.01,99.02
TLS,244.76,267.6,291.64,354.39,339.61
TGO,167.49,177.67,220.64,275.33,269.8
TON,78.33,88.21,100.43,111.32,95.06
TTO,133.55,172.31,195.03,218.06,181.1
TUN,133.75,154.32,169.83,198.58,181.54
TUR,118.25,142.24,155.4,183.66,163.98
TKM,262.84,335.05,377.11,401.32,365.4
UGA,171.76,204.16,224.47,279.63,270.67
UKR,120.78,192.99,227.68,299.88,239.57
ARE,2.71,4.49,5.16,18.03,20.57
GBR,67.84,78.94,90.03,133.87,117.88
USA,37.02,45.12,55.46,106.82,95.75
URY,89.5,100.8,118.57,155.37,136.7
UZB,314.27,407.63,453.23,521.69,490.19
VUT,121.34,163.3,200.83,253.75,227.86
VEN,151.62,177.31,188.28,231.5,212.27
VNM,125.38,140.92,157.12,184.79,155.11
YEM,275.64,325.93,373.64,449.63,440.29
ZMB,203.3,277.46,343.54,432.71,374.13
ZWE,245.63,314.07,516.99,767.4,660.53
HIA,55.0073,66.1215,76.4656,108.699,94.6188
LIA,233.594,277.131,326.568,396.851,376.825
LMA,191.855,232.678,271.994,332.209,303.154
UMA,137.323,168.098,197.827,242.364,215.874
HIM,46.23,56.18,68.15,97.54,89.61
LIM,190.97,211.29,247.46,309.83,305.78
LMM,166.67,199.83,223.77,270.45,253.37
UMM,143.58,168.06,186.04,231.1,208.35
HWW,,55.5574,65.4714,99.8711,87.8854
LIW,,245.99,286.77,347.327,328.273
LMW,,228.307,277.124,332.383,304.545
UMW,,133.688,155.037,201.091,174.9
WLD,,139.24,165.3,211.16,190.72
HIC,,51.53,61.07,95.34,86.5
EAS,,125.81,148.26,197.3,169.19
ECS,,151.47,175.69,223.71,190.85
LCN,,172.4,196.11,243.59,226.54
MEA,,223.21,257.23,309.07,285.33
SAS,,253.96,307.23,358.3,328.62
SSF,,192.15,231.18,286.87,267.75
# Series: ENVRFEIN,,,,,
"# Name: Other environmental risks, DALYs, female",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/mortality cause",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
