ISO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
GTM,,33.0841,37.6455,41.2919,41.7706,,45.3231,47.2147,48.1468,48.1994,49.0399,55.9166,54.5368,47.5016,,
GIN,,,,,,,5.74848,6.30043,6.68499,7.00905,8.11983,7.67742,8.48362,10.922,,
GNB,,,2.68483,,,,,,,,,,4.32668,,,
GUY,,82.5065,84.1136,79.4323,,73.8276,,69.1289,,58.815,54.3725,53.6443,49.9574,50.4989,54.3331,
HND,,,21.104,,,25.6677,26.8405,26.6618,31.1389,30.8727,33.929,35.1781,36.8881,39.4474,38.47,
HUN,77.2483,77.2681,79.8992,78.8454,79.484,81.1573,83.9844,85.6286,87.3628,87.631,85.4299,84.2861,84.4345,85.0534,85.1621,
ISL,87.3707,87.1463,87.2365,89.0193,91.5334,91.6908,95.9356,96.0346,95.9293,95.7069,97.1037,97.4068,98.2356,97.9583,,
IDN,,,,,,,,21.6358,24.4534,28.4829,,31.0799,28.1886,,32.7901,
IRN,,,,,,27.4535,,,,,,,,,,
IRQ,,5.03194,5.16406,,,3.51585,5.76397,,,6.50578,,,,,,
IRL,,,,,,,,,,,,,47.9043,67.9254,51.5016,
ISR,,85.0882,84.3776,90.1592,91.5915,96.61,89.0645,86.2811,86.3906,94.1507,93.3275,93.6592,92.4362,97.9326,,
ITA,,97.248,96.6656,96.695,98.3853,99.8784,97.6859,97.7754,97.2108,96.8122,96.0314,94.8907,93.9051,93.3182,,
JAM,,76.3467,,76.2601,78.9485,76.7436,85.2198,,,81.2577,80.9239,,,,67.7558,
JPN,,82.6367,,,,,,,,,,,,,,
JOR,,27.6703,29.5739,,31.4594,30.8272,30.9424,32.3268,32.9237,,35.472,,34.5883,34.5659,34.8427,
KAZ,,,,22.8305,25.4694,29.0382,30.1692,32.4725,33.8036,36.1573,37.2788,37.3965,,47.4196,53.2911,57.9993
KEN,,,,28.8218,28.5252,27.8391,27.455,27.1248,27.1805,26.5249,25.9138,26.7259,,,,
KWT,,74.9715,75.7556,76.4611,75.0498,71.4611,67.9845,62.5272,63.6668,65.1673,,,,,,
KGZ,,7.39282,6.9716,7.32882,7.63029,8.02189,8.62586,10.3823,11.7102,12.8979,14.2133,15.5797,15.6021,17.107,20.5823,
LAO,,6.41074,6.58287,6.50126,6.60255,7.2803,7.93327,8.90637,9.80654,,14.4658,18.0854,19.9092,20.8776,23.127,
LVA,,53.5236,56.4405,57.4736,60.3477,74.9151,80.0704,85.7093,90.1844,91.8237,89.342,88.2073,86.9541,88.822,90.7691,
LBN,,71.9083,78.0674,81.696,77.9238,75.2566,74.662,72.4592,72.2962,73.6428,74.4314,77.487,81.7665,83.7072,89.4534,
LSO,,,,,,,,22.4319,,,,,,,,
LBR,,,46.0902,,,,,,,,,,,,,
LBY,,,,,,,,8.65029,8.75028,,,,,,,
LIE,,,,,,77.6699,74.1936,,73.7226,76.1793,71.8519,70.6637,75.2688,71.8421,,
LTU,,48.2022,50.7118,50.529,54.5888,59.2066,62.5132,65.7519,71.0094,72.1018,74.6094,78.523,77.7299,76.4702,76.1401,
