ISO,1990,1995,2000,2005,2010
QAT,13.07,12.95,12.59,11.67,9.98
KOR,24.41,19.97,20.51,18.29,18.86
MDA,38.63,46.89,40.16,38.72,37.34
ROU,54.59,51.44,45.04,37.78,30.31
RUS,26.94,38.53,40.21,43.04,28.82
RWA,192.45,245.88,186.78,118.48,96.67
LCA,44.9,34.34,33.63,33.47,31.36
VCT,43.11,39.59,39.27,38.39,33.28
WSM,103.37,87.98,79.87,74.58,70.91
STP,141.05,137.41,126.22,107.28,98.2
SAU,47.7,48.92,46.47,43.34,43.41
SEN,249.94,253.85,236.34,201.19,203.65
SRB,13.62,13.75,9.38,8.06,7.04
SYC,134.82,123.87,115.57,128.45,140.31
SLE,233.46,251.64,236.03,198.35,177.86
SGP,87.57,87.6,81.87,76.28,68.59
SVK,58.27,49.4,41.61,38.55,34.85
SVN,31,30.07,32.53,26.31,18.7
SLB,150.63,125.68,119,120.45,113.09
SOM,215.96,221.96,201.49,181.54,186.89
ZAF,97.08,89.8,94.84,76.57,62.02
ESP,19.97,17.89,17.13,15.17,12.77
LKA,43.16,43.73,46.45,45.73,41
SDN,129.83,130.88,117.71,106.81,88.92
SUR,43.15,33.3,29.58,25.58,24.83
SWZ,118.44,125.28,164.12,200.35,151.54
SWE,27.68,23.25,18.94,15.55,14.36
CHE,19.65,17.71,15.84,13.4,12.34
SYR,37.92,25.46,18.33,13.89,12.75
TJK,135.89,136.4,96.72,71.39,67.66
TZA,138.83,121.18,104.22,91.36,86.99
THA,54.63,59.1,70.16,74.95,66.9
TLS,130.78,116.99,111.21,87.96,76.27
TGO,171.74,197.04,179.95,168.54,159.41
TON,59.02,51.95,54.17,59.3,55.58
TTO,55.67,61.18,53.88,46.59,45.2
TUN,32.16,29.66,24.9,21.61,19.93
TUR,39.42,30.63,22.91,19.15,17.38
TKM,128.45,116.01,78.73,43.59,35.5
UGA,125.73,128.57,133.99,118.76,105.1
UKR,15.72,21.71,23.64,24.38,17.83
ARE,31.33,28.94,27.88,25.2,23.72
GBR,40.85,46.57,41.28,31.58,27.49
USA,28.58,25.86,21.21,18.08,16.84
URY,37.02,38.49,33.04,31.77,29.63
UZB,71.4,84.37,75.67,64.2,54.37
VUT,144.18,117.9,110.82,111.28,99.2
VEN,40.26,33.98,27.24,25.07,27.68
VNM,64.6,55.22,44.9,34.28,29.9
YEM,385.87,356.31,322.43,293.34,287.75
ZMB,127.87,130.18,126.78,109.89,97.86
ZWE,102.77,106.12,137.57,200.61,185.86
HIA,36.4112,34.4006,30.7479,27.0458,23.9402
LIA,180.129,177.822,165.643,146.929,137.811
LMA,127.869,123.123,113.863,103.87,94.6565
UMA,58.8062,53.8946,48.545,43.1835,39.0694
