ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
LAO,7,6.9,6.9,4,7.3,5.8,5.8,5.9,6.1,6.4,7.1,8.6,7.6,7.8,7.5,8.5,8,8.2,8.3
LVA,,4,9.6,5.6,2.9,5.7,7.3,7.1,7.7,8.8,10.1,11,10,-2.8,-17.7,-1.3,5.3,5.2,4.1
LBN,6.5,5.1,-2.3,3.6,-0.5,1.3,4,3.4,3.2,7.5,1,0.6,7.5,9.3,8.5,7,3,1.4,1.3
LSO,2,5.3,4.1,1.7,0.4,5,4.4,0.4,4.7,2.3,2.8,4.3,4.8,5.7,3.6,7.9,3.7,4,6
LBR,-4.1,12,106.3,29.7,23,25.7,22.1,31.9,-32.8,-5.1,9.5,9.8,15.7,10.5,13.8,10.9,9.1,10.2,7.6
LBY,2,3.3,4.9,-3.6,0.7,2.6,3.4,1.1,7.1,5.4,10.9,5.6,5,2.7,-0.7,4.3,-61.4,92.1,-2.5
LTU,3.3,5.2,8.1,7.6,-1,3.6,6.7,6.8,10.3,7.4,7.8,7.8,9.8,2.9,-14.8,1.6,6,3.7,3.3
LUX,17.1,1.5,5.9,6.5,8.4,8.4,2.5,4.1,1.7,4.4,5.3,4.9,6.6,-0.7,-5.6,3.1,1.9,-0.2,2.1
MKD,-1.1,1.2,1.4,3.4,4.3,4.6,-4.5,0.9,2.8,4.6,4.4,5,6.2,4.9,-0.9,2.9,2.8,-0.3,2.8
MDG,1.7,2.1,3.7,3.9,4.7,4.8,6,-12.7,9.8,5.3,4.6,5,6.2,7.1,-4.1,0.5,1.9,3.1,2.6
MWI,16.7,7.3,3.8,3.9,3,1.6,-5,1.7,5.5,4.9,2.8,2.1,9.5,8.3,9,6.5,4.3,1.9,4.1
MYS,9.8,10,7.3,-7.4,6.1,8.9,0.5,5.4,5.8,6.8,5.3,5.6,6.3,4.8,-1.5,7.4,5.1,5.6,4.7
MLI,6.2,3.2,6.8,6,6.7,3.2,12.1,4.2,7.4,2.2,6.1,8.6,4.3,5,4.5,5.8,2.7,-0.4,1.7
MLT,,4,4.9,3.4,4.6,5.2,0,2.4,0.7,-0.3,3.6,2.6,4.1,3.9,-2.8,4.1,1.6,0.6,2.4
MRT,9.8,5.8,-4,4.5,7.7,-0.4,2,0.7,6,5.7,9,18.9,1.6,3.5,-1.2,5.1,4,7.6,5.6
MUS,4.3,5.6,5.8,6.1,2.6,9,2.6,1.8,6.3,4.3,2.7,5.6,5.7,5.5,3.1,4.2,3.6,3.4,3.1
MEX,-5.8,5.6,7.2,4.7,2.7,5,-0.3,0.1,1.4,4,3.3,5,3.1,1.2,-4.5,5.1,4,3.7,1.3
MNG,6.4,2.2,3.9,3.3,3.1,1.1,3,4.7,7,10.6,7.3,8.6,10.2,8.9,-1.3,6.4,17.5,12.3,11.7
MAR,-7,12.5,-1.7,6.1,0.5,1.6,7.6,3.2,6.3,4.8,3,7.8,2.7,5.6,4.8,3.6,5,2.7,4.4
MOZ,2.7,7.4,10.2,10.8,8.1,1.1,11.9,8.8,6,8.8,8.7,6.3,7.3,6.8,6.3,7.1,7.3,7.4,7
MMR,6.9,6.4,5.7,5.8,10.9,13.7,11.3,12,13.8,13.6,16.7,2.1,5.5,4.7,4.3,4.5,4.8,5,5.5
NAM,4.1,3.2,4.2,3.3,3.4,3.5,2.4,6.7,3.5,12.3,2.5,7.1,5.4,3.4,-1.1,6.3,5.7,5,4.2
NPL,3.4,5.2,5.1,3.2,4.3,6,5.4,0.1,3.9,4.7,3.5,3.4,3.4,6.1,4.5,4.8,3.4,4.9,3.6
NLD,3.3,3.3,4.3,3.9,4.6,4,2,0.1,0.3,2,2.2,3.4,3.9,1.8,-3.7,1.5,1,-1.3,-0.8
NZL,4.4,3.8,3.2,0.8,4.8,3.9,2.2,4.9,4.4,4.4,2.7,2.3,3.4,-0.7,0.6,1.8,1.2,2.9,2.5
NIC,5.5,6.1,3.4,3.6,7.5,3.2,2.5,0.7,2.2,4.8,4.3,4.2,5.3,2.9,-2.8,3.3,5.7,5,4.6
NER,2.6,3.4,2.8,10.4,-0.6,-1.4,7.1,3,5.3,0.1,4.5,5.8,3.4,8.7,-0.9,8,2.3,10.8,3.6
NGA,-0.3,5,2.8,2.7,0.5,5.3,4.4,3.8,38.2,6.8,3.4,8.2,4.4,8.7,6.9,7.8,4.7,6.7,7
NOR,4.2,5.1,5.4,2.7,2,3.3,2,1.5,1,4,2.6,2.3,2.7,0,-1.4,0.6,1.1,2.8,0.8
OMN,4.4,9.8,4.2,-10.7,0.3,6.6,4.5,-1.1,-2.7,1.3,2.5,5.4,4.5,8.2,6.1,4.8,0.9,5.8,4.2
PAK,5,4.8,1,2.6,3.7,5.9,2,3.2,4.8,7.4,7.7,6.2,4.8,1.7,2.8,1.6,2.8,4,6.1
PLW,10.9,10.4,2.3,2,-5.4,0.3,1.3,-3.5,-1.3,4.9,5.5,3,2.1,-1,2.9,,,,
PAN,1.8,2.8,6.5,7.3,3.9,2.7,0.6,2.2,4.2,7.5,7.2,8.5,12.1,10.1,3.9,7.5,10.9,10.8,8.4
PNG,-3.3,7.8,-3.9,-3.8,1.9,-2.5,-0.1,-0.1,2.2,2.7,3.6,2.6,7.2,6.7,5.5,8,9,8,7.1
PRY,6.8,1.6,4.2,0.1,-1.4,-2.3,-0.8,0,4.3,4.1,2.1,4.8,5.4,6.4,-4,13.1,4.3,-1.2,14.4
PER,8.6,2.5,6.9,-0.7,0.9,3,0.2,5,4,5,6.8,7.7,8.9,9.8,0.9,8.8,6.9,6.3,5
PHL,4.7,5.8,5.2,-0.6,3.1,4.4,2.9,3.6,5,6.7,4.8,5.2,6.6,4.2,1.1,7.6,3.6,6.8,7.2
POL,7,6.3,7,4.9,4.4,4.5,1.3,1.5,3.9,5.2,3.6,6.2,6.8,5,1.6,3.9,4.5,2,1.5
PRT,4.3,3.7,4.4,5.1,4.1,3.9,2,0.8,-0.9,1.6,0.8,1.4,2.4,0,-2.9,1.9,-1.2,-3.2,-1.4
QAT,2.4,4.4,30,11.2,4.3,8,3.9,7.2,3.7,19.2,7.5,26.2,18,17.7,12,16.7,13,6.2,6.5
KOR,8.9,7.2,5.8,-5.7,10.7,8.8,4,7.2,2.8,4.6,4,5.2,5.1,2.3,0.3,6.3,3.7,2,2.8
MDA,-1.4,-5.9,1.6,-6.5,-3.4,2.1,6.1,7.8,6.6,7.4,7.5,4.8,3,7.8,-6,7.1,6.8,-0.8,8.9
ROU,7.1,3.9,-6.1,-4.8,-1.2,2.1,5.7,5,5.2,9.1,4.3,8.7,6.3,7.9,-6.8,-0.9,2.3,0.7,3.5
RUS,-4,-3.6,1.3,-5.1,6,10.1,5.1,4.7,6.9,7.1,6.4,8.1,8.5,4.6,-7.1,4.1,4.3,3.5,1.3
RWA,35.2,12.7,13.8,8.9,7.6,8.3,8.7,13.5,1.5,6.9,9,8.6,7.6,11.2,6.2,7.2,8.2,8,5.6
KNA,3.7,6.5,6.8,1.1,5.2,-0.4,5.2,1.9,-1.4,4.4,9.9,5.8,2.8,4.6,-6,0.2,1.7,-1.1,1.8
LCA,1.7,2.9,3.4,5.9,2.5,0.3,-5.9,2,4.1,5.6,4.3,5.9,2.2,-0.3,-2.7,0.4,1,-0.8,1.1
VCT,7.6,1.4,3.7,5.1,4.2,1.8,2.2,3.8,3.1,6.6,2.1,9.5,8.6,1.3,-2.8,-3.9,0,2,2
WSM,6.5,7.6,0,2.8,1.4,8.1,6.2,4.7,4.5,5.4,4.1,2,1.9,3.8,-4.5,0,1.9,2.8,0.2
STP,2.5,1.6,0.8,2.4,2.3,3.1,4.4,3.5,4.1,3.9,1.6,5.2,2,9.1,4,4.5,4.9,4,3.9
SAU,0.2,3.4,2.6,2.8,-0.7,4.9,0.5,0.1,8.3,8.6,7.3,5.6,6,8.4,1.8,7.4,8.6,5.8,3.8
SEN,5.4,2,3.1,5.9,6.3,3.2,4.6,0.7,6.7,5.9,5.6,2.5,4.9,3.7,2.4,4.3,2.1,3.5,3.8
SRB,6.1,7.8,10.1,1.9,-18,5.3,7.8,4.3,2.5,9.3,5.4,3.6,5.4,3.8,-3.5,1,1.6,-1.5,2.5
SYC,-0.8,4.9,11.9,8.4,1.8,4.2,-2.3,1.4,-6.4,-2.5,9.1,9.4,10.3,-2.1,-1,5.8,7.9,2.9,3.6
SLE,-8,1.8,-5.9,1.8,-2,6.7,-7.1,26.3,9.4,6.4,4.3,5.7,8,5.3,3.2,5.4,6,15.2,13.1
SGP,7.3,7.6,8.5,-2.2,6.2,9,-1.2,4.2,4.6,9.2,7.4,8.9,9,1.9,-0.6,15.1,6,1.9,4
SVK,7.9,6.9,4.4,4.4,0,1.4,3.5,4.6,4.8,5.1,6.7,8.3,10.5,5.8,-4.9,4.4,3,1.8,0.9
SVN,,5,5,3.3,5.1,4.6,3.4,3.7,2.8,3.7,4.6,6.2,7.1,2.9,-8.1,1.1,1,-2.4,-0.9
SLB,10,1.6,-1.7,3.2,-1.6,-14.2,-8,-2.8,6.5,8,5,6.1,10.7,7.3,-1.2,6.9,10.9,4.8,4.8
SOM,0,3.9,-2.7,2.5,3.2,3,3,3.5,3.5,3,3,2.4,2.6,2.6,2.6,2.6,2.6,,
ZAF,3.1,4.3,2.6,0.5,2.4,4.2,2.7,3.7,2.9,4.6,5.3,5.6,5.5,3.6,-1.5,3.1,3.6,2.5,1.9
ESP,2.8,2.4,3.9,4.5,4.7,5,3.7,2.7,3.1,3.3,3.6,4.1,3.5,0.9,-3.8,-0.2,0.1,-1.6,-1.2
LKA,5.5,3.8,6.4,4.7,4.3,6,-1.5,4,6,5.4,6.2,7.7,6.8,6,3.5,8,8.2,6.3,7.3
