ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,17.3,,16.7,15.4,,,,,,,,
ATG,,,,,,,11.6,12.4,12.4,12.4,12.4,12.4,12.4,12.4,,,,
ARG,5.2,8,7.7,8.2,8.1,7.9,8.3,9.8,9.4,8.6,7.7,8,7.6,8,8.3,8.1,7.9,
ARM,,,,,,,,3.1,3,3.1,2.7,3.3,3.6,7.7,8.5,,,
AUS,6,5.9,5.6,5.2,5.4,5.4,5.8,6.2,6.2,6.1,6.1,6.1,6,5.7,,,,
AUT,7.6,7.9,8,7.6,7.4,7.5,7.6,7.3,7,7.1,6.5,6.7,7,7,,,,
AZE,,,,,8.4,8.4,8.7,8.7,8.7,8.7,8.7,8.6,8.7,10,,,,
BHS,28.7,27.3,29,27.3,26.6,,21.7,21.2,21.2,21.6,19.8,20.5,19.7,22.2,22.2,,23.3,
BHR,,,,,,,20.8,,,26.5,,,,,,,,
BGD,,,,,,,,,2.6,,2.2,,,,,,,
BLR,,,,,,,,,,,,,,,4.5,,,
BEL,9.8,9.5,9.6,9.6,8.9,10.1,9.8,9.4,9.6,9.8,9.9,9.4,9.5,9.5,,,,
BLZ,7.8,6.9,6,6.9,6.2,,,,,,7.1,,,,,,,
BTN,,,,,,,,,14.7,,10.1,12.3,,,14.7,11.3,12.5,14.1
BOL,6.1,6.2,5.5,,3.4,3.2,2.9,2.9,,3,2.7,3.2,4.2,,,,,
BWA,,20,,17.5,,17.6,18.4,,14.8,,,12.2,,,,,,
BRA,,,,,,5.4,,5.4,5.4,5.4,5.2,5.4,5.3,5.2,5.4,,,
BRN,,,,,,,45.1,,,,,,,,,,,
BGR,,,,,,8,9,8.8,9.3,8.3,8.2,7.9,8.2,,,,,
BFA,,,,,,,,,1.5,,2.1,,,,,,,
BDI,,,,3.3,,,,,,,,,,,,,,
KHM,,,,8.6,,5.3,4.4,,,,,,,,,,,
CAN,6.2,6,6,5.6,5.3,5.1,5.2,5.1,5.1,5,5,4.9,4.8,5,,,,
CHL,,,,,,,,5,,,,,,,,,,
CHN,,,,,,,,,12.7,12.8,12.8,12.6,12.5,,,,,
CRI,,12.4,13.4,12.9,13.1,13.5,4.6,4.3,4.4,4.4,4.6,4.8,4.5,4.8,,,5.3,
HRV,,8.7,9,8.1,7.8,8.8,8.2,7.9,6.8,6.6,6.7,6.2,5.9,5.5,,,,
CYP,,,,,9.2,10.2,9,8.4,8.4,8.6,9.1,10,9.4,8.7,,,,
CZE,6.7,6.8,7.1,7,7.3,7.7,7.5,6.9,7.2,6.8,6.6,6.2,5.9,5.9,,,,
DNK,6.1,6,6,6.1,5.6,5.6,5.5,5.6,5.7,5.6,5.8,5.7,5.9,5.7,,,,
DOM,,4.4,4.2,,,4.7,,,4.7,2,2,4.2,4.5,,,,,
ECU,,,,,5,5.3,5.3,5.1,,5.5,5.4,5.2,,,,,,
EGY,,8.8,9.5,9.7,9.5,10.3,10.4,10.5,10.8,10.2,9.3,8.9,8.9,8,,,,
SLV,3.7,,5.5,5.5,6.1,6.3,4.9,5.1,5.1,4.9,4.7,5,5.2,5.4,5.4,5.1,5.1,5.4
EST,6.6,6.3,5.3,5.7,5.7,5.6,6.2,5.7,6.3,6.2,5.8,5.8,5.5,5.2,,,,
ETH,,,,,,,,,,8.6,1.4,9.6,,,,,,
FIN,7.4,7.3,6.5,6.8,6.4,5.9,5.9,6,6.1,6.1,5.7,5.9,5.6,5.5,,,,
FRA,9,9,8.7,9,8.7,8.8,8.6,8.6,8.7,9,9.3,8.9,9.1,9.3,,,,
GEO,,,,8.8,8.3,9.2,7.7,7.9,6.6,6.5,6.1,6,5.4,,,,,
DEU,8.7,8.8,8.8,8.5,8.3,8.3,8.2,8,8.1,8,7.9,7.8,7.6,7.1,,,,
GHA,,,,,,,,,,,,2.1,,,,,,
GRC,7.5,7.6,7.7,7.4,7.4,7.9,7.9,7.9,8.2,9.1,8.7,9.2,9,8.5,,,,
GTM,,,,2.5,,,,,,,,2.6,,,,,,
GUY,,,5.3,,,,,5.1,,,,,,,,,,
HUN,9.8,9,8.2,7.9,7.6,7.8,7.4,7,7.1,7.1,6.9,7.1,6.5,6.7,,,,
ISL,3.8,3.7,4.3,5.2,5.1,4.5,3.8,4.9,4.9,4.1,4.2,5.2,4.7,4.8,,,,
IND,,,,,,3.3,,,,,2.5,,,,,2.5,,
IDN,,,,,,4,3.8,3.7,3.5,3.5,3.4,3.7,3.4,3.1,,,,
IRN,,11.9,,,,,,,,,7.3,7.2,7.2,7.1,,,,
IRQ,,,,,,,,,,18.1,,12.6,10.5,14.6,,,,
IRL,5.8,5.7,5.4,5,4.8,4.6,4.5,4.7,4.9,4.5,4.3,4.3,4.1,4.3,,,,
ISR,5.6,5.4,5.6,5.8,5.6,5.5,5.9,6.1,5.4,4.8,4.8,4.6,4.7,4.8,4.6,,,
ITA,8.9,8.6,8.9,9.1,9.1,9.1,9.4,8.9,8.8,7.3,7,7,6.8,6.7,,,,
JAM,,,,,,,,,,,,,,4.4,4.1,4.4,4.5,4.8
JPN,,,,,,,,,4.8,5,4.8,4.7,4.7,4.6,,,,
JOR,,,,,,19,17.6,17.7,18.4,18.3,19.8,20.4,21.4,22.3,22,,,
KAZ,,,,,9.4,,4.9,4.6,5.2,5.2,5.2,5.1,4.9,5,,,,
KWT,,,,,,,,,,,15.3,,,,,,,
KGZ,,5,4.9,5.1,5.1,5.2,5,5.9,6.5,5.6,5.6,5.3,,,,,,
