ISO,1990,1995,2000,2005,2010
AFG,5306.4,5362.33,5336.83,3854.83,2336.25
ALB,344.64,212.56,117.79,89.18,85.28
DZA,1201.35,860.45,611.01,431.38,334.8
AND,105.55,102.37,100.04,98.03,97.72
AGO,11235.4,10355.1,8024,5148.01,3714.36
ATG,327.93,294.75,230.65,216.63,199.74
ARG,391.83,278.57,199.92,165.11,159.24
ARM,922.27,912.44,473.21,287.03,231.97
AUS,97.19,100.53,102.11,103.16,101.79
AUT,100.5,98.3,97.92,99.46,100.25
AZE,1250.55,1219.48,845.91,488.55,310.99
BHS,349.62,310.74,248.55,230.6,204.49
BHR,281.57,275.42,238.2,216.19,195.32
BGD,5098.02,3409.63,1826.46,1162.85,851.26
BRB,281.99,249.05,236.72,234.18,210.28
BLR,172.35,173.69,153.95,141.91,133.46
BEL,113.26,110.25,112.66,113.87,110.75
BLZ,721.32,498.15,437.13,365.91,331.52
BEN,4369.63,3303.1,2690.56,1796.51,1373.14
BTN,4717.75,3052.19,1974.59,1261.57,871.23
BOL,5826.56,4147.75,2680.84,1855.37,1455.56
BIH,191.49,153.93,106.34,85.3,81.09
BWA,2145.05,2184.03,2243.98,1600.67,882.71
BRA,1617.02,994.7,580.33,387.86,300.52
BRN,146.53,137.71,135.3,137.85,134.16
BGR,141.14,128.52,120.75,100.51,92.46
BFA,11014,9398.38,6625.73,5320.18,5915.63
BDI,8527.28,7510.58,6667.01,5589.79,4460.24
KHM,3100.91,3096.73,2707.45,1290.11,779.49
CMR,5079.59,5148.71,4242.86,2988.61,2579.56
CAN,130.76,119.86,116.08,113.57,110.47
CPV,2260.78,1872.17,1260.34,935.38,731.13
CAF,9609.9,10246.6,10813.3,10049.7,9736.07
TCD,11713.6,11251,10704.4,8707.55,8167.79
CHL,247.61,180.37,152.39,134.51,130.2
CHN,483.01,383.63,245.03,147.33,118.97
COL,885.07,764.48,517.14,399.63,337.58
COM,3870.7,3130.49,2570.82,2132.28,1993.06
COG,4432.18,5305.16,5034.1,3986.09,3257.17
CRI,377.53,311.88,253.58,211.54,203.65
CIV,7234.41,6911.87,4899.75,4422.87,4466.4
HRV,101.2,92.41,83.99,76.79,75.11
CUB,298.21,288.68,227.62,200.59,191.18
CYP,123.92,116.25,111.7,109.09,107.96
CZE,89.85,80.14,73.31,69.96,71.16
PRK,362,304.78,262.52,212.7,186.97
COD,7620.13,8090.85,7666.4,6132.63,6138.14
DNK,124.51,114.01,110.39,113.6,112.32
DJI,3759.45,3654.05,3128.44,2269.35,1850.43
DMA,312.08,257.45,221.57,207.59,196.67
DOM,2196.65,1396.58,661.91,498.3,393.89
ECU,2123.33,1329.15,821.13,501.46,360.25
EGY,4497.98,3027.72,1643.28,997.24,679.23
SLV,2535.78,1646.56,872.14,474.24,344.42
GNQ,10497.3,9414.14,6136.94,4169.91,3479.68
ERI,10246,6937.28,4547.31,3903.96,3603.03
EST,147.43,132.79,112.96,101.86,97.39
ETH,8335.77,7385.11,6098.19,4234.98,3144.92
FJI,524.06,497.76,525.59,530.21,516.08
