ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,95.1,91.6,88.2,84.8,81.3,77.9,74.4,70.9,67.5,64,60.5,57,53.5,50,46.5,42.9,39.4,35.8
ALB,3.6,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.8,3.9,4,4,4.1,4.2,4.3
DZA,7.2,7.9,8.6,9.2,9.9,10.6,11.3,11.9,12.6,13.4,14.1,14.8,15.6,16.3,16.3,16.2,16.1,16.1
AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,56.6,56.2,55.8,55.4,54.9,54.3,53.8,53.2,52.6,51.9,51.2,50.5,49.8,49,48.2,47.4,46.6,45.7
ATG,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1
ARG,4.8,4.5,4.2,4,3.8,3.5,3.3,3.1,2.9,2.7,2.5,2.3,2.1,1.9,1.8,1.6,1.4,1.3
ARM,9.5,9.6,9.1,8.5,8,7.4,6.9,6.3,5.7,5.1,4.5,3.9,3.3,2.7,2,1.4,0.8,0.2
AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,29.3,28.7,28.1,27.5,26.8,26,25.2,24.4,23.7,22.9,22.1,21.4,20.7,19.9,19.9,19.8,19.8,19.8
BHS,3.7,3.7,3.7,3.7,3.6,3.4,3.3,3.1,3,2.8,2.7,2.5,2.4,2.2,2.1,1.9,1.8,1.6
BHR,4,3.4,2.9,2.3,1.7,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0
BGD,27.9,27.1,26.4,25.6,24.8,24,23.3,22.5,21.7,21,20.2,19.5,18.8,18,17.3,16.6,15.9,15.2
BRB,2.7,2.4,2,1.6,1.3,0.9,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
BLR,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,21,19.8,18.6,17.3,16.1,14.9,13.7,12.5,11.3,10.1,8.9,7.7,6.5,5.3,4,2.8,1.5,0.7
BEN,38.3,37.4,36.5,35.7,34.8,33.9,33,32.1,31.2,30.3,29.4,28.5,27.6,26.7,25.8,24.9,24,23.9
BTN,,,14.4,14.2,14,13.9,13.7,12.4,11.3,10.1,9,7.9,6.8,5.8,4.8,3.8,2.9,1.9
BOL,25.8,24.8,23.9,22.9,22,21.1,20.2,19.3,18.5,17.6,16.8,15.9,15.1,14.3,13.5,12.7,12,11.9
BIH,2.8,2.8,2.8,2.8,2.6,2.4,2.2,2.1,1.9,1.7,1.6,1.4,1.2,1.1,0.9,0.8,0.6,0.4
BWA,6.4,6.1,5.9,5.6,5.4,5.2,4.9,4.7,4.5,4.3,4.1,3.9,3.8,3.6,3.4,3.2,3.2,3.2
BRA,8.9,8.4,7.9,7.5,7,6.5,6.2,5.8,5.4,5.1,4.7,4.4,4.1,3.7,3.4,3.1,2.8,2.5
BGR,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5
BFA,49.3,47.5,45.7,43.8,42,40.1,38.2,36.4,34.6,32.7,30.9,29,27.2,25.4,23.6,21.8,20,18.3
BDI,29.7,29.4,29.1,28.8,28.5,28.2,27.9,27.6,27.3,27,26.7,26.5,26.2,25.9,25.6,25.3,25,24.7
KHM,70.9,68.4,65.9,63.4,61,58.5,56,53.6,51.1,48.6,46.1,43.6,41.2,38.7,36.2,33.7,31.2,28.7
CMR,43.5,42.4,41.4,40.3,39.3,38.3,37.2,36.2,35.1,34.1,33.1,32,31,30,29,27.9,26.9,25.9
CAN,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CPV,19.5,19.5,18.9,18.4,17.9,17.3,16.8,16.2,15.7,15.2,14.6,14.1,13.5,12.9,12.4,11.8,11.3,10.7
CAF,39.8,39.4,38.9,38.4,38,37.5,37.1,36.6,36.2,35.7,35.2,34.8,34.3,33.8,33.3,32.8,32.3,31.8
TCD,57.7,57.2,56.7,56.3,55.8,55.3,54.8,54.3,53.8,53.3,52.8,52.3,51.8,51.3,50.8,50.3,49.8,49.3
CHL,7.3,6.9,6.5,6,5.6,5.2,4.8,4.4,4,3.6,3.3,3,2.6,2.3,2.1,1.8,1.5,1.2
CHN,26.3,25,23.7,22.4,21.1,19.9,18.6,17.3,16.1,14.9,13.7,12.6,11.5,10.5,9.5,8.5,8.3,8.1
COL,10.8,10.6,10.5,10.4,10.3,10.1,10,9.9,9.8,9.7,9.5,9.4,9.3,9.2,9.1,9,8.9,8.8
COM,10.5,10,9.5,9,8.5,8,7.5,7,6.5,6,5.4,4.9,4.9,4.9,4.9,4.9,,
COG,,,31.7,31.4,31.1,30.8,30.5,29.9,29.4,28.8,28.3,27.8,27.2,26.7,26.2,25.7,25.2,24.7
COK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CRI,5.8,5.6,5.4,5.3,5.1,5,4.8,4.7,4.6,4.4,4.3,4.2,4,3.9,3.8,3.7,3.6,3.4
CIV,23.3,23.2,23,22.9,22.7,22.5,22.3,22.1,21.9,21.7,21.4,21.2,21,20.8,20.5,20.3,20.1,19.8
HRV,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4
CUB,10.4,10.3,10.1,10,9.7,9.3,9,8.7,8.4,8.2,7.9,7.6,7.4,7.1,6.8,6.5,6.2,6
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
PRK,0,0,0,0,0.2,0.3,0.5,0.6,0.8,0.9,1,1.2,1.3,1.5,1.6,1.7,1.9,1.9
