ISO,1990,1995,2000,2005,2010
AFG,130.37,151.95,143.88,123.89,116.99
ALB,19.25,21.07,23.71,24.44,21.99
DZA,31.87,44.01,36.22,30.92,27.83
AND,15.66,15.05,12.99,11.88,11.8
AGO,100.58,74.2,68.66,53.66,56.18
ATG,22.84,76.98,21.49,20.22,19.2
ARG,29.77,28.79,29.57,27.83,27.42
ARM,35.46,26.49,18.93,18.01,17.83
AUS,23.07,19.93,19.92,17.86,17.47
AUT,30.62,26.05,23.19,20.33,18.53
AZE,24.14,22.17,16.19,15.69,14.5
BHS,37.21,36.57,41.82,38.32,32.65
BHR,41.91,43.12,36.48,29.83,22.23
BGD,105.44,88.06,71.39,67.53,62.15
BRB,23.51,20.31,22.42,24.37,21.04
BLR,36.9,45.66,47.72,45.83,42.97
BEL,35.49,32.9,32.42,29.01,29.02
BLZ,28.94,47.96,110.8,41.53,42.4
BEN,55.66,53.67,50.99,45.46,44.59
BTN,140.23,121.35,135.74,96.32,88.33
BOL,54.93,52.83,46.28,41.27,40.06
BIH,27.79,257.2,21.65,19.53,17.77
BWA,38.27,45.57,66.49,61.13,32.65
BRA,32.25,32.66,30.08,28.47,27.68
BRN,39.15,37.16,31.32,30.46,28.04
BGR,26.42,26.61,24.43,20.48,18.6
BFA,68.13,69.68,66.4,63.62,66.81
BDI,96.88,112.48,95.43,92.07,86.56
KHM,47.34,49.05,48.02,41.58,39.78
CMR,76.55,72.33,68.93,66.05,65.12
CAN,26.61,24.57,22.78,21.55,20.96
CPV,32.65,30.79,26.84,26.05,27.5
CAF,68.33,71.07,72.8,76.31,77.94
TCD,88.38,58.59,67.53,58.78,59.77
CHL,29.47,23.42,19.18,18.05,21.53
CHN,59.83,53.99,48.18,40.94,34.94
COL,41.68,41.06,41,36.18,30.47
COM,90.72,87.07,81.84,81.29,84.47
COG,64.64,78.47,74.63,68,60.75
CRI,25.51,25.35,23.39,22.2,22.25
CIV,61.06,62.05,59.4,58.49,57.49
HRV,41.44,35.32,27.3,24.94,22.72
CUB,50.03,49.75,41.64,34.18,29.54
CYP,24.95,26.47,23.38,19.56,17.69
CZE,41.4,36.16,29.5,25.23,21.55
PRK,65.62,61.8,1813.4,57.77,55.44
COD,58.24,54.01,51.86,44.14,49.11
DNK,40.11,35.05,28.27,23.4,21.7
DJI,100.68,95.44,85.78,84.27,82.97
DMA,30.82,27.71,26.71,25.14,20.38
DOM,26.6,24.43,25.17,30.92,32.03
ECU,37.19,36.54,34.92,32.62,31
EGY,16.73,20.26,19.61,18.07,18.21
SLV,52.25,48.64,45.64,44.41,45.69
GNQ,72.71,63.73,65.74,69.42,74.75
ERI,81.22,75.3,968.35,76.62,74.8
EST,46.18,56.43,41.76,29.5,19.5
ETH,188.78,105.4,93.5,83.2,81.46
FJI,52.53,54.41,54.69,51.15,50.31
FIN,34.34,29.41,27.69,25.76,22.64
FRA,41.04,37.55,34.17,28.23,26.94
GAB,69.6,70.22,73.11,81.04,78.19
GMB,70.06,66.99,60.97,56.59,52.59
GEO,24.19,19.81,13,13.52,13.68
DEU,27.18,22.78,20.65,17.69,16.58
GHA,47.14,48.82,45.67,44.27,44
GRC,20.95,17.58,15.91,13.47,12.34
GRD,34.12,29.24,29.48,35.97,30.18
GTM,40.25,38.45,36.93,45.44,38.9
GIN,66.17,61.64,59.1,49.84,52.92
GNB,68.96,66.83,65.35,60.62,58.08
GUY,51.4,51.86,50.26,103.96,48.88
HTI,59.28,70.89,67.04,67.04,1481.71
HND,45.99,49.69,52.63,51.62,56.85
HUN,52.8,45.01,38.16,31.77,26.99
ISL,22.72,19.81,17.95,16.23,13.95
IND,81.6,88.9,95.84,84.69,76.92
IDN,44.61,46.13,45.86,41.38,40.03
IRN,113.08,49.94,49.91,45.25,38.02
IRQ,56.43,55.84,46.84,95.22,53.29
IRL,21.18,18.92,19.22,15.95,15.65
ISR,31.84,24.71,22.97,20.98,17.57
ITA,21.57,20.29,18.34,14.77,14.78
JAM,13.26,14.87,21.47,24.24,20.2
JPN,23.24,26.31,23.77,22.78,21.55
